speaker,words,tags,timestamp
,"This conversation with WILLIAM STOWELL, who is known by most people as,",,
,"""Michigan Bill"", took place at his home in Lewiston, Idaho on October 29,",,
,1975. The interviewer is SAM SCHRAGER. (There is some technical difficul,,
,ty with this tape.),,
,"WILLIAM STOWELL: I come from Canada, but I worked all over upper Michigan.",,
,I was born in Canada.,,
,SAM SCHRAGER: I've heard that upper peninsula there in Michigan was some log,,
,ging country.,,
SS,How did you wind up in Michigan?,,
WS,In Michigan?,,
SS,"Yeah, how did you wind up there?",,
WS,"Oh, just tramping around,I job, you know. Finally wound up",,
WS,"there. Spent a few years there, not too long. Maybe six, seven years,",,
SS,When?,,
WS,"Oh, in the early twenties. Twenty, twenty-one, twenty-two.",,
SS,I've heard something about that country. Were there a lot of Finns?,,
WS,"Oh, Christ, yes. That, was all Fins, that mining country. That was",,
WS,"copper. Yeah, that was ninety percent Finns. Yeah. I knew some of",,
WS,"'em. I didn't never work in the mines, though. I was arouild 'em a",,
WS,"lot. They worked in the woods, too. Yeah, there was lots of Finns",,
WS,there.,,
SS,Did you come out here from there?,,
WS,Yeah.,,
SS,Was this country very much like that as far as the what the logging,,
SS,life was like? Was it similar?,,
WS,"Yeah, practically the same when I came here, except it was steeper",,
WS,"ground, you know. There it was all level. But here it is pretty",,
WS,"hilly, steep. Its a little different logging, you know. Of course,",,
WS,"they used horses both places But they used dogs in this country,",,
WS,"you know. Nailed together, you see. And long trails of, well,",,
WS,"twenty, twenty-five at the most, you know, logs. And then chutes",,
WS,and flumes. They'd chute 'em to the flume and then flume 'em to the,,
WS,river. That's the way they done it here. Too steep for railroads.,,
WS,"There was no trucks at that time, so, that's the way they did it.",,
WS,You know a chute?,,
SS,Uh-huh.,,
WS,"Well, that's the way they went.",,
SS,Was it the same thing for the loggers? Same kind of guys out here,,
SS,as there was back there?,,
WS,"Well, there was more foreigners back there than here. But, other",,
WS,"wise it was the same. Camps, you know. Conditions were different here,",,
WS,"they were much better, much better.",,
SS,Were they better here?,,
WS,"Oh, Lord, God, yes. Yeah. Well, they eliminated the to^p bunkswell,",,
WS,"that was later years that they done that, but there was double",,
WS,deck bunks. Two in a bunk. Uppers and lowers.^ And that is bad bus,,
WS,iness. That is one reason I got out of there. Not much chance to,,
WS,"improve it. But this country here was a way different.A Clean linen,",,
WS,"you know, every week for your bed. It got to be later years all bot",,
WS,"tom bunks, you know. They was no top. Oh, yes, much better here.",,
SS,Did you hear much about the the work they did to improve the,,
SS,conditions?,,
WS,"Yes, Yes, they accomplished wonders.. Yeah. They did. They was",,
WS,"kind of a rough and tough outfit, but they got the work done. They",,
WS,got that job done. Direct action is what it was. There was no po,,
WS,"litical harum-scarum mixed up in it. It was all direct, on the job.",,
WS,That's how it worked. Yeah.,,
SS,"About what year was it, you got here? In Idaho. Came to Idaho?",,
WS,'27.,,
SS,"By that time, now, the way I've heard it, is was about back in 1917",,
SS,or '18 that the IWff s cleaned up the camps.,,
WS,"Oh, yes, yes. And up until '23— the last big strike was in '23—",,
WS,"general strike, for ten days. That was all. It was for the prisoners",,
WS,"that was in jail, see. Those that were put in jail during these strikes.",,
SS,During the earlier ones?,,
WS,Yeah.,,
SS,Was it to get them out?,,
WS,"No. no. They didn't make it but they shut everything down, see, that's",,
WS,all it was. They couldn't get it. But they did make a little up,,
WS,"rising here in '36, again, if you remember that. Don't you?",,
SS,I've heard that.,,
WS,"Yeah, that was for conditions, mostly, and wages. Well, they wanted",,
WS,a minimum of five dollars a day. And clean out the camps. The camps,,
WS,"were getting pretty scroungy, you know. I don't know whether it was",,
WS,won or lost. We were out a couple of months. I was working for the,,
WS,"Potlatch, then, but we were out a couple of months. I don't believe",,
WS,we lost anything. They cleaned the camps up. And raised the wages.,,
WS,"But they didn't do that til after the strike, you see. They broke",,
WS,"the strike, that's what happened.",,
SS,"Well, you know that's the story that I've heard before. That way the",,
SS,company says that it wasn't the IWW's that mad because they,,
SS,ended the strike and then they made But it's all one,,
SS,and the same thing.,,
WS,"Yes, I look it that way. They didn't do it til after the strike,",,
WS,but they did it. But that was the last feeble attempt of the IWW's,,
WS,"that they ever made, in this country.",,
SS,I was surprised when I heard about the '36 stike that they were still,,
SS,"kicking around all that time. Because these others,the AF of L and",,
SS,"those * were getting in and the CIO, too.",,
WS,"Yes. Well, the CIO wasn't too husky yet, in this country, you know.",,
WS,They come in afterwards. The AF of L got booted out and the CIO took,,
WS,"over by a large margin, you know. But, I don't know the AF of L, I",,
WS,"guess they were— Well, the CIO was political, too, but the other",,
WS,"was moreso. I belonged to the CIO, but I never did belong to the",,
WS,AF of L in the woods. I belonged to the piledrivers and the like of,,
WS,that.,,
SS,I had the idea that the AFof L was more like a craft union than it,,
SS,was a real industrial union.,,
WS,"Sure, it was, that's what it was, yes. It was a craft union.",,
SS,That way it'd make more sense. To me the CIO would be in the lum,,
SS,ber industry.,,
WS,"Yeah, yeah. It was the lesser evil of the two, but I don't know, I—",,
WS,"beings that I had belonged to the IWW, I couldn't see much to either",,
WS,one of 'em.,,
SS,What do you think made the IWW's so much a better union than the CIO?,,
WS,"Well, you could act, more or less, without all these executive boards",,
WS,"and the like of that, you know. You could hold a meeting and youCoul*",,
WS,"decide to do something, and majority ruled. Take a vote, and if",,
WS,"the majority wanted it, why, that's the way it was. It went, as far",,
WS,"as the crew was concerned. We didn't always win, but it was an ef",,
WS,"fort, anyway. So, that was what I liked about it. You got an organ",,
WS,"ization, there's too much politcal. High salaries. Big shots. All",,
WS,"that. It don't work with the common stiff, you know. I don't fig",,
WS,ure it does.,,
SS,"Most of these unions it never gets down to the workingman. I mean,",,
SS,he never really has any say-so about it. Those decisions are made,,
SS,up there and—,,
WS,Yeah. Yeah. That's right.,,
SS,Were you ever in camps that you guys took a vote and then went out,,
SS,on strike?,,
WS,"Oh, yes.",,
SS,What kind of reason would make you decide you had to do that?,,
WS,"Oh, well, different reasons. Mostly— especially the IWW's. They",,
WS,were mostly for conditions. Working conditions and living oonditions.,,
WS,Get away from them old double bunks and lousy camps and bum chuck,,
WS,"and all that. They were trying to get something better— well, bet",,
WS,"ter living. Is what it was, really. They never did strike too much",,
WS,"for money, because they take that away from you anyway. That money.",,
WS,"Oh, I don't— I think there are IWW's never come back, you know.",,
WS,"The IWW, they're done. They were revolutionary, you know. And a re-",,
WS,volutionary organization at this day and age don't get along very,,
WS,good.,,
SS,Do you think it made more sense in the off days than it would make,,
SS,nowadays?,,
WS,"Well, that's kind of a hard question to answer. I wouldn't attempt",,
WS,to answer it. I don't know.,,
SS,"Conditions have changed a lot. I sometimes wonder, whether it's",,
SS,"changed all that much, or whether—",,
WS,"People change, you know. People have changed an awful lot. Oh yes.",,
WS,"That's what makes it, I think. Is the people, themselves. You see",,
WS,"the lumberjack was always a single man, a footloose man, you know.",,
WS,He didn't give a Goddam for anything. He had nothing to lose. And,,
WS,"the world to gain. So that's what made him that way, I believe.",,
WS,I'm pretty sure that's the way it was with me. Say a hundred and,,
WS,"fifty men in a camp, they might be two percent married, or maybe one",,
WS,percent. All single. And they had no responsibilities except them,,
WS,"selves. Anything they could gain, was for them. Now, you see, they're",,
WS,all married. They got responsiblities. Payments on cars and homes,,
WS,"and TVs and whatnot. Those days, all a man had was his packsack.",,
WS,"Just what was on his back, that's all.",,
SS,"It seems so different than it is, as you were saying then and now.",,
SS,"I can't even think of how the situation would arise, so many men",,
SS,would be single and not be tied down by anything.,,
WS,"It's hard to figure that out, isn't it?",,
SS,Yeah.,,
WS,I don't know why they never got married. I can't figure that out.,,
WS,"Well, I never did. I was just from job to job, you know, and I didn't",,
WS,"have no responsibility. Couldn't afford to have many, unless I",,
WS,"wanted to settle down and take less money for some other job, you know.",,
WS,We always made a little more than the town workers.,,
SS,Why was that? You guys could go anyplace where there was a job?,,
WS,"Where the money was, yefrk. Well, then the gyppo system come in. Of",,
WS,course that changed everything. There was a minimum wage but it was,,
WS,"awful small. Everybody wants to gyppo, gyppo, gyppo. And they al",,
WS,"ways made it so you could— well, you'd come out a third above the",,
