speaker,words,tags,timestamp
,"This conversation with MAECI GROSCLOSE NYE took place at a home in Juliaetta,",,
,"Idaho on March 11, 1976. The interviewer is SAM SCHRAGER.",,
,MAECI GROSECLOSE,,
NYE,"Down the street there, they called it the Foster School",,
NYE,of Healing. And he had seven or eight doctors under him.,,
SS,That big?,,
NYE,Yeah. I've got the names of all of 'em down here. The doctors.,,
SS,What did the Foster School of Healing do?,,
NYE,"Well, I'll tell you what they had was a cancer cure. And that really",,
NYE,"worked. Because my mother lived to be ninety-four, and when she was",,
NYE,"about eighty, about the age of me, she had cancers come all over her",,
NYE,"face, and Doctor Foster healed every one of 'em. And that's what he",,
NYE,"was, was a cancer doctor. And this town had, oh, you know, boardinghouses;",,
NYE,"one on the corner there, one down the street, a big one up",,
NYE,"there, and there was people from everywhere came here. Do you know",,
NYE,"a old fellow that's got a store at Pullman? A big store, name of",,
NYE,"0smore? Well, his father had a store at Kamiah, and he came here",,
NYE,"in early days to be doctored, him and his wife. And that's the his",,
NYE,"tory of this town, having all these people here. Everybody's house",,
NYE,had somebody a boarding in it or staying.,,
SS,To be doctored?,,
NYE,Yes sir.,,
SS,"Well, what do you remember about what kind of cure they had?",,
NYE,"Well, he had this cancer cure. Well, course, I don't think he claim-",,
NYE,ed to cure 'em after they got really— like you know— medicine doesn't,,
NYE,cure 'em now after they get going— but when they was first come on,,
NYE,he could cure 'em. You never heard of him?,,
SS,"I heard of him, but I didn't know anything about what the Foster",,
SS,School of Medicine did.,,
NYE,"Well, they called it the Foster School of Healing. And he built that",,
NYE,"big concrete building down there. Nothing's in it much anymore, it",,
NYE,used to be a store. And this town was a good sized town. And they,,
NYE,"had all kind of buildings that went to the depot down there, on both",,
NYE,sides of the street. And then this street that went this way and,,
NYE,one that went that way.,,
SS,But so many doctors! With all those doctors they must have had an,,
SS,awful lot of people gathered here.,,
NYE,You bet they did! This town was a big town in them days. People,,
NYE,"tell you it. so, but it is so.",,
SS,"Besides cancer, were there cures for other illnesses too?",,
NYE,"Oh, yes, yes. Doctor Foster treated all kind of ailments, it didn't",,
NYE,"matter what, and all these doctors that studied under him. He had",,
NYE,"his from the Palmer School of Healing somewhere in the Middle West,",,
NYE,that's what he graduated from. And I'll tell you what made him leave,,
NYE,"here. This old E. W. Porter that we was talking about— well, he",,
NYE,"had this little one-horse bank down here, and they moved it across",,
NYE,"the street over there, that was the First Methodist Church we ever",,
NYE,"had, we had in that poolhall— and, anyway, he built him a new bank",,
NYE,"building on the corner. And, well, he was kinda crooked, Old Porter.",,
NYE,"He got to be a bank examiner, so you know. Well, anyway, he and Fos",,
NYE,ter got into it something or other in the bank about him a stealing,,
NYE,off Foster's bank— which he did— and they got in a fight and he,,
NYE,knocked Foster down and broke his leg and the next week Foster left,,
NYE,here. He went to Clarkston and built him a beautiful building down,,
NYE,there and had his school of healing in Clarkston til he died.,,
SS,"Did that some of the life of the town with him, like that?",,
NYE,"Oh, it ruined it. It ruined The businesses just couldn't make",,
NYE,it so they just set a fire and burnt 'em. This whole side of this,,
NYE,street from that old church clear down there was all full of business,,
NYE,"buildings, and they burnt every one of 'em. And they burnt all of",,
NYE,"this side, too.",,
SS,"When you say they burned, you mean, they just caught afire?",,
NYE,"They just set 'em afire! They just set 'em afire! And, of course,",,
NYE,"this town didn't have much water, they had that big spring on the",,
NYE,"corner up there, my dad piped to town, that little round reservoir,",,
NYE,"but that wasn't a drop in the bucket, you know, to— half the town",,
NYE,burned.,,
SS,Did they know who set the fire?,,
NYE,"Sure, they did! They paid the insurance to 'em. I could even tell",,
NYE,you the names of 'em. (Chuckles),,
SS,"Well, you don't have to tell me. We can forget about the names.",,
SS,But what happened is what's important.,,
NYE,"Well, that's what happened to 'em. They had three hotels. That old",,
NYE,"building that Chuck Noble's got his store in, was the Palace Hotel,",,
NYE,that's what it was built. And they had a brickyard down here by the,,
NYE,"railroad track, and they made all these bricks. And this town made",,
NYE,"all these concrete blocks, too, that they built the houses out of.",,
SS,"When that fire came, was it just one fire?",,
NYE,"Oh, no, no. No, it was different times. Whenever the insurance got",,
NYE,"too heavy, they set the fire. They just set it afire.",,
SS,And the town was built in wood and not in brick then?,,
NYE,"Oh, yes. It was all wooden buildings with generally a little, you",,
NYE,"know a porch out over 'em, a little kind of a sunshade built",,
NYE,out.,,
SS,"They never got— Now, if I lived in town and I knew that somebody'd",,
SS,"set fire and burned down part of my town, I wouldn't be too happy",,
SS,"about it. I'd probably want to, you know, do something back to 'em.",,
NYE,"Well, I'll tell you about my father's business. He had a nice store",,
NYE,"down there, and there and there was a dance hall between",,
NYE,"him and where Chuck Noble's brick building is. Well, two men had",,
NYE,"this dance hall rented. It belonged to Howard HUtchison, and they",,
NYE,"had a piano in there and they insured it for fifteen dollars, and",,
NYE,they set the fire and burned it and got the fifteen dollars. And,,
NYE,"how I know that, my dad had a great big old iron safe in his store,",,
NYE,"well, they saved the safe and this old woman that lived down on Water",,
NYE,"Street, I forget what her name was— Well, anyway, she wrote a letter",,
NYE,"to Ritchie, that was my dad's partner, and said, ""Well, we guess we",,
NYE,"got even with old Grosclose and Richardson. We burnt the place down.""",,
NYE,And she signed her name to it! And they kept that letter in that safe.,,
NYE,"Well, when they burnt them down, they burnt the whole block. They",,
NYE,"burnt everything but Chuck . And the reason they didn't burn it, it",,
NYE,"was a brick building and it was a hotel, so it didn't catch afire.",,
NYE,"And there was a great big apartment building on this corner, they",,
NYE,"burnt it. They burnt my dad's store; they burnt the whole block, only",,
NYE,that one building.,,
SS,What happened to your dad then? Did he lose a lot of money through,,
SS,that?,,
NYE,It just broke his heart. So then he moved his stuff in there and,,
NYE,bought that whole big building that Chuck's got his store. He had a,,
NYE,"store in there. And then the upstairs, he had his undertaking bus",,
NYE,iness upstairs.,,
SS,"So he had a store, too?",,
NYE,Yes. And then my mother had a millinery shop In the front part of,,
NYE,it.,,
SS,"Oh. Well, did he lose a lot in there? Was he able to get anything",,
SS,from his insurance on the place?,,
NYE,I don't think so.,,
SS,That just must have been terribly rough.,,
NYE,"Oh, it was awful. And, you see, this whole side over here all burned",,
NYE,but that old brick building that Doctor Bournes built. They burned,,
NYE,everything. And that Shable hall that burnt on that corner was a,,
NYE,big three story building. They lived in the bottom. They had a place,,
NYE,"where they walked out on the ground, the third floor, you know. Then",,
NYE,they had this big kind of a— I don't know what kind of store it was-,,
NYE,"I don't remember, but I think it was a furniture and paint. Then",,
NYE,"they had the Odd Fellows Hall upstairs. Oh, yeah. This town really",,
NYE,got set afire.,,
SS,"Well then, at that point, did they rebuild it in brick?",,
NYE,"No. huh-uh. No, they built that church over here in concrete blocks.",,
NYE,"No, they never built another brick building in this town. I don't",,
NYE,know what become of the brickyard. It was down there where the ware,,
NYE,"house sets now, but then, they never had another brick building. They",,
NYE,"had the concrete building, that old museum out there, they built it",,
NYE,out of concrete blocks. And they built the church and they built,,
NYE,"this house, and they built that house out there on the corner that",,
NYE,"Mike Hender owns. And a little house down on State Street, too. A",,
NYE,little concrete block house.,,
SS,"Well, you know, when you were talking about Foster a little while ago,",,
SS,"and I'm wondering— Besides being the doctor, did he take a very ac",,
SS,"tive part in the town, besides that?",,
NYE,"Oh, yes. My land, he was so generous with his money. It didn't mat",,
NYE,"ter who wanted, he'd give it. And he had this school of healing, and",,
NYE,"he had lecturers come from other towns, and then they would have these",,
NYE,"meetings once a week up there and lectures. Yes, he was a really a",,
NYE,"man that was— well, business minded man, and had interest in the",,
NYE,town. He really believed in it. That's how we come to come here.,,
NYE,"My father come from Kentucky to Spokane, and he met Foster up there",,
NYE,"accidentally, and he invited him to come here. And so, my father",,
NYE,came here.,,
SS,No kidding!,,
NYE,Yeah.,,
SS,That's really interesting.,,
NYE,"Yeah, that's how he come to come here.",,
SS,That's how he found out about,,
NYE,"Well, we had four trains a day, we had plenty of ways to go wherever",,
NYE,we wanted. Wasn't like today. Today you can't go anyplace. You,,
NYE,have no way to go any place.,,
SS,"So, your father came, and you, came directly—",,
NYE,From Kentucky.,,
SS,"And came directly down here from Spokane? When he came out here then,",,
SS,he didn't know for sure where he wanted to go? Just knew he wanted,,
SS,to settle in here some place?,,
NYE,"No. No, but Foster wanted him to come here because he wanted to build",,
NYE,"up this town. And so, my father went into this furniture business,",,
NYE,"this store business, and then he bought out this R. H. Porter's under",,
NYE,"taking business. And then, they had the telephone in there, too, for",,
NYE,"all the rural, before Schupfer had it.",,
SS,What had your father done back in Kentucky?,,
NYE,"Well, that's another story. My grandfather was a millionaire. And",,
NYE,we lived in Kentucky. He had oil wells. The Atlantic and Pacific,,
NYE,Oil Company. But my mother's health failed her and he made up his,,
NYE,"mind that he would come West, because it might help her. And it did.",,
NYE,It cured her of everything she had and she lived to be ninety-four.,,
NYE,(Laughter),,
SS,"Well, how old was she when she came West?",,
NYE,"Well, I don't know how old she was.",,
SS,Was this her father coming out with her?,,
NYE,Her father never come to—,,
SS,"Oh, her husband?",,
NYE,"Yes. My father. No, my grandfather died in Kentucky.",,
SS,"So, he and your mother came out?",,
NYE,"My father had a lot of money for those days, see, when he come here",,
NYE,"to invest. But, I'll tell you Old Foster had a big interest in this",,
NYE,town. When Porter knocked him down and broke his legand the town,,
NYE,"went, you know, right now.",,
SS,"Well, sure, a little town to have something like that; must have been",,
SS,the biggest thing in the world for them. Bringing all that business.,,
NYE,Yeah. I've got the names of all the doctors down and I've kept track,,
NYE,of it all.,,
SS,"So, with all those people— there must have been a lot of people com",,
SS,ing in from other— How far away did they come from? Did they come,,
SS,from as far away as Portland or Seattle?,,
NYE,"Oh, yes. They come from every place. South Idaho, everywhere. I",,
NYE,"can remember one old man, Foster talking to him, I was a kid and stood",,
NYE,"around and listened to everything, you know. And he was telling him",,
NYE,"about this cancer on his lip and Foster said, ""Well, why didn't you",,
NYE,"come before you came? We could have cured it."" said, ""Well, I",,
NYE,had hay to put up.,,
SS,Kay to put up?,,
NYE,See. He could have cured it if he'd a come when it first come there.,,
NYE,"But it had eaten away part of his lip time he got here. Oh, my fa",,
NYE,"ther buried all them, gee whiz. You know I used to help him and I",,
NYE,"have nightmares yet, looking at them poar fellows. My father didn't",,
NYE,"have too much education, so when he had to get this license, he had",,
NYE,"to take a course, you know, in all this. Well, I did all his writing",,
NYE,and learned it all; all the undertaking business.,,
SS,You did?,,
NYE,I was twelve. (Chuckles),,
SS,To help him?,,
NYE,"Yes, and I helped him, too! And he buried the Indians, and he got",,
NYE,forty dollars for burying 'em. And he had to furnish the casket and,,
NYE,dig the grave and furnish the music and everything for forty dollars.,,
NYE,And then he had to go over to the agency at Lapwai to collect his,,
NYE,"money. I always went along and furnished the music, and did the sing",,
NYE,"ing and played the organ. Had them old-timer organs, you know.",,
SS,"When I was a kid, I was afraid — the idea of a dead body—",,
NYE,You was?,,
SS,"Well, the idea, just of course— I never had a death in my family when",,
SS,I was a kid.,,
NYE,"I was raised with it. You know, when I got older, I quit going to",,
NYE,"funerals. I don't care who is buried, I don't go. I just got, I",,
NYE,"don t know, ^too old to have anything to do with so many.",,
SS,"But when you were a kid, you didn't find it scared you?",,
NYE,"Oh, no. No, it was just part of your life. Just apart of you.",,
SS,"Well, how would you help your father with the bodies? Did you ac",,
SS,tually help him prepare them ?,,
NYE,Why sure. He always had what they called a cooling board. He had,,
NYE,"two of 'em. And usually, they made him take 'em to the house and lay",,
NYE,'em out in the house. But he had a room in his house down here that,,
NYE,he brought 'em home if they'd let him. And then he had these trocars,,
NYE,"and these big bottles of stuff and he drained all the blood out, and",,
NYE,then he put the embalming fluid in and did body cavity work. He got,,
NYE,fifty dollars for that; if they had the fifty dollars. But you had,,
NYE,"no burial permits or anything, so you didn't have to call the doctor",,
NYE,"and they could kill 'em and bury 'em, and it's all right!! Nobody",,
NYE,"cared. If they did, they couldn't do anything about it. But then he",,
NYE,got his license in 1910. He had to take this course; correspondence,,
NYE,course.,,
SS,Was it kind of like it is now with the time between the death and the,,
SS,burial and the services? Is it pretty much the same?,,
NYE,"Yes, about the same.",,
SS,But they were less likely to use the parlor and more likely to leave,,
SS,"the body at home, and have 'em decked out at home?",,
NYE,"Well, some of 'em did. They wanted it left at home, so you left it",,
NYE,"home. But when he moved in that old brick building down there, he had",,
NYE,"several rooms up""^ for caskets, you know, on display, then he had",,
NYE,"the rooms to lay 'em out, you know. And you could go there and see",,
NYE,'em. But lots of people wouldn't let 'em move 'em from their house.,,
NYE,And sometimes you had the funeral in the house. Yeah.,,
SS,Were there many ministers here to conduct the services?,,
NYE,"Oh, yes. Thiltown had churches. They had a Catholic Church, a Lu",,
NYE,"theran Church, a Presbyterian Church, a Christian Church— well, I",,
NYE,don't know how many. I've got 'em down in my history.,,
SS,Quite a few.,,
NYE,"Yes. They did. Oh, and, too, there was lots of— oh, what do they",,
NYE,"call them— they've all quit here anymore—well, I can't think of it",,
NYE,"now. We had a preacher lived across the street here, was one of 'em.",,
NYE,"You could hear him preach, he preached in the Odd Fellows Hall down",,
NYE,"there— you could sit here and listen to him, he talked so loud you",,
NYE,"could hear him here. His name was Hoskins. (Chuckles) Oh, this town",,
NYE,"had plenty of preachers! Plenty of churches, too. And the German",,
NYE,"Lutherans had one up there on the corner, and they preached in German.",,
NYE,And during the war they made 'em quit. We didn't have any Swedes,,
NYE,here but we had Germans.,,
SS,What do you think it was like for German people during the first war?,,
SS,Do you think they were kind of a little scared about what might hap,,
SS,pen to them?,,
NYE,"I don't think they were scared, but they sure wanted everything for",,
NYE,"theirselves. You know. They wasn't for the United States in, the",,
NYE,"war, they was for theirself.",,
SS,I guess they stopped teaching German in a lot of places. In schools,,
SS,they stopped teaching. You couldn't teach it.in schools.,,
NYE,Yeah. They had a German school at And they shut it. But,,
NYE,I lived next door to an old German woman and I learned to talk German,,
NYE,"when I was little. Then when I went to school, at Walla Walla I took",,
NYE,"German, you know. Then when I taught school at Big Bend I had to",,
NYE,"know it, because that's all they ever talked over there. So it's a",,
NYE,"good thing I learned it, wasn't it? (Chuckles)",,
SS,Yes. I didn't know there were so many German: families over there.,,
NYE,"Oh, yeah. German— Russian German.",,
SS,"Oh, that's right!",,
NYE,"You see, in the early days, they give every other section of land to",,
NYE,"the government to homestead. Well, the Russian-Germans come and took",,
NYE,it up. This town had lots of Germans.,,
SS,I think about this Foster— were there many people who died in town,,
SS,who weren't cured because they were too far gone? And then probably,,
SS,"your father buried some of them, too.",,
NYE,"Oh, yes. Yes, because these roominghouses. I remember, they were full",,
NYE,"of patients, and some of 'em were bedfast and some of 'em were crip",,
NYE,"pled, you know. Some of 'em had different things than cancer.",,
SS,"I wonder if there were many jobs then for young women, or older women",,
SS,to be nurses when the hospital was here?,,
NYE,"I don't remember. Now, Foster's wife was a nurse. And I'll tell you",,
NYE,something about her and you can take it or leave it or think I'm a,,
NYE,"liar!! They lived in that old big house up there, and there was a",,
NYE,"window that opened onto the porch, there was kind of a round thing,",,
NYE,"and as long as that window was in that house, you could stand out in",,
NYE,the street and look up there and see her in that window. That's so!,,
NYE,"And the people that bought it, Greens, they moved there after Foster",,
NYE,"left, and they had the window taken out and different glass put in",,
NYE,and it didn't do a bit of good! She stood right there! (Laughter),,
NYE,That's the truth!,,
SS,Could most anybody in town see her?,,
NYE,Why sure. Anybody could see it that looked!,,
SS,Boy!! Huh!!,,
NYE,"It got to be just commonplace, nobody thought nothing about it!!",,
NYE,But Greens took the glass out and put a new one in and it didn't do,,
NYE,any good!!,,
SS,"I heard a story about— now, I never got it right— but it was kind",,
SS,"of garbled the way I heard it, but it had to do with a baby getting",,
SS,killed and something to do with a nurse; maybe the nurse was killing,,
SS,the baby or something. Was that there?,,
NYE,No. I never heard that.,,
SS,Maybe that was in Kendrick.,,
NYE,I never heard it. No. Maybe it was.,,
SS,"But nothing about a baby who died, or got killed?",,
NYE,No.,,
SS,"That must be something else. Well, what about— Mrs. Agers said that",,
SS,"I had to ask you to tell me the story about the big, fat man that",,
SS,hated Juliaette.,,
NYE,"(Laughs) Yeah, Old John Gorman. He homesteaded all that land that",,
NYE,"lays up there on this side of the hill, you know. At one time, long",,
NYE,after he died they had it all platted off and was going to build a,,
NYE,"asylum there and then they didn't. But anyway, this John Gorman homesteaded",,
NYE,all of that and this town had a lot of people that was spi,,
NYE,"ritualists. You know, the Snyders, they named the town after Juliaetta,",,
NYE,their folks all spiritualists.,,
SS,"Now, what are spiritualists? I've heard of that.",,
NYE,"Well, it's a kind of a religion, I guess, I don't know. But they",,
NYE,"believe in having seanCes and seeing all these things, you know. And",,
NYE,"so they had a big sean£e at one time and all of 'em set together,",,
NYE,and the spirits told 'em to dig a coal mine over here on top of the hill,,
NYE,so they did. And they dug on it for years. They said there'd be,,
NYE,"coal, but there was no coal there. Never was. But this Old Gorman,",,
NYE,he homesteaded there and these spiritualistS they got discouraged,,
NYE,"with theirselfs so he left here and he went to the Salmon River, over",,
NYE,on the PWHC some place.,,
SS,Did other spiritualists go with him?,,
NYE,"No, no, they all lived here. But he was one of 'em. He was one of",,
NYE,"the main ones. And, anyway, he had a young man that worked for him,",,
NYE,"I've got his name written down, and they went over there to live,",,
NYE,"and he had lots of cattle and lots of land, this Old Man Gorman, So",,
NYE,he got sick in the summertime and he died. So he made this young,,
NYE,man promise to bring him back to Juliaetta and bury him up on that,,
NYE,hill so he could lay a curse on Juliaetta! So he died in the summer,,
NYE,"time, in August, and they hauled him out of that Salmon River country",,
NYE,"to Grangeville and got him a casket. Well, he'd swelled up so big",,
NYE,that they had to rope the casket around him and they brought him in,,
NYE,"a hack— oh, he smelt (smelled) by the time they got here! And they",,
NYE,buried him up there in the field and piled a lot of rocks on him and,,
NYE,put an old wooden cross there. And it stood there for years and years,,
NYE,"And here, a year or two ago, oh, it's been ten years, I guess, now,",,
NYE,the Washington Water Power put a big pole right at the head of his,,
NYE,"grave. And I asked 'em to put his name on the pole, but I don't know",,
NYE,if they did! (Chuckles),,
SS,I think Gussy told me that the pole went through what was left of his,,
SS,head.,,
NYE,"Oh, no, it did no such a thing, but I'll tell you, the people that",,
NYE,"farms the place have moved the rocks, and I think they farm him!",,
NYE,"And there was an Indian graveyard there above the sand bank, and they",,
NYE,"farmed it, too.",,
SS,Why did he want the curse on Juliaetta?,,
NYE,"Well, because he was discouraged with all these things that the spiritulists",,
NYE,"had decided that Juliaetta would amount to, and it never",,
NYE,"amounted to nothing! And the coal mine run out, and so he just",,
NYE,"washed his hands of it, put a curse on it, and it lays there, and I",,
NYE,"guess it's on it, too!!! Never amounted to nothin' since!! (Laughs)",,
SS,"Well, I'll tell you, Juliaetta's no different than a lot of small",,
SS,"towns, they've got the same troubles in that way, because it's just",,
SS,"tough the way the cities go, it's just tough to—",,
NYE,"Well, that s the way GeneseeAdone. You know Genesee used to be a",,
NYE,big town. It had the railroad before Juliaetta ever did. It had,,
NYE,"lots of things, but it's gone to the dogs.",,
SS,Do you think that when the Fosters moved that that was the end of,,
SS,the high times for Juliaetta?,,
NYE,You bet your life! That finished it. That finished Juliaetta.,,
NYE,"And he took all his doctors with him. They went to Clarkston, too.",,
NYE,"Oh, it finished this place!! And then, everybody that had a business",,
NYE,"here went broke, so they burned 'em off! Oh, my dad, he really thought",,
NYE,a lot of this place. He sure buried lots of Indians!! (Chuckles),,
NYE,"And he got forty dollars for it, too!",,
SS,Did you get to know any of the Indians around here?,,
NYE,"Oh, yes, I still know some of 'em. But, you know there's hardly any",,
NYE,fullbloods left. Old Johnny Woods and just a few of 'em. They're,,
NYE,"all mixed any more. We only have about one that lives here; Shores,",,
NYE,"Bob Shores, lives up here on the hill. About the only Indians we got.",,
NYE,But the reservation's down here just a mile.,,
SS,"Well in the early days, didn't the Indians use Juliaetta a lot?",,
SS,Didn't they come into town here a lot?,,
NYE,"I'll say they did. My, I'll tell you, we had the Indians for every",,
NYE,"thing. And they went to our church, too. The Indians. Lot of 'em",,
NYE,"were smart people. Fine singers and everything, you know. They went",,
NYE,"to school up here, too. We've had lots of Indians. Oh, gosh, China",,
NYE,"men and Indians, but we've never had a nigger. The only nigger I",,
NYE,"ever remember coming here was one George, and he lived down",,
NYE,"in the canyon with the Indians. He was a bronc rider, he won the",,
NYE,money at Pendleton one year.,,
SS,"I don't think I've heard of him, that's interesting. I don't think",,
SS,I've heard of him before.,,
NYE,That's the first and only nigger we ever had that I remember of that,,
NYE,"stayed here. And where I was born and raised in Virginia, we had",,
NYE,five hundred niggers to every white person. But we didn't have any,,
NYE,"at Juliaetta, and I was glad, too. Glad to get shut of all the nig",,
NYE,gers.,,
SS,How old were you when you came out here from Virginia?,,
NYE,Seven.,,
SS,Just seven?,,
NYE,"Came from Kentucky. Yes, I was seven. People ask me how I remember",,
NYE,"all this stuff; I remember all about when I lived in Kentucky, too.",,
NYE,Why can't you remember it?,,
SS,I don't know why you can't. I've known some old-timers that have,,
SS,"good memories, clear back to the beginning. You can remember.",,
NYE,"Sure, you can remember it, if you was little, what's the difference?",,
SS,"If you thought about it a little bit then, I think it helps.",,
NYE,Yes. And I think I was that type of person that put everything down.,,
NYE,"Everything. Even when I was little, I wrote everything down. Some",,
NYE,people don't do that.,,
SS,"Well, when you— what do you remember from Kentucky? I'm curious.",,
SS,"What do you remember from before, when you were even seven?",,
NYE,"Boy— I'll get you a picture of the house we lived in, then you'll",,
NYE,know what I remember. I've got it here someplace.,,
SS,I'd like to see it.,,
SS,(End side A of cassette tape),,
NYE,"Nowadays they try to teach 'em sounds, but they don't get 'em.",,
NYE,They're in these books.,,
SS,"I see. This looks like a good way to learn, to me.",,
NYE,"Well, it gives you a good foundation. Something to go back to.",,
SS,"Mc Guffy's stories had good morals to them, too.",,
NYE,"Yes. Well, they got good morals in that book. But this is",,
