speaker,words,tags,timestamp
,"W.J. GAMBLE: Anything that holds you up, why you're pretty serious. And",,
,"on top of that, McGregor, the man in the livestock company who we",,
,"used to deal with, they had their men along with the train, and they",,
,"planned on getting '"" to the Chicago market on acertain day because",,
,of price fluctuate  And that's the reason for alot of that,,
,stuff on sheep. especially in the fall when they ship the lambs. So,,
,"everything has to click, y'know.",,
,SAM SCHRAGER: About how often did they have to get off to be watered?,,
WJG,Every eighteen hours. Of course we. what we had to do would be,,
WJG,"load them to Bovill and we had to make Missoula, Montana. It was the",,
WJG,"only feeding spot. And you were held up some place, why that's",,
WJG,pretty bad. That's the reason we had to unload them them at Palouse.,,
WJG,We unloaded and fed them down there so the Northern Pacific could get,,
WJG,'em in to Missoula in eighteen hours.,,
SAM,I guess that to be in the railroad business you've got to be exar.t,,
SAM,and on time.,,
WJG,"Yeah, well there's alot of thing, involved that's just part of",,
WJG,"the game, is all.",,
SAM,Well. I've got alot (Break! that I have found except yourself who,,
SAM,as so closely involved with the Potlatch management who is still,,
SAM,around. And one question that I would like someone who is closer to,,
SAM,the management to talk about is the background of VSrbaeuser interests,,
SAM,coming to Idaho from the Midwest. What's your understanding of,,
SAM,the process that was involved,,
WJG,"Oh, I think tMs'll answer that question.",,
SAM,The betlkir article here.,,
WJG,Yes.,,
SAM,I know they came out a few years before you did.,,
WJG,That kind of goes into the cutting out of the timber in Wisconsin,,
WJG,and Minnesota. And all these stockholders had their money in that thing,,
WJG,"back there and when the timber was cut out, Mr. Weyerhaeuser used to call",,
WJG,sugaring off. That's when they make their(Chuckles) Winding the,,
WJG,thing up. And  they quit oack there these stockholders *ad plenty,,
WJG,of money and they were looking for investments. And they sent their,,
WJG,cruisers out into Idaho here. And that was the way they got out,,
WJG,here. The wferhaeusers didn't own all this timber by any means. It was,,
WJG,owned by various groups Weyerhaeusers manufactured it,,
WJG,for this group.,,
SAM,"I see. I see. Well, was there an unmet demand at the time they came",,
SAM,out here? Was there becoming a shortage of timber in the Midwest to fill...,,
WJG,"Well, it was just opening up out here at that time. And  of",,
WJG,"this stuff, they had no idea of the value of this timber out in this",,
WJG,country to start with until t*ey got their cruisers out here and got to,,
WJG,lookin'around. Then t*ey threw their money into the picture. For instance.,,
WJG,"the Clearwater Timber Company, that timber was held down there for",,
WJG,twenty years. I guess as started. They had bought it way long ahead. And the same.,,
WJG,"over on the coast, on the west coast. Tacoma. that was. oh I guess",,
WJG,"they're still by it. And this Idaho stuff was, well at first went into",,
WJG,Bonner's Ferry and Sandpoint. And that was their first operation .,,
WJG,Sn Couer d'Alene. They bought their first timber up there. That's,,
WJG,what started them in Idaho because they got into this Idaho white pine,,
WJG,which is a very valuable timber and very few stands of it anymore,,
WJG,"around the country.,Part of Idaho is the only place it grows.",,
SAM,"Do you know, was there much competitiorj.t the time in North Idaho to",,
SAM,get ahold of the holdings?,,
WJG,"No, these  they were pretty much all grouped together",,
WJG,and they all threw their money into the pot. And they had oertain timber,,
WJG,companies that they invested in. But in th. end Weyerhaeuser manufactured,,
WJG,"for. . .Oh, Weyerhaeuser owned seme timber themselves too, yeah but never",,
WJG,most of it.,,
SAM,"These other interests, are they for example the Lairds and the Nortons",,
SAM,and those people or are they just. . .?,,
WJG,"Yeah, Lairds and Nortons and -hatchers. They all had retail lumber",,
WJG,yards along the Lockmans and all. Directors,,
WJG,meetings wer. quite a group. But there was never any descension among,,
WJG,them. They trusted Weyerhaeuser and he was the man that cut the timber.,,
SAM,Do you know about when the first cruisers came into this part of Idaho,,
SAM,looking at the timber?,,
WJG,"No, I donft. I do not.",,
SAM,Was D^ary among the first?,,
WJG,no there were cruisers out here before Deary. Bill Helmer and,,
WJG,"that fellah down on the Clearwater. Oh, what the heck was his name? I've",,
WJG,forgotten now. But they were all early day pioneers out here. Bill Deary,,
WJG,oome out here to build sawmills. - put the thing in operation. He,,
WJG,"of course, but he came out after alarge amount of the timber",,
WJG,had been bought. And the St. Joe boom company and all that,,
WJG,kind of stuff. Built Potlatch and Elk River and Couer d'Alene.,,
SAM,Was most of the timber bought from the state or bought from private,,
SAM,"individuals in this area? I donlt mean exactly, but. ..",,
WJG,"Well, apart of it was and apart of it was individual holdings.",,
WJG,There's individuals that own timber.still own timber that tey wouldn't,,
WJG,sell. And that they lost their shirt of course because they couldn't,,
WJG,"get it lodged. No, th^was one other interest besides the Weyerhaeusers,",,
WJG,which is agroup of Pennsylvania lumbermen that opened up Spirit Lake.,,
SAM,"Oh yes, you mentioned thatto me when Iwas here before.",,
WJG,That was an entirely different group. They were lumbermen out of,,
WJG,"Pennsylvania that. ..Well, it was the same idea that they run out of",,
WJG,timber back there and end they wanted to invest and so they,,
WJG,"brought their money west. And they were, shall we say, late comers. They",,
WJG,"come in late. And they didn. tget near as much, but they got all that",,
WJG,timber on sPirit Lake.,,
SAM,"Witt do you know about the decision to build the railroad, the WISH",,
SAM,"in the way that it was built as far as where it goes, the route that it",,
SAM,takes?,,
WJG,"Well, to start with,the lumber company set up their first mill",,
WJG,in Palouse. y'know. But they soon found out that they didnlt have enough,,
WJG,room down there for the size of the plant they wanted to build so they,,
WJG,came up to Potlatc* where land was c*eap and they bought that whole,,
WJG,site forltownsite and mill and storage and everything else.Thafs what,,
WJG,"established Potlatch. Well, there was no railroad at that time, the",,
WJG,Northern Facific had built into Palouse. And th. lumber company wanted,,
WJG,"the Northern Pacific to build from Falouse up into the timber, in other",,
WJG,words where the WIM goes now. But they couldnit rake them see the value,,
WJG,of arailroad Into th. timber. We couldn't induce the. to build. Tey,,
WJG,"wer. invited to build their railroad. So Bill Deary.-To hell with you,",,
WJG,"wttl build our own."" That's th. kind of afella* he was. y'know. So",,
WJG,"we built our own MUM. We followed the drainage areas which is, Ithink",,
WJG,Oaf. the way most of th. railroads are built. They followed the drainage,,
WJG,"areas, the valleys. That's where they got to put their railroad same as",,
WJG,the highways. And we found out there was only one way to get to Potlatch,,
WJG,of course was to follow the Palouse River up. And we followed that to,,
WJG,"Harvard. Then we had to get into this other ownership up toward Bovill,",,
WJG,"Elk River, so we had to go over the divide into the Potlatch drainage",,
WJG,area. And we followed that area into Bovill. The intent was to build on,,
WJG,into Montana. But about that time the Milwaukee-started building west,,
WJG,and the Milwaukee built from St. Louis down to Bovill. And then they,,
WJG,induced them to build from Bovill down to Elk River. So that stopped the,,
WJG,building of the Mim any further than it was .But it was built and,,
WJG,conceived as the kind that it is. And we wanted,,
WJG,"different connections and we had connection, at both ends-th. Milwaukee",,
WJG,at one end and the Great Northern and Northern Pacific at the other. W.,,
WJG,had to do that in order to get into the different territories and sell.,,
WJG,"lumber..We had our own sales company at that time, and of course",,
WJG,during those days most(good bit of our lumber land and the building up,,
WJG,"of the west, that is the west as far as Dakotas and Kontana is concerned,",,
WJG,agreat deal of our lumber went into that area. But as that got built,,
WJG,"up, why we started branching out and clear to th. east coast. So w. had",,
WJG,"to have good railroad connections in order to do that. And when we did,",,
WJG,the railroad was avery good and|rosperous railroad.,,
SAM,"The length of time that it took to construct the railroad, do you",,
SAM,know about how long?,,
WJG,How long it took from. ..1 think they started in 1905. nd in about,,
WJG,"two years, 1907, I think. started in 1907, and we ha",,
WJG,the railroad built as far as Harvard. And we was getting our timber out,,
WJG,of the Harvard area. And we kept en building. We didnjt build it; a,,
WJG,railroad construction outfit built it for us. We paid 'em for it.,,
SAM,Who was this outfit?,,
WJG,I forgot the name of the outfit.,,
SAM,"Well, the people that did the building, the crews, there were alot of",,
SAM,"foreign workers among them, weren't there?",,
WJG,"Well, these big construction crews, yes, sure. That's all we had out",,
WJG,here. We'd get mostly Japanese to start with and Chinese. They were the,,
WJG,"laboring people in the early days in the west, y'know. Even in the mines",,
WJG,"and stuff l^ke that, they were all Orientals.",,
SAM,"I've heard of Italians also in the area, working out. . .",,
WJG,"When I was in the sawmills, operation the Swedish people followed west",,
WJG,"from Minnesota. They were c sawmill people and woodspeople, they were all Swedes,",,
WJG,"they had to be able to talk Swedish,y'know. And the same way with our",,
WJG,sawmill town of Potlatch was about half Swedes when Icame there.,,
WJG,"They were  from back in Minnesota ,they followed the",,
WJG,"lumber industry out. they were very good, reliable people too. That's",,
WJG,"one thing that Potlatch to start with was blessed with, good, honest,",,
WJG,"reliable, people. They took an interest in their work, but the company",,
WJG,took an interest in them too. That's the reason we had a company town,,
WJG,"for one reason. Mr. Weyerhaeuser ' me once, he says",,
