speaker,words,tags,timestamp
,"NELL WOOD SMITH: Well, when we first got to going out to,is that your book?",,
,"SAM SCHRAGER: Yes, it is.",,
NS,"You got you one of those things, didn't you? I was going to say, did mine",,
NS,fall out? It's in one of these boxes. I left it there.,,
SS,"No, it's mine. I brought it in. I didn't know how long you was going to",,
SS,be. I thought I'd sit and take a little look at it. You were saying you,,
SS,knew them from?,,
NS,"Well, her father was a when they first moved on to Helmer and those",,
NS,"kids were little, May and None. And so they, I don't know, I've got quite",,
NS,"a bit, and then another family that lived there. The ....",,
SS,"The Miller's were there for a while, weren't they?",,
NS,And the Lawrences. But this other family was the Smiths. A few years later,,
NS,"why see, he came out here, out west. And he had, he and his brothers come",,
NS,"out. And then the brothers, they worked a while and he sent money back for",,
NS,his family to come out. And so they came then and they settledfhere in,,
NS,Helmer. There was a house then right almost where the store stands,,
NS,Possibly a little bit further to the west. That's where they lived. And,,
NS,"then this other family, Grannis family lived there.",,
SS,I spoke to Mrs. Grannis in Lewiston recently.,,
NS,"She married Earl Grannis. But at that time she was Kate Price. And so, but",,
NS,"we got acquainted, well, I went down, we knew some of them, this Smith family,",,
NS,"See, we had gotten acquainted down there and knew them and all. I don t",,
NS,"know, several families, we got pretty well acquainted with them.With all",,
NS,"of them in Helmer. In fact, we knew everybody there. And they used to have",,
NS,what is it?These like get together meetings of an evening. Kind of a study,,
NS,project or an entertainment project.,,
SS,Where?,,
NS,"Well, in Helmer. We used to, it was kind of a thing like we'd have,literary",,
NS,"society. I think that's what they called it, literary society. Used to meet",,
NS,"there every month. I think every two weeks or something like that,",,
NS,every week.,,
SS,In school?,,
NS,Uh huh. At the schoolhouse.,,
SS,You'd come down from the homestead to that?,,
NS,"That was more after we moved into town, I think. Because I don't think we",,
NS,"ever, the only time we came down from the homestead and visited, came",,
NS,"down for a visit we were on the homestead, I was about fourteen or",,
NS,"fifteen. But anyhow, mother, she was kind of she was kind of",,
NS,"like I am now, kind of shut in, couldn't go anywhere. And we had no team",,
NS,"or anything like that. So she said, she and Blanche Dinsmore, another cousin",,
NS,"was, Blanche was out there working at this big barn where the big barn and",,
NS,"the big house is. You turn right there after you to Helmer, turn",,
NS,"and go across the rairlroad tracks, there's a large house there. The trees",,
NS,have kind of shut it off from the view from the road now. If you notice it.,,
NS,"My cousin Blanche was working there for Uncle Henry,her uncle. And his wife",,
NS,had died and she was working there.He had let his employee go down to the,,
NS,"other Mrs. Dinsmore that lived down there by Troy. And so, but Blanche was",,
NS,kind of shut in too. She was there. He had some men working for him. And,,
NS,he took care of the place and the eats and everything. So...,,
SS,On their place?,,
NS,Uncle Henry's place. The place then belonged to Uncle Henry. All that big,,
NS,meadow and that building and all* It was just a log house there then and,,
NS,"there was a barn and some things. But finally dad, he got dad to build him",,
NS,a house. And so my dad built that big house that stands there. They all,,
NS,called it by the name of one of the fellas that lived there. It was really,,
NS,"not should have gone by that name. But it did. Anyhow, it was arranged so",,
NS,that mother could get out for a little while. She hadn't seen any of the,,
NS,folks or visited with anybody for so long out there and it got kind of,,
NS,"tiresome. I don't know, I guess through letters or something, Blanche, this",,
NS,"was the girl that was working there for Uncle Henry. And they I guess,",,
NS,"probably through a letter planned, why couldn't they send me out there to",,
NS,help with the work and then she d come in and visit mother for two days.,,
NS,"And have a good visit together. So that's the way that she got on the horse,",,
NS,"one they called Old Dancer. They most of them, his name was supposed to be",,
NS,"Dancer, but they, I think they, the old flunky guy, the man that did all",,
NS,"the chores and kept up the wood and everything around there, he was Uncle",,
NS,"Bill White, I think his name was. But anyhow, he called him,""Come on Lazarus",,
NS,"get going."" He called him Lazarus.",,
SS,So she took the horse ?,,
NS,"She took the horse on up there to the homestead. And I got to,proceeded to",,
NS,"get on the horse and go back down. I wasn't much of a rider either, but",,
NS,I got there alright. And I knew just about what all there was to do. I had,,
NS,"stopped there I think once before, because I got away once in a while for",,
NS,a day or for over night or something. .somebody was going out and I got,,
NS,"a chance, why, but mother didn't, she didn't want to send me out to them to",,
NS,be there taking care of things.,,
SS,She wanted you to stay home and help?,,
NS,"No, she didn't like to leave me alone up in there with, to go out herself",,
NS,"for a visit. But they'd arranged so they'd split up, you see, and change",,
NS,"jobs and then I could take over, that's what she figured. I'd get along",,
NS,alright there. So I did. I was taking care of the pans and pans of milk.,,
NS,"And cream and the meals and things. Well, there was another lady staying",,
NS,"there too. Her husband was working for Uncle Henry, and she was staying",,
NS,there too. She was helping. He had quite a lot of work to do. And she was,,
NS,"staying there, I'd forgotten about her. She Myrtle Compton was her maiden",,
NS,name.,,
SS,She was there at the same time you were?,,
NS,Uh huh. She was there when Blanche was there too. And ...,,
SS,How much work was there for you to do?,,
NS,"Just to keep you busy. I guess maybe that she could handle if alone, but",,
NS,"I wasn't used to that. But I kept it going, Myrtle and I. Kept it going. And",,
NS,"had ' milk, take care of the pans of milk in the buttry or pantry. And",,
NS,skim it up and take care of the cream and churn and all. It was one of these,,
NS,"round, barrel churns that you set on the table and you the wheel, you",,
NS,know. It comes out butter and buttermilk. Mother just loved buttermilk. She,,
