speaker,words,tags,timestamp
SAM,...George Morey Miller.,,
TS,"Oh, yes. He was I think if there was any one person on the faculty that;",,
TS,"everybody knew, it was George Morey Miller. Hefd been here a few years",,
TS,before I came. But I met him on the day I enrolled. And we had quite an,,
TS,argument because I wanted to take a course that freshman weren't supposed,,
TS,"to take. But he, it was a course in journalism and I had some practical",,
TS,experience. He said okay. He forgave me when I went out for debate. And,,
TS,then we stayed good friends up until the time of his death. He came to visit,,
TS,my folks in Boise. And he gave me lots of good advice when I was first,,
TS,"getting started. I think the, Bill Banks summed George Morey up in a nutshell.",,
TS,"He said was a combination of Falstaff, Sam Bohnson and Mr. Pickwick.",,
TS,"He said he has Falstaffs love of the good things of life, and Sam Bohnson's",,
TS,"intellect, and irrascability, and Pickwick1s benevolence. And that just",,
TS,"about summed it up. He was rather heavy, H had a scratchy kind of",,
TS,"voice. He was interested in everybody and in everything. He wanted to know,",,
TS,"if you had an unusual name, he wanted to know where you got it. Liked to",,
TS,"know where you came from. And I, when I came to Moscow on the faculty, course,",,
TS,"in his department, the first contact I had with him, I was on Third Street,",,
TS,and I had my two ;children with me. And heard this old cracked voice from,,
TS,"across the street oh fifteen, twenty feet^along,nHey, Ted. Wait a minute!""",,
TS,"And I looked over, and there's George Morey.""Bust wait a minute, on't go",,
TS,"anywhere."" I just had parked the car. In a minute or two he came back across",,
TS,"the street with ice cream cones for the two kids, and shook hands and",,
TS,welcomed me to town. But that was the start with George Morey. I think one,,
TS,"of the, everybody in town knew him as well as everybody on the campus. And",,
TS,"you can see how well known he was, when at least fifteen or twenty years",,
TS,"after his death on one very bad winter day, I was in the Moscow Hotel",,
TS,"barbershop, and somebody said, this has certainly been an awful winter,",,
TS,"and somebody said, yes its about the worst one we've had since George Morey",,
TS,died. Didn't need to say Miller. And everyone of the four barbers and two,,
TS,"of us who were in the chairs, I think there was only one person in the shop,",,
TS,"had something two or three waiting, everyone remembered and wanted to talk",,
TS,about George Morey Miller. That was what happened when you just got the,,
TS,"kind of cross-section that's in a barbershop, everybody knew the old boy.",,
SAM,- He made that kind of an impression on people that everybody remembered?,,
TS,"Everybody remembered him. Ho had idiocyncracies, but he was warm-hearted.",,
TS,His home was the most hospitable place that anyone could ever hope to find.,,
TS,"His wife was a very sensitive, very talented woman. She wrote a good deal.",,
TS,"I never had a chance to read what she wrote. Some of the people that did,",,
TS,"Cushman, for example, thought she had a real talent with writing. And George",,
TS,"Morey was absolutely devoted to her, and she to him. The, I imagine the",,
TS,"year that George Morey died, one of the most dramatic things I remember",,
TS,about him uast.htbat the last two Christmases ninaini which he was alive,,
TS,my wife and I and daughter were guests at their house for Christmas,,
TS,dinner. I think the reason that wo were picked out of anybody in Moscow as,,
TS,"his friend, the reason we were picked out I think, we happened to be the",,
TS,"only people in town that knew the young man that, one of their sons was",,
TS,spending Christmas with. This young man happened to be a cousin of mine,,
TS,"and he and Smith Miller, one of George Morey's sons were spending Christmas",,
TS,together and we were the only ones that could talk to him about this Lewis,,
TS,Shaw that his son was with. And so he asked us. And the first of these two,,
TS,"years, everything was perfect. Mrs. Miller was a wonderful cook and served",,
TS,meals beautifully and so the people were coming in all the time we weren't,,
TS,"eating, everybody wanted to come and see the Millers on Christmas. And",,
TS,the turkey was perfect. When the plum pudding came on it was blazing beautifull;,,
TS,"and, it was just a storybook ocassion. The next year, George Morey had",,
TS,"had a heart attack in early November. I can even come up with a date,",,
TS,November seventh.,,
TS,I'll tell you why I know the date in a minute or two.,,
TS,And he had had to stop teaching and hadn't been back on the campus and,,
TS,"was in bad condition. And, but nevertheless, against doctor's orders, he",,
TS,put on his robe and came down. They asked us to Christmas dinner again.,,
TS,They didn't want to have it seem they couldn't have Christmas dinner just,,
TS,"because he was so very ill. And this time, things seemed to go wrong, I",,
TS,"can't remember everything, but some little thing wouldn't be quite perfect",,
TS,"the way it had been before and Mrs, Miller for the first time in her life",,
TS,I ever knew that she didn't have everything so she could cope with it,,
TS,"perfectly. And to cap the climax, when they brought in the plum pudding,",,
TS,they couldn't make the brandy light. And so the plum pudding wouldn't blaze.,,
