speaker,words,tags,timestamp
,SAM SCHRAGER: This third interview with Gus Demus took place at his home in,,
,"Potlatch, Idaho on October 24, 1975. The interviewer is Sam Schrager.",,
,SAM SCHRAGER: About the working conditions in Potlatch when you started to work,,
,here; what they were like.,,
,"GUS DEMUS: Well, the working conditions there them days were harsh. We work",,
,"ed ten hours a day, ane wages were small. Because everything else, it",,
,was cheaper. You could have bought a pair of shoes them days for three,,
,"dollars. Now you have to pay thirteen and fourteen and twenty, you see.",,
,But it was adjusted to be fair for the time. As far as other condit,,
,"ions concerned, they didn't have no union. There is no unionize. The",,
,"boss was the whole thing, he could fire you and hire you at his will.",,
SS,"No protection for your job, really.",,
GD,"Well, no, but you have to tend to your business in order to keep the",,
GD,"job. There was nothing like that, no. No union protection, no. Of hv",,
GD,"World War I, then they start to unionize. Eight hour day went into ef",,
GD,fect.,,
GD,Did the bosses— were they very understanding?,,
GD,"Yeah, they were understanding if you tend your business, you see. If",,
GD,"you do the work, things were all right, but if you Ore loafing, you",,
GD,wouldn't stay very long on ft job. But them days everybody was trying,,
GD,to do their best. They had a lot of foreign people and single men,,
GD,"down here, because there wasn't very many married men. And that's why",,
GD,"you had all this gambling and stuff, you know. As far as gambling",,
GD,"concerned, shooting dice here just for fun sometimes, and then pretty",,
GD,"soon started to usemoney, you know. And then, of course, from the",,
GD,"start, it got a little higher, but not too high to lose all your earn",,
GD,"ings. And there was poker games, and there was girls coming from",,
GD,"Spokane down here, during the early days, up to, oh, I say, World",,
GD,War I. Some.,,
SS,You figure that—,,
GD,That street down there was for Greeks and Italians and they were all,,
GD,"bachelors, very few married men. There was probably two or three fam",,
GD,"ilies. And Japanese boys, the same way. They had some Japs, had a",,
GD,Japanese boardinghouse. And they had probably twenty-five men and,,
GD,there was only one womancooking for them.,,
SS,"They had to have women here to keep the men, I would think.",,
GD,"Sometimes, yes. They didn't bother people, they knew it, but they wasn't sure",,
GD,"of it, and they didn't",,
GD,"bother to look into that, you see. Because they knew, the single men",,
GD,they have to have their women once in a while. They only bring,,
GD,"from Spokane, and they don't bother; let go for a while.",,
GD,"'Course, they don't stay very long. It wasn't regular prostitute",,
GD,"house. Butthey had regularin St. Maries, they had regular whorehouse,",,
GD,"in other words. But here, they didn't— they",,
GD,"it because it company's town, see. And company didn't want anything",,
GD,"like that. But they usually— but weekends, you know, they bring a",,
GD,"girl in here and stay over for a night or two. Usually one night,",,
GD,"Saturday night, see. Because they worked ten hours a day. They were",,
GD,"bachelors, most all of 'em. Italians and Greeks. The Greeks are all",,
GD,bachelors because there are no Greek women tall. And there wasn't,,
GD,"them days,",,
GD,"one to be found in Spokane even, But now, of course, they get married",,
GD,"and they brought their families, and it's quite a community, have a",,
GD,G-mKchurch. Inoticed the other day over the radio that they were,,
GD,advertising to have an annual bazaar there and sell food and other,,
GD,things for the benefit of the church.,,
SS,Why was it that none of the women followed from Greece?,,
SS,They didn't follow because they had nothing here to support— you,,
SS,"see in order to bring a woman here, you got to have either farm or steady job.,, They",,
SS,didn't have a steady job. They probably get a,,
SS,"job here and pretty soon the boss would tell him, ""You are out.""",,
SS,shutdown and then you're out. They used to run two,,
SS,"shifts here, and of course, when the business go down, why, they shut",,
SS,one shift down.,,
SS,So you mean in the early years the jobs that the Greeks and Italians,,
SS,"had— you couldn't consider them a permanent job, or steady job?",,
GD,"No. No, you could not. Probably 1+ provefto be steady after you live",,
GD,for so long here. But at the first you didn't know if you had a,,
GD,"steady job. For instance, you run two shifts now, they shut one shift",,
GD,"down, business went down, they shut one shift down, they have to lay",,
GD,you off. Then you have to look for another job. And there was nothing,,
GD,"here because this is company town, you see. And you have to leave -Up",,
GD,town.,,
SS,Did that happen during the early years from 1910 to 1920? In there?,,
GD,"Yes, sure. It did happen. It happened in the summertime, in August.",,
GD,"We had abig fire here in 1916 think, '15 or '14, I don't remember",,
GD,when. And when they came back from the fire the business was down,,
GD,and they shut her when she's down and they the men except,,
GD,"some skilled, that they have to have here, because when they run two",,
GD,shifts they got some skilled and some semiskilled. When they shut,,
GD,one shift down they always keep the skilled people with them in order,,
GD,"to have them if the business get better, they got to start again and",,
GD,"they got to have them, because they hard to get ahold of. And they",,
GD,kept them in case they have to start the mill again they have them,,
GD,and they get the common labors of course they could get them easier,,
GD,than the others.,,
GD,What was it that stopped the people like the Italians and Greeks from,,
GD,becoming skilled laborers themselves? How come they were stuck at,,
GD,being common labor.,,
GD,Somed.d.VvuU Couiin Jttat was the headsawyer. And that's skilled,,
GD,"labor. But not all of them. You know, it's hard to explain to you because—",,
GD,now was fellows that was skilled—the fellows that work on,,
GD,the carriage and then pretty soon they start to saw. But the Greeks,,
GD,were — and Italians— there was no Italians in the sawmill. They,,
GD,"are all Greeks. They were doing work which the others wouldn't do,",,
GD,"you see. Americans wouldn't stay on that kind of job, because it's",,
GD,too hard.,,
SS,Which job was this? Piling—?,,
SS,It's a— different jobs than common labor-. And it doesn't pay very,,
SS,"much either. Like tailsawing or helping edgerman, or something like",,
SS,that. They had different jobs. Some learned to edge themselves and,,
SS,"others didn't. You know, it's amatter of individual. It's some peo",,
SS,ple can learn faster than the others. And some people try to better,,
SS,"themselves and others don't. Like me, Iworked nine yearsflpotting",,
SS,"lumber down there and pretty soon Igot the job to pullaws, was payomg",,
SS,"a little more money and better job. But it's only one place there,",,
SS,you see.,,
SS,How long did it take you to move up to pulling saws?,,
SS,"Well, it took me nine years because they were others ahead, you see,",,
SS,and you have to wait til the other fellow gets something better or,,
SS,"quit or die or do something, you see, in order to vacate that place.",,
SS,"Tell me this, Gus, do you think it was- was it harder for guys who",,
SS,were foreigners to get ahead at the mills?,,
SS,"Yes, it was harder, sure, because of the language, too. Is it a man",,
SS,"that don't speak the language, don't understand what you're telling",,
SS,"him, he can't learn. You have to talk before you can teach him, you",,
SS,"know. And school, you see. (Laughter) And he can learn the work, of course, he can",,
SS,"see, show him what to do.",,
SS,"Lots of times they do show them how to do it, little bit, and then it",,
SS,"isn t skilled, can go ahead and do the work.",,
SS,"Well, besides the language, and I know the language had to be a big",,
SS,trouble—,,
SS,"Yes, it was a handicap because not everybody speak English. And there",,
SS,"were many, many men, there were a lot of 'em, most all of 'em that",,
