speaker,words,tags,timestamp
,"This conversation with CLARA GROVE took place at her home in Moscow, Idaho,",,
,"on May 11, 1976. Interviewer: SAM SCHRAGER.",,
,"CLARA GROVE: Someone would come and ask where John Smith lives, and they would",,
,"say, ""Well, right over there on the other side of the creek. Do you",,
,see that cow staked out there? That's Moe's cow. and he stakes it,,
,"out there day, and you go past Moe's cow, and then you'll go past",,
,"the first log house, and the second log house that you come to is",,
,"John Smith."" But that's the way people were directed in that day",,
,"by Moe's cow. So they called it Moscow. Now, whether there is any",,
,"truth in that, I don't know. But, anyway, I'm sure you'll be help",,
,ful by remembering about a boy. And the other thing I wanted to tell;,,
,"now, do you think just gently and friendly without any fists, we",,
,could talk politics a little bit? (Chuckles),,
SS,"Sure, if you want to.",,
CG,"Well, it's not that I'm so about politics. My father was a",,
CG,"politician first, and if there was any time left, he'd be a father,",,
CG,"but he was a politician first always. And, I grew up politics,",,
CG,"and until just the last very few years, I have been very active in",,
CG,"politics, but my mind doesnt carry anything over. I get something",,
CG,"and it deserts me, and I would like a little bit of information.",,
CG,"Now, what is it? Four elections we have coming on? I think it is.",,
SS,In the primaries?,,
CG,"Well, Primary or something, and I don't know how we have four or",,
CG,what they're about.,,
SS,You know the way I understand what it is— (Machine shut off),,
CG,"— he was so known or that the people so much wanted him or anything,",,
CG,"but he was elected on the slogan, ""The way to reduce taxes, is to",,
CG,"spend less money."" They elected him governor and it is said that",,
CG,North Dakota never had so prosperous a time as while he was governor.,,
CG,"And, he reduced taxes. Well, I think that any man who can grasp the",,
CG,situation in this country to the extent that he can reduce throwmgA,,
CG,"money away, should be in the White House regardless of politics or",,
CG,"anything else. But, I just haven't known anything about any of these",,
CG,men. And I think that voting is such an obligation that since people,,
CG,"are becoming so negligent about it, so refusing to vote, that if no",,
CG,"thing else, there should be a cash or jail for one mentally and",,
CG,"physically capable of voting and not vot ., I think they should be",,
CG,"compelled to vote, and vote as they please. I don't know how it would",,
CG,"come out, but in my idea that's the fair way to do it. So, I am glad",,
CG,to hear anything about these men.,,
SS,Thereks one more thing I could say about—,,
CG,"— going to progress, now, that's certain. And the way that the rural",,
CG,"has been and is being administered, is death to our country, if it",,
CG,"keeps on. To me, anybody,„ you, me or anybody else would be better",,
CG,than Ford. I wouldn't care who it was. They couldn't be any worse.,,
SS,Why do you feel that way?,,
CG,"Well, so far as any religious belief is concerned, I think that's",,
CG,all hooey. I think it's assumed for effect. It may not be. It may,,
CG,"be better than what I have in that line, but it doesn't impress me",,
CG,as being sincere. (sounds as though the recorder shuts off inter,,
CG,"mittently) Asked for a donation of money and so this A said, ""Are",,
CG,"you hungry?"" And, B said, ""Yes, I'm hungry."" He said, ""Well, I'll",,
CG,"gladly take you to a meal.A Come on in and I'll get you a meal.""",,
CG,"The man said, ""No, I don't want a meal, I want money."" And A said,",,
CG,"""Well, if you're hungry, why do you want money instead of food?"" He",,
CG,"said, ""Because I'm a Communist. If I can get a dollar, I'll buy one",,
CG,loaf of yesterday's bread and get along with that and give the rest,,
CG,"of the money to the Communist party."" I have seen a man do stunts",,
CG,"just like that, so I know something about the Communist Party. And",,
CG,"they work so slowly, so methodically. I'm going to be ninety-seven",,
CG,"now in just a couple of days, and way back when I was in my early",,
CG,"twenties a minister of the gospel, who was touring and speaking in",,
CG,"schoolhouses or where ever he could get a group, say, ""And what is to",,
CG,prevent the Russians coming across that very narrow gulf of water,,
CG,"between Russia and the United States and taking over United States?""",,
CG,"He said, ""What's to prevent that?"" Well, I'm ninety-seven now, and",,
CG,that's when I was in my early twenties that that man saW that. No,,
CG,one else that I ever heard of had heard of such a thing at that time.,,
CG,"Well, they haven necessarily come across that strait^mostly come",,
CG,"by air, with our money. In my opinion, they're getting very close to",,
CG,"the place where they'll say,""Take down your flag.""",,
SS,I'd like to ask you something. You just said a little while ago that,,
SS,when you mentioned one religion; you mentioned that the Communists,,
SS,said that if Christians had been as strong in their Christianity they,,
SS,"could have had one religion and one faith. Now, I'm wondering: In",,
SS,"the early days, was Christianity more that way? Within the towns",,
SS,"and the communities, was it more one faith than it is now?",,
CG,"Well, at that time, I think Christianity depended on church member",,
CG,"ship as much as it does now, but, I do think that the nation, as a",,
CG,"whole, or at least any part of it in which I was, and I circulated",,
CG,"around quite a little, that any part of it lived nearer to the con",,
CG,cept as given us in the scripture than they have through the years,,
CG,"since. That gradually, from the time I was a child til right now,",,
CG,we have gradually drifted away from the scripture to man-made rules,,
CG,only. And that the Communists have dominated the world more than,,
CG,any other concept of what they are after.,,
SS,"When you say, living closer to the scripture what do you mean",,
SS,by that? How did that make people live then?,,
CG,"Well, we didn't have rape and murder and burglary as the common diet.",,
CG,"There was so little of it, that it was almost unknown. We never had",,
CG,prisons that were over full in the town where I lived for some years,,
CG,in early life before I was a teenager and a little while afterwards.,,
CG,And there were times when there was nobody in our jail. And there,,
CG,were times that there would be one or two or possibly three for a,,
CG,"little while. But a jail was just, well, something you had because",,
CG,it was part of the city setup; not that you really needed it for any,,
CG,"thing of that kind. And as for rape, it was practically unknown.",,
CG,"And as for murder, there were so few that you scarcely knew the word.",,
CG,"And as for burglary, there was very little of it. Very little. The",,
CG,moral of the people was much higher than it is now. And as for peo,,
CG,ple living together unmarried; in our town— my father worked on the,,
CG,railroad— and in that way I knew some railroad families that I,,
CG,wouldn't have known otherwise— One of them was a family named Cooper,,
CG,and Mr. Cooper was much older than his wife and they had two boys,,
CG,and a baby girl. At the time that this Mr. Cooper applied for his,,
CG,"Civil War pension—well, he hadn't thought that they were going to",,
CG,look up his record all his life before they'd grant a pension— which,,
CG,of course they do— and they found at that time that he had a wife,,
CG,"living in the East. Well, they wrote to him that since he had a wife",,
CG,"in the East who was living, and he claimed a wife here, that no pen",,
CG,"sion would be granted. To him, that was absolutely penitentiary.",,
CG,No way 'round. The judge wouldn't judge anything else and they would,,
CG,n't fail to pick him up. And he read his letter and he just simply,,
CG,got out of town. Nobody knew where he went or just exactly when.,,
CG,"Well, there was this young wife with— the older boy was, I think",,
CG,"about eleven, something like that, and then a younger boy and the",,
CG,"baby girl. Well, there she was and there was no welfare at that",,
CG,"time; there she was without any support at all. Well, I don't know",,
CG,how she got along. I do know that the older boy was working on a,,
CG,ranch and broke his arm and had to be taken home with a broken arm.,,
CG,But to get a doctor to set it probably wouldn't take more than five,,
CG,"dollars all told. And there was no hospital; he would be at home,",,
CG,"of course. So that it wasn't like it is now, at all. But that was",,
CG,"punishable, that was penitentary, and this man knew that immediately",,
CG,"he would be picked up and he would be judged, and he would be put in",,
CG,the peniteniary. And they never heard of him again in the town.,,
SS,"You talk about his wife, his young wife, it makes me wonder— with",,
SS,no welfare what a woman who had been abandoned by a husband or had,,
SS,"no husband but children, her husband, say, even had died, what she",,
SS,could— What her situation was. Was she in dire straits?,,
CG,Apparently not.,,
SS,"I don't mean just her, but kind of in general, when women found them",,
SS,selves in this kind of situation.,,
CG,"Well, there was county aid. That was entirely a personal individual",,
CG,"matter. I presume that she applied for county aid, in which the Coun",,
CG,ty Commissioners would take her circumstance and judge her circum,,
CG,stance on her circumstance and make their decision as to what county,,
CG,"aid get. It had no relation to anything former or coming, it",,
CG,"was at the moment, that if someone wanted county aid then the County",,
CG,"Commissioners ruled on that case as they saw it. And, I suppose she",,
CG,got county aid. I don't know how much. It wouldn't be any great,,
CG,"sum, but they owned their home. And, of course, she would own it",,
CG,"now. And, well, I suppose that thirty-five dollars a month would",,
CG,have been sufficient to keep them. It probably would have been.,,
SS,What kind of prospects would a woman in that kind of situation— not,,
SS,"only her, but when that would happen to people— what kind of pros",,
SS,"pects would they have? If you had children and in a world, where I",,
SS,"take it it wasn't so easy to make a living, very difficult, would",,
SS,she have to try to remarry? Or would women be able to go it on their,,
SS,own successfully?,,
CG,"It is very probable in this case that she would remarry. Now, I do",,
CG,"not know about her following this event. But, for one thing, I was",,
CG,too young at the time to have any object in pursuing it.,,
SS,"I'm really thinking in general, not just for this particular case.",,
SS,I'm wondering how society took care of people who were in,,
CG,Remarriage was very probably for any one in that situation. Very,,
CG,"probable. Because, the country was new enough that there was no short",,
CG,"age of men, and there would be, say, a farmer who would be so glad to",,
CG,have a housekeeper that he would gladly marry her with her children,,
CG,"in order to have a housekeeper, rather than do his own cooking after",,
CG,he'd worked in the field all day. So that marriage was very probable,,
CG,for any such woman. And this woman was still quite young. Her hus,,
CG,band ha been much older than she was. But that was the only case of,,
CG,"that that I knew of, and that was because they were railroad peoplemy",,
CG,"father was, and I had known the family before this happened, is",,
CG,how I knew about it.,,
SS,Were railroad people more— people that were just working on the rail,,
SS,"road, were they more likely to move around from place to place?",,
CG,"No. No, they were not rail men. The roundhouse, it was a division",,
CG,"point, and there was a two-stall roundhouse where the engines were",,
CG,cleaned and serviced. And these were settlers in the town. They,,
CG,"might be there all their lives, working in the roundhouse or on the",,
CG,"section, one or the other.",,
SS,"Would they be likely to hold a little land outside of town as well,",,
SS,or were they towns people?,,
CG,"They were just people, just like the rest of them.",,
SS,And they wouldn't be farming as well?,,
CG,"No. No, they weren't trying to do anything else. My father— well",,
CG,"finally there were seven children, but the seventh one came ten yearseleven",,
CG,years gap between the one above and the last one. And at this,,
CG,"time there were six children,although the oldest one was mostly away",,
CG,"on his own*at this time. But, anyway, there were the five of us there",,
CG,"and Father and Mother, and we paid the enormous sum of eight dollars",,
CG,"a month for a three bedroom house, a good house, in a good location.",,
CG,"We paid eight dollars a month out of that forty. Well, there was",,
CG,thirty-two dollars for food and clothing and school and anything else,,
CG,"that might come up. We got along. And at times, each of the older",,
CG,brothers worked for some time in the roundhouse. Father's work was,,
CG,solely in the roundhouse.,,
SS,Were they expected to contribute their wages to the family?,,
CG,"No, they were not expected to, any more than anyone else would be.",,
CG,"That is, you mean to his family?",,
SS,"Yes. Your brothers, before they were married, when they worked out,",,
SS,did they bring back their earnings to help your father and mother out?,,
CG,"They did or did not, as they chose. But there was law on the books",,
CG,that the father could collect the wages and if he wanted the wages,,
CG,"and did not collect it from the boy, it might be that whoever paid",,
CG,"it would have to pay it to the father again, because he was entitled",,
CG,"until the boy was twenty-one to the wages. But, usually, he did not",,
CG,"collect it. And, I remember a boy that I played around with while I",,
CG,was teaching saying that his dad gave him his time til he would be,,
CG,"twenty-one. Well, that was a gift from the father. He gave over his",,
CG,"right to the son's wages. But that was done frequently, that the",,
CG,father would make the son a present of whatever he earned til he was,,
CG,twenty-one.,,
SS,"Would this be decided by the father's own attitude, or would it be",,
SS,more like a natural situation?,,
CG,It would be more his own mental idea of whether he or the boy should,,
CG,have it. And each one had his own idea. The law was very clear on,,
CG,"the matter, so there was no trouble there. It was quite a different",,
CG,time than it is now.,,
SS,I'm fascinated by what it was like then. (Chuckles),,
CG,"Well, it was like this; probably you didn't even have a lock on your",,
CG,"door. You didn't need it. In the hot weather,Awe slept with the",,
CG,"door open all night. We didn't need a lock, nobody was coming in",,
CG,"if he had no business to. And, there came a time, after a while,",,
CG,"that hard times struck the country. We didn't call it a recession,",,
CG,"or anything of that sort, it was hard times. And we knew what",,
CG,that meant. There would be a string of men walking the rails and,,
CG,"ties, and our house was right by the railroad, and they would come",,
CG,"to the kitchen door and ask for something to eat, and some of them",,
CG,asked if they might do some work for something to eat. And some of,,
CG,them after they had eaten would ask if they could do any work. And,,
CG,some of them didn't say anything about any work. And Mother fed evGROVE,,
CG,"ery one of them that came and asked. And, we didn't just hand 'em",,
CG,"out something, she brought them in and set them at the table; fixed",,
CG,"'em a meal. And someone said to me, ""Uh-huh, your mother's going",,
CG,"to be killed at that some day. You'll find it out, too. So, I run",,
CG,"and told Mother, and Mother said, ""There is no man that's as dangeroug",,
CG,"as a hungry man.""",,
CG,"Well, none of them was ever in any way im",,
CG,polite or anything. He was merely grateful and expressed his thank,,
CG,"fulness for his food. And, some of them were hobos. We knew the",,
CG,difference between a hobo and a businessman when we saw them coming.,,
CG,"But, there were some of them were hobos. And some of them were sim",,
CG,"ply businessmen in their business clothes, just as they had sat in",,
CG,their offices until there was no way to sit there any longer. And,,
CG,"there was nothing to do; nothing to be had, and they would venture",,
CG,"forth and see if there was any place that there was something. And,",,
CG,"there was another time of hard times after that, and it was a little",,
CG,"bit different. I was in Des Moines, Iowa for a while at that time",,
CG,"in an apartment there for a few days, and a man came to the door,",,
CG,"he was a nicely dressed businessman, and he asked me if he could",,
CG,"have something to eat. Well, a woman alone doesn't usually have very",,
CG,"much to eat right around, but anyway, I got something and gave it to",,
CG,"him. And he said, ""Do you have any coffee?"" I said, ""No, I don't,""",,
CG,"I said, ""I never drink it, and I don't have any in the house."" But",,
CG,he wanted a cup of coffee so badly. But he evidently had been a pro,,
CG,"sperous businessman, and business just was failing all over the coun",,
CG,"try; and there they were. And, at one time, oh, it was years later,",,
CG,"I was living in a cabin on a farm where other people lived, and the",,
CG,"other people were gone, and a man came to the door one day and want",,
CG,"ed something to eat. Well, he was sort of a strange acting",,
CG,"but, I always remembered what Mother said about a hungry man being",,
CG,"the dangerous one, so I told him, Yes,"" I'd get home something to eat",,
CG,And he sat there shoveling it down with his knife and fork as fast,,
CG,"as he could eat, and now and then he'd say, ""A picture machine."" Well, at that",,
CG,"time picture machine was very new. It wasn't developed at all, as",,
CG,it has been later; and I presumed that he had cast his money into a,,
CG,"picture venture had failed, and that it had turned his mind a",,
CG,little. But he ate his meal still muttering to himself about a pic,,
CG,"ture machine and he left. I was glad he left, because it was very",,
CG,apparent that his mind wasn't right and I was alone on the whole farm.,,
CG,"And later yet, in '27, when I came to Moscow there were hard times.",,
CG,Did you realize that?,,
SS,I heard about that.,,
CG,"1927. Well, now, unless they have so much money, a certain amount of",,
CG,"money, they can't go to University, they think. At that time",,
CG,they went and took a chance. I was on the campus one day; every girl,,
CG,that I saw on the campus either had a hole in the heel of her stock,,
CG,ing or she had her stocking pulled down into her shoe to cover the,,
CG,hole! Every girl that I met! (Chuckles) That's the way they went,,
CG,"then! Now, if she can't have two or three formals, she just ain't a",,
CG,"going, that's all!! Which is quite different.",,
SS,"1 would like to ask you a little bit about, more, about marriage in",,
SS,"those days. Since we've talked about it, I've read some things about",,
SS,it and I'm very interested in understanding better the differences,,
SS,"in opinion now and then people had. Now, one thing is, I have the",,
SS,"idea that there was a lot of— more stress on marriage then, of get",,
SS,"ting married than there is nowdays. That when girls grew up, they",,
SS,just about had to get married if they were going to have a place in,,
SS,"their communities. That's the idea I get. Is that true, do you think?",,
SS,Were there many women who didn't marry?,,
CG,"It used to be that there would be one ""shotgun marriage"" in one place",,
CG,"in a long time, before there would ever be another. Or, perhaps you",,
CG,wouldn't be there long enough that you would ever hear of another.,,
CG,"They were very uncommon. And, And, as for in the University— see",,
CG,"my daughter was in '27 to '31, four years there— and the Dean of",,
CG,"Women was gone on a trip to the South, and there—(End Tape A)",,
CG,"""I don't have any trouble at all with my girls in that way. I'm",,
CG,"strict with them, and I don't have any such trouble."" And, after",,
CG,being gone a couple of weeks she came back and one of the women who,,
CG,"had been taking her place as Dean rushed over and she said, ""Oh,",,
CG,"Dean French, there are five girls here who are pregnant!"" Dean",,
CG,"French had supposed there were none! But, in the whole University,",,
CG,"there were these five. And later, when I was cooking on the campus,",,
CG,"and that would be after '31, be after '33, to be exact, while I was",,
CG,cooking on the campus there were four boys in the kitchen with me as,,
CG,"ccmmnon and one of them was a great favorite with me. A six-footer,",,
CG,"handsome youngster, and jovial and just full of pleasantries, and I",,
CG,liked him so much. I was very fond of him. And at the place where,,
CG,"he lodged, he had an upstairs room, and the stairway went up, oh,",,
CG,"sort of semiprivately to those who were on the second floor, and the",,
CG,woman with whom he lodged got the impression that a girl was coming,,
CG,"in by night, into this boy's room. So, she waited until finally,",,
CG,she knew that a girl had been up there for the night. She went up,,
CG,to the room and she picked up the evidence that the girl had been,,
CG,"there. She hadn't quite taken all her clothes away with her. Well,",,
CG,she picked up the garment and took it to the Dean of Men. The Dean,,
CG,of Men called this boy in and explained to him that this was the Uni,,
CG,"versity and these things were not tolerated, and that if he and the",,
CG,"girl, both, would just quietyly withdraw, without any furor, without",,
CG,"saying anything to anybody, just leave, that they would be allowed",,
CG,"to leave in that way. Well, when— I'm not going to say his real",,
CG,"name, I'm going to call him Joe—Joe didn't come for his work one",,
CG,"noon, and I said to his cousin, who also was in the crew, ""Where is",,
CG,"Joe?"" ""Oh, he's around somewhere."" I said, ""Stop it, I want to",,
CG,"know where Joe is. Now you tell me where Joe is."" He said, ""He's",,
CG,"in his room."" Well, I went over to his room as soon as my noon work",,
CG,"was done up, which wasn't long, and Joe's father— I never can for",,
CG,get how he looked— he sat there with his hands hanging between his,,
CG,knees and his head hanging. Just the picture of despair. And Joe,,
CG,"the most wretched looking youngster you would ever think of seeing,",,
CG,"was busy packing his trunk. And I said to the Father, ""I just had to",,
CG,come over and see Joe. I think a lot of that boy. And his father,,
CG,"said, ""We think a lot of him, too."" He was taking the boy and the",,
CG,"girl back to the Father's home, since they had no place else to go.",,
CG,"Well, they were married after they got back there. But here was his",,
CG,university career interrupted. He couldn't get a degree.,,
SS,Did he ever go back?,,
CG,"No. He wouldn't be allowed to. No, the condition was that he was",,
CG,"gone, with the girl. And he had never supposed that such an inter",,
CG,"ruption could happen to him, of course. But, anyway, that is the",,
CG,"way that thing was then. Well, think what it is now, when they're",,
CG,encouraged.,,
SS,"Do you know of young women, when you were growing up, who did not",,
SS,marry by choice? Who decided they didn't want to be married? I know,,
SS,"of men who are bachelors, but, I'm not familiar around here with any",,
SS,more than one woman who decided she didn't want to get married.,,
CG,"Well, I wouldn't know about that. But, I would say, that contact",,
CG,"without marriage was very seldom. Very seldom. I do know, in high",,
CG,"school— no, it wasn't high school, it was eighth grade— there was",,
CG,a family from far East moved into the town and they had a boy in,,
CG,"the eighth grade— well, I don't know that being from the East had",,
CG,"anything to do with it, but he was from the East— and he taught",,
CG,everything he knew to the boys and girls in the eighth grade. And,,
CG,I went to school one morning as usual and there was something in the,,
CG,air that you could nearly cut it with a knife; I didn't know what,,
CG,"was wrong. And one of the girls ran to me and she said, ""Oh, Clara,",,
CG,"they're going to send Idy and me to the reform school."" Well, one",,
CG,"of them was the daughter of a keeper of the upperclass hotel in town,",,
CG,"and the other was the daughter of the furniture dealer, who was al",,
CG,so the undertaker at They had influence enough that they,,
CG,"kept their daughters from being sent to the reform school. But, it",,
CG,was only because they were considered important men in the town that,,
CG,their daughters were not sent to the reform school. I never heard,,
CG,"that they were going to send the boys. I suppose they would have,",,
CG,but it was the girls that I heard about. That was high school. But,,
CG,"that was the one case of that, that I knew of through school there.",,
CG,"And later years, it was after I had left there, but I had a sister",,
CG,"in that country, and she said that the winter was so terrible that",,
