speaker,words,tags,timestamp
,"IONE ADAIR:  ""Uncle Sam"" Owings, used to run the Times Democrat here in Moscow",,
,"years and years ago, and he loved fishing, and he wanted to go fishing",,
,"with us, and we went fishing. So my sister and I decided we'd break",,
,down once and take him with us. We took him up to Elk River and he,,
,"caught sight of the bridge, the old bridge over the river, and he sat",,
,down with his pole by that bridge and fished like you would for cat,,
,fish in Carolina- that's where he was from- and he sat there all afternoon,,
,and fished that bridge and Marjie and I fished up and,,
,down the stream and we had a nice basketful of fish between us when,,
,"we got through. Well,coming in Uncle Sam decided he'd sing for us.",,
,And we'd rather have him sing than smoke those old cigars that he smo,,
,"ked. So, we told him to sing for us. We asked him if he knew any",,
,"songs, ""Oh, yes,"" he said, ""I know a song."" So, he started in before",,
,"we left Bovill to sing, and he sang verse after verse after verse til",,
,we landed down here and put him on the lot where the employment agency,,
,is now. That was their home. And we let him out there with an empty,,
,basket and a song from Bovill to Moscow.,,
,BERNADINE ADAIR CORNELISON:  What was the song? You told me that once.,,
IA,"I told you once, but I can't remember the name of the song. Verse af",,
IA,"ter verse, after verse. Verse after verse, I think he must have made",,
IA,it up as he went along! It couldn't have been a song that long!,,
IA,SAM SCHRAGER:  He didn't catch any fish?,,
IA,"No, just that old Southern way.",,
SS,He didn't catch any fish on the bridge?,,
IA,"No, he didn't catch any fish.",,
SS,You'd think he'd learn from you how to do it. He'd want to go up and,,
SS,down the stream.,,
BC,He didn't like to move around much.,,
IA,He had fished in Carolina and he knew how to fish in Carolina; they,,
IA,"were catfish, I think. He knew how to fish there, but he didn't know",,
IA,anything about going up and down the stream and watching the holes and,,
IA,watching for the fish and catching them when they got on. Didn't know,,
IA,a thing about that. He just waited for the fish to come and take his,,
IA,"bait, and if they got on and got caught, why, he had a fish.",,
SS,Could you usually catch as many as you wanted to when you went fishing?,,
IA,"Always we had our limit, if we didn't have some others tucked in under",,
IA,neath somewhere.,,
SS,No I don't think-,,
BC,Was there a limit in those days?,,
IA,"Yes, there was a limit. Fifteen fish. And there was no size limit.",,
IA,You could have any size you wanted; any size you could catch. And,,
IA,there was no limit to fishing.,,
SS,Was it your father that taught you how to fish? Out there?,,
IA,Yes.,,
SS,You mentioned to me that you went on the streams with him.,,
IA,I always went with him.,,
BC,Wading.,,
IA,"When he wanted to go fishing, I'd go with him whether any of the rest",,
IA,of them would go or not. I always went with my father fishing. And,,
IA,we always caught all of our fish that we needed. And Daddy and Dr.,,
IA,Hatfield fished for years up and down that old Elk River stream. They,,
IA,knew every hole and I think they knew all the trout by name! And,,
IA,"if we caught Johnny today, we'd catch James tomorrow! (Chuckles)",,
IA,"But, we'd drive up, we'd leave early in the morning so as to get up",,
IA,"there just about daybreak, about the time the sun was up and we'd",,
IA,start fishing. And we were always through early. And we had great,,
IA,"times fishing up and down there. My father had waders , and they",,
IA,"came onto your feet, rubber, and came up above his waistline and then",,
IA,he got a And he'd take one hole and take anotner or,,
IA,"if it was a big one, we'd both take the hole, but a distrubance in two",,
IA,"places would cause the fish to bite a littlelower, a little farther",,
IA,"down. And when we were fishing with angle worms, we did it that way,",,
IA,"and when fishing with grasshoppers, we had to get out and spank our",,
IA,grasshoppers while it was damp in the morning before they began to,,
IA,"get lively. They are always very stupid at night, and as soon as it",,
IA,"gets cold, the grasshopper'11 fold up his wings and stay right down",,
IA,"next to the ground where its warmer, and they'd spring as the warm",,
IA,"air comes then they get up and climb up on the grass, and you take",,
IA,"a flat piece of shingle or a flyswatter, if you had one, they're the",,
IA,"things to catch them with, and we'd swat those grasshoppers and put",,
IA,'em in a bait can and then swat the next one and put him in the bait,,
IA,can.,,
BC,Daddy used to raise worms in amulch down here; he raised his fishing,,
BC,worms.,,
IA,Under those old willow trees he put manure and leaves and then he,,
IA,"would put coffee grounds and lettuce- wilted lettuce leaves, on top",,
IA,of that and then keep it covered so that nothing could get in and,,
IA,catch his worms. He had a kind of screen that went over the top of,,
IA,the tub and he kept all of his worms in the tub for going fishing. And,,
IA,"when he went in the spring before the grasshoppers got lively, we'd",,
IA,fish with angleworms. And late in the fall you fished again with,,
IA,angleworms. And during the summer you fished with grasshoppers.,,
SS,What kind of fishing gear did you use?,,
IA,"I had a collapsing pole. Daddy had- well, he got me one and then he",,
IA,"got one, because he thought that I was catching as many fish as he",,
IA,did. Maybe his pole wasn't right. And so he got himself a collap,,
IA,"sible pole. They slide down, one section inside of the other and",,
IA,when you pull 'em out you have a long sized pole.,,
SS,Easy for carrying?,,
IA,"Yes, easy for carrying, when you're in the car or when you're going",,
IA,to the fishing grounds.,,
SS,Did you use a spinning reel? Or what kind of reel did you use on that?,,
IA,"Just an ordinary ten cent spinning reel, from the Tri-State over here.",,
IA,Just anything to wind your line up on and keep it from getting tangled.,,
IA,And Dddy had a long one; his had a ratchet that would wind it up and,,
IA,a handle on it that you could wind it up. And his was a real spinning. And mine was,,
IA,just an ordinary ten cent reel. But I caught just,,
IA,as many fish as Dad did. (Chuckles),,
BC,"Caught more, lots of times.",,
SS,Were the trout big then?,,
IA,"They were much larger than they were later, because the later ones",,
IA,"were younger, and the ones that hadn't been caught the year before",,
IA,would manage to grow up. We were the first people that fished in Elk,,
IA,River.,,
BC,And that's another tale. You told him that once.,,
IA,"I think I told you that about Theo Trumble's father inviting us over,",,
IA,and we went over to the Fourth of July celebration and fished for the,,
IA,first time in Elk River at the bridge that crossed ELk River there.,,
IA,He had sent East and brought in a lot of those Eastern brook trout,,
IA,"and put them in Elk River and that was above the Elk River Falls, and",,
IA,the fish couldn't get up the falls; it was very hard fo r them and,,
IA,very few of them came up. And there were no fish in the stream when,,
IA,Mr. Trumble took up his homestead. So he sent back East to his old,,
IA,"home and had a shipment of Eastern brook trout, and they put them in",,
IA,down by the bridge at Elk River there.,,
SS,And he wouldn't let anybody fish.,,
IA,He wouldn't let anyone fish.,,
BC,Started something.,,
IA,"But, Mrs. Mc Bride asked my two sisters, Marjorie and Lulu and I out",,
IA,to spend the summer with her at her cabin on and,,
IA,while we were there Mr. Trumble sent word over that they were having,,
IA,a Fourth of July celebration at his homestead and asked us to come,,
IA,"over. And we went over to the homestead, and while wei were there he",,
IA,told us that we could go fishing. And we were the first ones to fish,,
IA,in Elk River.,,
BC,Tell him about the first dandelions. Have you ever heard that story?,,
SS,No.,,
IA,"Oh, that was in My father came West in the fall of",,
IA,'93 and that was the fall when we had so much rain that the farmers,,
IA,couldn't get in to get their wheat. If it was cut it was down and it,,
IA,"couldn't be saved, and if it was sacked it was in the fields and they",,
IA,couldn't even get in to salvage the sacked grain. It sprouted right,,
IA,"in the sacks. They couldn't get it. And, this old gentleman who had",,
IA,"been in Kansas from quite near where my father had been practicing,",,
IA,found out that Daddy was from Kansas and he came up to make his ac,,
IA,"quaintance. And than he invited Dad over to his place, and he said,",,
IA,"""Doctor, do you like dandelion greens?"" And Daddy said, ""I don't know,",,
IA,I've never eaten dandelion greens. I've eaten beet greens and mustard,,
IA,"greens, but never dandelion."" ""Well,"" he said,""you send the girls over",,
IA,"and I'll give you a mess of dandelion greens."" And Daddy said, ""Where",,
IA,"did you get dandelion greens?"" He said, ""I sent back to Kansas and got",,
IA,"the seeds the dandelions. I'm raising dandelions for my greens.""",,
IA,"And that, I think, was the beginning of the dandelions in this part of",,
IA,the country. But that's how it happened. They lived over on Van,,
IA,"Buren Street, just the other side where the telephone building is on",,
IA,"Van Buren- isn't it? And on the left-hand of the street, beyond the",,
IA,"telephone, on the left-hand side of the street, there was a house that",,
IA,stood up on a hill that had three separate buildings; there was a,,
IA,"basement and the upper story and a story on top of that, and that's",,
IA,where this old gentleman from Kansas lived.,,
BC,Didn't you tell me his name was Andrews or Anderson?,,
IA,"Andrews or Anderson, I'm not sure which.",,
BC,He started something.,,
IA,At any rate-,,
SS,Do you remember whether it was very hard on the local people that year,,
SS,after the harvest to get through the winter?,,
IA,"Very. Very hard. My father had a house, it was on Jackson Street,",,
IA,right straight across from the Creighton- the back of the Creighton,,
IA,Building and there was a stairway that went down to the alley and we,,
IA,lived just across the alley from that stairway and Dad kept going back,,
IA,and forth every once in a while to see how Mother and the children,,
IA,were getting along. And he wasn't very busy up there at that time.,,
BC,They were bringing produce to pay their bills.,,
IA,He was paid entirely in produce that year. I don't think anyone had,,
IA,money enough to pay him. And when my father first came to the Creightons,,
IA,"and took up his office upstairs, his sister from Johnson used to",,
IA,"do his shopping in Moscow and she came over, came to his office, and",,
IA,asked him to go over and meet the proprietor of the Motter-Wheeler,,
IA,"store, which was then where the "" Building is now. That was the",,
IA,Motter-Wheeler store. So Dad went over with her and met Mr. Hooper and,,
IA,his clerks there at the store. A short time after that Mr. Hooper came,,
IA,"over to the office and said, ""Doctor, didn't I understand you to say",,
IA,"the only relatives you have in this part of the country were Mrs. G ibson,",,
IA,"your sister, at Johnson."" And Dad said, ""Why, yes, that's what",,
IA,"I said."" And he said, ""Well, there is a gentleman over at the store",,
IA,"who is outfitting a family of five children, and when he got all through",,
IA,"and went to pay the bill, he said charge that to Doctor Adair."" And",,
IA,"Mr. Hooper said, ""I just asked him to wait until I check with you,",,
IA,for I understood you to say that you only had the one sister with two,,
IA,"children."" And he said, ""Yes."" So Mr. Hooper said, ""What'11 I do with",,
IA,"the gentleman?"" Dad said, ""Just tell him, nothing doing!"" He said,",,
IA,"""I am a stranger in this part of the country and have a family of my",,
IA,"own,"" and he says, ""I'm not outfitting anyone's children but my own.",,
IA,"And I'll do well to do that."" So the children didn't get it. It was",,
IA,OP a family from Potlatch or Princeton here somewhere.,,
SS,I wonder what made him think he could use your father's name?,,
IA,The name happened to be the same. He was from a family of flclcW z,,
IA,up at Princeton.,,
SS,"Oh, so he was pretending?",,
IA,He was pretending to be a relative of my father's. And that was the,,
IA,first time he'd been in town and he thought he saw a chance of out,,
IA,fitting the children for school that fall.,,
BC,"That's a trick that these people have. California,",,
BC,"there was two different stores charged things, supposedly to me and",,
BC,I'd never been in them. And they said that when someone new moved into,,
BC,"the area, there's a certain class of people that go and take out",,
BC,the new name and write checks on them. And that's what happened.,,
IA,That was the fall when everything was so hard to get; and you just,,
IA,couldn't get anything.,,
SS,Do you know whether- remember whether your father and mother were dis,,
SS,couraged by that having happened as soon as they came to this country?,,
IA,Were they what?,,
SS,Were discouraged by the hard times as soon as they got here?,,
IA,"Oh, yes, they were. We had a family that lived right across the street",,
IA,from us by the name of Lehman. And when my father opened up his office,,
IA,"over the Creighton Building, he went down the street to see what he",,
IA,"could find in the line of grocery stores, and he went into Mr. Lehman's",,
IA,"store. And Mr. Lehman said, ""Are you Dr. Adair?"" And he said, ""Yes,",,
IA,"I'm Dr. Adair."" ""Well,"" he said, ""you look enough likeAour family phy",,
IA,"sician in Illinois to be Dr. Adair."" And they stood and visited for",,
IA,a while and then asked him if there would be any chance of him,,
IA,having an account there until he could get it paid and straightened,,
IA,"up. And Mr. Lehman said, ""Why certainly, you can."" So Dad entered",,
IA,an account at Lehman's Thrift Store on Main Street. And that's where,,
IA,the First Trust Bank is now. At that time there was a real estate of,,
IA,fice or something next to the corner and next to that was Mr. Lehman's,,
IA,grocery store and next to that was Hagen  Christian's meat market.,,
IA,"And we used to laugh at Hagen and Christian's meat market, because",,
IA,"every time we had a wind storm, after we moved up into this big house",,
IA,"here, the Museum, Hagen's would send his men up to gather up the wil",,
IA,low branches and take them out to smoke his meat with. And that's,,
IA,what he used for smoking the meat. And he gathered up all the branches,,
IA,all that winter.,,
SS,Do you know what made the family decide to come out here? Come to Mos,,
SS,cow:,,
IA,"Yes. My mother. My father had this sister at Johnson, Mrs. Gibson at",,
IA,Johnson. And the big house that they lived when you Johnson-,,
IA,Have you been in Johnson?,,
SS,No. Just where is it now? What is it near?,,
IA,"South. You go down past the old- I say, past the old Burns place, but",,
IA,that doesn't mean anything to you.,,
SS,"Is it not too far from Linville, maybe?",,
BC,It's not that way.,,
SS,Is it toward Linville?,,
IA,Linville? No. Linville is southeast-,,
BC,You go west-,,
IA,And Johnson is southwest. You go out past- over South Main hill and,,
IA,you come to the first road that goes to your right - and we always say,,
IA,go past the old Hooper place and the Burns place- but if you don't,,
IA,"know those places, you don't know them- and on down the road and you",,
IA,"meet the road that comes in from Pullman, going down into Uniontown",,
