speaker,words,tags,timestamp
,ROB MOORE: Where did you grow up?,,
,HERMIT SCHUPFER: When?,,
ROB,Where?,,
HS,"At Juliaetta. I was born at Juliaetta, October the 15th, 1892. I Had",,
HS,"a brother that was older, a year and half older than I was and a sister",,
HS,that was four years younger. We was raised on fathers homestead which,,
HS,"he homesteaded, and after spending five or six years on Droving on it,",,
HS,"he had a deed that was issued by President Arthur in 1884. And ah, his",,
HS,brother Rupert at the same time homesteaded two quarters of a mile south,,
HS,"and ah, started laying out, and later laid it out as the townsite of",,
HS,Juliaetta,,
ROB,Did he lay out the whole 160 as the townsite or just a little bit of,,
ROB,it as the townsite?,,
IIS,"Ah, it must have been part of it, and I don't exactly have the date...",,
ROB,That's okay.,,
HS,And laid it out in the early 90s. And this first post office was,,
HS,established at this quarter section in between my father's homestead,,
HS,"and Rupert's homestead by Mr. Snyder, and he named this post office",,
HS,"after two of his girls, Julia-Etta, established in 1881. And then",,
HS,when Rupert laid out the town of Juliaetta...,,
ROB,It wasn't called Juliaetta when he laid it out though was it?,,
HS,"Ah, laid out there into Juliaetta or anyway when they started to lay",,
HS,"it out. But it incorporated I think in 91 or someplace in there, but",,
HS,the post office was then moved on to what was called Schupfer and the,,
HS,name Juliaetta went with it.,,
ROB,"Oh, so that's when the town changed its name from Schupfer to Juliaetta?",,
HS,"Yes, that's when the town changed its name. In the Juliaetta library",,
HS,"there's a article, the signatures of the pnes who changed the name.",,
HS,"Then the school, the first school that I remember, I can. just remember",,
HS,"it being washed out, (was) next to the middle Potlatch where the high",,
HS,"way bridge now is. But the first school that we attended was in 18 ah,",,
HS,"I was five years old that be ah '97, and it stood, it was in the inter",,
HS,section of the street that runs up from where the depot was. (i could,,
HS,"get those streets now) and in the intersection of those two streets,",,
HS,right on top of the hill. I remember that we used to coast right out,,
HS,the—the front steps and get in a washtob or something and slide clear,,
HS,"on down into town. It was a two story building. Burton L. French, ah",,
HS,"I don't remember whether he taught the year we went, but he taught at",,
HS,"that school and that school burnt in 19 and 01 I believe it is, 1900",,
HS,"or 1901, and they had a temporary school down below what was the Grand",,
HS,"Central Hotel-, below main street, until the new school was built where",,
HS,the present school is now. And the school that was then built burnt,,
HS,"down and the present brick school, primary school, is setting there,",,
HS,"setting on that location. And school, in there was practically sixty",,
HS,"pupils in a room with one teacher. School started at nine o'clock,",,
HS,"recess at ten thirty till ten forty-five, noon at twelve till one, then",,
