speaker,words,tags,timestamp
,"ALBEN HALEN: ...at the time. I said, it's an earthquake and Oscar says no, heck",,
,"no. That's something else."" Made me go out and look in the barn. Always traded",,
,horses and bought horses and that. Had a cow and four horses in the barn. So,,
,I went down and looked in there. I didn't see a darn thing wrong. But when,,
,I come up town next irorning here why they were telling me about the earthquake.,,
,"But to make it bad, I was over at so and so's. I said",,
,"that's nothing. Down home there, why, shook the chickens off the roost.",,
SS,Had it hit in town too?,,
AH,"Yeah, it hit here. Hit in Troy, Montana while I was up there afterwards. lt",,
AH,"rained so everything was ice. And the crack that ice, you could see all",,
AH,"them streaks row in it. So it kind of hit here too, I guess.",,
SS,How long did it last?,,
AH,"Just a matter of a minute, the one we had here that I felt. And I was inside",,
AH,"and my dad couldn't figure out, when the folks lived up here in town years",,
AH,"sister ago in '27 and '28, it made a pop, my oldest sister was there visiting with",,
AH,them,,
AH,I lived further out. It sounded like the piano was popping against the wall.,,
AH,And she couldn't figure it out but then she noticed that and they had them,,
AH,"swinging lights with the long cable coming down, it was rocking back and",,
AH,forth and she figured out what it was.,,
SS,Was this the same time as it happened out on your place?,,
AH,That up there was in the daytime and out there was about 9 o'clock in the evening,,
AH,when,,
AH,we heard the earthquake.,,
SS,Was that in the '20's?,,
AH,"No, I should think , yeah, around '27 or '28 or something around in there. I don't",,
AH,never,,
AH,"paid much attention to it. Now, so it can't be helped, but you know, after you",,
AH,"take all your oil and everything out of it, out of there, earth has got to",,
AH,sink someplace. Nowadays they're getting different ideas. They take the oil,,
AH,"out but they pump water down there in a steady stream, but that ain't going to",,
AH,"stay there in the rocks either. But that washes the oil up and then it purifies,",,
AH,dries it up fast.,,
SS,Maybe that's going to cause earthquakes too.,,
AH,"I wouldn't be surprised. That earth, that's down in, I don't know, must be down",,
AH,getting it a couple miles probably down to where the oil is at. I know that shop,,
AH,"up there in Montana years ago, drilling for oil 2800 feet. They put in a",,
AH,"charge of dynamite or glycerine, a quart of that and a few sticks of",,
AH,dynamite in with it to explode it. They said It shook the town in Montana. I don't,,
AH,"know, I guess",,
AH,"they got the oil there someplace, but how much, I don't know.",,
SS,Where were you born? p,,
AH,"I was born right out here on Bear Ridge, four and a half miles out of town. I",,
AH,sold that,,
AH,"place three years ago. I didn't want to live here,but she wanted to live here,",,
AH,so I figured it's alright.,,
SS,You lived on that place your whole life?,,
AH,"I was born on that place and when the folks died why, what we going to do with",,
AH,"it? I was farming it at that time, renting it from the folks.But I said as",,
AH,"soon as the folks pass away, why, I'm leaving. Heck, dad died, why, didn't",,
AH,"do nothing then. Of course we had a house, went and farmed it. Mother was alive. When",,
AH,"she passed away, about three years afterwards I guess, well then there was",,
AH,"nine kids in the family at that time and what you going to do with it, nobody wanted",,
AH,"to buy it. Things was worthless. Farms was not, you went down to the farm,",,
AH,"you couldn't get 56,000 dollars for a good farm. So you know, you didn't always",,
AH,figure on big time.,,
SS,How old were the kids? Were they grown up?,,
AH,All grown up. There was just two kids younger than I was. And the youngest,,
AH,one of them was dead and there's just^the youngest one under me living. Out,,
AH,of the whole family. But they had kids. Some of,,
SS,You kept the place and kept living there?,,
AH,"Well, the oldest,you were there and you stayed there and you buy it. Ididn't",,
AH,"want to buy. My older brother says,""I'll take over half of it, If you farm",,
AH,"it."" Finally talked him into it So Ifarmed it til, and Ipaid the rest of",,
AH,the kids what they wanted of their share and they set their price. After it,,
AH,"was probated well you couldn't, Ithink Ipaid 450(f out, 4500 is what Iowed.",,
AH,"Thing was, the machinery that was there was all mine before. Icould have",,
AH,"bought down at Whitebird on the, had 400 acres. And he had",,
AH,"4000 dollars left to pay. And a hundred head of cattle an there. He says,",,
AH,"""If you want to buy that, I owe that much if Ican get the money so Idon't",,
AH,"have to send it back to them, I'll take a thousand dollars and I'll give you",,
AH,"adeed on th6. whole works."" That guy didn't have the money, Icoulin'f have",,
AH,"took that. You know, when you take something like that, you think, what you",,
AH,"buy. You got and the stuff for the stock. Course, that pretty",,
AH,"worthless anyway and cattle, that was nothing. I could go out there and buy",,
AH,a steer in the country and buy it for ten dollars.,,
SS,That's all?,,
AH,Ten dollars for a live steer. Ibought Iwent out to asale there and bought,,
AH,"five head of cattle, I young, there was 6, 7months old and I them",,
AH,in the pasture til next fall. And all Icould get out of them would be ten,,
AH,"dollars. One fellow says down at Moscow,""I could give you 7cents a pound for",,
AH,"them if they butchered.""Well I said, I'll take that, but Ifigured I'd",,
AH,"better go down and see. Well,He says,""I gat 2700 pounds of meat hanging here.""",,
AH,"People paid him for the lockers.""What am I going to do with it? I got to",,
AH,"give that up."" It's abad deal when you go out and buy abutchered hog that",,
AH,dressed 200 pounds. Pork was six cents a pound. And then the government,,
AH,wanted two dollars for inspection. So what did it leave the^fellow that,,
AH,"raised them? Ihad aneighbor out there, he had five, six, nice hogs, ready",,
AH,"to butcher. I didn't have any hogs at that time, come up",,
AH,"wanted to sell me one. I says, you could probably sell some to the buthcer",,
AH,"shop.""Yes, I can. But if I sell to you I can get two cents a pound more.""",,
AH,So you know it's not been so bad lots of times.,,
SS,"About when was that, the '20's or '30's?",,
AH,"Well, I don't remember just exactly. It must have been in the '30's. They had",,
AH,the WPA workers working on the road and give 'em a couple a dollars a day so,,
AH,"they could live and then some coudn't get on. I used to, I wasn't starving",,
AH,"or anything, I had cows and horses and chickens and I wasn't exactly broke",,
AH,"either, I had a few dollars. But I stirred up a hornest's nest town here.",,
AH,"One fellow, I don't know how in the heck he ever got on, but he was always",,
AH,"there looking at in the store there,.they could work that day, so many days,",,
AH,who was going on next day. And I went over there and looked. A fellow by the,,
AH,"name of had a store, he said,""Do you see your name?"" Yep, it's",,
AH,"here. I said, you know, I don't write nothing or my name. And",,
AH,"no he said, ""You got a right to be on there! Got a farm!"" And the other fellow",,
AH,"standing there, he got hopping mad, he says,""He got a farm, probably horses",,
AH,"and probably they're starving and he's in worse shape than you are."" He said,",,
AH,"""You're staying with your folks and as long as they eat...""Well they went back",,
AH,"and forth. I just left. When I went out, the storekeeper said to me,""Anything",,
AH,"you need?"" Oh I said, I need a deck of cards so I can play solitaire. I",,
AH,could take a drink of whiskey too if you've got it here.(laughs) He laughed,,
AH,"Course, I knew damn well, I wouldn't get on, then I took them calves, I had",,
AH,"a cow. I wanted to buy a horse, so I went up to Elk River and looked at horses,",,
AH,"And I come back to Bovill, fellow by the name of Hughes up there,v a bunch of",,
AH,cayuses running there. One two year old and one three year old and a five year,,
AH,old and a mare that's seven. And he wanted to buy a cow. I told him I'd sell,,
AH,"him a cow, but he set the price on the horse. More of a kind of a trade anyway,",,
AH,"And I paid him for the one horse,but for that three year old, he thought he",,
AH,had to have a little more.,,
AH,"No, I paid him on the first one. And then he went",,
AH,down and looked at the cow and he seen them big heifers running there and,,
AH,"he says,""I'11 tell you what I'll do. I'll take the heifers for a horse."" So",,
AH,I traded a cow and two heifters and I paid for the one horse. And he come up,,
AH,and got the bunch and took 'em to Bovill and I was up and got the horses and,,
AH,"they were never in the barn, they run out, they had them on the outside. But",,
AH,"the fellow that got the cows, he beat me down there pret'near, I led the horses",,
AH,down. And he come with that he was going to i get his cattle. We,,
AH,had to push one or two of them young ones into the barn. I done pretty good,,
AH,"at that, I sold a saddle horse, I got fifty dollars for it. And I sold that",,
AH,to a guy that didn't have a goddang thing.To live on. I guess he had five,,
AH,"dollars, but I didn't tell him, that's all he paid down on the horse. I knew",,
AH,he was good but he was working on that job and that was going to put him off,,
AH,"and he comes to me ""He bought a horse from you."" ""Yes he did.""",,
AH,"""How much did he pay for it?""""He didn't pay a goddang cent!"" So I guess he",,
AH,got back on the job.,,
SS,Did you get to work on that government work?,,
AH,No. But I had plenty stuff to eat and I had hay and stuff for the horses.,,
AH,"And cows and chickens. I always kept plenty of grain. No, and„I took and",,
AH,"put the harnass on the three year old, drove him down a time or two in the",,
AH,field with an old horse. I had. Guy came up and asked 85 dollars for him.,,
AH,"He took out the money and paid me. And then the two year old, I kept that",,
AH,til spring so I could ship .old horse off and I thought I'd work her a,,
AH,"little. Well then my brother-in-law come up,""You take my horses and you can",,
AH,"run three foot burners and you put in my crop."" He had about 25 acres to put",,
AH,"in on the forty . Well, I got them horses and then, that young one had",,
