speaker,words,tags,timestamp
,FRANCES VAUGHAN FRY:- coming and going. They was two boy older than I. And,,
,"after we lived here about a year, I imagine it was, or so, we moved up",,
,to Cedar Creek.,,
,SAM SCHRAGER: And what year would this have been?,,
FVF,"Well, about- that would have been- I was just three years old, and",,
FVF,"eighty years ago, so you can figure it.",,
SS,"Oh, that would have been 1899, then, probably. Oh, it was eighty years",,
SS,ago that that happened?,,
FVF,"No, no.",,
SS,You're eighty years old?,,
FVF,I'm eighty-three years old now. And I was three years old when we,,
FVF,went to Cedar Creek. And my life has been right around this area ever,,
FVF,since.,,
SS,"Well, that would have been I think 1899.",,
FVF,"Then we went up there and we was up there for- well, I lived up there",,
FVF,til my family was practically grown and then we moved down here again.,,
FVF,"We farmed up there. And then when my children were, oh, my youngest",,
FVF,"one was about, oh, I don't know, she was about, oh, I'd say twelve,",,
FVF,fourteen years old. Then I cooked in camps. I helped with all the,,
FVF,farming on my dad's ranch till I was married. And then after I was,,
FVF,married my husband had a place up there and we lived there on his,,
FVF,"mother's place, We lived there for twenty-three years.",,
FVF,And then we moved to Kendrick. Our older children had graduated from,,
FVF,"Kendrick high school, the oldest children. And then I moved down here,",,
FVF,"I had the three youngest ones still home with me, when we moved down",,
FVF,"here and then I went out to work. Well, I did nursing. I went with",,
FVF,the doctor; Iwas doctor's helper for many years. And then I worked,,
FVF,for anyone that needed help. I done housework. I done anything that,,
FVF,"they needed. Just worked and went places to stay maybe two, three",,
FVF,"weeks at a time. Well, I kept that up for a good many years, and then",,
FVF,"I got this work that Iworked for Mr. Israel, Clem Israel. Imust a",,
FVF,"work for him for oh, I guess ten or twelve years, cooking in a logging",,
FVF,"camp. And she had a family and I had a family and she helped me too,",,
FVF,"and I worked in this logging camp for ten or twelve years, something",,
FVF,like that. And Itook my three children with mejfhad 'em with me all,,
FVF,"the time. The three youngest ones. And then, I went from there- we",,
FVF,were down here- that was after we come down here. Then I still did,,
FVF,"nursing and went around different places and I'd help this one out,",,
FVF,"and that one out, and I cooked for threshers and anything that was to",,
FVF,be had. But I had worked for Mr. Israel in earlier day at the saw,,
FVF,mill. And then he went to logging and I was all up around Clarkia and,,
FVF,all up in that country for several years.,,
SS,It sounds like you've really had a full life of work.,,
SS,"Well, I have. I did have. And then after I came- after the children",,
SS,"were all grown and gone, I worked for the Forest Service for- Well,",,
SS,"I worked in all the stores around here at Kendrick before that, after",,
SS,we were down here. I worked anywhere they needed somebody. I Worked,,
SS,for pretty near all the store men at that time. The hardware and gro,,
SS,"cery stores; just all the little stores around here, Iworked for most",,
SS,"any of 'em. And I did that for many years, and then Igot a chance to",,
SS,"go from there- I was working for Marvin Long over here, Iworked for",,
SS,"him for- well, I worked for Blewitt's first up here. Dick Blewitt. And",,
SS,then I worked for Marvin Long. And finally the forest man- forestry,,
SS,"man- they needed a cook at the forestry department, taking these boys,",,
SS,"the school kids, you know, the sixteen, seventeen, eighteen year old",,
SS,"boys. And I went with them as a crew - well, 1 went every place, I",,
SS,was up on Moscow Mountain. I was over to Ahsahka. I was up to Clarkia.,,
SS,Work camps?,,
FVF,"Yes, Well, I was in logging work at Clarkia. Forestry work, I went up",,
FVF,"to the mountains tere first, then Ijust changed from place to place.",,
FVF,I was over to Potlatch and I was over to Ahsahka. Where ever they nee,,
FVF,"ded me. And at the time I went to work there, why then, if there was",,
FVF,"a fire, big fire come, I was supposed to go with my crew and cook at",,
FVF,these fires that was on. But I never did have to go on a big tire.,,
FVF,"They had a big outfit, that is a outfit that would take care of a lot",,
FVF,"of men because they had boilers and big kettles and all that stuff, you",,
FVF,know to take care of the crew. And then I worked for them for twelve,,
FVF,"years. And then when they quit, they didn't have any more cooks on",,
FVF,"there, the boys would go back and forth. But I had those boys and I",,
FVF,cooked for them and then^for the road men that was workin on the road,,
FVF,and anybody that happened to be around was extra. I had a trailer,,
FVF,house and all that.,,
SS,Let's start at the beginning a little bit and let me ask you a little,,
SS,about these really early days when you were just a youngster. Why,,
SS,was it that your family decided to move up on Cedar Ridge from here?,,
FVF,"Well, they came from the East up here. And my folks; my dad, they",,
FVF,wanted a place. And they did think of buying r^ht up here on the hill,,
FVF,here and then they got a chance to go up there and they went up there,,
FVF,when I was- I was four years old in March when they moved up there.,,
SS,On Cedar Ridge?,,
FVF,"On Cedar Creek, yeah'",,
SS,Did they take a homestead?,,
FVF,"No, they bought a place up there. It now is the Lyons place. It's",,
FVF,changed hands again now. It's the Lyons place where we used to live.,,
SS,"Did your father quit work, or did he give it up and go to farming?",,
FVF,"No, my mother and the boys did the work. My mother and the oldest boy.",,
FVF,And then there was a man that lived closely us by the name of John,,
FVF,"Carr, and he helped my mother. And my dad still worked on the railroad,",,
FVF,"but he'd come home every so often, you know, oh, sometimes it was",,
FVF,"soon€rand sometimes it was- because he went- well, he was at St. Maries",,
FVF,"and St. Joe, and just a lot of those places that he went around. And",,
FVF,"then 'course, he'd come home every once in a while. And she had this",,
FVF,"man help*her, but she and the boys did the work at home mostly. Of",,
FVF,"course, this man helped put in the crops and things, but my mother took",,
FVF,care of the garden and all of that stuff. She did all that herself,,
FVF,with the boys' help.,,
SS,"Now, your father, what was the work that he was doing on the railroad",,
SS,at that time?,,
FVF,He was just a railroad agent.,,
SS,Railroad agent. That meant he had to travel around?,,
FVF,"Yes, wherever they called. He'd get bumped maybe one place and then",,
FVF,"they'd put him off someplace else, and^he'd have to move again. That",,
FVF,"is, when they were on the railroad. Then when they come this far then,",,
FVF,"they worked agency and oh, back in Nebraska and around different",,
FVF,"places like that, and then they kept coming out this way. And then",,
FVF,they finally come to Kendrick. But he wasn't the depot agent here at,,
FVF,Kendrick. But he was depot agent around at the other places. St.,,
FVF,"Maries and all places like that, but he wasn't depot agent here.",,
SS,Do you think it was kind of rough on your mother then having to do a,,
SS,"lot there by herself? You know, generally you get the idea that the",,
SS,man did the work- took care of the farm.,,
FVF,"Well, he didn't. This other man was a very good neighbor, he was a",,
FVF,"lovely man, he was a bachelor. And him and my dad worked together you",,
FVF,"know. You see, there wasn't money in the country then, and my dad",,
FVF,"would get the money; he was paid so much, and he got money and this man",,
FVF,"would help my dad. Well, it would go from year-to-year. When the",,
FVF,"year was up why, they would go together and make out what he had done",,
FVF,"and what he had helped with and all like that, well my dad would pay",,
FVF,him the money that he figured that he needed for the things^he had,,
FVF,done. But my mother then just stayed on the farm and we raised- of,,
FVF,course we had our garden and our cows and our pigs and all of that stuff,,
FVF,like they do on any farm; but she took care of all that herself. She,,
FVF,never had anyone but just the boys; the oldest boy was old enough to,,
FVF,help her. And then she clear - I can remember going out with my mo,,
