speaker,words,tags,timestamp
,IONE ADAIR: She didn't like the homesteading life.,,
,SAM SCHRAGER: How come?,,
IA,She preferred being at home here in her own kitchen and in her own,,
IA,"home where she could do things, and had things handy. And when you're",,
IA,"on the homestead you had to just what you had, and nothing else.",,
IA,And she didn't like it. But I did. Youngsters all liked it where they,,
IA,"could put on overalls wherievery one else was wearing dresses, and they",,
IA,could put on overalls and run around and climb qvddo as they pleased.,,
IA,They liked it. Mamma didn't!,,
SS,Was your mother what you would call a proper Victorian lady?,,
IA,A what?,,
SS,Was she a proper Victorian lady? Because that was the Victorian days,,
SS,"back then, they say.",,
IA,"Would you say she was proper Victorian, Bernadine?",,
IA,BERNADINE CORNELISON: She wasn't and she wasn't narrow she liked convenient and she,,
IA,didn't particularly like the.,,
IA,"You hurry up and come in here, so I can hear you.",,
SS,"She said she wasn't.. Your mother wasn't, but she liked",,
SS,things convenient.,,
IA,She liked everything convenient and that's one reason that she didn't,,
IA,like homesteading. But we always went out there just as soon as,,
IA,"school was out, or very soon after, and came in along in August, along",,
IA,about - between the first and the middle of August. And we were al,,
IA,ways so surprised when we got in to find that the haying was all done,,
IA,"and the harvesting was mostly finished, by the time we got in, and we",,
IA,hadn't seen it.,,
BC,Mother wasn't well. She was tuberculfcif.,,
SS,"Oh, she wasn't well?",,
BC,And she,,
SS,Was she sick much of the time?,,
SS,Hardship.,,
SS,"But, you know, it seems like such a difference in the generations,",,
SS,"because if in your mother's generation, women didn't care for that",,
SS,"kind of life, but the children liked it.",,
IA,The children liked it. Mothers didn't. It was principally the con,,
IA,venience of things. And there was a little store out there that we,,
IA,"could get things, but we usually packed most everything that we used",,
IA,"from Moscow when we went out. Dad had a special hack made for us,",,
IA,and in that we could pack a good many boxes of different kinds of,,
IA,things. And this hack- he had to get a special bodied hack and in or,,
IA,der to protect us from the weather and all he had the plumbers put,,
IA,posts up and across out of piping and then fastened the top on that.,,
IA,"And the sides- if we wanted to put sideburns down, we co uld put side",,
IA,burns down. And that was a very convenient way to ge t out there. And,,
IA,Mother usually had someone out with her during the summertime.,,
IA,Mrs. Leighman spent a time out there with her. Mrs. McConnell spent,,
IA,some time and we had a hired girl that spent some time with us and,,
IA,Mrs. Owings spent some time with us out there. So a great deal of the,,
IA,time we had additional company for Mother. And Mother and the company,,
IA,and the smallest youngster usually rode in the little single buggy,,
IA,"and the rest of us rode in the hack. But one time, we had a dog",,
IA,"named Quiggly, and there was a professor at the University named",,
IA,"Quiggly, and he had a head of very curly, light hair, and this dog",,
IA,"was a very curly dog, although she was brown and white, but we called",,
IA,her Quiggly on account of the curls. And Dad decided in the summer,,
IA,that it was going to be too hot for the dog out there and for the trip,,
IA,"so he clipped her. And she was so ashamed after she was clipped, she",,
IA,crawled back under the big porch over there and stayed til we could,,
IA,hardly beg her out or get her out to get her into the convenience to,,
IA,"take her out there! Well, we got out to what was Little Bear",,
IA,"Creek, that's this side of Anderson out there, or what used to be An",,
IA,"derson in those days, and she got to playing in the wat er, in the",,
IA,stream. We all went back in under the bridge to eat our lunch in the,,
IA,shade and she got to playing in the water and got soaking wet and we,,
IA,picked her up and put her in the back of the rig in that wet condition.,,
IA,And after we got out to the cabin the old dog began to wheeze and bark,,
IA,"and wheeze and wheeze, and we didn't know what to do. Dad always had",,
IA,"a medicine case that he gave Mother to take out for us, for the young",,
IA,"sters if we needed anything, so Mother got out the medicine ca se and",,
IA,she looked up the fever tablets and she forced these fever tablets,,
IA,down the dog. And we were out by the- pretty close to the first of,,
IA,"the week and Dad always came out the last of the week,hunt and",,
IA,"fished in the stream there,the Little Potlatch. At that time it had",,
IA,lots of fish in it. And he fished and he hunted for pheasants and,,
IA,"there was no limits on pheasants and no limit on fish, you could have",,
IA,what you wanted. And there was usually enough to take care of everything.,,
IA,"he could get. Well, he was supposed to be out there the last",,
IA,of the week and here was this sick dog on his hands. So Mother dosed,,
IA,him and dosed him until the time Dad got out the dog was able to,,
IA,get up and wag his tail and greet him.(Laughter) And so he took him,,
IA,hunting and fishing. But that was one reason that Mother didn't like,,
IA,the woods.,,
BC,"Mother was a very fine marksman, she'd any target, and she'd go",,
BC,"out before breakfast, she couldn't walk very far and she had no trans-",,
BC,portation but she'd go out and bring in pheasants.,,
IA,"Dad got a little single barreled shotgun, and he was so proud of the",,
IA,way she could shoot; she could get birds anytime she took a notion.,,
BC,"That's all the fresh meat we had out there, you see.",,
SS,How did you usually pass the summers out there? What did you do for,,
SS,entertainment? Were you a teenager when you first went out there?,,
IA,Yes.,,
SS,What did you do for your pleasure?,,
IA,For pleasure?,,
SS,"Yeah, to enjoy yourself out there?",,
IA,"You could fish, you could hunt, you could the streams, and you",,
IA,"could berry- there were always berries there, o-tt nd huckleberries",,
IA,later in the year. And once when we were out there Mother- we,,
IA,ran out of jellies or syrups for pancakes; you ate lots of hotcakes.,,
IA,"They were so easy to fix, so easy to take care of and you could usually",,
IA,get some of the larger girls to make the cakes for the rest of them.,,
IA,So Mother had a chance there of resting while the rest of us worked.,,
IA,Then there was a little store about a mile or maybe a mile and a quarter,,
IA,called Collins. If you've been in that part of the country you,,
IA,know.,,
SS,"Yes, I know what it is.",,
IA,"Well, the old store and the buildings were at Collins, and that was",,
IA,about a mile or maybe a mile and a quarter from our cabin. And we,,
IA,could go up there and there was usually lots of people around the,,
IA,store; homesteaders coming in from their homes back in the Clarkia,,
IA,"country, and then the people at the town itself, and it took some",,
IA,"time to walk up and it took some time to walk back, so it kept you",,
IA,busy.,,
BC,"Right behind our cottage, or cabin, we called it, was a stream that",,
BC,"was deep enough, had it blocked up, to go swimming.",,
SS,"Oh, really?",,
BC,And the suits: describe the swimming suits.,,
IA,Huh?,,
BC,Describe the swimming suits.,,
IA,"Oh, the swimming suits!",,
BC,Be full dress!,,
IA,Ashamed of even think of them now! But they were suits! And a swim,,
IA,ming suit- they had little under panties-,,
BC,Bloomers!,,
BC,Bloomers! They were bloomers!,,
IA,"That came down to your knees, and the little pant was fastened to a",,
IA,"top vest, well, it would be just like a sweater without sleeves nowdays.",,
IA,But it had sleeves down to here on it and practically lownecked,,
IA,for that day.(Laughter) And the back- it came clear up across your,,
IA,back and over all from the waist down over these small trousers that,,
IA,"hooked in at the bottom, was a little skirt, made of the same material",,
IA,Mine was an old gold skirt and black trousers and a black top with a,,
IA,little old gold ring around the top. That was a suit!,,
BC,Didn't swim much.,,
IA,"Now when you think of these bikinis and nothings that they wear, you",,
IA,"just wonder what the youngsters think. Well, they haven't known anything else.",,
BC,It's really sensible. All that clothes.,,
SS,You couldn't swim very well with all that clothing on.,,
BC,They wore stockings!,,
SS,Stockings?,,
IA,"Oh, yes, you had to have stockings on.",,
BC,Black stockings.,,
SS,That sounds a little excessive to me.,,
IA,"Black stockings, and the elastic at the top, and that kept your stoc",,
IA,kings up. Black stockings and you usually had swimming shoes of some,,
IA,sort. You could either get old shoes and wear them or old slippers,,
IA,"and wear them, or you could wear these canvas; regular swim shoes.",,
SS,"That's what I mean, when I say Victorian, because it seems like such",,
SS,a different age as far as what was considered proper.,,
IA,This was a different age. You may call it Victorian. When I think,,
IA,"of Victorian, I think back farther than that, farther back than Vic",,
IA,"torian. Mother was not a Victorian, in my sense of the word because",,
IA,Victorian was still farther back.,,
BC,"Mother was born about 1858, back in the Victorian",,
IA,"Uh-huh, the end.",,
SS,"I think the turn of the century, the way I read- look at it, but that's",,
SS,from now-looking back at it from here- the turn of the century seems,,
SS,like the last part of the Victorian age.,,
IA,There was quite a change between the older people at that time and my,,
IA,mother's generation and our generation and quite a bit between mine,,
IA,and yours.,,
IA,What do you think of the changes being between her generation and,,
IA,yours? Between your mother's and yours?,,
IA,Uh-huh.,,
SS,How do you think of that change?,,
IA,"Well, I think it was for the better. (Chuckles)",,
SS,I mean what was the change?,,
IA,What was the change?,,
SS,Yeah.,,
IA,"Well,-",,
BC,Hobbles. Long skirts. High button shoes.,,
IA,"Huh. All shoes, as Bernadine says were high buttoned- or high laced",,
IA,shoes came in after that. The high buttoned shoes came on first.,,
IA,Then the high laced shoes. And your shoes came pretty well up,,
IA,on the leg. And my hunting boots came up to my knees. And my fishing,,
IA,boots- I used the hunting boots for both fishing and hunting unless I,,
IA,was going with my father and I had a rubber complete overall- a rubber,,
IA,suit. And he had one. And we used to fish the streams together. He'd,,
IA,work one side of it and I'd work the other and we'd fish the streams,,
IA,together. Sometimes we'd get in where the water was so deep that we'd,,
IA,have to support each other in order to get- that was the time when the,,
IA,Elk River was much larger and deeper than it is now.,,
BC,"I just thought of something: Mother's better dresses, mutton leg sleeves. Do",,
BC,you know what that is?,,
SS,What?,,
BC,Mutton leg sleeves.,,
SS,Mutton legs?,,
BC,They were real big up here then very narrow down here; puffed. And,,
BC,bustles.,,
SS,Bustles?,,
SS,What are they?,,
BC,"HO, hO, ho! You make me feel so old. They extended your rear!",,
SS,"Oh, yes, yes. I know. I know what you mean. I just didn't know what",,
SS,the word for it was. (Chuckles),,
SS,nicest clothes had bustles and mutton leg sleeves. This big puff here.,,
IA,What book were we looking at the other day that had the pictures of,,
IA,those old mutton leg sleeves in it? I think it was the Time Magazine.,,
BC,ffnever had You didn't play cards. You'd read aloud in the,,
BC,evening.,,
SS,Would she dress up out on the homestead?,,
IA,"Oh, no.",,
SS,At all?,,
IA,She was always well dressed but not with the mutton leg and the bustle.,,
SS,Did you say they'd play cards and read?,,
IA,They read but not play cards.,,
SS,"Well, you know, I'm interested too in the difference in values between",,
SS,"her generation and yours. For instance, it seems like your independence",,
SS,in going out and taking a homestead yourself was a little bit different,,
SS,than the attitude of your parents' generation.,,
IA,Mother was raised in the country in a little place that was called,,
IA,"Swan , Indiana. I think it had possibly a store and a school and",,
IA,"maybe two or three houses. It was just a little joint, small, country",,
IA,stopover. And she was raised- her father and her brother had farms,,
IA,out about a mile or a mile and a half from the town. And she was,,
IA,raised- and she walked from the home to the school each day. And,,
IA,Mother had one large hip- we talk about bustles- she had this one large,,
IA,"hip, and she had to have a pad made on the other in order to hold the",,
IA,dresses out in the shape they should. And the pad was necessity,,
IA,this one large hip and she claimed that the hip was - the,,
IA,enlarged hip was from two reasons; one was from carrying the milk,,
IA,"buckets and cream buckets from the barns to the house, which was quite",,
IA,"a long distance, especially if you're carrying something, and the",,
IA,other was carrying her school books. She always carried them over the,,
IA,"one hip, and she claimed that that was the reason ' one hip was so",,
IA,much larger than the other. That was her reason for that. But she,,
IA,"was not Victorian, but she was that in-between; she still wore her",,
IA,dresses that came to her shoetops. You would be surprised if you,,
IA,ever saw Mother in anything but a dress that came to her shoetops. And,,
IA,she always wore rather dark colored gingham dresses. Once we got her,,
IA,a pink dress and it was just beautiful on her. Her hair was turning,,
IA,gray and this pink and the gray hair was just beautiful. She liked,,
IA,"it herself after she got it on and wore it. And a neighbor, Mrs. Shoe",,
IA,"across the driveway here on the hill,over here where the little house",,
IA,"is on now, she saw Mother's pink dress and she said she liked it",,
IA,so well that she got her a pink dress.,,
BC,"I remember one dress of Mother's was green taffeta, not a dark g reen,",,
BC,"a lovely shade of green, with little pink squares in it, little lines,",,
BC,"just lines. Mother was hat conscious, she wore beautiful hats.",,
SS,"When she grew up, were her parents farmers?",,
SS,So she probably had to work some on the farm herself. Help out a lit,,
SS,tle?,,
IA,"No, she didn't have the health. She was never strong enough for any",,
IA,"thing like that. And, as I say, she carried the milk- that was her",,
IA,"job, as the men milked was to see that the milk was brought up to the",,
IA,house and put in the cellar. And her mother took care of the things in,,
IA,the cellar.,,
BC,"That generation was quite against card playing. Now, Father, when I",,
BC,"was little,,he was an orphan, he'd been raised by a minister, but he",,
BC,"wouldn't allow us to have playing cards, we could have Authors or",,
BC,"Flinch or something like that, but no playing cards. We didn't get",,
BC,"to playing cardsfcill we were about in college, and dancing was taboo.",,
BC,"And when I was in highschool and entering college, there was a very",,
BC,strict time limit on when you ended a date. lone would call around if,,
