speaker,words,tags,timestamp
,"HELEN ANDERSON: Done by the same man. And then Eric Oiler, he up here, he had his",,
,may he about the same time as Carlson's. But he had a beautiful barn. It,,
,looked real pretty when he got through. The other barns were nice looking,,
,little bit,,
,"too. But it was just, different than the rest of the barns that were",,
,built.,,
,LAURA SCHRAGER: Did he hire men to come in and build the?,,
HA,Yes. Well I think people wanted work. So people wanted work and this way,,
HA,"they got a chance to work, on building. Course, he needed quite a few men.",,
HA,only had about three men working for us. That worked on our barn.,,
LS,Did you help out at all?,,
HA,"No, but we had one old man,Julia Nelson now, she used to be Julia Moody.",,
HA,Her father would hew these great big timbers and make beams to hold the,,
HA,barn together.And they were heavy beams. That was his job. I don't know,,
HA,"how in the world he could do it. it was perfect logs. Several big, maybe",,
HA,two feet. Square. every bit that and some were biqqer,,
HA,"than that. And he'd always make 'em smooth, and that was mostly all done",,
HA,by hand with an axe and t' en he had this to smooth out beams and,,
HA,"so forth. Sort of a blade, couple of handles.",,
LS,Did a lot of people come to help build the barn?,,
HA,"we didn't have a barn raising. Y0u know, lots of places they do have",,
HA,"barn raisings, and that,.. I was going tell when they, butcher bees, they",,
HA,"have lots in the wintertime. In.the winter time,they had, people butcher",,
HA,for the season or for the winter and some would have five or six hogs that,,
HA,they'd butcher for their families and they had the wholt neighborhood come,,
HA,"over help cut up this meat. First butcher and scald, well kill and scald.",,
HA,"They had scalding vats that they'd roll the, put 'em in scalding water and",,
HA,^have blades or something like that and they'd scrape all the hair off. And,,
HA,then after the scraped all the hair off and even took off the knuckles on,,
HA,the pig's toes. They save everything. And then they'd open 'em up and take,,
HA,the insides out and then they would cut 'em up into hams and shoulders and,,
HA,"ribs and so forth, and sparerib, stuff like that.And some usea^sugar cure.",,
HA,Some of them used the smokehouses. Some people smoked their meat. Other,,
HA,would put 'em in sugar cure. But the only way that meat would keep is let,,
HA,the body heat of the animal off of them hanging. You should let fem hang,,
HA,"maybe a couple of weeks wouldn't hurt 'em a bit. Unless it was soft weather,",,
HA,"you would take it sooner then. But if you were in no hurry, why",,
HA,you'd let fem hang in the cold weather.If you just butcher those pigs out,,
HA,"and cure fem before you get the body heat off of 'em, they won't keep.",,
HA,"It happened that people, too big of a hurry to get their meat taken care",,
HA,"of,it spoili Be sure of what you're doing. Everybody had, always butchered",,
HA,in the wintertime. We butchered pigs and we butchered beef.,,
LS,Would you have parties for butchering?,,
HA,"No. But the people on American Ridge did. They always had a party,butcher",,
HA,bee. Like the quilting bee or anything else. They would all come and have,,
HA,"a big time at the same time. But here on our Ridge, each family took care",,
HA,"of their own. That was quite a process, 'cause you'd work from maybe ten",,
HA,days to twe weeks to get all the meat taken care of. It wasn't only the,,
HA,"butchering, it wasn't hard to lay that down in brine salt and stuff like",,
HA,that and cure it for 6-8 weeks. And then you could take it out and dry it,,
HA,"off and you would put it in, about the best thing you could do, we used",,
HA,"to have oatmeal sacks, they were quite large, you could put a ham in or",,
HA,"so forth, but that isn't enough.After you get that out all real good and",,
HA,"tight, then you should have a anothefsack, not necessarily gunny sack,we",,
HA,"used to get these peas sacks, something like that, white heavy ones and",,
HA,"you put that around your meat and you tie that loose, you don't want it",,
HA,tight on the meat 'cause then it would possibly milriew. And then you,,
HA,"would hang it, maybe up in the rafters or maybe upstairs, if you weren't",,
HA,"using the room upstairs,if it was dry. But it be a dry place,",,
HA,"not too damp. And we had best beef we had ever eaten, I believe was out",,
HA,"on Driscoll Ridge, we lived in a log cabin.And Jim Pinns owned it",,
HA,"and his father I think owned it before. He, and that was built in 18 something. But",,
HA,"anyway, we lived in it for five years. We rented their farm",,
HA,And so we hung ours upstairs under the rafters in the window to the east.,,
HA,The window to the west would be open most the time. And that way we had,,
HA,"a breezeway so even at night, when it was a hot day, the upstairs was cool.",,
HA,It was quite cool. That wasn't days of seal sport I guess. We lived out,,
HA,"there and everybody, we went through depression. And you couldn't afford",,
HA,to hardly send a letter. There was no money. We could hardly get 6-7 cents,,
HA,a dozen for our egg£. And butterfat was a little bit more than that. We,,
HA,got cash out of the cream that we sold. But it never amounted to more than,,
HA,"about five dollars a month,we didn't have that much cream. But with that",,
HA,"five dollars, we bought sugar, our coffee, our, maybe a pair of shoes or",,
HA,something that the kids needed. It always seemed like somebody would have,,
HA,to have a pair of shoes. Maybe once a month. First one would wear theirs,,
HA,"out and then the other one, and lot's of bb* were made out of paper...",,
LS,They were made out of paper?,,
HA,Yeah. But you wouldn't know it. But we paid five dollars for a pair of shoes,,
HA,that we bought from Troy. And they didn't last for more than about a week,,
HA,or ten days. Toes were out of em. So you examined them and they were,,
HA,practically all paper. So no wonder that they would ©ear out so soon.So,,
HA,of course we went on through that. But children's shoes were more expensive,,
HA,almost than the grownups shoes. Always were. And lots of times children's,,
HA,"clothes were more expensive than some of the other things for groyups,",,
HA,"at that time.Of course you had a little child you always say, well, wouldn't",,
HA,"that look cute on so and so. And you'll buy it just because you think that,",,
HA,but we didn't have that much clothes though. Because the kids used to wear,,
HA,overalls and coveralls and shirts. Or else we'd sew 'em shirts out of clothes,,
HA,or pieces that we had.,,
LS,Did you sew a lot?,,
HA,"I sewed an awful lot, many years ago when the kids were small. I sewed",,
HA,everything that the kids wore. And I sewed a lot til Marie was in high,,
HA,"school. After that clothing got so much cheaper that, it didn't coat very",,
HA,"much. For goodness sakes, you could buy a dress for a dollar or two or three",,
HA,"or four or five. Wasn't too much, but five was priced high, because we",,
HA,didn't have a lot of money. But they even had Cresses for thirty nine cents.,,
HA,"Had panties, I remember that. And they made, but I don't think, well, they",,
HA,seemed to be fast colwr so I did have a few of those for every day dresses.,,
HA,"They looked pretty nice for a while. But you go away in, but like I say,",,
HA,"the dresses weren't high. And we lived on the Halstead place then, right",,
HA,next to where Horton's live now. And bought toys for the kids for Christmas,,
HA,"and a little bit of something for each one, but the day after Christmas",,
HA,"then the price of the clothing went down and so went to Moscow, I don't",,
HA,"think I did. £ut he saw all of these bargains and he'd bought Lois a dress,",,
HA,"a two piece,rust colored, pleated skirt, nice tap on it for five dollars.",,
HA,And he bought clothes for the kids and what not. Marie was in high school,,
HA,"and everybody thought she had so many nice clothes, but she made her clothes",,
HA,and I sewed for her too. But she always looked nice in whatever she put on.,,
HA,She knew how to wear her clothes and made it look like she had lots of clothes.,,
HA,Well here it comes to being Easter. I bought her a dress and it was real,,
HA,"cute. It was a jersey, but it was pleated skirt.You know how jersey hangs.",,
HA,"It was a full skirt, it was real nice. I think she got a pair of shoes, no",,
HA,"she didn't get a pair of shoes, but I saw a coat for five dollars. And it",,
HA,was navy blue with this white stripe in it. And it looked real nice on her.,,
HA,"But when she got home, she cried. She said she wanted a pair of shoes but",,
HA,I bought her the coat instead. Well I said I thought the coat would be better,,
HA,for the reason that she needed that too. But she cried when we got home.,,
HA,"Course sheAbought that coat, I talked her into it. But anyway, I suppose",,
HA,"then we went into town later and got her a pair of shoes, but it was so",,
HA,hard to get clothes in those days. And she took such good care of her clothes.,,
HA,Never sear 'em out anyway. Pass fem down to somebody 'else I guess. I,,
HA,sewed some of Marie's over for Lois 'cause Marie was the oldest,,
HA,in the family and Lois was the youngest. It was kind of fun to make new,,
HA,dresses out of old dresses. I didn't feel I was lo sing anything if I made,,
HA,a mistake in sewing because it was old stuff. If I got a brand new piece,,
HA,it would worry me to death.'Cause if I ciiit that up wrong it would be too,,
HA,"bad. But these other dresses, I could tell what kind of a dress I could",,
HA,make out of it that kind of material and so forth...,,
LS,Didn't you cut up a pattern Bnd...?,,
HA,"Yes. I didn't have anything for 3ohn to wear, he was just a little kid,",,
HA,about four years old. I don't know if he was that old. And I didn't know,,
HA,what he was going to wear to church. We always went to church on Sunday,,
HA,"morning. So anyway, I had an old pair of pants that the kids had worn the",,
HA,kneas out. And so I used the back part of the pants and some of that you,,
HA,"could use the knees and it for the bib, but anyway, I got a pair of",,
HA,"pants. And Mrs. Berg, the minister's wife kind of cmiled at me and here",,
HA,John comes a new pair of pants and I'd pressed fem all up and looked like,,
HA,"new and she said,""Did you make 'em?"" And I smiled, I.said I did. But Auntie",,
HA,"had given me a black fur coat, I would say. It was pretty nice stuff in it.",,
HA,And I took her coat and I made myself a coat and bought a pattern for this,,
HA,one. It turned out so nice. And I had a hat that I wore when I was sixteen.,,
HA,"And anyway, I was looking through the rag bag. I found, it was made out",,
HA,of velvet. And it was just nice. Dust velvet.Sort of faded. I found enough,,
HA,"to put a bow on my hatJ. I think I turned the hat around.(laughs)Anyway,",,
HA,"I did something, I turned up the brim. And I put this bow on the thing.",,
HA,"And I come to literary, we had literary in^school and so,""I wonder where",,
HA,"Helen got that?"" ""Ah, her outfit."" And I made it so it looked real",,
HA,"nice. So then the minister's wife, she wondered where in the world I gotj",,
HA,she knew that I'd made it over from something. She thought it was nice,,
HA,so she went and bought a pa. ttern just like mine and made her old fur,,
HA,coat over. She had it for ten years or more. So she made her coat over,,
HA,after my pattern. But it did aake me look real nice.(Laugh) Could afford,,
HA,to have a nice looking coat in depression time.It was black fur. Pretty.,,
LS,Did you shop a lot in Troy in Ole Johnson's?,,
HA,Olson Dohnson Mercatile store I think it was called.It had everything there.,,
HA,"Everything when we first, well many years ago you could buy lovely clothes",,
HA,that come out from New York. Beautiful stuff.All those pretty good price.,,
HA,"Lots of 'em were eighty dollars and stuff like that. They were really just,",,
HA,fur coats and of course now they'd be lots more than that. But you~^r around,,
HA,eighty dollars. And wedding dresses. And they had lots of dresses. You buy,,
HA,"and graduation dresses, lots of 'em would buy graduation dress. And they'd",,
HA,"cost around fourteen, fifteen sixteen,eighteen dollars. But they were",,
HA,"real pretty, made out of real silk and they had nice styles to 'em. But",,
HA,they had yardage that you could buy knit and silk and aatins. But,,
HA,you Could get at the store. Also they had mill...,,
HA,can't say it...,,
LS,Millinery?,,
HA,"Millinery and Anna Halson, her name was Westberg at that time. And she",,
HA,"worked upstairs and made hats. Beautiful hats, all kinds of pretty hats.",,
HA,And we also...there was a balcony on this upstairs that you'd go,,
HA,"the whole building and part of it was furniture and oh, I think they had",,
HA,men's clothing down one side too. But you could go clear around and they,,
HA,"had something up there, mostly furniture though up there.",,
LS,Did they sell shoes?,,
HA,"Yes. They had the shoe department downstairs. And theft, they had the",,
HA,"hardware department, they had everything. And then they had the grocery",,
HA,"department too and they had a secretary there, it was a full time secretary",,
HA,"taking care of all their business there. And then, you could buy anything.",,
HA,You could buy all kinds of things. Christmas time you could buy all kinds,,
HA,"of toys and stuff like that. And of course, they had the men's department",,
HA,where you could buy all kinds of stuff like. But as far as going into,,
HA,"tne department, there you bought bananas and things by the barrel, like and anchovies",,
HA,"or smoked herring or, and cranberries",,
HA,and lutefisk. So there was all stuff and candy and so forth. But,,
HA,that was a real interesting store. And it was heated. It had hotwater heaters,,
HA,and so forth. It felt so good to come in there and sit around those heaters,,
HA,and warm up. Then you go up^to the grocery store. The grocery store too,,
HA,that was a little bit of a dry goods store too. And Mr. Brohman ran the,,
HA,"grocery department, and Mrs. Brohman, she had dry goods and notions and",,
HA,I think they too probably had hats and clothing maybe some too.Then further,,
HA,"up the street we had a couple of theatres there, sometimes two and not",,
HA,always in the same place either because we had one across the street,,
HA,where the bank is now. Above that...,,
LS,Would you go to shows much?,,
HA,"No, just real special. We went to what was called ""Shepherd of the Hill"".",,
HA,About the eighteenth of December and this was the time they prophised this,,
HA,was going to be the end of the world. So we were all determined we were,,
HA,"going to go down and see the ""Shepherd of the Hill""and it was a good show.",,
HA,It was just really interesting for us kids. But we were worried about the,,
HA,"end of the world coming. We were supposed to freeze to death I guess, for",,
HA,one thing.It was awful cold. And we^ go down there by buggy or hack or,,
HA,cutter or something like that. Or sled.,,
LS,Who told you it was going to be the end of the world?,,
LS,People that prophised it did that. But I've got off from that. We had always,,
LS,about two theatres going and for a while we had a theatre about where the,,
LS,grange hall is now.That went on for quite a few years too. But that was,,
LS,interesting. And they had good shows. Tney had shows all over country^,,
LS,"too besides...you know, real good shows. Anybody could go in and enjoy a",,
LS,"good evening and we never had anything to worry about,and I think the",,
LS,people were honest and a lot more strict. Because we never had any trouble,,
LS,to speak of. Parents looked out for their kids and so forth. Ithink they,,
LS,were just easier to manage. And then mostly children were home.They weren't,,
LS,like now in car days where they take the car and 30 and they,,
LS,could be good kids but something could always happen without expecting,,
LS,"it, you know. These things happen you know. Something break down on the",,
LS,car or maybe you didn't have enough gas in the first place or something,,
LS,"and drive out of oil or.,something. And we didn't have the roads 'cause the",,
LS,"recked roads weren't very good for cars. And they started to get 'em rocked, how",,
LS,hid rocked roads? Not too awful long. I don't remember,,
LS,"exactly now, but maybe along in'20 I guess, 1920 or something in there.",,
LS,I don't remember though. But my father worked on that to see that we get,,
LS,"rock roads. We got the Rural Free Delivery before that. It came out at first,",,
LS,"once a week. Maybe it come twice. Once a week, then it come out twice a",,
LS,week and then finslly we got it day.That was really something to,,
LS,see. And of course we were thrilled to death to go and get the mail.,,
LS,"Course, they finally got home for us but we always ran up there to get",,
LS,the mail. It was interesting. There were enough people in our family that,,
LS,"we probably each one would get a turn at it.""Can we go get the mail today?""",,
LS,"And we'd visit it a little bit with our cousins, but we weren't supposed",,
LS,to. We were supposed to come right back! (laughs),,
LS,How far did you have to go?,,
HA,Dust up to the corner here. But and then before that in I think it had to,,
HA,be in about 1908 I think was when we got our telephones and my dad started,,
HA,that too. And he worked hard on all these projects.,,
LS,Did you ever hear about him putting in the telephone?,,
