speaker,words,tags,timestamp
,This conversation with TOM WAHL  ELIZABETH GAMBLE WAHL took place at their home,,
,"in Pullman, Washington on April 4, 1977. The interviewer was SAM",,
,SCHRAGER.,,
,TOM WAHL: You won't get muchkbecause I can't remember where we were or what. I,,
,think you've about pumped me dry.,,
,"SAM SCHRAGER: One thing that I was thinking about was, when you were young and",,
,"growing up, how relatively well people were doing around Genesee kno",,
,wing that the area was developed earlier comparatively than the rest of,,
,the county for farming. I wonder how people were doing in the teens,,
,and '20's.,,
TW,"Well, as near as I can tell, of course my memory doesn't start quite",,
TW,"as early as you might wish it would. 1 was born in 1911, as you know.",,
TW,"But when I was about six years old, I think farmers, people that had",,
TW,"come in early and had land and had stuff to sell, I think they were",,
TW,"fairly prosperous by the standards of those times. By that, I mean my",,
TW,"saw fit to buy a Ford car in about 1917,. Model T Ford car, this",,
TW,"was their first automobile, and I suppose there was a little inflation",,
TW,"going on too, because the war was heating up a little later. So in",,
TW,1918 they traded that Ford car for etoodge and in 1919 they traded that,,
TW,Dodge for a Franklin. So you can kind of see a step up in the quality,,
TW,"of the car. However, it might point it up a little better- I did hear",,
TW,"my father make the remark that the Dodge car, he got more for it on the",,
TW,trade than he had paid for it. There was no such thing as used cars,,
TW,"you know, they were a pretty easy item to sell, but there must have",,
TW,been some inflation there too. jh doubt there was quite a pad in,,
TW,the prices. It seemed to me that that Franklin car probably cost about,,
TW,"like a Cadillac would cost, something like that. And I think that he",,
TW,"gave something over $2,700 for it.",,
SS,Do you think that he paid for that in cash at the time?,,
TW,"Oh, I think so. Course, he might have had to borrow the money at a",,
TW,"bank, but I don't think he ever bought anything on time, time payments.",,
SS,"You say inflation, makes me think of the- you said he never would have",,
SS,bought anything on time?,,
TW,"No. Finance it though a bank. You know, pay as you go hadn't really",,
TW,"started then, either. You had credit at the bank, you had credit at",,
TW,"the stores, and it was customary for farmers to pay their bills once a",,
TW,people vuher,,
TW,year- after harvest. It was a farm oriented.economy. And the farmers,,
TW,"did business, they expected to carry them til after harvest. But",,
TW,"probably he bought these things after harvest. Well, come to think of",,
TW,"it, he didn't buy the Ford after harvest, because he bought it early",,
TW,in the summer of 1917.,,
SS,Do you remember the prices as being particularly good?,,
TW,"I canrt tell you what the prices for farm produce were, but compared to",,
TW,"what you buy, I think they probably were pretty good. Now my father",,
TW,"told of when he first came there, and that's before there was a rail",,
TW,"road at Genesee, they hauled their wheat to Dewiston in those days.",,
TW,And that would be some time after 1880; before my time. Haul a whole,,
TW,load of wheat to Lewiston and only have enough money to buy a pair of,,
TW,cowhide boots. So there was a time before that that had been really,,
TW,"tough. And it was really tough, too, from what he has said. Now, I",,
TW,"think in maybe 1890- I'm guessing here a little bit- but by 1890, I",,
TW,think things had gotten quite a bit better. But in the year of 1893,,
TW,they had a wet year and hardly anybody harvested anything in this whole,,
TW,"country, this whole Palouse country down there. They didn't have the",,
TW,machinery to thresh with that they have now. They didn't have the,,
TW,machinery to handle it with. .people headed in that time.,,
TW,"And a header, as you probably know, is a machine that just cuts wheat",,
TW,"about as a combine does, but doesn't thresh it, you have to then put",,
TW,it in a stationary threshing machine or in a stack and later a thre,,
TW,shing machine. He passed up a chance I guess to get his threshed; it,,
TW,"was headed already, that is, cut and stacked and he passed up a chance",,
TW,to get it threshed because he was kind of hoping for a better deal on,,
TW,the threshing. And it started raining and nobody that hadn't done it,,
TW,"real early, nobody got their crop harvested. And he said that except",,
TW,for the fact that he had- that the merchants and bankers carried them,,
TW,"for the next year, it would have been awful tough going because they",,
TW,"didn't have any money. Of course, they were not as dependent on money",,
TW,then as you are now. There was very little taxes and very few things,,
TW,"you had to buy, most of the stuff you produced and canned it, preser",,
TW,"ved it, in one way or another.",,
SS,What about the role of J. P. at that time?,,
TW,"Itrs all kind of hearsay as far as I'm concerned, but there was an awful",,
TW,"lot of land passed into hands, and I think most of it through",,
TW,foreclosure of mortgages.,,
TW,What do you know about his background? How did he come in there? Can,,
TW,you tell me that from what you've heard?,,
SS,What I've heard that it was largely through Lewiston- that he came to,,
SS,Lewiston. And I've heard all kind of stories that he made quite a bit,,
SS,of money on the reservation land. He sold whiskey to the Indians and,,
SS,various things like that which may or may not be true.,,
TW,Did he come in there and start out running a saloon? Do you know that?,,
SS,In Lewiston?,,
TW,Uh-huh.,,
SS,"Well, in connection with selling whiskey- I've heard about his early",,
SS,activities- whether he had a saloon—,,
TW,"I think I heard someone make this crack, that he came in there with",,
TW,nothing but a bottle of whiskey and a box of cigars. So he didn't,,
TW,start at the top of the totem pole.,,
SS,By 1890 he certainly had quite a bit of^townsyon the railroad.,,
TW,"There is this that I've heard, and I think it's true enough; he seemed",,
TW,"very much to have his name perpetuated. And he started, somehow or",,
TW,other a number of little towns by either contributing the land or some,,
TW,thing with the stipulation that the town would be called Volmer. And,,
TW,"there was one over near Troy, you know, and I think there was one or",,
TW,"two up on the Reservation. And every time he did this, so the story",,
TW,"goes, the first act of the town meeting was to change the name of the",,
TW,town to something else. Now wasn't Troy Volmer?,,
SS,"Yes, that was the original name.",,
TW,I think there was one or two over in Nez Perce County.,,
SS,Well who carried your parents at that time?,,
