speaker,timestamp,words
Sam Schrager,00:00:01,"This conversation with George Torgerson took place at his home in Clarkston on May 17, 1976. The Sam Schrager was Sam Schrager."
George Torgerson,00:00:19,"In early days, when I was a youngster, why then, about 4:30 in the morning was when we'd get up, see. And then we'd have our chores to do. And then, about 6:30 then, something like that, why then, they'd holler breakfast was ready. And, of course, the time that we'd done chores and this and that, you know, we'd already worked up pretty good appetite. And so breakfast was a pretty big meal. And, you know, that still stays with me. I've got to have breakfast. And, for some reason or another, no sir, that's really my best meal is breakfast."
Sam Schrager,00:01:04,What would the chores be you'd do from 4:30 to 6:30?
George Torgerson,00:01:08,"Oh, gosh, we'd have to take care of the horses and milk the cows and take care of the pigs, look after the chickens and all that stuff. Yeah, there right now, we kept real busy in the mornings. So, and then, of course, as soon as breakfast was over with, well then it was to get out in the field or whatever work we had to do. That is the day as it come around then."
Sam Schrager,00:01:36,"Did you need light? When you get up at 4:30, it would still be dark, wouldn't it?"
George Torgerson,00:01:41,"Well, no, it would just be getting good daylight. Yeah, it would just be getting daylight, not such a good thing to get around. Now, we had 14 head of horses and then we had, well, we dunked when I was just a kid, 8 or 9 cows. And so we kept our mischief."
George Torgerson,00:02:10,"Yeah, we kept our mischief."
Sam Schrager,00:02:14,Had your parents been there for long before you were born?
George Torgerson,00:02:20,"Well, I tell you, I'm not right, sure, but I think it was in 1984 or 1985 that they came there. And, of course, I was born in 1992."
Sam Schrager,00:02:34,"Did they pick where they wanted to homestead, in the valley?"
George Torgerson,00:02:39,"Oh, yes. Yes, there was only about four, three or four other in the valley there. Swenson's wasn't there at that time. But they come right shortly afterwards."
Sam Schrager,00:02:55,"Did your father ever, did you ever get an idea about what made him pick, where he picked to homestead?"
George Torgerson,00:03:04,"Well, as he grew up as a boy, he grew up in the timber and worked in the woods, see. And that was his ambition, he just liked the timber. And now the first year when they come out from Minnesota, well, then they lived up there to Genesee. And while he was there at Genesee, he looked around, so then he got adrift in there and there's where he settled."
Sam Schrager,00:03:40,Had he come from Norway?
George Torgerson,00:03:44,"Oh, yes. Yeah, he was nine years old when he came along. My mother, she was fourteen. So, they both come across the pond."
George Torgerson,00:03:56,Yeah.
Sam Schrager,00:04:01,"Well, I'd like to talk to you a little bit about what life was like there in Park."
Sam Schrager,00:04:12,"Was it a close community, would you say?"
George Torgerson,00:04:14,"Yeah, yes, it was that. It was a nice place to live, a real, real nice place to live. So, they, and of course, then, oh, that must have been in 1914, I guess, 15. Then, of course, a lot of them, well, as they began, homesteaders got in there, see, and then they, they taken up, well, they taken up more of that timberland and that, then that, and most of it was more valuable for timber than anything else. So, and it was sold, that is, they sold with a potlatch. There's where the potlatch, PFI, they bought up a lot of that timber for just a little amount. People sold their timber, but not their land. Oh, yeah, them homesteaders that homesteaded like that, well, then they sold everything. Oh, I see. Yeah, land and all."
Sam Schrager,00:05:25,"Well, did that cause much of a decline in the, in the number of people in the area?"
George Torgerson,00:05:30,"Oh, yes, you bet it did. And now, I don't know just how many there is that lives in Park there now, but there isn't too many. Because, of course, now, I, I imagine, I think Bowman's still owns, that is, our old home place there. And, and then, of course, Sam Anderson, then, he was quite a holder, that is. Now, my, he had my uncle, he homesteaded down, well, right at the porch of where the, where potlatch and Boulder Creek comes in. And he was just upon the point there. And Sam Anderson, he bought that, and he bought up quite a little along the edge there, too. So, between Sam Anderson and Powell and Bowman, well, then, they, they practically had all of it."
Sam Schrager,00:06:34,How much did your family have?
George Torgerson,00:06:37,"We had, well, my dad, he had 240 acres, and then my brother and I, we bought 40 acres each off in the school section. So, that was what we had."
George Torgerson,00:06:55,"It seemed to me that the, that Park was kind of isolated where it was. I mean, not, it wasn't very easy from, to get from there to a lot of places. No, I tell you, our roads were, they were hard and they were rough to get over. I, well, most of my folks are married there at the cemetery, so I go over there every decoration day, well, then I try to get over. And I can't help but think how nice it is, that is, to drive in there now in a car, and what it used to be. And a lot of people, they, even the road of today, well, then they gripe about it, see, that, that, well, it's chug-holds like that. My gosh, I know that, well, about the time I left there, well, then I didn't, well, I had a car, but I never used it only in the summertime, because in the wintertime, well, then you just couldn't, couldn't use it. And, gosh, you know, in the spring of the year, I think, well, now, about the time that I can begin to use, my, my, well, it was at, oh, Commercial Dodge, what they called it at that time. And, golly, with, you know, I start down the road and get into ruts and high center and dig around and try to get something under the wheels. So, and, so I think, the way I look at it now, well, then, we haven't got, they haven't got much gripe a-comin', because they always, always can get through without too much grief."
Sam Schrager,00:08:46,"Well, didn't they actually have to do some road building themselves, the people apart?"
George Torgerson,00:08:50,"Oh, yes."
Sam Schrager,00:08:51,In your early days?
George Torgerson,00:08:52,"Oh, yes, they did. You bet. Yes, they, they had to build. And the first road that they built out of there, well, then, let me see, there was seventeen switchbacks in all on both sides. And there was ten on one and seven on the other."
Sam Schrager,00:09:17,Where did this road go?
George Torgerson,00:09:19,"Well, it come out on the Upper Anna, Texas Ridge. That's where the old road come out, was at the Upper Anna, Texas Ridge."
Sam Schrager,00:09:28,"And the men of Park built that by hand, pretty much?"
George Torgerson,00:09:32,"Oh, yes, pick and shovel. You bet, in them days, it was all pick and shovel. They must have done that besides all the other work that they had to do, too. Oh, sure. Yes, you bet."
George Torgerson,00:09:52,"No, that's one thing I think that that's why, you know, the lifespan at that time was much shorter than what it is now. And I think it's just all that heavy work that they done."
Sam Schrager,00:10:08,Did both your parents do a lot of heavy work?
