speaker,timestamp,words

Sam Schrager,0:00:02,"This conversation with Glenn Gilder took place at his home near Troy on May 22nd, 1975. The interviewer is Sam Schrager.",
Glen or Agnes Gilder,0:00:21,"My showmanship. He is a buffalo hunter, I think. They claim he hunted for the railroads, but then everybody hunted for the railroads. I have an idea that if Bill Cotey went out to get a buffalo for the railroad, it probably took some Indian kid along to do the shooting and the skinning and he got the glory. I didn't like him. There was no sincerity to him.",
Sam Schrager,0:00:58,"It's a funny thing that he's the one that people think about when they think about what the West was really like, you know?",
Glen or Agnes Gilder,0:01:06,"Well, there hasn't been anybody who had more ballyhoo and he promoted his show from Texas to Dakota to Madison Square Garden to Europe and he was a showman, a promoter. He was in it for the glory of the almighty dollar. Well, that's my opinion. You know, somebody else got a different opinion. Maybe one of the others could be right.",
Sam Schrager,0:01:46,I'll bet you're right. I'll bet you are. It's just funny. It seems to me like the story of what the West is really like is something that most people don't even know about. That's what they think.,
Glen or Agnes Gilder,0:02:04,Devoto. I don't have that one. I've written up the West of any man that I know of. There are others that have got this man from Texas. I'm trying to think of his name.,
Sam Schrager,0:02:33,Dobie?,
Glen Gilder,0:02:35,"Yes… he's good. Oh, he is awful good. I've read every book I could get that he has written. I've enjoyed every minute of it. Frank Dobie.",
Sam Schrager,0:02:59,Do you think the truth about the West is better than the fiction about it?,
Glen Gilder,0:03:10,"Yes. Yes… the truth about the West doesn't end up on the basis of a lot of good novels. The funny thing is that it was made up and segregated into agriculture, mining, milling, fishing, logging, lumbering. And all good subjects, if they're handled good, they make a good book. I like all those up there… some railroading, logging.",
Sam Schrager,0:04:20,It seems to me that 95 % of the stuff about the West that you read is all about the cowboys and the cattle on the range. I can't quite figure that one out.,
Glen Gilder,0:04:41,"Well, it was here. It was here. The eastern version of the West, he came through the prairies dates and seen that. There have been some remarkably good stories written on wheat farming and homesteading. Fisher from South Idaho, have you ever got a hold of anything?",
Sam Schrager,0:05:21,A little bit. I read that mountain man of his that you had.,
Glen Gilder,0:05:29,"Well, I didn't think that was one of them. He wrote of the railroad coming in and he wrote a novel or two on homesteading. He took it from the day they went out there to the homestead. There was another one, a fellow by the name of Estes wrote a book about the country just south and east of Denver. One of the best examples I think I've read of it.",
Sam Schrager,0:06:10,What is it that makes that kind of a book work? What makes it be a real successful book?,
Glen Gilder,0:06:16,"You know, these books haven't really hit the top bracket because they are so darn close to the truth. They leave out the fiction, the thrilling part. They are thinking of it seriously. I don't know, I couldn't answer. Yeah, I don't know.",
Sam Schrager,0:06:50,"Have you read any of those, you read one of those Davis books, H .L. Davis, I gave you that, Honey in the Horn, I think. Yeah. Did you like that one?",
Glen Gilder,0:06:58,"Pretty good. It was fiction. Yeah. Yeah. He took, the basis of his story was taken from what looks like west of the wide Missouri. Oh, books, books, books, books. The millions of them in the library are just throwing away the good ones and keeping the junk. Throwing the good ones in the dump. You know, after a book begins to, isn't in demand anymore, away she goes. They put a new cover on it. It might be hit the market as a best seller.",
Sam Schrager,0:08:26,"I'll tell you, you know.",
Glen Gilder,0:08:29,You haven't got this turned on do you?,
Sam Schrager,0:08:36,"Well, how do you think I get all the good stuff that people tell me? That's the only way. I'll tell you though, Glen, there have been more, more good stories that I've heard from talking to people around here that I've never seen in books. Never hardly, well, hardly anything like them in books.",
Glen Gilder,0:08:59,"You know. It's not, it's not.",
Sam Schrager,0:09:10,"When you told me there was a hell of a story out there, and all I had to do was ask people about it, you were really right. Because that's all I did.",
Glen Gilder,0:09:28,"Well. Those are. There's an interesting history in this country and it's, it's hard to get all of it from any one point. You've got to see so awful many. I might not give you a start. George Nichols got a story over there that, there's a book. In the Butterfield, the same way.",
Sam Schrager,0:10:04,"I don't think any two stories are close to the same. Any two stories that I've heard, you know, everybody's life is different. More than you'd expect being from the same area.",
Glen Gilder,0:10:15,"They live on adjoining farms and the interests be a little bit different. Well, that's the way it goes. Oh, did you have quite a talk with, uh, Irie?",
Sam Schrager,0:10:42,Mm-hmm. Spent an hour or so with him. Well. It was a good talk. I'm gonna go back and talk to him again.,
Glen Gilder,0:10:51,"I would, and when you do, if you could get him with, uh, Frank Herzog. Get the Prune Joe story. Get the Pippen Gilbert story on cleaning up that meadow up there in Kenlan Homestead.",
Sam Schrager,0:11:10,And what's that story?,
Glen Gilder,0:11:11,"That's a good one. Well, it's so long ago since I've heard it. I don't know whether I can or not to get it exactly right, but, uh, when the Potlatch first come into the country, they put a camp there close to Bennett Mill, south and up on the hill. And they put another one up there on the, uh, on a part of the land that Jess Euler owns that he got from Ben Stewart. Stewart got it from Bill Helmer. And that was camp three. And then camp four was less than a mile from there. I don't know why. Different time. And, uh, Gil, evidently, was a foreman for the, kind of overall them. But they, they wanted to land their logs off of Jerome Creek on the bank of the Blue Silver. Well, that put it on Kenlan's place. I don't know whether Gil didn't know who owned the land or what. But he went in there and started cutting the logs and they started landing them along the river there, cutting the brush and cleaning it all up. And they filled that meadow, as you can tell, with ten acres there, solid with logs. And they got ready to put the drive on. And Kenlan said, no, you can't move these logs until you pay for the privilege of putting them on that land. And by golly, they didn't. They cleaned his land and then they paid him for it, which is all exactly what I'd have done to, I think, under the circumstances.",
Glen Gilder,0:13:34,Those things.,
Sam Schrager,0:13:39,"Well, who's this Prune Joe? Prune Joe?",
Glen Gilder,0:13:43,"Yeah. He's Bill Helmer's ranch foreman. Uh, you'd get that story from Frank. Frank's a little older and knew him a little better than I did.",
Sam Schrager,0:13:57,"Well, tell me what you heard, anyway. Well, I didn't hear it. I knew the guy.",
Glen Gilder,0:14:03,"Why they called him Prune Joe, I don't know. I've heard a dozen different stories. He made wine out of prunes. He was an Austrian. Or was it half of the diet? Prunes and beans? I couldn't say, but that was his name. He went in there and cleared up all the land. For Bill Helmer, he cleaned up... 120... Cleared up better than 200 acres out of heavy timber and put it in crop. But, of course, he had access to all the damn money he wanted. I don't know whether Bill Helmer had that much money or not, but there was always a crew there. A lot of men. I don't know. I... You'd get that story from Frank.",
Sam Schrager,0:15:17,"Well, Helmer was their main cruiser, right? Helmer was their main cruiser?",
Glen Gilder,0:15:24,"Yeah, yeah. Head cruiser, yeah.",
Sam Schrager,0:15:30,Do you know what the story is on how the mill came to Potlatch?,
Glen Gilder,0:15:43,"Well, that's where Deary wanted it. You see, the mill was the first to come to Moscow… and they were putting a railroad from Moscow... They were going to get up into the Bovill area some way. And they'd done a lot of work on it. They made that cut where they had that second... Well, that sanitary landfill between Troy and Moscow. That was the cut for the company's railroad. And when they got that far,… they were having a meeting in Moscow. It was raining and Bill Helmer came in there and Deary... I guess they were sopping wet they'd been out on the brush all day. And Deary was kind of angry. He told them to stop it. He took a map, he poked it down through that... He poked a pencil down through that map and he says, That mill was going to be right there and he poked it down where Potlatch is. We had a grade clear over there.",
Glen Gilder,0:17:08,"This going from Moscow to Bovill wouldn't have got any excessive amount of timber. But going from Palouse to Bovill, they went through the whole thing. It was not a grade practically. So that's where the railroad went and that's where the mill went.",
Sam Schrager,0:17:33,"Didn't you tell me he had a story? I mean, didn't he have a reason about it? About Moscow? Didn't you tell me in Moscow there wasn't enough water in Moscow?",
Glen Gilder,0:17:48,"There wasn't a pond, there wasn't anything there to influence it. No, Deary was right. You know, this is all written up. By who or what end? I don't know, I don't remember. The Miller boat couldn't. Possibly, part of it. The fellow that told me this story was the engineer. His name was Talbot. He's dead now. He told me that story about 10 or 15 years ago. He was there.",
Sam Schrager,0:19:00,"Before they started the town there at Potlatch, you were telling me that Palouse was really the big center. It was really an important place for the people in the country. Well, it was. It was the only.",
Glen Gilder,0:19:17,"There was a stage stop in the post office at Woodfell, a stage stop in the post office at Hampton, and one at Kennedy Ford. There used to be little. I guess they handled the mail and probably, part of the time, a few groceries. But if you wanted any groceries and lived at Harvard or Avon or whatever, you had to go to Flus after it. Dover team. Sometimes that took quite a while. Some of them had teams that go down there pretty darn quick. Go from Harvard to Potlatch and back and do their shopping in two hours and a half. Can't do that with a Model T Ford… well, that's right.",
Sam Schrager,0:20:40,What was that road like when you were growing up there?,
Glen Gilder,0:20:47,"About six inches wider than a wagon. Mud axle deep all winter and dust halfway up all summer. There were a few days when it was pretty nice, like early in the spring, late in the fall. Some of those horses made some awful runs. Accidents. Things like that.",
Sam Schrager,0:21:37,You mean running into each other on that road?,
Glen Gilder,0:21:41,"No, no. Say that somebody got hurt and they sent somebody after a doctor. It didn't take them long to go twenty-five miles. They just kicked that horse in high gear and he had to butt them and stamina to stay and make the trip. When he got that one made, he took a feed oats and a drink of water and went back.",
Sam Schrager,0:22:27,What made your parents decide to come out here to this area? Where did you come from?,
Glen Gilder,0:22:38,"My mother came from Iowa. She was just a little girl when she came, I guess. A young girl. My dad must have been about nineteen, eighteen or nineteen years old. He came from Sault Ste. Marie to Dakota. He didn't like it. He'd heard about the Palouse Country, so he came on the Palouse. He had itchy feet, I guess. That's about the only reason I know of. The West had been told and played up by the railroads and people that had gone back. It was so fantastically wonderful. Every Easterner would have came out here if he could have.",
Sam Schrager,0:23:58,I wonder why he didn't like Dakota.,
Glen Gilder,0:24:02,"Oh, oh, droughts and grasshoppers kicked him out of there. There was nothing left after two things got through with him. Oh, I don't know. The three boys, four of them, came west. One came to Sweetgrass in Montana and stayed there. They had a very successful life. Charlie came to Palouse and Albin because Dad had came, partly. And then one went on over to Vancouver.",
Sam Schrager,0:25:20,"About when did your father get out here, you know?",
Glen Gilder,0:25:27,"Must have been about 90 or 91. My mother, her folks, must have come out about 85 or somewhere around in that area.",
Sam Schrager,0:25:54,Who is that?,
Glen Gilder,0:25:59,"She was born in 87, maybe about 85 or 86. Well, some person in there. I don't know.",
Sam Schrager,0:26:10,"Seems like this country was one of the last pieces that was real good land to get settled up. I mean, in the Palouse, the whole Palouse country. Sure a lot better than Dakota.",
Agnes Gilder,0:26:36,What's Lorraine's husband's middle name?,
Glen Gilder,0:26:38,"Well, I think that's right.",
Agnes Gilder,0:26:41,"Lorraine, huh?",
Glen Gilder,0:26:43,"Yes. It was kind of slow getting in here, but when they did get there, they stayed. There's a book up there, Whitman County History, that's awful good. It tells the dates and all these things. Settling Pullman and Union Flat.",
Sam Schrager,0:27:19,"Your folks didn't move up by Harvard at first, right? They were someplace?",
Glen Gilder,0:27:26,"No, they had homesteaded down at Hooper.",
Sam Schrager,0:27:28,Where?,
Glen Gilder,0:27:29,"Hooper. About, oh, maybe 10 miles on the side of the cross. And he stayed there five or six years and broke up that prairie. Well, he knew he didn't have very good wheat land and he wanted to raise wheat. So he put in two or three crops that weren't very good and finally he got a good crop. And that crop sold a place, so he got out of there and came up to Palouse. And then up to Harvard.",
Sam Schrager,0:28:18,"Did he buy the place there or did he, he bought it… uh huh.",
Glen Gilder,0:28:26,"He bought 80 acres from Potlatch Lumber Company and 120 from Bill Helmer. Well, it was logged over, it was mostly brush, he cleared it up. The hard way with team of horses and... Oh, team of horses and a grubble.",
Sam Schrager,0:29:13,Do you get to do much of that yourself?,
Glen Gilder,0:29:18,"You betcha. A boy was a man about that time when he was about 10 or 11, 12 years old. He could drive a team where he was as good as a man. That's the way it worked. You can take them along to know how to run one end of a crosscut saw. But the next thing he got to be expert with was an axe. He could just about plane a board with an axe.",
Sam Schrager,0:30:25,"Can I have a cigarette, Glenn?",
Glen Gilder,0:30:27,"Oh, you sure can. You betcha. But we just made kind of a general plan and traded out if we could, when we could. Sometimes they'd get a piece of grum cleared up way up in June. They'd get through with it, you know, maybe a half an acre or an acre. It's too late to put it in grain. They'd plow it and put it in spuds or somewhere to follow it. Put it in crop next year. On a tiny scale it was just like they worked it after they got on a bigger scale. Only it was a tiny scale, I'm telling you. Half an acre was important. Now, what do you think of it? It'd be in a fence corner.",
Sam Schrager,0:31:57,Seems like now the farmer's got to put every square inch under if he can.,
