speaker,timestamp,words

Sam Schrager,0:00:02,"This conversation with Marvin Long took place at his home in Kendrick on February 27, 1976. The interviewer, who has known Mr. Long ever since he was a child, was Lee Magnusen. The interviewer, who has known Mr. Long, has known Mr. Long. The interviewer, who has known Mr. Long, has known Mr. Long.",
F. Marvin Long or Martha Lowery Long,0:01:33,"There is a man named Charlie Day. He was in the training from Hawing Freight from Lee Olm from Kendrick to Lee Olm. He got the name of Charlie, the first name of Charlie, Charlie, the first name of Lee Olm to Kendrick, and he was loaded with a bracelet from Kendrick to Lee Olm, bringing the bracelet back. He had recorded the name of the first name of Charlie.",
Lee Magnusen,0:02:22,He made a record?,
F. Marvin Long or Martha Lowery Long,0:02:25,"A photograph record. He had a photograph of a style of Sony with a photograph record that he made. He made these records. You can tell about the hotel business of Lee Olm. Lee Olm was a private line from Kendrick up to Van Pelt, a flour mill. Several years afterwards they put in a farmer's line all over the country.",
Lee Magnusen,0:07:28,What was it about Van Pelt's phone that you delivered the messages to people?,
F. Marvin Long or Martha Lowery Long,0:07:36,"The only phone from Kendrick to Leland, that was a man named Van Pelt that had a flour mill there. He had the only phone in there, it was a private line. The only phone on that ridge.",
Lee Magnusen,0:08:04,So everybody used it?,
F. Marvin Long or Martha Lowery Long,0:08:06,"Well, they come up with Kendrick, yeah, long distance. Did you take the messages out to him… sure.",
Lee Magnusen,0:08:14,The kids did?,
F. Marvin Long or Martha Lowery Long,0:08:16,"I did. I had an head or some of us on the horse, we got paid for it.",
Lee Magnusen,0:08:21,You take the message or would they come back with you and make another call?,
F. Marvin Long or Martha Lowery Long,0:08:29,"I don't remember… i guess they'd come back and call. I guess that was right, but it wasn't many of them, just on kind of death or something. We made all our spending money doing chores and messengers' boards.",
Lee Magnusen,0:09:03,What were some of the other things you did for chores?,
F. Marvin Long or Martha Lowery Long,0:09:10,"Took care of the doctor's horses. Get them hooked up with a harness on, a harness ready to go. Took care of the doctor's, there was no way the doctor had it. There were no cars, the only way the doctor got around was horses and they didn't come after them with a team, they had a team and the doctor's did. On the team and a buggy or a hat. My brother, Ed and I, always had the job of taking care of the horses, the doctor's horses.",
Lee Magnusen,0:10:03,At his house or?,
F. Marvin Long or Martha Lowery Long,0:10:04,"No, at his barn. At his barn. But we were just, they always, you know, they couldn't work their horses, you know, and we had doctors.",
