speaker,words,tags,timestamp
,"MI LEW: We don't like that, you know, that way and so once in a while a kid",,
,"gets a bump on his head, then the teacher believe us, know what he",,
,said is true. And the teacher don't bother us too much. Don t penal,,
,"ize us too much at all, see.",,
SS,Did most of the Chinese folks live in one section in Walla Walla? In,,
SS,one area?,,
SS,"MI LEW: Yeah, they call it Chinatown. They live on Fifth Street and Rose and",,
SS,Main. Had a little Chinatown there. Had little stores there (small,,
SS,"buildings around that block) Then as a general rule, the Chinese",,
SS,"stores are, you know, they got a little ""Smith"" store, you know, then",,
SS,"the Jones he got a little ""Jones"" store. Because the Chinese consid",,
SS,"ered if you're a Jones you and the Smiths are not the same family, so",,
SS,the Smiths all gonna patronize the Smith store and the Jones go to the,,
SS,"Jones store, see? But that's the way they usually are. And so, they do",,
SS,business that way.,,
SS,How many different family groups would there have been? I don't mean,,
SS,exactly.,,
ML,"Oh, at that time there was three stores there— four, five, six, seven",,
ML,"in stores,",,
ML,"at that time. And years ago, ages ago, then there used to be",,
ML,"families— three, four families— when the people were in tribes at",,
ML,that time. The little tribes are just like the— like I say little,,
ML,"tribes— then they unite with some bigger tribes form one group, see?",,
ML,They protect themselves. That's the way they are. We are the,,
ML,"Lew family. We're a smaller tribe, see? And so, therefore, four tribes",,
ML,"ML/MLL: come in with us. (Four families) Yeah, four families come into one",,
ML,"group. And all the people now run that little store now, all those",,
ML,four families would come in patronize— visit that one store.,,
SS,Would it be centuries or just a short time?,,
ML,"Centuries. Going back, way back, going into the— I would say- going",,
ML,"back to the time of Christ, pretty near. When they used to be nomads",,
ML,"and they just tribes around. The Chinese had three kingdoms, you know.",,
ML,"You have to read Chinese history, I don't know that much about it. The",,
ML,Chinese had three kingdoms at one time. And then they used to form in,,
ML,"to three separate groups. (Three kings at one time) In old China,three",,
ML,"kings at one time, but you have to go to Chinese history.(China in",,
ML,three country then) Yeah. In China now.,,
SS,"Were you supposed to marry within the family? In these four families,",,
SS,or were you supposed to marry outside?,,
ML,"No, you can marry within those four families, but a Lee Or Lew could",,
ML,not marry their own family. They don't. They consider—,,
SS,Marry one of the other three.,,
ML,"Yeah, the other three, or you could marry somebody else. But you nev",,
ML,er marry brother and sister.,,
SS,Marry outside of the four families?,,
ML,"Yeah, yeah, you can, you can marry outside of the four families. (You",,
ML,"had to go farther than—thousands of generations, like cousins, you know.",,
ML,"Well, cousins and cousins,.they don't marry either. Even a thousand",,
ML,"cousins away, you know, still don't marry. Even if you had no brother",,
ML,"hood soever among the— you're a Lee from way back in the time of Christ,",,
ML,The brother and sister thejf hafc disintegrated into other marriages already. So there,,
ML,is no such thing — so it a lot farther than what the,,
ML,"American people would call cousins, you know. Be hundreds of cousins.",,
ML,"ML/MLL:  First cousin, second cousin, third cousin— you go back hundreds of",,
ML,cousins. And there'll be thousands of Lees— you still don't marry a,,
ML,Lee— a Lee don't marry a Lee. A Lee who is about six thousand miles,,
ML,"away still don't marry another Lee, usually they don't",,
ML,I think the main purpose of that is the Chinese people aren't let,,
ML,the majority of the people aren't educated. They don't research,,
ML,into that thing. And during those centuries there when there were,,
ML,"tribes, I would consider that the government, that the Chinese People",,
ML,said— Right now you have research back there to see where the blood,,
ML,and all this other stuff. They say a Lee should never marry—,,
ML,"Chinese do not have too much people with that, you know,that you have",,
ML,"the kind of disease that where you don't stop, you know, when you cut,",,
ML,"you know bleed. There are very, very few of them. We don't have hard",,
ML,"ly any of those types, see, because- that's one of the reasons they",,
ML,just—pure blood in that respect.,,
SS,Cousins usually have—,,
ML,"Except, see, that most of the people are agriculture people, ignorant",,
ML,"people, you make one draw like that and then everybody follow it,",,
ML,"instead of going through doctors and doing this and that, you know,",,
ML,that way. I think that's the way it happened.,,
SS,"The little that I've read about Chinese civilization, seems to indicate",,
SS,that people had a very highly advanced science.,,
ML,Yes they did.,,
SS,"Way, way back.",,
ML,"Yes, they did. They had it way back, yeah, they did at that time. But",,
ML,"they had really a they had it advanced so much then they, you know,",,
ML,"they got to the top where they had machinery do some of the work, but",,
ML,"when they had that machinery to do some of the work, they'd pick work",,
ML,"ML/MLL: out of the other guys. He said, what is these other people going to",,
ML,do? So they kind of staggered for a while. For a while one team,,
ML,"burned all the books, burn all the books and let 'em get so the people",,
ML,"would start over again, so they wouldn't be so smart that they get to",,
ML,"hold the other people down. They had it one time that way, they burned",,
ML,"all the book. burn all the books, because he wasbecause",,
ML,the people at that time was very smart at that time. They can,,
ML,"operate and all, they— in what the Chinese at that time said— they",,
ML,had one doctor he can cut a chicken's head off and then change his,,
ML,"feet, and all that stuff that way. word of mouth— he was so skill",,
ML,ful and he cut these things that way. But are not very good in pat,,
ML,enting it (or writing it down) or writing it down. They tell the fam,,
ML,"ily what they did alright. (They ,were very jealous to keep the secrets",,
ML,"to themselves) Instead of brought it out, you see, you got the secret",,
ML,"in the family. You keep the secret in the family just fine, but they",,
ML,don't like to tell it out too much.,,
SS,You talk about like the four families that were along with the Lee,,
SS,Family. Would all those families share pretty much?,,
ML,"Oh, yeah. Just like a big family. It is to protect themselves.",,
MLL,because they're the small ones. But the Lees and the Engs and the,,
MLL,"Wongs and the Chins, you know, they're big family. They don't need anythey",,
MLL,"don't need to group together. So these other little, you know",,
MLL,like the Smith and the Jones— they're big family anyway. The Shoe,,
MLL,makers you know and the bakers and all that you know. But the little,,
MLL,"ones that are odd names, you know, like in the American family, they're",,
MLL,"so small, they have so few members that they had to group themselves",,
MLL,in order to fight— to protect themselves),,
SS,What were the names of the families that were with the Lee Family?,,
MLL,No with the Lew. With the Lew Family.,,
ML,"Lee, too. They a group, not in this group, but the other group,",,
ML,that at the time of the three kingdom. And,,
ML,"that the time when China was divided into three kingdoms, see.",,
ML,"consider one kingdom, see. And Lew was supposed to be the king for the older brother.",,
ML,"You know the Chinese are very, that",,
ML,way. When the older one rule— the oldest brother rule. He ruled—,,
ML,I suppose the Indians are the same thing. You got a chief; the chief,,
ML,"rules, it don't make any difference you know.",,
SS,The oldest brother—,,
MLL,"The oldest boy in the family, whatever he say rules after the father",,
MLL,goes.,,
ML,"Well, whatever he say, usually— he^head of the family, in other words.",,
SS,Does it pass on to his oldest son? To the next oldest brother after,,
SS,he dies?,,
ML,"Well, usually the Chinese family is divided, you know. And you have,",,
ML,what you call them? You have two brothers. Then the brothers would,,
ML,"split there. The other brother was head of his family, and the oldest",,
ML,"brother was head of his family. But the father of the two, you know,",,
ML,"well, what he got, he really divided between the two son. So they had",,
ML,"no trouble in that respect, see? But the Chinese years ago— but when",,
ML,"Cattle father owed a debt, the son was supposed to pay (Had to pay). It",,
ML,isn't like here— you won't take no pay.,,
MLL,You don't have to pay here.,,
ML,"But the Chinese custom, like I say, everything goes to the sons—goes",,
ML,to the children— the son usually. The daughter they consider— a,,
ML,"ML/MLL:  daughter is married to somebody else, so somebody else's son can look",,
ML,"after her. But as a general rule, the daughter don t have to pay the",,
ML,"father's debt. But the son do. If he happen to be bad, you know, a",,
