speaker,timestamp,words
Sam Schrager,0:00:02,"This conversation with Lucille Riddell Denavent took place at her home in Lewiston on November 11, 1975."
Sam Schrager,0:00:26,When did you first think you were interested in becoming a nurse?
Lucille Riddell Denevan,0:00:30,"Oh, I always wanted to be a nurse and tell my little girl. We lived close to a hospital in Warren, Minnesota. My mother said they used to follow those nurses down the street. Every chance I got, I guess I admired their uniforms. That's what I liked. So I always wanted to be a nurse as long as I can remember I wanted to be a nurse. Well, I wanted to go to Minneapolis and take my training because I thought I'd have many more advantages, you know, bigger schools and everything. But my mother didn't want me to be a nurse. She wanted me to be a teacher. And I told her that I didn't think I was smart enough to be a teacher. See, I only had one year of high school. That's all I had. And she said, well, you can go on to school and be a teacher. She said, you know, nurses aren't pop much out. And so my older sister who was 17 years older than I was just like a mother."
Lucille Riddell Denevan,0:01:15,"She said, well, why don't I take her?"
Lucille Riddell Denevan,0:01:17,"Because see, I was only 16."
Lucille Riddell Denevan,0:01:19,And why don't I take her with me and take care of her?
Lucille Riddell Denevan,0:01:22,"And she only lived two blocks from this small hospital. Well, I got very good training there. And then I had my last six months in Chicago, which is wonderful."
Sam Schrager,0:01:29,You trained right at the hospital?
Lucille Riddell Denevan,0:01:31,"Yeah. That was at Mobridge, South Dakota, where my sister lived. And then my last six months I had at the Washington Boulevard Hospital in Chicago. So that was good. Then I came from there to Mobridge. Let me ask a couple of things about that."
Sam Schrager,0:01:45,"Now, what was the basis for your mother thinking that nurses were quite up to?"
Lucille Riddell Denevan,0:01:50,"Oh, I don't think that years ago that people fought too much of nurses. I really don't think so. You know, the idea of them having to bathe men and all that, you know, my mother didn't like that. She was a person that didn't go along with that at all, you know. And she thought that it would be so much nicer if I would be a teacher and that I would be looked up to so much more if I were a teacher and everything. She said another thing. It was awfully hard work, which it was. It was really hard work. And she just didn't want me to be a nurse. She thought that I could do better than being a nurse. But now look at the nurses, the wages the nurses make now. Of course, we didn't. And when I look back and think how we worked and really took care of the patients and now the nurses don't do a damn thing and get all that money and I can't understand it. You know, you go to a hospital now and if you have any kind of an operation, they expect you the next day to get up and take care of yourself. So this one nurse said to me, well, it's better for you."
Sam Schrager,0:02:48,"I said, okay, if it's better for you, then why don't they let the patients go home instead of keeping them in the hospital? If you're going to take care of yourself, why can't you go home then? Why should you run up that big bill?"
Lucille Riddell Denevan,0:02:58,"And, you know, those patients that have had these, you know, abdominal surgery, you know, major operations, they're up the next day taking care of themselves, going to the bathroom and taking their own baths and everything like that."
Sam Schrager,0:03:10,"You know, what if they faint or something like that?"
Lucille Riddell Denevan,0:03:13,"You know, nobody look after them. Those nurses don't pay any attention to them. Your mother, though, she changed her mind and let you go. So she wasn't really. Yes, but she didn't really want me to, but she did let me go because I was going with my sister who was 17 years older than I. And she put me through training and bought all my clothes and everything. I was about the best nurse nurse there."
Sam Schrager,0:03:36,"Who, your sister or your mother?"
Lucille Riddell Denevan,0:03:38,"No, my sister. No, my mother didn't want anything to do with it. She didn't stop me from going, but she certainly wasn't happy about me going."
Sam Schrager,0:03:45,What was your sister doing?
Lucille Riddell Denevan,0:03:47,"She was able to make. Well, she was married and had a husband with money. She helped support you then. She put me through my three years of training, bought all my clothes and I had anything I wanted. Because she never had any kids of her own. See, so I really was like her daughter to her, you know, and her husband was like me real well and anything that she wanted to do for me. Why that was fine with him. I know one time I saw a hat down town that I wanted and it was twelve dollars and a half. And I just mentioned it. That's all I did was just mention how pretty it was, you know, but I'm very long, couple days and I had my hat. So she had a really lovely home and she was a person that entertained a lot and everything. And instead of entertaining couples and everything like that, her husband had a clothing store. She would have these parties like on Thanksgiving and Christmas and New Year's for the young men around town that didn't have homes. And she fixed these big dinners for them, you know, have her table stretched out in her dining room. Gosh, I don't know how many she could set out of it. And most all of the time, if I was available so I could help her, I did. And if if I couldn't help her, why most of the time she did it herself. Just she and her husband. She do all that cooking for all those people. Wonderful cook, marvelous cook."
Sam Schrager,0:05:11,What were the young men doing? Was there a lot of railroad men?
Lucille Riddell Denevan,0:05:15,"Uh huh. So she was really doing that as a kindness. Yeah. Oh, yes, absolutely. Mm hmm. Now that big base there, my brother -in -law won that at a carnival and I had he gave me two of them and my sister had them packed in different boxes up in her garage. And of course, those days nobody thought about in their garage or their houses or anything. And then all my nurses books were in a in a box there too. And I just left them when I went to Chicago and I told her that probably I would need maybe a book or so. But I had taken what I thought I needed. Well, I needed a book and I sent her for it. So she went out in the garage to look for it. Here all my nurses book, somebody had stolen them and stole one of the boxes with the vase in it. So I only had the one, see. And I didn't have it for a long time because there was no way to get it to me. But finally I got to Mobridge and was able to bring it back with me."
Sam Schrager,0:06:08,"Did uh, what was the training like for you when you were learning how to be a nurse in those days?"
Lucille Riddell Denevan,0:06:16,"Well, I suppose it was probably like it is now. See, we had three months probation period. And now I think it's six months. I don't know. We only had three months. And of course, the first three months why we did mostly all the dirty work that nobody else wants to do. Why we did. And then when we had been there three months, we got our caps and we got our cuffs to our uniform and we got different aprons and different uniforms. We've got the striped uniforms then. And before we just had plain blue uniforms, you know, white aprons. And we had to furnish them ourselves. But the hospital gave us our uniforms and caps and everything."
Sam Schrager,0:06:54,How did the how did you learn? Did you learn from the older nurses? Was that how?
Lucille Riddell Denevan,0:06:58,"Oh, no, we had instructions. We had teachers and everything. We went to class every day and we had all kinds of books. Our anatomy was probably that thick a book. And we had to study just like going to school. You studied in at the same time you worked in the hospital. Oh, yeah, sure. We did. We had classes every day. Of course, not in the summertime, but we did all through the school term. We did just like any other anybody else, you know. And we had doctors and we had our head nurse. And it was Mobridge."
Sam Schrager,0:07:27,Consider was it actually a college called was it called a college?
Lucille Riddell Denevan,0:07:30,"Oh, no, it was just a small hospital, just a very small hospital itself. Yeah. We had a couple of doctors over there and the second doctor. Why he taught a lot of our classes and our superintendent taught the classes too. Of course, I don't suppose we were probably as well educated. We were more doing things instead of being so book smart. You know, why we was more practical work with us, you know. But of course, we had to we had to take a state board and everything like that. So we had to know something about it, you know. Did become naturally easily. Oh, yeah, I loved every bit of it. And I would love to go back and do it over again. I've heard a lot of nurses say not me. And I said, well, I enjoyed every bit of it. And it's always been awful hard for me to understand how people can work and not be happy with their jobs. I just don't see how you could because I would think that you'd have to like your work to be happy and to make everybody else happy that you are taken care of and everything like that."
Sam Schrager,0:08:31,"You know, if you hated your work, well, how could you be a very kind nurse?"
Lucille Riddell Denevan,0:08:37,"I couldn't I can't conceive of anything like that. But I've heard a lot of people say, oh, I just have to drive myself to work."
Sam Schrager,0:08:45,"I said, well, Jeepers, why don't you get a different job then?"
Lucille Riddell Denevan,0:08:47,"You're not in the right thing. And I that's one thing I do think about the kids nowadays. They just don't know what they want to do. And I think in our time, we all of us pretty much knew, of course, we were all striving to get ahead and everybody was. See, for now, if you are striving to get ahead, you can usually make a pretty good goal of it because there's too many people that don't want to. They don't want to make anything of their lives, I guess. I don't know what they want to do. But I knew all my life what I wanted to do. And I like I say, I never was sorry for it. When you say when you say those days, everybody was striving to get ahead. Sure. That made."
Sam Schrager,0:09:24,Did that make it more difficult?
Lucille Riddell Denevan,0:09:26,"Sure. You better did. You better did because everybody was trying as hard as you were. See, and where now I think that if you really want to get ahead, you wouldn't have so much trouble because there's too many people that don't care about what they do or if they do anything or not."
Sam Schrager,0:09:41,But do you think that many people in those days were doing the kind of work they really wanted to do?
Lucille Riddell Denevan,0:09:49,"I think so because I think they knew what they wanted to do. I really do. And my older sister, who was seven years older than I, she wanted to be a music teacher. She was very talented. She played the piano beautifully. And my mother sent her to the conservatory in Minneapolis and it cost her $6 a lesson then. And that's years ago. It was probably about in 19. Oh, 16 and 17. And that girl practiced six hours a day so that she could get everything because she realized it was hard for my mother to pay that much for her and my younger sister, she really didn't want to do anything. And she never did do anything when she got out of high school. She made high school in three years. In fact, she was the only one in our family that graduated from high school. And there were seven of course, my older brother, my mother's first baby died when he was just nine months old. But the rest of us all went to high school, but none of us finished except Florence and she made it in three years, but she got married. She didn't do anything with her education at all."
