speaker,timestamp,words
Sam Schrager,0:00:00,"This conversation with Iona Adair took place at our home in Moscow on February 24th, 1977. Her sister, Bernadine Adair Cornelison, also took part in the conversation. The interviewer was Sam Schrager."
Ione Adair,0:00:21,I'm wondering why there were so many women here.
Sam Schrager,0:00:26,Why the women went off there?
Ione Adair,0:00:27,"Well, in the first place, the locator out through that part of the country had a wife that wanted a timber claim, a sister that wanted a timber claim, two sisters that wanted timber claims, and there was a couple of women here in town that wanted timber claims that we all knew. So, when the locator had located this particular batch of timber out in what was called the 49 Meadow Country, and he took this bunch out to show them the country and the timber. And if they wanted to locate, then we could all locate there within a certain distance of each other. It was practically a little colony by themselves. So, that's the way we all happened to go out there. And I joined the bunch of Mrs. Torsen and Mrs. Durham and Mrs. Taylor and Winifred Calkins and Kip Calkins."
Ione Adair,0:01:58,"Following us when we located out there was Erwin Hansen and Art Larson went out with him just to be on the homestead with him so he'd have company. And they were on one side. And they were four miles and a half off on one side. And Mrs. Torsen was in three quarters of a mile. That was a colony. Mrs. Durham. And my homestead was about four miles over on the other side. And Mrs. Taylor's was over that way. And so we all got together just as a group and would take our trips out together. And it was a saving on packers and so forth when we all went together. So, that was..."
Sam Schrager,0:03:00,What else? Were most of these ladies as self -reliant as you were? These women?
Sam Schrager,0:03:12,"I can't hear you. Well, it seemed like to be a homesteader it took a lot of self -reliance. You had to depend on yourself and your own resources."
Ione Adair,0:03:23,"You had to depend upon yourself. But the others, of course, surrounding you that were homesteaders, or that took up homesteaders, all helped if you needed any help or anything like that. And Mrs. Durham and I planned the winter together. I was four miles and a half from her place. And so we decided that she and her daughter and I would live together that winter. And I would go back and forth to my place as I wished. And it was all snowshoeing, of course, mostly. And that's the way we traveled. Then my father was afraid that something might happen and that we'd have no means of getting word out to the outside of an emergency. So he and Mrs. Durham and I decided that we'd hire a man to stay with us that winter. And so my father made the arrangements with a man by the name of Carter. And Bill Carter said that he would trap that winter and would try to make up for any additional expenses that he would do or needed. And that he would go out once a month anyway to get the mail and bring it to us. And the rest of the time he would spend trapping in that part of the country."
Sam Schrager,0:05:15,Was he staying at the same cabin that you and...
Ione Adair,0:05:22,"Mrs. Durham and her daughter and I, we were the three that were together. And Mrs. Turson, who was a miller here in town, had a cabin about three -quarters of a mile from our place. But she only spent the summers out there. Let her sister run the business here in town and she went out and spent it on the homestead while the weather was good."
Sam Schrager,0:05:52,"Oh, I was just wondering, did he, when he was there, did he have to sleep in the barn or was there..."
Sam Schrager,0:05:58,Could he sleep in the house?
Sam Schrager,0:05:59,"There was no barn there. He could sleep in the house too then. He slept in the house with us, yes."
Ione Adair,0:06:03,"We had, I don't know whether you know, beared grass or not. But it's a very wiry grass and holds up when you make a mattress of it. And we made a full -size mattress for him. He was over six feet tall. We made a full -size mattress for him of this. And each day we would roll it up, put a blanket over it, and it could be used as a seat. In case that you wanted extra accommodations."
Sam Schrager,0:06:36,Just a mat of bare grass? It was just a mat of bare grass?
Ione Adair,0:06:40,"Just a mattress of bare grass. We made the mattress out of gunny sacks that we had and then cut the bare grass and laid the mattress for him. And that was his bedroom. And we had a bedroom across the end of the cabin. And I had a single bed and Mrs. Durham and her daughter had a double bed. And during the daytime we had fixed them so they would, the double bed would fold up in the wall and out of the way. And the single bed was used as a seat during the daytime."
Sam Schrager,0:07:19,Didn't you have an attic in that place a second start?
Ione Adair,0:07:23,We had an attic in the place. And that's where we kept flour and sugar or things that the moisture might affect. We had an outdoor cellar and we kept the canned goods in this outdoor cellar. But the upper was the attic. We kept the flour and the sugar because that would be warm from the heat in the cabin. And it wouldn't get solid.
Ione Adair,0:07:59,"Carter one day got everything all ready to go out for the mail. And left early in the morning for it was, they called it 28 miles out to Avery by trail. And he didn't go back in to Clarkia because that was a longer route. It took 45 miles to get in that way. So he went out the short way to Avery and the mail was all sent to Avery. And he would go out and get it. Well he got everything all ready and left early. And after he left Mrs. Durham decided that she had to wash. And the extra soap and stuff she needed was up in the attic. And the only way into the attic was by ladder and the trap door. So we brought in the ladder and opened the trap door. And Mrs. Durham went up to the attic to get the flour or whatever it was that she needed. And about the time she got up there the ice on the legs of the ladder broke off and the ladder went down. Mrs. Durham went with it. And as she went down she hit the end of her spine on the ladder and dropped off in a faint. Well Myrtle and I didn't know what to do so we just grabbed up a bottle of camphor that was there. And intended to put it under her nose where she'd breathe it. And Myrtle miscalculated and put it on her eye. On her forehead and it run down into her eye. Well that brought Mrs. Durham to in one grand rush. We grabbed her while she was in that condition and put her over on my bed. And she lay there all afternoon just moaning, oh my tailbone, oh my tailbone. It nearly drove us crazy because we didn't know what to do about it until Carter got back anyway. We couldn't send word out. We couldn't do anything. And neither one of us were going off and leaving the other one alone with the mother on a 28 mile trip out to town. So we just endured moaning and tried to keep her as comfortable as possible. When Carter got back then he could see that Mrs. Durham was in a very bad condition and would have to be taken off to town. And so we waited for about a week until she got to feeling a little better. And then Carter took her and started off to Avery as a 28 mile trip for a woman with her tailbone injured and on snowshoes. So she got along very nicely until about the last mile and a half or two miles of the trip. And then she broke down. She just couldn't go any farther. So Carter practically carried her on in to Avery. And then they got transportation from Avery on the train and brought her down to Tico and on into Moscow. So we had her in the hospital for quite a little while here after that until she began to get better. Well, Myrtle and I were then left alone with just Carter as companions. And so we got along very nicely. But the next time Carter went off to Avery to see how Mrs. Durham was getting along. And it left Myrtle and I alone. And we were sitting eating our breakfast one morning and the cabin door opened. And in walked a grizzly funny looking little old fellow. And he said, oh you're here."
Sam Schrager,0:12:36,"And we said, yes, who are you?"
Ione Adair,0:12:39,"He said, I'm dynamite."
Sam Schrager,0:12:42,"And I said, you are?"
Ione Adair,0:12:44,"He said, yes, they all call me dynamite. He said, I'm working on the railroads and on the tunnels. And I do the drilling for the holes and putting the dynamite in. And that's where I got my name."
Sam Schrager,0:12:58,"Well, I said, you do have another name, don't you?"
Ione Adair,0:13:01,"He said, yes, I'm Joel Chandler Harris. And he said, my mother thought the name of Joel Chandler sounded very nice. She'd been reading about him. And so she called me Joel Chandler Harris. Well, he came in and he stayed. He said, I'll stay here until your man gets back. So he stayed. We couldn't say get out. We had no means of putting him out or anything. And so we said, all right. So he took the bed and unrolled the bed that night. And that was his bed until Carter got back. Well, when Carter got back, then dynamite left and went over to Larson and Hansen's cabin. And he spent the greater part of the winter at the Larson and Hansen cabin. But he was a funny looking little fellow with whiskers all over."
Sam Schrager,0:14:07,Was he staying there?
Ione Adair,0:14:11,"We were so surprised. He said, I've been living in your cabin while you were gone. We knew somebody had been there, but we had no idea who nor what. We said, I've been there. He said, when your man gets back, I'll go on over to the boys. And that's what he did."
Sam Schrager,0:14:30,Was he staying there to protect you? Was that the idea? Was he staying there to protect you? Was that his thinking?
Ione Adair,0:14:37,We don't know. We don't know what his idea was. He was just looking for a place to land. And he saw the place was vacant and he just landed. So we did a lot of blanket washing and all when we got to capturing this.
Sam Schrager,0:14:54,"You know, he stayed at Elsie Files' place too. Because I know Carol Brink once mentioned that to me."
Ione Adair,0:15:07,"She mentioned this guy, Dynamite."
Sam Schrager,0:15:09,"She spoke about Dynamite too, did she?"
Ione Adair,0:15:12,"Well, Elsie was a class on what they called, another branch of the little north bird called the Floodwood. It flew, it went south and east. It went south and east and the potlatch went the other way. And we were on the other side of the ridge from Elsie. She was quite a character. You should have known her. She was delightful. She certainly was. One night we were going on the trip. My father, after I had been out there so long, the government decided I had to come into a trial at Wallace. And in order to get to the trial at Wallace, I had to be notified to get out there. And there was no one in this part of the country that knew where I was or the location or anything. And so my father undertook to come out and notify me, which he did. And he left word that we would need a packer to bring us out. And he walked out that 25 miles from Avery, 28 miles, and told me that I had to come in for the trip. And so they got the packer out and the packer, Ira McPeak, lived at Clarkia. And he had been packing things with us for us so that he knew where we were and how to get to us and so forth. And he brought the horses out for us. And he brought a horse out for me to ride that an Indian had owned. And he lost the race for the Indian. And the Indian was so mad that he cut the horse's tail off and his ears right close to his head. Well, the day that we started out with the pack train, after my father got there, they put me on Jim the horse. Bob."
Sam Schrager,0:17:48,What was it?
Ione Adair,0:17:48,"Bob. He called the horse Bob. Bob because of his bob ears and bob tails. And McPeak said, you ride Bob because he is so sure of footing. And he said, you ride out on Bob. Well, I had taken cold a little while before and I was subject to attacks of Quincy. And so they dolled me up and everything they could find in the cabin. It was warm. And I mounted Bob and we started off. Well, there's one place that we used to call little Lake Thelma. It's a different name than that now on the maps. And I don't know what it's called now. But at any rate, you had to go up a very high, very steep ridge to get up to the top and come on over into the Tarkia country. And we always, in going up, hung onto our horse's tail and made the horse pull us up instead of riding because it was this way. It was so rough you couldn't ride comfortably on it. We always held onto the horse's tail. Well, I was on Bob, which had neither ears nor tail. And so I had to stay on the horse. And I'd been having the Quincy at the cabin and was not in a very good condition to be riding out there anyway. Well, we got to what was called the, not the company, it was the halfway cabin. It was the government cabin. And they had blankets and cooking utensils and heating and so forth at the cabin. We got to the cabin that night and who was at the cabin but Elsie Vile. She had heard that..."
Sam Schrager,0:20:02,Anybody home?
Ione Adair,0:20:04,Yes. I always give you a recording of you.
Sam Schrager,0:20:06,Did we come again? Did you understand me?
Sam Schrager,0:20:14,So you met...
Sam Schrager,0:20:17,Who was he?
Ione Adair,0:20:19,"She was across the street. Oh, across the street."
Sam Schrager,0:20:23,So Elsie Vile was there?
Ione Adair,0:20:25,"Elsie Vile had heard through the, well I suppose it would be the wireless, that McPete was coming out to our place and she wanted to come out to Tarkia. So she walked from her place and down to this government cabin because she knew we'd stop there. And she had with her a great big bulldog. And see that was for protection on her cabin, that she had this big bulldog. Well she was at the cabin that night when we got in. And I had this enormous head of hair. And the rain had wet the neck of the turtleneck sweater I was wearing. And the sweater was wet. And we couldn't get out of the sweater. So McPete took one side, the packer took one side, Elsie took the other, and they took my hair down and the skin, this turtleneck sweater up over my head until they finally got it off and I was made as comfortable as possible. Well Elsie and I slept in one bed that night, just little bunk beds in the government cabin. And along in the night came the pack rats. And the bulldog didn't like pack rats. So he started chasing him all around the house, in the cabin, all around the floor. And whenever the pack rats would be, the dog would get too close, the pack rat would be up on the beds. And the dog up after him, you can imagine how much sleep went on in that cabin that night. We couldn't calm the dog down on account of the rats. And we couldn't catch the rats and he couldn't catch the rats."
Sam Schrager,0:22:39,Couldn't just kick him out of the cabin?
Ione Adair,0:22:41,Couldn't chase him out. They didn't have any idea of going out of the cabin.
Sam Schrager,0:22:46,The dog?
Ione Adair,0:22:47,"Oh no, it was cold, snow deep outside. You don't put a dog out in the snow and leave him. Especially a short haired dog like a bulldog. But, we got off the next morning and went on in to Clarkia. Elsie took the dog and went with us. And we all got to Clarkia safe. And it was quite a trip that time."
Sam Schrager,0:23:16,Your father had come out all that distance by snowshoe? Had he snowshoed out to the cabin?
Ione Adair,0:23:22,"Yes, snowshoes or walking. Which is amazing because he was not an athletic person, but determined."
Sam Schrager,0:23:32,"When you got to Clarkia, you still had a long ways to go to Wallace."
Sam Schrager,0:23:35,Did you get on the train there?
Sam Schrager,0:23:37,No.
Ione Adair,0:23:39,"Oh, I had a long ways to go. Yes, my father stayed there with me for two or three days until I got my throat cleared out. And then we went on up to Wallace and got there in time for the trial. The difficulty was that the railroad had placed, what do you say, entries, had filed on a lot of what was supposed to be railroad land in that section of the country. And they were given by the government certain townships and certain, what do you call it, railroads had rights over certain townships in order to settle up this part of the country. And some of those railroads, townships or filings, were over on my place and part of them were on Mrs. Cockin's place. So we all had to go in for the government hearing at Wallace. But we could take the train from Tekoa and make connections and get up to Wallace for the train."
Sam Schrager,0:25:02,Did you win that time?
Ione Adair,0:25:04,No.
Sam Schrager,0:25:05,You lost that?
Ione Adair,0:25:06,"No, I lost it. I lived there for 22 months or more and fought the fire and fed the firemen with the help and made the trips back and forth. But I lost it. We did the best we could and Bertnell French was a representative from Idaho back at Washington, D .C. And Bertnell tried his best to have it reopened and a new van put on. But they said no, it wasn't. It was that I was over on the other, my location had gone over and that I hadn't lived out there at a sufficient length of time. They sent out one of these little, we call them patent leather men from Washington, D .C. and patent leather shoe men that didn't know a darn thing about timber or living in the woods or even living. And he'd come in, he'd look over your little cabin and say, it's not a suitable habitation. And I had a little garden patch and I raised radishes of lettuce out there and all. He looked at my garden patch and said it's not sufficient cultivation for a wood. And did that..."
Sam Schrager,0:26:42,Did that to your face?
Ione Adair,0:26:43,Yes.
Sam Schrager,0:26:44,To your face?
Ione Adair,0:26:45,"Yeah, oh yes. He didn't mind telling us. That went on like that. He came in and he got Mrs. Durham and Mrs. Torsen's place and my place and Kip Cockin's place next to mine where she was located on one end of the meadow and I was at the other end of the meadow. Our cabins were quite close so I had company out there and she lost hers and I don't know, there's a whole bunch of them in through there that lost it on account of this man from Washington, D .C. that didn't think people could live under those conditions. Although we were living under them. Well, during the fire season in 1910, this same man was put in charge of a firefighters' brigade that was sent off into that part of the country. And at that time, he had sent his report in to Washington, D .C. and they'd cancelled all of our homesteads out there but we were still on the homestead because we didn't know but what it might be opened or reopened at any time. You never know when they were fighting it. And he was put on in charge of the firefighting brigade that was sent off into that section of the country. And one morning, Mrs. Taylor, who lived alone about a mile and a half or two miles from Mrs. Cockin's place, and she was a little uneasy about the smoke that had been drifting into the country. So she came over to stay with me so as not to be alone at her cabin in case anything should happen. Well, we were... there was a rat at the door that was just barely outside and Mrs. Taylor got up and answered the door and there was this man who had reported all of these homesteaders standing at the door. And he said that he was in charge of a firefighting crew and that they were trying to locate the fire which was causing all the smoke in this part of the country. And he wanted to know if there was a trail any farther east. So she told him of her trail that went farther east and he said he'd take his crew and go over there. Well, we got up and dressed and decided that we'd walk over and see if they had found her cabin and if they were still there, which they were when we got there. And the men that were camping around the fire on the outside, some of them were inside of the cabin and were trying to get something for breakfast. And Mrs. Taylor said that she would help the men. So she got busy and fixed pancakes and things for the men inside the cabin and outside the cabin. And when they went to move on then to locate farther to locate the fire, Mrs. or Mr. Roach said to Mrs."
Sam Schrager,0:31:11,"Taylor, wouldn't you ladies like to go on with us a little farther and get a meal for us at noon so we'd have something to eat?"
Ione Adair,0:31:25,And we said we would. And so we followed the night. We got them a lunch of pancakes or rolled cakes so they'd have something to eat at noon. And that evening then they wanted us to stay and get the evening meal for them. Well that was my first attempt at cooking outside over a fireplace and also Mrs. Taylor's first attempt. But we managed to get something for the men to eat that night. And they fixed a bed for us right along by the side of the horses that they had taken in there. And the horses kept stomping and chewing and stomping and trying to fight the flies all night long. So we didn't get very much sleep. But the next morning they wanted us to continue on and take care of the men we had.
Sam Schrager,0:32:33,How many did you have?
Ione Adair,0:32:35,"We had about ten or fifteen that we were trying to fix for them. And they had their own provisions but we had to take care of the provisions and the cooking. By the way, it took me years to like potatoes. I cooked so many potatoes in water buckets over the fire. I didn't like potatoes for a long, long time after that."
Sam Schrager,0:33:07,Were you prepared to go on with them?
Ione Adair,0:33:12,"You didn't have your clothing and all your belongings. No, we just learned what we had and got along with the time being. Because they had to keep on working and going far. They had a man."
Sam Schrager,0:33:31,What was his name?
Ione Adair,0:33:32,"Johnny, Johnny, Johnny, Johnny. Anyway, he was a man here in town that we knew of that was a cook. And he had gone on the firefighting crew just for the experience and was a cook. And they left him up on the top of what was called the freeze out ridge when they camped there the night before coming on to our cabin. And they left him up there and he said that he would pack things and have everything all ready and that the crew coming through could pick them up. And that he'd cut across country and come over to this part of the country. But Johnny missed the packers. And Johnny missed everything when he started out across country and he got lost. And so he just kept traveling. He said he thought he'd find something sometime. And he finally landed in the camp. But for that time they needed firefighters so bad that Johnny wasn't allowed to cook. He was put on the firefighting. And Mrs. Durham and I continued cooking. And then they brought in a team of..."
Sam Schrager,0:35:04,what were they called?
Ione Adair,0:35:06,"They were short termers. You told me about that. Yeah. From Montana. Right. And they had a camp right next to ours. But they had their own cook. And finally Mr. Roach gave Mrs. Taylor and me a man and a plunky to help us out so we didn't have quite so much work to do after that. But at any rate, Johnny was put on the firing line."
Sam Schrager,0:35:39,How long did you cook for the Bayonne? Huh? How long did you cook for them?
Ione Adair,0:35:44,We cooked for over 40 days. The government paid us for a little over 40 days for our service for the firefighters.
Sam Schrager,0:35:55,How much?
Ione Adair,0:35:55,"Well, it was 40 something dollars. It was about a dollar a day I think."
Sam Schrager,0:36:01,What did you think of the experience at the time? What'd you think of that?
Ione Adair,0:36:08,It was just experience. That was all. Always something new coming up. Something that you weren't expecting. I was in the morning like the fire. One morning it was so smoky outside. After a perfectly still night and then the smoke would drop down with the... I suppose it was the dampness of the evening that the smoke would drop down. And I heard noise out on the clearing near Mrs. Cockin's cabin. And I got up and Mrs.
Sam Schrager,0:36:49,"Taylor said, what are you going to do?"
Ione Adair,0:36:51,"And I said, I'm going to see what the racket is. And so I got up and put on my robe and went outside and took my gun. I had a revolver along with me. And I took my gun and went outside and just at the edge of the clearing on the other side was a beautiful little deer. I never had shot at a deer. I'd eaten the meat and loved it. So I thought, oh gee, that would be good to have some meat. So I took old Betsy and aimed at the deer. Well about that time the gun began to go this way and this way and this way and this way and up and down and up and down. And I got buck fever and I couldn't shoot. I couldn't shoot at that deer. I just had buck fever too bad. So I missed the deer and I went back into the cabin and stayed there. Finally got over my buck fever."
Sam Schrager,0:37:53,Is buck fever what happens when you try to shoot a deer?
Ione Adair,0:37:58,"That's when you get the shape. You get buck fever. That is your nervousness. Your entire nervousness and the nerves of your body are all out of control. And your gun arm means nothing. You just go one way or the other. I tried holding it with both hands and it didn't work or anything so I just turned around. Sam, did she ever tell you the final chapter of this Mr."
Sam Schrager,0:38:29,Roach?
Sam Schrager,0:38:30,"Yes, I think so. When she was over on Pears. Yes, he apologized. He was sorry. I forgot."
Sam Schrager,0:38:38,"I was going to ask you when you were on that fire cooking, did you ever have to move the camp to get away from the fire?"
Ione Adair,0:38:50,"Not exactly. We were camped on one side of the river and they decided that that was a poor place for our camp. It was a more level place across on the other side. So they fixed up the fireplace on the other side and moved our camp over. Well, the firefighters were all out on the line and one day there was a heavy wind came up and we noticed that the men were beginning to come in off of the fire line. Both at our camp and at the other camp, the Montana camp across the line. And we wanted to know what and they said, well this is as nearly a clear place as there is from here up to where the fire line is. And they said there's no way of stopping it with this wind."
Sam Schrager,0:39:55,"And we said, well what do we do?"
Ione Adair,0:39:57,"They said there's only one thing to do that we can tell. That's to take your blankets and go down to the stream. And if the fire comes close, get into the water and cover your head with a blanket, leaving an air space, and stay until the fire has passed over. It may be awfully hot, but if you're in the water you possibly could survive anyway. That would be the only way of doing it. So that's what the men, the two men that they left for Lackey Boys with us and the men that had drifted back all got their blankets and we went down to the stream. And we sat there on the log at the edge of the stream and watched the fire coming. Well somewhere, well we were sitting there, somewhere along nature took a funny little quirk and a wind began coming from the other direction and forced the fire back. And it was within a very short distance of where we were camped there at the creek. But it forced the fire back the other way and it didn't come into our little corner of the woods. So we were very fortunate that time. I thought I'd say goodbye to everybody. We did too. My father went out to Clarkia and tried his best to get McPeak or someone to give him a horse and let him go out to our cabin. He wanted to know what had happened to us. He hadn't heard from us and he didn't know what had happened to us. And he had a daughter out there somewhere and the men wouldn't give him a horse. They wouldn't allow him to leave Clarkia. He had to stay there at Clarkia and get word if he could. But he stayed there at Clarkia for a few days but they couldn't get any word from us because of the fire cut. It had cut across. When she came home she was wearing these filthy dirty pocket clothes. Her hair was singed, her eyebrows were kind of moth eaten. And her face was monster. And her revolver around her waist. She came clumping up the street. And we're glad to see her. Oh dear. Why don't you tell this man then, actually Jay Roach. You told him that I owned him."
Sam Schrager,0:42:43,You told him that?
Ione Adair,0:42:45,About Pierce.
Sam Schrager,0:42:47,About what?
Ione Adair,0:42:48,"About meeting him at Pierce. Oh. She told me. I did tell you about meeting him at Pierce. But while we were on the fire line up there, actually Jay Roach was taken from the heat of the summer and all the responsibilities of the fire and the firemen and all. And he got a very severe case of diarrhea. Summer diarrhea. And he came back in the camp looking like a lost sheep. I never saw anybody look like he did."
Sam Schrager,0:43:23,"And I said, what's the trouble?"
Ione Adair,0:43:24,"And he told me. And I said, well, I can't go myself because I have to stay and help Mrs. Taylor get something for your men to eat tonight. But if you will give me a man by the name of Ricketts, which I knew here in Moscow. I knew his wife and Jack Ricketts. I said, I'll tell him where to get some medicine in my cabin and I'll send him back to the cabin and get something which I think will help you. Well, my father being a doctor had given us all kinds of every medicine that he thought we would possibly use. And I knew where it was and what it was. And when he found Ricketts and I sent Ricketts back to the cabin. And Ricketts got some clean clothes for me and some clean clothes for Mrs. Taylor on his trip. And the medicine for A .J. Roach. Well, A .J. Roach took it and within a short time was able to get back on the firing line again and take it home."
Sam Schrager,0:44:38,"Sure were nice to him. Yeah, you were pretty nice to him considering that he wasn't very nice to you. No, he wasn't."
Ione Adair,0:44:46,But then the man was in trouble and he had to have help. And I had the means of giving it to him so I got it for him.
Sam Schrager,0:44:54,What did you think of him though? What did I think of him?
Ione Adair,0:44:58,"Yes. I didn't think very much of him. But I had to respect him because he was at the end of the camp and all. And in disrespect, should not have been given to him because he was doing the job he was given to do. Although he was not trained for it. But he was doing the best he could. But I didn't like him."
Ione Adair,0:45:27,I didn't like him at all.
