speaker,words,tags,timestamp
,This conversation with Anna Bengston Thomason and Oscar Thomason took place,,
,"in their home on Dry Ridge between Troy and Deary, Idaho on Ferbruary third,",,
,1976. The interviewer is Sam Schrager.,,
,SAM SCHRAGER: Where were you born in Sweden?,,
,ANNA THOMASON: I'm so hard of hearing.,,
SS,I asked where it was you were born.,,
AT,"Yeah, I was just born where I was raised after that in wen we called the",,
AT,place and it was close to Torsby in Varmland.,,
SS,And you were born just a few milea from there?,,
SS,"OSCAR THOMASON: Nein, from there I was born six and a half Swedish miles. More north.",,
SS,One Swedish mile from the Norwegian border. And they come in from Finland.,,
SS,"1640. And they settled all over, up in the hills, both sides of the border.",,
SS,It was 1640 they went in.,,
SS,They were from Finland before?,,
OT,"Yeah, they come right from Finland.",,
SS,They were Finns and not Swedish!,,
OT,"They were mixed probably some were Swedish Finns. You see, Sweden and Finland",,
OT,"belongs to Sweden I think for around 600 years. In 1917,'18 after the",,
OT,"the first World War, the Finn give away, Russia took it from Sweden. And",,
OT,in 1918 and '18 the Finnish people get away from Russia. Then Russia had to,,
OT,give 'em independent. There was in kind of one way a revolution.,,
SS,Do you think that your ancestors had come from Finland?,,
OT,"Yeah, from inland. On my dad's side they come. But where I come from is all",,
OT,old Finnish names.,,
SS,Is that true for Anna's place too?,,
OT,"No, there was no, that far down. No, that was more south.",,
SS,How did the people get along with the Finns where you lived?,,
OT,"They get along wonderful. All of the was Finn, they nearly all come from",,
OT,"Finland, see. And they was all up in the hills, you know, and they could cut",,
OT,"down trees. And they burned trees in the fall, then they seeded rye. You",,
OT,"know what rye is. They seeded that, you see. And they build up in the woods",,
OT,"you know, things like that. Then later on you know, the company, they don't",,
OT,"like to see that done that, so they took the land back but they could live there",,
OT,"and use it if they,, and then they have to pay little tax,",,
SS,Who was the company?,,
OT,"There was, they called, the company was, they called it Isvala Bulog, Bulog",,
OT,"is the same as the ""company,"" see.",,
SS,Was it owned by rich Swedish people?,,
OT,"Yeah, but it was a company, see, Like now we can call it Potlatch Lumber",,
OT,Companies.,,
SS,Same kind of things.,,
OT,"Yeah. What it was see. And yau have to pay a little bit of tax, but there",,
OT,wasn't very much.,,
SS,"When you grew up there, was your family pretty poor? They didn't have much",,
SS,money did they?,,
OT,"No. There wasn't much money. And they worked, they growed up and my dad, he",,
OT,"worked for the company,see. And they don't pay very much There wasn't too",,
OT,"much to go on, see.",,
SS,"Was that the same, most of the people were poor there?",,
OT,There was some. There was some that owned the land and they owned lot of,,
OT,"timber, see. Timber land. The company bought them out, see. Gave them.'pretty",,
OT,good price and there was no price hardly on the timber. So they bought it,,
OT,"pretty cheap. After the company get it, then look out, the price went up,",,
AT,"Wasn't that way. Was good for some of the, that didn't have a home because",,
AT,"the company used to have places for them to stay,",,
OT,"Well they had the company build houses for them you see,",,
SS,"Sounds like here with Potlatch. They bought the timber from the people,",,
OT,"Yeah. Did right. They bought the timber from the people,",,
AT,"So that helped them that they had a place to live,",,
OT,"And the tax they payed were very little. And it was poor land, lot of rocks.",,
SS,So there was no farming to speal of there.,,
OT,"No, there wasn't.",,
AT,"You have never seen rocks like it, was there, even in the road. And the road",,
AT,"was made up(both talk at onece.) It was covered with a little dirt, but, ho",,
AT,"I walked there and could have fell ten times,",,
SS,Trying to walk in the road?,,
AT,Yeah.,,
OT,"On the county road, they were kind of big rock in them,we used to see 'em",,
OT,"and they, what we call the highway, only they call it lundsvag.Then there",,
OT,were big rock that...Now they have much better road. Little wider too.,,
SS,"You were just a child when you talk about walking on the road,",,
AT,Maybe so. We were up visiting his relatives and we went somplace. We went,,
AT,to some friends and I thought I'd stumble and stumble on those roads. Those,,
AT,"rocks, they weren't big, but they were kind of, the road wasn't smooth. That's",,
AT,what I know about.,,
OT,"You don't remember too, but you lived out the west, they call it, there was",,
OT,"rock in that road. Big big rocks, see. And they drove with one horse and a",,
OT,"wagon. And you hit the rock with your horse,",,
AT,"So it was, they had highway that come not far from where he lived, it wasn't",,
AT,far.,,
SS,Was there farming where your family lived?,,
AT,"It was farming. I don't say we had so big place, but it was farming there.",,
SS,How much land did your family have?,,
OT,"You can call it, probably 20 acres. And it was pretty good land and it was",,
OT,"level, see. And in those days there were some real big farmers,",,
AT,"We had a neighbor, what they call it, they had lots of land and on the other",,
AT,side of us...,,
OT,"On the other side of the highway, you know, against the big lake, there was",,
OT,big farmers.,,
SS,How did your father make aliving? Could he make aliving farming alittle,,
SS,bit of land?,,
AT,He build houses.,,
OT,Carpenter.,,
AT,"No. We, Iguess maybe we could because we had cows and had our milk and we",,
AT,raised pigs and things like that. Had their chickens but...,,
OT,He couldn't make living.,,
AT,"No, we were so many kids too.",,
SS,How many kids in the family?,,
AT,"Eight in our family. Of course, my oldest brother, he went here before the",,
AT,"youngest was born, so we weren't eight at one time. So, no, my dad was out",,
AT,working.,,
SS,"When you were growing np as achild, what was the honse like?Did you have",,
SS,"much room in the house, did all the kids sleep in one room or what?",,
AT,"We had abig kitchen, I'll tell you, and we had rooms.Lots more room than",,
AT,some.,,
OT,"Good house, they had a good house.",,
SS,Did your father buld it?,,
AT,"No. I'm sure papa didn't build that,",,
OT,No.,,
AT,"But Iwas born and raised there. My oldest brother, how old was Jalmar?",,
AT,"Werner was born there, the first one, that was the third in the family",,
AT,"down. He was born there where we live. So and after that, all the rest of",,
AT,"us, of course.",,
SS,"Jalmar came to the U,S. when he was just a young man?",,
AT,Most of my brothers went here when they were young. They weren't very old.,,
OT,Jalmar came here in 1905.,,
AT,"He come here, my mother had abrother in Idaho and he went there. And",,
AT,"then after one went, then it was easy for the other to go. So.",,
SS,Had your mother's brother ever come back from Sweden? To talk about what,,
SS,it was like here or did he just find out from letters?,,
AT,"I didn't know, I was quite young. But he was back there, oh yes,",,
OT,He asked your mother's brother if he come back to Sweden and you know your,,
OT,Uncle Sven come back.,,
AT,"Yeah, they was my mother's brother,",,
OT,"He was asking if he said something about America around here, how it was",,
OT,here.,,
AT,Maybe he did.,,
SS,I'm just wondering how Jalmar decided that he should come here,,
AT,"America was Jalmar's(home) so he thought a lot of Anerica,",,
OT,How did he find out if he never went here?,,
AT,He find put before you come here from Jalmar how things were here. He got,,
AT,"you started,",,
OT,"His uncle was here with us, you see,",,
SS,What did they say about Aperica?,,
AT,"That I can't explain exactly. There was things he told, he felt that were good,",,
AT,"about Anerica, I can't say anything else because. It was too bad he culdn't",,
AT,"come back, because he sure thought a lot of America, And Troy,",,
SS,"Jalmar couldn't come back, why",,
AT,"His wife didn't like, he married, one time when he was home. He married and",,
AT,"she didn't want to come. And he come back here, because he thogut maybe",,
AT,"she will come, he even had the ticket and all, but she didn't come either",,
AT,"so it was just the same for papa as it was for Jalmar, And both of my",,
AT,"brothers and my dad went home when the wife didn't want to come,",,
SS,He even bought her a ticket?,,
AT,"yes, they said papa and I never discussed that, But I heard that said, because",,
AT,"that was long before I was here, born. But they said that he bought the",,
AT,"ticket, but she didn't want to come. So,",,
SS,"Why do you think women wouldn't want to leave Sweden, why would women want",,
SS,to stay?,,
AT,I don't know.,,
OT,They were afraid of the water.,,
SS,What?,,
OT,"They were afraid for the water. To go over the ocean. Go on the boat,",,
AT,I don't know.,,
OT,"I think your mother was,",,
AT,"Yal I think so, because that was a long time ago,",,
OT,"It took a long time,",,
AT,"To go on the ocean,",,
OT,"You had to go on the boat,",,
SS,You think maybe they didn't want to give up their friends?,,
AT,"Oh yeah. And like for Jalmar's wife, it was her parents was getting old. So",,
AT,"that had to do with it too. Because she had a brother, though, that stayed",,
AT,"home with mother, mama and daddy. But I don't know if Marie ever want to go",,
AT,anyway.,,
SS,It must have made it hard for families to be separated.,,
AT,"I tried it, so I know how it is. He went ahead of me. But for me to go to",,
AT,"America, that was different, because I had so many of my family,",,
OT,"You had so many brothers that went over, so that was kind of hard for your",,
OT,"mother and even your dad, they had left, all of them, you see,",,
AT,"One after another left. Dad, never that I know, talked to the boys, that",,
AT,"were the first ones, that they shouldn't go, I don't know why, He took",,
AT,"everyone to Torsby,to put them on the train there and that was something he",,
AT,"did. But he was really a thinking man too, so I guess maybe he saw it would",,
AT,"be better for them,",,
SS,Was this after he had gone back to Sweden to stay?,,
AT,"Ya. Oh yes. He was in Sweden and he worked hard too, Of course, when he",,
AT,was here in America it wasn't cars and things so he couldn't tell them,,
AT,"anything about that either, 1 don't know it if ever was a car",,
SS,What do you think people in Sweden thought Anerica Christmas going to be like?,,
AT,"Oh of course long, long time ago, I heard it said that you cut gold with",,
AT,a knife and (laughs)it wasn't any bad things.,,
OT,"Then they talked about the Wild West. Some afraid, you know, to come, they",,
OT,"called it Wild West, you know, even. Indian and stuff. They all them red skin.",,
SS,In Sweden the people knew about that?,,
OT,"We knew about that when we went to school,",,
AT,We heard about that.,,
SS,What was the Wild West supposed to be like?,,
OT,There were wild Indians. Have to fight them.,,
AT,It was bad.,,
OT,"And they were talking about that, you see,",,
AT,"They talked about, and sometime when they wrote, it was funny, they wrote",,
AT,"about the Wild West, on their address outside they wrote, but they quit, and",,
AT,"of course, then they write ""Wild West"" sometime to be fun. Of course, papa",,
AT,"was here, and I think he would have rather seen the kids come here.",,
SS,"Because there was more opportunity, is that why?",,
AT,"Oh papa thought had that thinking I know, but he didn't decide for anyone,",,
OT,"There was more opportunity here to make it, to raise a family, see,",,
AT,But then of course papa worked here for farmers back east and he said he,,
AT,was shocking grain here and he said it was hot and it wasn't so hot in,,
AT,"Sweden,And he said,""I'd lift those bundles,""he said,""the sweat was pouring.""",,
AT,"So he knew what that was. Then he went, he was in Seattle before he decided",,
AT,to come home.,,
SS,"He must have been pretty disappointed that your mother wouldn't come,",,
AT,"Yeah. If he was, he was a man that wouldn't have said anything to mama. He",,
AT,"was so good to her. He wouldn't hurt her feelings. My brothers in Seattle,",,
AT,"they know where papa had had a lot. In Seattle. He bought that, but then",,
AT,"when he decided to go home that he left there for taxes. So that, the boys,",,
AT,"my brothers know where it was. Just about middle of Seattle, So you see, that",,
AT,was...But he worked and was...,,
SS,"When you were growing up, what did they teach you that girls should know?",,
AT,"I don't think there was anything we, we followed along, I don't think",,
AT,"so. If I had gone to school, that's what I would have wanted, to go to",,
AT,"more school, but I couldn't do that,",,
SS,You started to school and then you had to quit?,,
AT,"It was the ordinary grade school. I couldn't, mama was sick and I had three",,
AT,"brothers younger than I was. And papa had to go out, work, and of course, so",,
AT,"that was why I asked if I could be home then And our teacher, we knew him",,
AT,"real well. He knew how it was. But I can'g see how a teacher could do that,",,
AT,"these days, let me out of school. But he did.",,
SS,What grade were you in then?,,
AT,"Yeah, I was 12, I really don't know what they call the grades there but I had",,
AT,"six weeks in the winter that we always have that to go over, reapeat the",,
AT,"years. And that of course, we all, I had to go to. And that was pretty rough",,
AT,"too, because we were supposed to know quite a bit when we are going through",,
AT,"those years. So, but anyway, that I had. I was 12 when I was really out, but",,
AT,"not those six weeks, I had left,",,
SS,Were you sorry you had to leave school?,,
AT,"Of course, I would have wanted to go to school, with the kids I liked, but",,
AT,I had plenty to do so I was busy. Was a good thing I was strong. It was,,
AT,"really too hard, manytimes, I'd be out in the fields and work and do things,",,
AT,"but of course, I was too heavy, I know that, be we didn't think about that.",,
AT,"I ugess we were hungry and we ate and we put on weight, that was the way.",,
SS,So you had to do the field work too?,,
AT,"Ya. The women always did, we helped with that. Of course, I didn't drive any",,
AT,"horses or anytning. I didn't do that,",,
SS,"What did you do, in the field?",,
AT,"When it was havine. of course, and thev hune ud the hav there nn raila. thev",,
AT,"plut on, Oscar can expain the posts and then there were rails there. And the",,
AT,"hay you see, they had to hang up the hay to get it dry. Where I come from,",,
AT,it was a different place. So that was to carry that hay. Papa used to stand,,
AT,nearby that thing and rake it so it was kind of straightened out and lay it,,
AT,there and that's the way.,,
SS,Did you have to carry big bundles of hay?,,
AT,"Oh yeah, my brothers and I, we used to carry over to him that hay. And then",,
AT,"when it got to, of course if we had had a big place, maybe they would have",,
AT,done cutting more like they do here. But we were a small place and we did it,,
AT,"mostly by hand. And then of course when they cut the rye, the women was",,
AT,there making the bundles. And with the oasts and things like that. That's,,
AT,what we did.,,
SS,Did you tie the rye with twine?,,
AT,"Uh huh. No, not with twine. Some men went and scythe it down with the scythe.",,
AT,"And they were good some of those men, it lay so nice to pick up. Papa was",,
AT,"good. Oscar's dad, I was there one time and tied those bundles, he was",,
AT,"really good. Now the younger ones, I don't think would have done so good at",,
AT,"first. So we took it up, went and took it up and we had enough for a bundle.",,
AT,We lay it down and then we took so many straws of that amd made a twist on,,
AT,it and then we divided it and took around that what we had laying there.,,
AT,Then we twisted like that and then we'd tuck it under it.,,
OT,Tied it. Then what did you do with it?,,
AT,"Maybe just would sit there, I see out on the porch. We have company. Hedda's",,
AT,"I get the little girl here this morning was visiting me, neighbor girl. She",,
AT,"help me so many times. She will be three in June, She's so sweet.",,
SS,"When you were being brought up in Sweden, do you think it's very different",,
SS,from the way kids are brought up now?,,
AT,"Oh nowadays, it isn't that way now there in Sweden. I guess they are out",,
AT,"helping in the fields or so, but that's not, I don't know. I think they",,
AT,"had more help if had lots Co do.out in the field, because my youngest",,
AT,brother's wife married with a Swedish girl and she helped them there and they,,
AT,"were two at least in the hired in there. So,",,
SS,Did you have to work around the house too very much when you mother was sick?,,
AT,"Oh yes. My little brothers of course, always called on me, but it was a",,
AT,natural thing,,
SS,Does that mean you cooked meals?,,
AT,"Ya, but you know, we were young kids all, it had to be the way it was. But",,
AT,we cooked but none of us starved. Was one of my brothers next to the youngest,,
AT,"he was thin, but the rest of us were heavy otherwise. But he was thinner and",,
AT,"I don't know why, because he was, is kind of worried for him because he was",,
AT,"more thin. He's alright, he lives in Seattle and he's alright. But we can",,
AT,"talk about things. Oh yes. No, and the boys and I all those boys, but we",,
AT,"get along good, I don't know, I always thought the one that had a sister",,
AT,was the luckiest. Was lucky if like I didn't have any sisters. But the boys,,
AT,"and I, we get along too,",,
SS,You were the only girl?,,
AT,"Ya. I was the only girl and seven boys. So, but like I say.",,
SS,You must have had to do a lot of the kitchen work.,,
AT,"Oh ys, I did that, But like I say, the boys was good too, run get wood for",,
AT,"me and things lifee that,",,
SS,What number were you in the family in order of the kids?,,
AT,I have to think. There were three younger than I was. And it was almost,,
AT,"being the fifth one that way. And I'm in the middle,the fourth,",,
SS,Was your mother sick for a long time?,,
AT,"Ya. She was sick for a long time. So we never, we were used to that, and we",,
AT,"never expect her to do, oh sometimes she was up when we were right in the",,
AT,"haying and worked or sometimes she was up cooking coffee for us, we were",,
AT,in for afternoon coffee and things like that. So she was up in between and,,
AT,"helped. But it was Jalmar's wife's mother, she said her kids, they had three",,
AT,"kids and the oldest was so much older, she had those three kids and they were",,
AT,"poor to eat and she'd fuss with them and all, try to cook the first things",,
AT,so they would eat and she said about us kidsthey run and take themselves bread,,
AT,"and butter and they are fat, she said. There she sturggled with her two, oh",,
AT,"how she to try to get something so that they would, so they would eat. So",,
AT,"I guess we just worked and we were never fussed with, that's for sure. We",,
AT,had good appetite. And that's the way it was.,,
SS,"Some of the proverbs that you were telling to Edith, some of those sayings,",,
SS,one of them was about Maria's stinginess. Do you remember that? I wrote it,,
SS,"down. There's no end to Maria's stinginess,",,
AT,"That's stinginess, is, what that mean?",,
SS,"Not being generous,",,
AT,"Oh no, that wasn't in our home, no. That they should be stingy, even if we",,
AT,"didn't have everything to overflow, but that we had always plenty of food",,
AT,"and thingsl like that. That we had, Ya, we can, we have been back to Sweden.",,
AT,"Oscar and I was back in '48, And then my brother and his wife and Oscar and",,
AT,I what year was it we were there?,,
OT,'67.,,
AT,"But I say I have liked America, and America has been good to me. I like to",,
AT,be in America. I do. That's for sure. Everyone was so friendly and so good,,
AT,"to me when I came. And they still are, Everbne still are(is), So I like",,
AT,"America. I say if I should for some reason have to go home and stay, I wouldn't",,
AT,"fuss with that either. Of course. But I rather is here,",,
SS,"When you were growing up in your family, didfrou kids go out and start working",,
SS,pretty young?,,
OT,"Ya. Pretty young. And there was work in the woods. That's all there was, There",,
OT,"was no factory or nothing,",,
SS,How old were you when you started to work in the woods?,,
T,"I was with my dad I think I was about nine years old in the woods, you know",,
T,"I couldn't do very much. I had an axe and he failed a tree for me, I can",,
T,"remember. And then you have to peel it. So one day I peeled three trees, you",,
T,"know. They were small, those trees. And I had to use the axe. Otherwise",,
T,you use a spud.,,
AT,Didn't they use a saw there to cut down trees?,,
OT,You use a saw to saw 'em down.,,
AT,I was never out cutting rees.,,
SS,"So your father, he was working for the company then?",,
