speaker,timestamp,words

Sam Schrager,0:00:01,"This conversation with William (Michigan Bill) Stowell, who is known by most people as Michigan Bill, took place at his home in Lewiston on October 29, 1975. The interviewer is Sam Schrager. There is some technical difficulty on this tape."
William (Michigan Bill) Stowell,0:00:24,"I come to Canada, but I work all over the Upper Peninsula."
Sam Schrager,0:00:30,What's up with Canada?
William (Michigan Bill) Stowell,0:00:34,"I've heard that Upper Peninsula there in Michigan was some logging country. Yeah, it was. It's all cut out."
Sam Schrager,0:00:40,How long have you been in Michigan?
William (Michigan Bill) Stowell,0:00:43,It's been three years.
Sam Schrager,0:00:47,How did you wind up in Michigan? In Michigan?
William (Michigan Bill) Stowell,0:00:51,Yeah.
Sam Schrager,0:00:51,How did you wind up there?
William (Michigan Bill) Stowell,0:00:52,"Well, just tramping around. I dropped a job, you know. Finally wound up there. After a few years, it's not too long. Maybe six, seven years."
Sam Schrager,0:01:11,When?
William (Michigan Bill) Stowell,0:01:12,"At New York, twenties."
William (Michigan Bill) Stowell,0:01:17,"20, 21, 22."
William (Michigan Bill) Stowell,0:01:23,"There's a lot. Let's see. I'll jump out of that country. There were a lot of fins in there. Oh, great. That's what it is. That hook and hand cup, that was all fins. That mining country, that was copper. Yeah, that was 90 percent fins. Yeah, I knew some of them, not all. I didn't remember working the mines, you know."
William (Michigan Bill) Stowell,0:01:47,"I was around them a lot. They worked the woods, too, of course. Yeah, there were a lot of fins there."
Sam Schrager,0:01:56,Did you come out here from there?
Sam Schrager,0:02:02,Was this country very much like that as far as what the logging life was like?
William (Michigan Bill) Stowell,0:02:08,"Yes. Back to the same when I came here, except the steeper ground, you know. There it was all level. But here's pretty heavy, you know, steep. Different, little different logging, you know. Of course, they used marshes both places then, but they used dogs in this country, you know. Nailed together, you see, and trailed, you know, long trails. Well, 20, 25 at the most, you know, logs. And then it shoots and plumes. They'd shoot them to the plume and then plume them to the river. That's the way they done it here. There's two steeper railroads. There weren't no trucks at that time, so that's the way they did it. You know, a chute. Well, that's the way you went."
Sam Schrager,0:03:15,"Was it the same thing for like the lockers, same kind of guys out here as it was back there?"
William (Michigan Bill) Stowell,0:03:25,"Well, there was more farmers back there than here. But otherwise, the same camps, you know, and conditions of difference here, they were better, much better than they were there."
Sam Schrager,0:03:41,Were they better here?
William (Michigan Bill) Stowell,0:03:41,"Oh, Lord, yes. Yeah."
William (Michigan Bill) Stowell,0:03:49,"Well, they had eliminated the top bunks. Well, that was later years they'd done that, but there was double deck bunks there, you know, two in a bunk, and upper and lower. The luggage of everything else was a bad business. That's one reason I got out of there. Not much chance can prove it, but this country here was a way different. You got clean land, you know, every week for your bed. It got to be later years old, bottom bunks, you know, it was no top bunk. Oh, yeah, it's much better here."
Sam Schrager,0:04:38,"Did you hear much about the IWWs, the work they did to improve their conditions?"
William (Michigan Bill) Stowell,0:04:43,"Yes. Yes, they accomplished wonders."
William (Michigan Bill) Stowell,0:04:50,"Yeah. They did. They were kind of a rough and tough outfit, but they got the work done. They got the job done. Direct action was what it was. There was no political harem scare mixed up in it. It was all direct on the job. That's how it worked."
Sam Schrager,0:05:22,What about what year was it that you got here in Idaho?
