speaker,words,tags,timestamp
,SAM SCHRAGER: A little bit of background on before you came to Bovill. The,,
,first thing I noticed on that background sheet is that you grew up in,,
,South Dakota and Saskatchewan. Were your parents homesteading?,,
,"JOSEPH HOLLAND: Yes, they were farmers in South Dakota, and then they homesteaded",,
,"in Saskatchewan. Yeah, I was a farm boy until I come to Spokane.",,
,That was the end of farming.,,
SAM,Did your whole family leave Saskatchewan?,,
JH,"Yes, yes. I left just a few months before them, and went back to South",,
JH,"Dakota for, well, from about July to December. I worked there and then",,
JH,"I joined them.in Spokane. They came to Spokane, I'd say about in Oct",,
JH,"ober of that year. Yeah, they sold out. And then, I said on the back-",,
JH,"ground sheet, went up there at the telegraph school- Spokane Telegraph",,
JH,"Institute it was called— finished that, and then started working for",,
JH,"the railroad, Great Northern. I worked right in Spokane for a while,",,
JH,"right down there on Havermale Island, where the fair now is, in the build",,
JH,"ing where the tower is left. Oh, I worked quite a few places on the",,
JH,"Great Northern— Priest River, Newport and west over to Harrington— Oh,",,
JH,"I never got as far as Wenatehee— Edwall, and Lyons. Well, then the",,
JH,"next spring there wasn't much work for extra board, and a new man, you",,
JH,"see, you're on the extra board. So this Inland Empire, which runs be",,
JH,"tween Spokane, Moscow and Colfax, they needed somebody so I went to work",,
JH,"for them. I said in there, Iwas cashier and operator different places,",,
JH,"and relief agent, and wound up in Moscow. I was cashier and operator",,
JH,there. Stayed for about two years. And then this job at Bovill came,,
JH,"up as joint agent, and it was abetter paying job, so Ijust quit and",,
JH,"took it. The railroad at Moscow was very good about it, too. When I",,
JH,"was leaving they said, ""Well, we moved you in here"" they do that, you",,
JH,"know, your furniture and anything you have- ""moved you in here and",,
JH,"we'll move you out."" So I had free transportation of my household",,
JH,"goods, myself and my family.",,
JH,"Well, that's when Istarted in at Bovill. Oh, things were humming",,
JH,"there then. The roads into Bovill, in the wintertime, there just wasn't",,
JH,anything. The snow covered and they never tried to keep 'em open. Peo,,
JH,"ple would put their cars up on blocks, oh, sometimes as early as October,",,
JH,"November, when winter hadn't set in hardly, and they were there until",,
JH,"the next May or more. Iheard some say that that was apretty good thing,",,
JH,"they got achance to catch up on their grocery bill, they wasn't spend",,
JH,"ing so much for gasoline. Left thedepot every time the trains came in,",,
JH,"which was shortly after noon, one-something, the Milwaukee come up there,",,
JH,"and the WISH passenger train met. And oh, mail and everything that",,
JH,came into the town came on the train. So quite often there was alot of,,
JH,"people gathered around the depot, that just seemed to be adaily event.",,
JH,Gather around there to see the trains come in and go. Two or three dray,,
JH,"teams backed up against the platform to take the mail, express, and what",,
JH,"not, deliver it over the town.",,
JH,"The winters there sometimes the snow used to get, oh, real deep. They",,
JH,"still have snow there, but it's nothing like it was in those days. It",,
JH,"seems to me, that about, oh, by the fifteenth of December that fence that",,
JH,was out in front of the depot- it was agood five and ahalf feet highbut,,
JH,"that would be covered. The posts would disappear, and you wouldn't",,
JH,"see them again until March, maybe, when the snow started down. And",,
JH,"the railroads, it was.quite a job there plowing out the tracks, the",,
JH,side tracks^ and we had all kinds of equipment to do it. Sometimes,,
JH,"three or four engines stalled, snowed in, take one to pull another out.",,
JH,"They'd get going, oh, they'd get through it. And it was the same every",,
JH,"winter there for quite a while, and then finally the winters wasn't",,
JH,"quite so severe, less snow.",,
JH,"'Course, sometimes the logging company would be down for a few",,
JH,"months in the winter, in those days. But now it's kind of reversed: they",,
JH,"log now in the winter, but spring come, then they have their layoff for",,
JH,maybe a couple of months. Things are wet in the woods. Those days it,,
JH,"was all horse logging. Potlatch Lumber Company, which it was called",,
JH,"at the time, they had oh two or three huge barns across the meadow",,
JH,from the depot where they would keep their horses when they were not,,
JH,"working. And they never had a horse that wouldn't weigh at least a ton,",,
JH,"and a lot of them weighing twenty-one, twenty-two hundred pounds. Big",,
JH,horses. But I guess it takes big horses to do heavy work in the woods.,,
JH,"Yeah, then all at once there was no more horses, they started using",,
JH,cats. They sold those horses as they could. Some of the farmers from,,
JH,around the country would come in and buy 'em. I think they said they,,
JH,"had two hundred sixty head there at one time, just wintering. That's",,
JH,a lot of horses. Took a fair sized crew of men to just take care of,,
JH,'em. But then they'd do anything to get rid of them. They'd sell 'em,,
JH,"for whatever people wanted to give, and then some even they shipped,",,
JH,"loaded them in stock cars and shipped 'em to Portland, I think it was,",,
JH,"where they would be slaughtered, and I don't know what they would be",,
JH,used for. They used to say they were going to the glue factory.,,
SAM,Did many of the lumberjacks winter over?,,
JH,A lot of them would come to Spokane. This was kind of their headquar,,
JH,"ters, see. A lot of the single lumberjacks would come to Spokane. Of",,
JH,course the family people and then some of the others would remain there,,
JH,"in Bovill in a shack or two, you know. Out on the edges of town they",,
JH,"would be shacking up, different ones, just waiting for spring. But",,
JH,"the big majority of those single men, they'd hike out to Spokane. But",,
JH,"they always kept in touch, and next spring when it opened, they'd be",,
JH,back.,,
SAM,"So they really had a lot of continuity from one year to the other, a",,
SAM,lot of the same people would be coming back in.,,
JH,"Oh, yes. Yeah, they did. Well, the foAan and the superintendent",,
JH,"and all of them, you know, they get to know certain lumberjacks, and",,
JH,"they know they can do the work. They like 'em, and they like to have",,
JH,em. Old lumberjack is a lumberjack and they just don't make 'em,,
JH,"anymore! No, there's no lumberjacks, because they were the single",,
JH,"men, and for quite a number of years now, the woods work is done by",,
JH,young married people who drive their cars to work and whatnot. Drive,,
JH,"as close as they can to the work. But oh, yeah, those old fellas— a",,
JH,"lot of them were sawyers, that's when they used crosscut saws, one",,
JH,on each end of it. That's a thing of the past too. Trees are all,,
JH,felled now by power saws. So that element in the woods isn't there..,,
JH,any more. One young fella with a power saw'11 knock down more trees,,
JH,"in a half a day than, why, I don't know how many good men with hand",,
JH,saws could do in three or four days. There's just that much differ,,
JH,ence.,,
SAM,"Was being tough, being able to get out there and take it and put in a",,
SAM,"real long day's work, was that really important to the lumberjacks",,
SAM,themselves?,,
JH,"OH, I don't think so, you know. No. The weather was never that bad.",,
JH,"You worked long hours, but when you go back—well, we're going back",,
JH,"about forty-nine years now, seeing I came to Bovill in 1925— every",,
JH,"body worked long hours. Even when I left the depot at Moscow, I",,
JH,"was working ten hours a day. When I went to Bovill, however, it was",,
JH,"eight hours, and the eight hour day in the woods was coming in. Oh,",,
JH,"they worked long hours. A lot of them, you see, sawyers, and more",,
JH,"than sawyers, it was so much a foot, so much a thousand. So",,
JH,"they didn't mind the long hours, 'cause the more they worked, the more",,
JH,they made. There would always be a considerable percentage of the,,
JH,"group that was on hourly pay, pretty small pay too. then, about oh",,
JH,thirty-two and a half cents an hour was probably a pretty good pay,,
JH,then. And a lot of the extra gangs on the railroad was only twenty five,,
JH,"cents an hour. No, it didn't take any super person physically.",,
JH,"Of course, doing that kind of work, you know, you get used to it and",,
JH,"put out a lot of work, eat heavy.",,
JH,"Those old lumberjacks, for the most of them, they could stay in",,
JH,the woods just about so long and then they had to get out of there.,,
JH,"They'd get what they call that, some kind of afever, (Chuckles) not",,
JH,"that they were sick, but they had to get out and go tq town, in some",,
JH,"place where they could call ""Timber"". Of course, in those days when I",,
JH,"went there it was Prohibition, so there wasn't any place around there",,
JH,that they could do that. I guess maybe that's what attracted some of,,
JH,"them to Spokane in the winter. (Chuckles) Oh, yeah, the lumberjack",,
JH,would have a pretty good stake and go to town and go broke. And if,,
JH,he was known he could borrow quite a little bit. And then after he,,
JH,"spent that, well then he was ready to go back to work. And the same",,
JH,thing over and over and over. They were regarded as pretty honorable,,
JH,"men. There didn't seem to be any bad ones at all. They were good,",,
JH,"help everybody they could. Well, Inever worked aday in the woods.",,
JH,"I heard lots of things about 'em, you know. Some of them would darn",,
JH,"their socks when they started to wear out at the heel, they'd roll",,
JH,"it a little ways, and when that wore, roll it again, roll it, and keep",,
JH,"rolling it until finally it would cut right in two. Well, then they'd",,
JH,"have to get a new pair of socks. Now they would do that, but then",,
JH,"still when they'd.go to town, money was nothing. Free, timber, (Chu",,
JH,ckles)want to treat everybody. And there were really no fights started,,
JH,"amongst the lumberjacks, they didn't do that.",,
JH,"Those extra gangs they used to have on the railroad though, that",,
JH,was a little different. About every year there'd be an extra gang,,
JH,"come up, and they'd have their own cars on the railroad, bunk cars,",,
JH,"probably about a hundred men in the camp. And they would renew ties,",,
JH,"that was their main work. But they picked those up from everywhere,",,
JH,"you know, get 'em fresh out of jail or whatnot, to just go out there",,
JH,"for twenty-five cents an hour. But they did get their board, bed and",,
JH,"a place to sleep. Oh, they were coming and going all the time. But",,
JH,some of these were pretty rough characters. (Chuckles) There was one,,
JH,"of them, I looked out the window of the depot one time, and I seen",,
JH,"him laying with his head across the rail up near the water tank, and",,
JH,there was a train coming pretty soon. So I hiked up there and it wasn t,,
JH,"too far. He was dead drunk, and I pulled him off the rails, pulled him",,
JH,"off by the feet, and he woke up a little bit, and I told him, I says,",,
JH,"""Fella you got your neck right over that rail"", I says, ""there's a",,
JH,train coming along here right pretty quick that'll just cut your head,,
JH,"off!"" ""Oh,"" he said, ""that'd be all right."" And I think ke meant it!",,
JH,"(Chuckles) Well, I dragged him around back of the water tank, and then",,
JH,it seemed like he kinda went back to sleep and I went to the depot.,,
JH,"Kept my eyes peeled, and it was only five minutes or so till the train",,
JH,came. And they couldn't have stopped.,,
JH,"Yeah, that was a different class. They were a different class of",,
JH,"people altogether than the ones in the woods. They were honorable men,",,
JH,"the lumberjacks. But when the old crop retired, died off, there just",,
JH,"isn't any more of them. And old Pat Malone, he probably knew every",,
JH,"one of them. Superintendent there Nogle, C. G. Nogle, he knew a lot",,
JH,"of them personally, and liked 'em. He knew they'd break loose once in",,
