speaker,timestamp,words
Unknown Speaker,0:00:00,Isn't that clever?
Unknown Speaker,0:00:02,"Yeah. That's an antique looking clock. Very pretty. Well, Lucy, your hair is this gold color too. Fred Bumgarner had that color hair today. Yes, and when he was getting bald, when he was getting lighter haired when I knew him, you know, he was out of high school when I first met Fred. Yeah, I do. Oh, he still had some hair on him. Yeah, but it wasn't red as hers."
Unknown Speaker,0:00:37,He's so different. Come on. You know.
Sister Mary Christina,0:00:43,"Have you got, has it started now? How are you?"
Lee Magnuson,0:00:46,"It's all set up. Oh! Oh, she's going to level you here a little bit. Come on up to the side. Tell me. It'll be all right. Let's see."
Sister Mary Christina,0:01:00,"But you don't want that on it, right?"
Lee Magnuson,0:01:02,"Just tell them again."
Unknown Speaker,0:01:10,"You'll see those tiling markers. And the one that says 334. Ours is the next road. I'm chicken. Yeah. Well, we came to actually help make a scene. Oh, you should have come yet past the Carrie and Irma egglins. Then you would have found it. One more road and you'll get here."
Unknown Speaker,0:01:30,"No, Carol, some men John classes and men ours. We're the third one in here. Uh -huh. Yeah. He got lost. Get your dog here, Jim. Set him up the road."
Unknown Speaker,0:01:46,He could still be in the house because he was far. Smokehouse. Smokehouse. Smokehouse. Smokehouse. Smokehouse. Smokehouse. We'll look for you.
Unknown Speaker,0:01:58,"She likes to run. That's Lola. She got lost. She's coming."
Sister Mary Christina,0:02:10,"Well, Mr. and Mrs. McConnell came from the east and they met over here in Oregon. That's Mrs. Borah's parent for Mary in Salem, Oregon. Then they moved to California and Mrs. Borah was born in Akeda, but in the articles, many of them say she was born in Eureka, but Akeda is just a suburb of Eureka. Then they came back and she lived in Salem as a child, then moved to Yam Hill in Oregon and Mr. McConnell came here to Idaho and built this mansion and they moved in the day before Christmas in 1886. They had an open house after they moved in. Although Mrs. Borah was at such an advanced age, she remembered the name of a lady by the name of Mrs. Johnson who went through the house and she saw the lavatory and said, ah, the idea, privy in the house, I'll never come in here again."
Unknown Speaker,0:03:11,"Then later on, before they went to Idaho and lived here in Oregon, little Mary became ill and the doctor didn't know what was wrong and the grandma said, grandma was living with them, I'd like to take her to Portland. I know a doctor there that could help her. So grandma took Mary McConnell on the train to Portland and on the way there was a lady across the aisle staring at the baby. When they got to Portland, the grandma went to Portland Hotel, it's torn down now, it was a beautiful old -fashioned hotel where all the dignitaries that came to town went. Grandma went to find a room and she put the baby on the bed and they didn't have bathrooms by each room in those days. So she put the baby on the bed and left to go to the bathroom, came back, the baby was gone."
Sister Mary Christina, 0:04:03,"So she rushed downstairs and said, did you see anybody carrying a baby?"
Sister Mary Christina,0:04:07,"She described the type of blanket that was around the child and yes, we saw a lady carry that baby out. So they called the police right away and they went out searching and they found a lady holding the baby about a few blocks away and they could tell if they looked at the lady that she wasn't normal. They found out later that she had lost a child and she saw this child and she thought that was hers. So if Mrs. Bohr hadn't been, if they hadn't found her, she would have had an entirely different life than what she had."
Sister Mary Christina,0:04:39,"So then in one picture I have here, maybe some have seen the picture, she has a necklace of hand -carved elephants. They're all ivory and she said an old Indian here in Idaho carved them and gave them to her when she was a child."
Sister Mary Christina,0:05:02,"I think you know that part of it, that she met Mr. Bohr when her father became governor of Idaho and they were married. Then they went to Washington, D .C. in 1907 and they were there not very long when Mr. Bohr became very prominent in the Senate and the people, he had a very, very wonderful way of speaking and it was already becoming prominent in Washington, D .C."
Sister Mary Christina,0:05:32,"He came home one evening and Mary said, we got an invitation to go to the White House so we're not going are we?"
Sister Mary Christina,0:05:39,"We certainly are, he said, to get an invitation from the White House is practically a command but I have nothing to wear. You know how most women will say, right, I have nothing to wear. So he said, well get something to wear. So she went over town to get a dress and found one, she loved pink. So she had a hard time getting a dress to fit because she was very small, I don't think she ever weighed more than 100 pounds. And so along in the conversation they found out that she was Senator Bohr's wife and then one of the clerks ran to the proprietor and said, just think, Senator Bohr's wife is here buying an outfit to go to the White House. So the proprietor came along and saw the pink dress and he brings a pair of pink shoes. And, oh I can't afford that. But it's on the house. So he gave her the shoes and gave her some accessories to go with this pink dress. So it was her first trip to the White House. And Theodore Roosevelt was president. And she was placed right beside him. And she, and Theodore Roosevelt was a very hard person to entertain. And it seems there was a man by the name of Mr. White that Roosevelt mentioned, he knew something about a Mr. White and he had read some book that he wrote. And then Mrs. Bohr said, do you know that Mr. White was a very dear friend of Billy's and he spent a vacation at our house and he was writing that book and I named it. He had proposed some names, I wish I could remember the name of the book. Anyway, she, and then they talked about this book. And after the meal was over, they all wondered what on earth she talked about to get that conversation with president because everyone said that he was a very hard person to converse with."
Sister Mary Christina,0:07:35,"Now she knew all the president's wives from Theodore Roosevelt on down to Johnson. But she also knew the Nixons because the children, when they were little girls, they lived in an apartment not far from the Bohr's. And when they first, some of you remember the old electric, there were electric cars that were invented, were used around about 1912, along in those years. Some man gave her an electric car and had her name on the side of it. And she wanted a surprise, she always called her husband Billy. So she had it behind the house, behind the apartment and Mr. came home and she said, I want a surprise for you. So she took him outside to see the car and he didn't like it at first. She said, well he gave it to me and I couldn't say no and he already had my name on it. So she often took Billy to the Congress when he went as a senator to his work. And she of course knew all the different ambassadors. And one day she was out someplace and there was a little child, son of a little ambassador, and he was trying to think of her name. He said, oh little Borah.So that's the way the term arrived, you've heard of that little Borah.That little boy called her little Borah and that stuck. So she called little Borah the rest of her life. Now have you heard how Mr."
Sister Mary Christina,0:08:54,Borah died?
Sister Mary Christina,0:08:57,"Maybe you have, I don't, it isn't, I haven't seen any article any place, but she told me that Billy used to go out every morning, he loved horses, so he took a horse with him to Washington, D .C. and every morning he'd go riding on his horse. So they always had breakfast at six o 'clock in the morning. This particular morning, she was already at her place, she had a servant by the name of Daisy, a Negro lady she loved very much. So she said, Daisy, go see what's the matter with Billy. So she went and he was in the bathroom and she called him, he didn't answer. She said, he's in the bathroom, he doesn't answer. So she's run down the hall and get the doctor. They lived in a big apartment. So the doctor came and he couldn't get the door open, so he got some other men to help him open the door. And Billy had stepped out of the bathtub, slipped and knocked his head against the doorknob and he was lying there unconscious. They picked him up and took him to the hospital and he died three days later, he never came to. He was very active yet and he was 75 years old, he was getting kind of old. At that time, that was in 1940, she was 70 and he was 75."
Sister Mary Christina,0:10:07,"I imagine you're all acquainted with that terrible disease she had here in Idaho, the parrot fever. But there's one, the story she tells about is different than the article, but there's one part that she tells, I think, that was very, very beautiful. She said the nurse told her that one day while she was lying there unconscious, when she got the parrot fever, it was in July, and it was very hot when she came to, there was snow on the ground. So she was sick that long. So when a nurse told her after she was better, that one day the nurse went in the room and Billy was kneeling by her bed and he was crying. And he said, oh God, please, please let Mary live, don't let her die, I need her. And all the doctors said that she would not live, hardly anybody had ever lived after they had parrot fever."
Sister Mary Christina,0:11:03,"But finally one day she came to and the nurse said, are you speaking?"
Sister Mary Christina,0:11:08,"And she said, I'm hungry. And she ran out and called the doctors and nurses, came back and Mrs. Borah said again, I'm hungry."
Sister Mary Christina,0:11:17,"And said, what would you like to eat?"
Sister Mary Christina,0:11:18,Mashed potatoes.
Sister Mary Christina,0:11:25,"Then after Mrs. Borah died, she came back to Idaho, but she stayed a very short time because all her friends were gone, she didn't know the people anymore around here, so she went back to Washington to live. And she lived there until about 1960 and she became very well interested, she was a lovely person, always wanted to do things for other people, never thought of herself, so she went to the hospitals and visited soldiers from Idaho and used to write to their mothers about their sons. She did a beautiful job with these soldiers. And then one day she was invited to a birthday party, some lady lived in a hotel and this hotel had these revolving doors that they go around and you get in a section and somebody gets in the next section, you've seen those doors. Well she was in this section of the door and a young girl, about 18, very heavy set, big girl came in and she gave that door a shove and knocked Mrs."
Sister Mary Christina,0:12:26,"Borah against the wall, she's a little frail person, and knocked her down, but she got up and they said, are you alright?"
Sister Mary Christina,0:12:33,"And of course she was the kind that didn't want to give in and she said yes and they helped her to the elevator. She went up to this birthday party and they played games and she managed to sit there at the chair, then they get up and they're going to the next room to look at the birthday cake and she couldn't move. Mrs."
