speaker,words,tags,timestamp
SAM,you know how he came to locate around here in this country?,,
JS,"Oh, I don't know, just like everybody else, he got to hearing about the",,
JS,"land, and then he come out here to homestead, that's all I know. I",,
JS,never heard him say.,,
SAM,He took the place and then he went out to work. Is that it?,,
JS,"Yeah, he  on the homestead and then he went out here by Pullman and",,
JS,"worked. Yep, that is where I was born over thereby Pullman.",,
SAM,"But you growed up right around hem , right?",,
JS,Yep. Yep-,,
SAM,"You want to tell me again about Marshall Hays and the story of the shootin,",,
SAM,the way you remember it? The way you heard about it.,,
JS,"Well, I was out of town at the time that it happened. He went over there",,
JS,"to arrest Sly, and then Sly told him never to come and arrest him, he'd",,
JS,"kill him if he did, is what he said. So he went up there and he shot him",,
JS,"he through the neck, cut his necktie off. And then started running down",,
JS,"the hill, Bill caught him and took him to the tie pile, and there's",,
JS,where he wold have died there. He was unloading ties.. he kept shootin,,
JS,"at him downtown. Hays boys, they got over there towards where the depot",,
JS,"was there, water tank used p- be there. Every time why he'd",,
JS,"shoot at him. He came off down the Mil with Sly, it was his folks place",,
JS,"there, and they arrested him, took him to Moscow.",,
SAM,Now about them taking him to Moscow. You told me that some of these towns,,
SAM,people were really after to rob him in order to kill him.,,
SAM,Did they want to lynch him? Is that it?,,
JS,"Yeah, some of them wanted to lynch him. And then my dad, he told 'em it",,
JS,"was foolish , just let the law take care of the facts. So the sheriff was down",,
JS,"and he had the team in the livery barn and he took the team out of, livery",,
JS,"barn, right through the back door, back alley, and got him in the sleigh,",,
JS,"in the cutter, and then he went up to, probably where the brickyard is now,",,
JS,"right under the overpass, by the railroad there. Then he gt up and went back",,
JS,"downtown, he was afraid that, there was a freight train that come up there",,
JS,"on, about ten o'clock, along in there",,
SAM,Head him off before he got to Moscow?,,
JS,"Yeah, head him off before he got to Mosdow. But the driver was late.",,
JS,"It was after eleven o'clock when he come it . And he had a time to get him,",,
JS,"could and the sheriff told him to take him fast as he go, you be sure and get",,
JS,him up there. so that's what they dowft.,,
SAM,Told him to take him fast?,,
JS,"Yeah, drive as fast as the horse stand it. So that's the way he",,
JS,took him up there.,,
SAM,Do you know who was in there in the wagon with him? Who took him in.,,
JS,"Oh, the deputy sheriff is all I know. I don't know what the sheriff's",,
JS,"name was. No, I don't remember it.",,
SAM,"Why were these guys mad at Sly, I thought this Hays guy was pretty unpopular.",,
JS,"Well, I'll tell you. Old man Hays. And some of them, why they called you the",,
JS,"marshall, why they respected him.",,
JS,"Yeah, he just wasn't liked very much.",,
SAM,Why was it that people didn't like him?,,
JS,"Well, because he wai overbearing, I guess. He^arrest people that didn't",,
JS,do hardly anything and he'd arrest them anyway.,,
SAM,I've heard his sons didn't have a very good reputation either. Is that. . .?,,
JS,"Well, one of them was a farmer and the other one, I don't know what he",,
JS,"done, just worked whatever job'd come around I guess. And then. . .",,
SAM,"Now when they came to get the wagon, you saw that. . .",,
JS,"No, I seen when they took the cutter out and put in. They carried",,
JS,him up. the deputy and the sherrif had him and they sat him on their hands.,,
JS,They had their hands locked and took him out of the back steps of the hotel.,,
JS,"They had him upstairs in the hotel and they took him out back step, and then",,
JS,I was there at the livery stable when they took the team out and set him in,,
JS,there and took him.,,
SAM,Did you ever hear that Mrs. Hays swore that she was going to getSly?,,
JS,No.,,
SAM,"I heard that once, I don't know if it's true. Let me ask you about that other",,
SAM,one that you told me somethin*about. That was how Driscoll got stabbed that,,
SAM,time in Troy.,,
JS,"Oh well, yeah. Driscoll was up. They had a dance up there at the Oddfellow",,
JS,"Hall and this here Driscoll, he Iked one of the Coxin girls to take her",,
JS,"home and she turned him down. And when they went on down the street, why",,
JS,"this Shoemaker he says to one of them other girls there, ""Has your sister,",,
JS,"she sure made a date didn't she?"" And this Driscoll, he asked hinof his business,",,
JS,and he went down and,,
SAM,What did you say?,,
JS,Driscoll was the one that asked this Shoemaker if it was any of his business.,,
SAM,Yeah.,,
JS,"And then they went on down the street a little ways, and there was, what",,
JS,Clyde's they used to call the Hays Building down there about where the Service,,
JS,Station is there. It was kind of dark in there then and he up and knifed,,
JS,him. And he run down to the the drugstore. It's still there and the,,
JS,drugstore was locked up. And they got the youngest doctor down there and,,
JS,they took took him to the doctor's office and he said there was nothin,,
JS,much they could do for him. The arteries were all cut off.,,
SAM,The arteries were cut off?,,
JS,"Yeah, just cut him right across the stomach.",,
JS,"MABEL SPENCER: Talk as loud as you can Daddy, your voice is so low ayway. It",,
JS,don't carry.,,
SAM,So what happened? It took him a while to die?,,
JS,"Yeah, he till about eleven thirty I think it was, somewhere around there.",,
JS,"And it was around about seven o'clock when he was, next morning when he died.",,
JS,"The doctor couldn't stop the bleeding, too many arteries cut.",,
SAM,"It was right here in Troy, he died?",,
JS,"Yep, yep.",,
SAM,Now what happened after that to Shoeraakeer?,,
JS,"Oh, he started to go back to work; he was workin on the section and he",,
JS,started to go to work and Doc Woodard was the marshal1 so they was watohing,,
JS,"him just during the night and this affected him. And when they 30+ there,",,
JS,they arrested him. And brought him back up to town and his wife didn't,,
JS,know anything about it. and the train was comin in to take him to Moscow.,,
SAM,How did she find out about it then?,,
JS,Somebody told her. And the train was justbout to pull in when she found,,
JS,it out. And they were supposed to send him up for twenty years and,,
JS,"and he was workin on section, section for quite a while and he was taking care of",,
JS,the family. And they moved over to,,
