speaker,timestamp,words
Rob Moore,0:00:01,I want to ask you first about Sweden.
Rob Moore,0:00:06,"As a both of you, like why?"
Ida Swanberg Asplund or Theodore Sundell,0:00:08,Talk to her about Sweden.
Rob Moore,0:00:11,"Well, you weren't born in Sweden, were you?"
Ida Swanberg Asplund or Theodore Sundell,0:00:13,"No, I was the first one born here. Now folks lived in Sweden. They had four children. And I was the first one born here."
Rob Moore,0:00:20,"Well, why did you folks decide to leave Sweden?"
Ida Swanberg Asplund or Theodore Sundell,0:00:22,"Well, I don't know. They heard so much. They heard so much about how rich America was. People telling, they had to... Someone said they had wrote back and said it went only a few carrots in a sack. So are stores like that. And I guess they heard it was such a wonderful place. That's why they come here, I guess. But they found out different. When they come here, they had to start to cut down trees and build a cabin."
Rob Moore,0:00:51,Where did they come when they came here?
Ida Swanberg Asplund or Theodore Sundell,0:00:54,"Well, they went up... When I said about seven miles from here. It's up the dairy road and you take off when you come halfway between dairy and here. You take off to your left and there's just about a mile off the road there. Well, they went there and they went there and cut down trees and had to make the logs, you know. They built the cabin there. So they had been standing. I think they took it away now, but it's been there all these years. Because after my folks died, we sold the ranch and scattered out here and there."
Rob Moore,0:01:32,Was it very hard to clear the land at that time?
Ida Swanberg Asplund or Theodore Sundell,0:01:34,"Well, I should think it would have been awful hard. Because there was trees all over. You had to cut all those trees down and get all the stumps out."
Rob Moore,0:01:43,How would you get the stumps out?
Ida Swanberg Asplund or Theodore Sundell,0:01:47,"Well, they had to shoot them up with dynamite and then they'd burn them. I remember it was fire and all those stems. I could see those stems on the field. They were kind of made fire, you know, down in the roots to them and poked around. And then they had dynamite. A lot of people had dynamite. Well, they plowed around them for quite a while. Because we girls had to get out and rake the hay around each stump about that far. So they could go with the more. With the more, with the hay, with the rake. They had a rake that they raked the hay with their horses. I remember those stumps, but then I don't remember when they disappeared. But I guess they bled fire and then I burned them and some shot them up, I guess, with the dynamite. Of course, then the whole stump comes up. It must have been hard. I wouldn't want to have done it. Well, sometimes they used to, after they'd blown and cracked them, maybe with some dynamite. That doesn't set a fire. Well, that fired up the vernon re-inferred. So that started to get re-locked in there. It used to out-mow the manure pile out there and cover that stump up."
Rob Moore,0:03:04,What would that do?
Ida Swanberg Asplund or Theodore Sundell,0:03:06,It just laid in a small area and there was nothing left of that stump. Under the ashes. It just laid there. It even worked clear in those roots and hurt them.
Rob Moore,0:03:19,Then would they come in with a breaking plow or something?
Ida Swanberg Asplund or Theodore Sundell,0:03:22,"No, they could build a whole lot of dirt and they could burn that over the top. There was a lot of little roots in the ground from the stumps. I guess it was from brush. Because it was brushed and you get up in the thick timber. I remember we had to take over the rake, a long rake, wooden rake, and try to rake those in piles. I guess I call it roots or pieces of wood all over the field. Yeah, brush. We'd have to rake them in piles and I guess we'd carry them and burn them. There was no end to that. There was no end to that really. We just hated to do it. But then we done that. For them days there's a bigger reason than this now. It was not to see one of those big yellow pipes when you saw the stump that people put across."
Rob Moore,0:04:15,Was there less underbrush than these two? Was there less underbrush because the forest was bigger?
Ida Swanberg Asplund or Theodore Sundell,0:04:22,"The thick timber is all logged on. The stuff that's up here around now, that's the second or third rule. I don't know if it was much brush. I don't remember. Well, it wasn't much brush. I guess there was more kind of tree. A lot of big trees. They cut them down and hauled them down to the middle. And some of them burned up great piles on them to get some room to build. Well, a lot of them we picked nice logs. They just had a big fire starter and were piled them up and burned them."
Rob Moore,0:04:54,Is that why Burghridge got its name? What? Is that how Burghridge got its name?
Ida Swanberg Asplund or Theodore Sundell,0:04:58,"Burghridge. Yeah, I don't know why they call it Burghridge. I don't know. Burghridge, yeah. The only thing down the south, they're there to get off a hot time. They're on fire. We're trying to give you the sun Burghridge. I don't know. We had risk of rich and there's names on all those places. Well, that's the only thing I can say because if you take a photo out there, this is trial pits. And you guys, they're all down to old vole. There's nothing but rocks. The boys get hotter and have to eat."
Ida Swanberg Asplund or Theodore Sundell,0:05:37,"Well, they made a good living in Sweden, but I told you before my mother, you see, she was born in 57, so you see it's many years. But when she was a little girl, they had to go out and bake. They go from house to house with a little can, I guess, or something. They had to, and the people that come, they take one handful and put in the sack for them."
Rob Moore,0:06:03,"Oh, a handful?"
Ida Swanberg Asplund or Theodore Sundell,0:06:04,"Yeah, yeah. And each house that they come, they take one handful and put in the sack, and then by the time they come home, I guess they had a little bit in the sack."
Rob Moore,0:06:11,"Well, a handful of what?"
Ida Swanberg Asplund or Theodore Sundell,0:06:12,"Well, a flower. Oh. A flower. A flower so they could bake bread, and some of them made, grind up bark and made bark bread. They were support. My folks never did that, but she said that's what she did when she was a girl, a little girl. They had to go out around and bake for flour, and I guess they got a little bit in the sack by the time they got home. But then after she grew up, she made a good living in Sweden. She had a little store that she'd sold tobacco and coffee and tobacco and sugar and little things like that. So she said when they left for America, they had a lot of people owed them. They owed them money, and she had kind of an apron, so every time they come and pay her, she'd throw the money down in the apron. And then she'd throw a death in there. When they were ready to go, she'd throw this apron in a wooden, kind of wooden, I don't know what you'd call it. It wouldn't. Well, kind of a small trunk business. Yeah, a small trunk. Well, it was about this wide. Well, we still got it. My brother and sisters got it up there. It was made awful well with a lid on the open. She'd throw a death down in there. And when instead of coming here, for they were up, this trunk went to her brother in Minnesota, I guess, or Wisconsin over here. And she said that then he sent it back, but he took off the money. She said that there was a, she called it a tempest. I guess it was a dime, but she said it, yeah. And they called it different and sweet. In a crack, in a crack in the wood, that was all that was left in it. Her brother had taken the money."
Rob Moore,0:07:50,See how bad they were?
Ida Swanberg Asplund or Theodore Sundell,0:07:52,But they got this here.
Rob Moore,0:07:54,They never stayed in Minnesota then?
Ida Swanberg Asplund or Theodore Sundell,0:07:56,"No. They just were there a little while and then they come up here and took the homestead up here and cleared that up. And we lived there all the time till they died. And we sold it then up. Now there's some other people who sit up there, but the people that they sold to, but there were several there. When one got it, he sold it. They let fire in the house and burnt up the house to get a big insurance. It wasn't the summer. They could tell they had wet fire in it because it was such a funny, funny, it was filled with sawdust between the walls. It was filled with sawdust and they had thrown something. They wanted to burn it. They had lit fire in it, then went to Lewiston. And one of the neighbors, he was crippled. He had a sore leg. He seen the fire and he went over there and tried to hurt and pick out as much stuff as he could get out the refrigerator. And when the people come in, he said, they were mad at me. He said, I should have left all of it in there. They wanted, see, they gave themselves away. They should have been reported. They shouldn't have had that insurance. They had high insurance. See, they didn't get stuff for the, they wanted everything to burn. It showed they had lit fire in the house. Other people would have been glad, you know, to say, Ma, I'm sure glad you saved the store when they've rid the air and stuff like that. And now it's a thing as a school teacher that owns, they own several farms over there. It's just, oh, I don't know, it's about a mile off the highway, I guess. Just a mile, I guess, between the area and here. It's a teacher that bought several farms. They bought for their house, for there was a house that this farm joins his, they bought it, so I guess they're farming it and making good."
Rob Moore,0:09:33,"Well, Ted, your folks came from Sweden too, didn't they?"
Ida Swanberg Asplund or Theodore Sundell,0:09:36,"Yeah, they come from Sweden, they turn the coal, blah, blah, blah."
Rob Moore,0:09:43,"Well, why did they decide to leave Sweden? Why did they decide to come here?"
Ida Swanberg Asplund or Theodore Sundell,0:09:51,"Well, Dad, Dad came to this country before he was ever married. He took a noise to come to Sweden. He didn't have much money. On a boat, he had to travel both class in order to have enough money. And that was clear on the bottom of that big boat. Well, you couldn't see nothing on that other, maybe important over here and there. So he came, you know, to Minnesota."
Rob Moore,0:10:24,Was that ocean trip a pretty rough trip for you?
Ida Swanberg Asplund or Theodore Sundell,0:10:26,"Oh, yeah. It took about three weeks to get across the ocean. It was on the boat. Yeah, damn day it took about, now it takes about nine days, I think, three weeks. About three weeks, and it was awful stormy. I think Dad said it was on the boat for 36 days. Yeah, and then he went back and married, then he went back to Sweden. Oh, he went, he came to Minnesota and he bought 40 acres of land. He worked for a farm there. The farm didn't have money enough to pay, so he came from this 40 acres of land. But he got that by then. I think he put up a little vault cabin or something. Well then, he rusted up enough money, so he went back to Sweden and got married."
Rob Moore,0:11:19,Did he know your mother before they ended up going back to America?
Ida Swanberg Asplund or Theodore Sundell,0:11:23,"He could. Well, they come and settle there. That was long before, I don't know what year that was, it didn't. He was born in 95. My brother was just four years older than I was. And I had another brother that was still four years older than that, but he died. Yeah, he died. You were the only one left. No, no, no, no. But we were living in our family. They were living children."
Rob Moore,0:12:04,"Well, it sounds like they were there around 1885 or somewhere around there."
