speaker,timestamp,words
Sam Schrager,0:00:05,"This conversation with Helena Cartwright Carlson was recorded at her home near Troy on July 6, 1975. The interviewer was Karen Purtee."
Helena Cartwright Carlson,0:00:28,I thought it would be nice if we started back where you said you were living before you came here and why your father decided to come here and then about your train ride and all that was part of that.
Karen Purtee,0:00:45,"Okay, you mean clear back to Minnesota? Sure, why not?"
Helena Cartwright Carlson,0:00:52,"Well, of course I can't remember much about that when I was born in Minnesota and my parents moved on. In fact, I guess my father lived in South Dakota and so he came, he was courting my mother in Minnesota and came over there."
Karen Purtee,0:01:13,"And then when they got married they moved to, I don't know how come I was born in Minnesota if they were living in South Dakota?"
Helena Cartwright Carlson,0:01:23,"That's a good question. That's just, yeah, I can't remember because I was too young. Anyway, we were in South Dakota about the first instance of anything that I can remember and that was the time I swallowed the barley straw. We were on our way to church and it was in the winter in the bobbist land and what I had barley straw in my throat or in my mouth for but anyway, got ahold and it went to crawl down and crawled and crawled and mother said, don't swallow, don't swallow and they got the team turned around and headed for home and you know what I did, I just swallowed and swallowed as hard and fast as I could and finally I said, it's down, it's gone, you know, but it was too late and so we kept on going. And then I remember getting a pair of shoes."
Karen Purtee,0:02:15,"I remember that, it must have been there and I was so tiny I can't remember but except the clerk said, how did they feel?"
Helena Cartwright Carlson,0:02:23,"And I was a little bit of a kid sitting there, really little. Oh, fine. And father missed me, went outside, he missed me, came back, I'd gone back in because I wanted another pair of shoes. Those didn't fit apparently. But then we came out west and settled in Orchard Track south of Spokane. That orchard business wasn't suitable to my dad, he didn't want to raise fruit. So they bought a place up north of Spokane at Valley Washington where he wanted to raise cows, dairy. He was interested in dairy. So they had a large herd of dairy cattle and amongst them were some wild ones, wild cows, and the only one that could handle them was my dad. So when he'd have to be gone, when he'd have to get someone else, they had them all timbers to hold them so that when anyone would milk them they'd have to sit on the outside and reach underneath these timbers because they kicked like mules, fought like fiends. You just can't imagine anything that was as wild as those cows were. But they weren't all wild. But anyway, we were there, I think it was four years and that's where I started school. Well, when I was south of Spokane I got old enough I guess, but my mother had taught me so I could read. I'd learned a few lessons in obedience too there because that's when I had the little doll buggy. My sister had a doll buggy and we were wheeling it around the field and we wanted to go over to the neighbors and she said, no we couldn't. So we wheeled around the fields and wheeled around the fields until we got real close. We got to the fence that was separating us from the neighbors and we decided as long as we got that close we'd just slide under the fence and go in just long enough to say hello and leave, which we did. But we found out that mother said no, she didn't know when we got back we got a good paddling. So we didn't try that anymore. But anyhow, then after we'd moved to Valley I went to school there and it took me six weeks to finish the first grade because my mother had done a real good job of teaching me. So I entered the first grade. I suppose maybe we got there at the end of the term or something. Anyway, I was very shy and very fearful there. We had a teacher after, I suppose I would have been in the second or third grade and we had a little teacher, her name was Tilly Colser by the way. And she was one of these, I think she made a resolution that before she finished that term of school she was going to give everybody in school a good little lickin'. And I think she did. She missed me somewhere rather, but I got threatened if I ever did another stunt like I had done, which was just, we were practicing a drill for a program. And I stopped too soon in the drill. I was supposed to go and clear around the group. Instead I stopped at the end where I was supposed to wind up and she said, if you ever do that again you're going to get a whipping. Well I didn't do it again."
Karen Purtee,0:06:16,What was the drill?
Helena Cartwright Carlson,0:06:17,"Yeah, a drill. There were, oh I suppose there would have been about ten, twelve kids and they lined up and I was one of the little ones at one end. There was another girl, a little one at the other end. And they divided seeing they go like this and they make fancy movements. Oh it's a walking drill. Yes, a walking drill. And I was at this one end and we were supposed to go and meet like this in some way or other and I was supposed to wind, go clear across and wind up at this end and when I got to that end I stopped. And that spoiled the looks of the drill. I was supposed to stop yet. I was supposed to go and clear around and come back."
Karen Purtee,0:06:59,Did you do that to music or did you?
Helena Cartwright Carlson,0:07:02,"Yes, to music. To music. Mm -hmm. They put on drills. That was one of the things they used to do in school. A lot of those, that was one of their fancy things they did was put on fancy drills. They dressed them and fixed them up, felt pretty and they must have been beautiful. Sure they were. For the parents to come see. Yeah and then they'd have a program for the parents to come. So that, I just remember that one and my little younger sister, I remember she got a whopping. She was daydreaming, sitting looking out of the window, thinking of things outside I guess. She got threatened once I believe. She was threatened once. The next time she got it. I felt worse than she did I guess. Anyway then after we, my dad said that if he was going to, if he could find a place. No he was going to, he decided that he'd sell out. He didn't like it there. So after we'd been there for four years why he moved to, must have been moved to Spokane. While they transitioned from one place to another. He found another place. So we lived in Hillard and he worked in the machine shops but he wasn't cut out for a machine shop man. We had more trouble in that winter that we were there. I'm sure than they've ever had and than they had ever had. He was sick and got hurt. Everybody was sick and had terrible things happen to him. So we, my dad then started out and he said if he could find a place where they could raise grain and hay. He was going to get it and go back into the dairying. I don't remember how it happened. Anyway, how he happened here about Troy. Anyway he came to Troy and they bought, I believe it's an 80 acre farm out here. He came back and we were all so thoroughly delighted because we were going to move back in the farm. None of us liked the city life. We did not like it. So we were happy as larks to get the chance to move back. While we were in here, we had acquired a little kitten which we named Tommy and a little brown pullet chicken had come there which turned into a pullet. She was just a chicken when we got her. How we acquired her I don't know. Anyway, she had grown up to a nice pullet and we couldn't bear to leave and not take our kitten and our pullet with us. So that was our livestock. They fixed us each a box. So my sister carried one and I carried the other and we boarded the train carrying our livestock with us. We came on the train to Troy and there were a lot of men on the train and they were talking a language we never had heard. We couldn't understand what they were talking about and a lot of them got off at Troy. Afterward we heard that they were lumberjacks. They had been to Spokane for a weekend or something I guess which was the big highlight of the lumberjacks that those times they would work and earn some money and then they would go and have a gay time in the big city. Apparently I guess these were returning from a gay time in the city. They used to say that the train men couldn't understand them either but they thumped their hip pocket and if they felt a snooze scan or hit a snooze scan they threw them off at Troy. They were Scandinavians. Well, anyway, we arrived April 1st, 1912 in Troy and we stayed all night in the Greer Hotel which was located where Jamie Yarnits on that corner. There was a hotel there and we stayed there all night and Grifthorntz came down to get us the next day in the lumber wagon, practically hub deep in mud. That was Main Street at that time. Mud everywhere so we went and he was an oddball of a guy with a funny voice which we got quite a kick out of. He had a squeaky voice and he talked up real funny. But he took us up to the farm and there we were. The house still looks just like it did at that time. It may be a different color I'm not sure because it's had two or three coats of paint in the years but it's a big square house, two story house and sitting on an old and there it still sits. Only at that time when we got there the trees came clear down to the back of the house and there were trees. Out of the eighty acres I hate to say how many was in cultivation but the flat wasn't covered with trees, the meadow. That was about all it was and I think the rest was trees."
Karen Purtee,0:12:47,Did your father do the clearing then?
Helena Cartwright Carlson,0:12:48,"Yes, they cleared. They cut trees and cut brush and pile sticks and burned and we had a real good time doing it and hated every minute of it. I suppose, us kids, but since then I've learned to like that kind of work too. I thought it was real nice but all of us, we worked out there and cleared land. In 1931 the big fire went through out there and took the trees over across the creek. That has been cleared since there's a lot of, most of it's in cultivation now except one little section I guess still has trees. It doesn't look quite like it did. They left to grow back of the house for our picnics and things like that which we like very much to do. We raised carrots for the cows. My dad went into cows of course, jerseys."
Helena Cartwright Carlson,0:13:58,"He raised the cows. In fact, mother used to say that those cows she said would wade belly deep in water to get over to the pump where her dad would fill the tub for them. I'm sure they did. Anyway they had a barn. They built a barn. That was James Pence. His name was, he lived out there. Built a barn still standing sturdily. They claimed he was one of the best carpenters around. 1917 I believe the barn was built. Still got out there. I wish they'd put a nice coat of red paint on it. Make it look pretty. It was painted but it needs a new coat to be on."
Karen Purtee,0:14:43,Who owns the place now?
Helena Cartwright Carlson,0:14:45,Melbourne Marsh.
Helena Cartwright Carlson,0:14:50,Anyway while we were there we went to school and we were quite unhappy when we went to school because we had gone to the city school in Spokane and we thought we were quite smart. We got down here. Why they set us back a grade because we weren't up to where they were. That was a ball to our ego of course.
