speaker,timestamp,words
Sam Schrager,0:00:02,"This conversation with Ida Mielke Newman took place at her home at Cameron on February 18, 1977. The interviewer was Sam Schrager."
Sam Schrager,0:00:23,What were your people first coming here?
Ida Mielke Newman,0:00:26,They came here in 1901. I was three years old.
Sam Schrager,0:00:31,And where was it they came from?
Ida Mielke Newman,0:00:33,"From Minnesota. Oh, there were quite a number of families came here from Minnesota. Reverend Hupp was their minister in Minnesota. And he moved to Cameron and he told his former congregation how wonderful country this was. So I don't know how many families, seven or eight families came through him. They were members of his congregation."
Sam Schrager,0:01:02,Where in Minnesota?
Ida Mielke Newman,0:01:03,From Arlington and New Auburn. Were your parents born in Germany before— My mother was born in Germany and my father was born in Minnesota. My mother was four years old and her parents came across.
Sam Schrager,0:01:22,"So then your father and mother both probably spoke English pretty well, huh?"
Ida Mielke Newman,0:01:28,"My dad did, but my mother spoke broken English. Because in Minnesota where they lived that was all German. Everyone talked German. And even here when I was a youngster everyone talked German. I couldn't talk English when I started to school."
Ida Mielke Newman,0:01:51,"Any other things you'd like to— Oh yes, I'm just getting started."
Sam Schrager,0:01:59,"When they came, your parents, did they have much?"
Ida Mielke Newman,0:02:04,"Oh no, people were very poor."
Ida Mielke Newman,0:02:08,"My dad bought 160 acres and I don't know what he paid down, whether it was $1 ,000 or $2 ,000. And that's all they had. Of course they brought along goods."
Sam Schrager,0:02:22,Did they have much of an outfit to bring?
Ida Mielke Newman,0:02:24,"No. As far as the machinery is concerned, no. It's just their clothes. And I think they brought some of their household goods."
Sam Schrager,0:02:34,Did they come with other families at the same time?
Ida Mielke Newman,0:02:37,Yes. My grandparents came at the same time. And I don't know just what other families. And then some other families came the next year in 1902. The Harthold and the Milpies came in 1901. And the Wagoners and the Reblecs and Brontics. I don't know why I was trying to think of some more names that came the next year.
Sam Schrager,0:03:00,"When you came, were you old enough to remember that at all?"
Ida Mielke Newman,0:03:05,"I remember very, very little. See, I was only four. I wasn't four, I was only three. And I don't know if I remembered or whether I just remembered from here, see. You know, a great many times they'll talk about it if you think that you remember."
Sam Schrager,0:03:21,Did they say it was rough at all?
Ida Mielke Newman,0:03:23,"Or was it just an easy, they took the train I remember."
Ida Mielke Newman,0:03:26,"They took the train and when my mother, my mother always said when she came to Kendrick, she says, oh my goodness, she says how in the world are we ever going to get out of this hole?"
Ida Mielke Newman,0:03:35,"She said Minnesota was everything was level. She's going to say how they could ever get out of it. She says, there can't be any farming in a country like this. You started with disappointment then. Well, she wasn't really disappointed because she knew my dad wouldn't buy something that he couldn't take care of."
Sam Schrager,0:03:52,Was he out here before she?
Ida Mielke Newman,0:03:54,"Yes. Yes, he was out here. And I remember he was in the hospital. And I bought the farm before she came out."
Sam Schrager,0:04:00,How many brothers and sisters?
Ida Mielke Newman,0:04:02,"Let's see, there were seven of us there. There were three brothers born in Minnesota and my sister and I were born in Minnesota. And then I had two brothers were born in Cameron. And the place that my father bought was the old Cameron place where Cameron was named after. See, Mr. Cameron had the first post office. And he was quite a prominent man. And he was a county commissioner or something, a Lewisman."
Sam Schrager,0:04:38,Was he German too?
Ida Mielke Newman,0:04:39,"No. Didn't sound like him. No, he wasn't German. I don't know what his point is."
Sam Schrager,0:04:43,"Did the community start off then, not as a German community?"
Ida Mielke Newman,0:04:49,"No, it didn't start as a German community. So it became that way. It became that way through the church, I think. The church was built then in Cameron and through the church, the Lewisman Church, the people came and settled here. And it was mostly through that that they settled right around Cameron."
Sam Schrager,0:05:09,"Did the church draw in a big area, you think, to start with?"
Ida Mielke Newman,0:05:12,"No, just from Cameron."
Sam Schrager,0:05:14,Was it just from where?
Ida Mielke Newman,0:05:14,"Just Cameron, yes."
Sam Schrager,0:05:15,Was Hough the first minister?
Ida Mielke Newman,0:05:16,"No. No, it's in the book for the first time. Because I know Hattie Johnson told me the first minister was from Germany, he and his wife. And she had a difficult time adapting, she said, to this country. I see. To get used to. Yes."
Sam Schrager,0:05:32,"Well, when you were old enough to start remembering things, what was it like around here when you were a kid?"
