speaker,words,tags,timestamp
,SAM SCHRAGER; Let me ask you some things. The first thing— we talked about,,
,"it a little last time, but I didn't put it down on the tape at all— and",,
,"that was, you described how you went about clearing the land, and the",,
,problems in clearing.,,
,"CARL OLSON: Oh, well, the way they cleared the land, y'know, there was all",,
,kinds of heavy timber in here. And the big stuff they couldn't do any,,
,"thing with, so they ringed the trees so they'd die, y'see. And then,",,
,"they cut the tree down, and then they'd bore holes in it, one this way",,
,"and one that way. And then they dropped hot coals in there, and they",,
,"had a little bellows there to get the fire started, and then she started",,
,"inside, that tree would burn up, y'see. That's the only way they could",,
,"get rid of it, they had no way to move those trees. And the other systems",,
,"they used, too. The same with a stump: they'd bore a hole there and one",,
,"more here, so they'd get a smokestack, you see, and it would lay there",,
,"and burn by itself, get rid of the rest. Then when it come to clear the",,
,"land, then you had to break it with a plow, breaking plow, y'know, hold",,
,"the handles. And brush, when you'd hit the brush the horses would stop,",,
,"(chuckles) couldn't make it. You had to break the plow loose, and take",,
,"your axe out, and get up there and chop them roots off so the knife could",,
,"get through y'know. There was a knife on the breaking plow that cut,",,
,"y'see, when the roots was too big they wouldn't cut 'em, so they had to",,
,"cut 'em off with a knife, see. And that's the way they broke the land",,
,"up. That was a slow process. If you'd break half an acre a day, that",,
,"was plenty, maybe, because you had to fight all that stuff. And then",,
,"you wasn't through. Then you had to let it lay over winter, so the sod",,
,"kind of rotted, a little bit, and got loose, and then you had to go out",,
,"there and pull that brush by hand. You had a grub hoe with you, see.",,
,"And when they got to a big brush you couldn't pull out, you had to grub",,
,"around it. So you get it out and you pile it up in the pile, see, and",,
,then you keep on that way until you get it all. And then you go back,,
,"and burn all the brush afterwards, set fire to those bunches, y'see.",,
,That's the way they had to clear land. So you know how much work that,,
,was. Now they take a bulldozer and push that thing off in a day. (chuckles),,
,"So you see what they had to go through with here, that people don't under",,
,"stand, y'know, at all, these new people, what a big job it was to clear",,
,"an acre. That was a big job if you had a lot of brush on it and stuff,",,
,"y'know. Then you had to cut the brush first, the big ones, and pile",,
,"them up and burn them, before you'd break, even.",,
,"Then you had the stumps to contend with, y'see. When you were break",,
