speaker,timestamp,words
Rob Moore,0:00:01,"All of his life Herman Schupfer has had a knack for tinkering. As a boy he built telephone and telegraph kits, go devils, attachments for riding his bicycle on the railroad tracks, and other odd gim cracks. This knack served him well as he worked with the Pioneer Telephone and Electric Companies, the Juliaetta Cannery, the garage business, Thrashing Cruise, and the Tramway. In Kendrick, I don't know."
Rob Moore,0:00:35,Where did you grow up? When? Where?
Herman Schupfer,0:00:40,"At Juliaetta. I was born at Juliaetta October the 15th, 1892."
Herman Schupfer,0:00:50,"And had a brother that was older, a year and a half older than I was, and a sister that was four years younger. And we was raised on a father's homestead, which the homesteaded. After spending five or six years on approving on it, he has a deed that was issued by President Arthur in 1884. And his brother Rupert at the same time homesteaded two -quarters of miles south."
Herman Schupfer,0:01:38,And he started laying out and later laid it out at the town site of Juliaetta in 1892.
Rob Moore,0:01:50,Did he lay out the whole 160 of the town site or just a little bit of it?
Herman Schupfer,0:01:55,It must have been part of it.
Herman Schupfer,0:01:58,"And they only exactly have the deed. And they laid it out in the early 90s. And this first post office was established at this quarter section in between my father's homestead and Rupert's homestead by Mr. Snyder. And he named this post office after two of his girls, Julia Eta, and established it 1881. And then when Rupert laid out the town of Juliaetta."
Rob Moore,0:02:45,"It wasn't called Juliaetta when he laid it out, though, was it?"
Herman Schupfer,0:02:49,"They laid out their into Juliaetta, or in a way it was where they started to lay it out, but it incorporated, I think, in 91 or someplace in there. But the post office was then moved onto what was called Shufar. And the name, Juliaetta, went with it."
Rob Moore,0:03:22,"Oh, so that's when the town changed its name?"
Herman Schupfer,0:03:27,"Yes, that's when the town changed its name. And as you had a library, there's an article, the signature that wanted to change the name. And then the school, the first school was, I remember, I just remember being washed out right next to the middle potlatch where the highway bridge now is. But the first school that we attended was in 18, I was five years old, it would be 97, and it was in the intersection of the street that runs up from where the depot was, and I could get those streets now. And it was in the intersection of the two streets right on top of the hill. I remember that we used to coast right out the front steps and get in a washtub or something and slide clear on down into town. And it was a two -story building, Berton L. French, I don't remember whether he taught at the year we went, but he taught at that school. And that school burnt in 19—and one, I believe it is, 1900, 1901. And they had a temporary school down below what was the Grand Central Hotel, below Main Street, until a new school was built where the present school is now. And a school that is then built, burnt down, and the present brick school, primary school is sitting on that location."
Herman Schupfer,0:05:36,"The school was—there was practically 60 pupils in a room with one teacher, and school started at 9 o 'clock, recess at 10 .30 till 10 .45, noon at 12 till 1, then 2 .30 to 1 .30 to 3 to 4 o 'clock. And that was school teaching the different subjects, no sports included. Any sports it had was after school, on Saturdays or Sundays. And that was eighth grade. I did later put in the ninth grade what a few pupil went to. And my brother and I practically quit in eighth grade. I went a few—part of the time in the ninth grade. But we missed some school every year on kind of helping form. We had a plow with a foot burner, they called it, with two or three horses. And we usually had two of them. And we'd have to stay out of school and do the plow in the fall, and also in the spring. And help seed it. And those days on the farm, it was practically lived off of the water produced. Mother had chickens. She had about 100, 150 chickens. And took the eggs to the store for groceries and things. And most of the crop was wheat and corn. And the wheat was generally for hay. And sold some of it and fed the rest of it, the cattle and the horses."
Herman Schupfer,0:08:00,"And at the off time, in the summertime, we'd usually work someplace and try to earn a few eggs to Nicholas. I remember picking potatoes for ten cents an hour. Riding color -wayed a horse ten hours a day for two bits."
