speaker,timestamp,words
Sam Schrager,0:00:01,Charles Jelleberg was a teamster and Carl Lancaster an all -around logger for potlatch forests.
Sam Schrager,0:00:07,Both were raised in the county and they are long time friends.
Sam Schrager,0:00:11,When they get together they swap stories about what they did and saw and found memorable working in the woods.
Sam Schrager,0:00:17,"Much of what they say here has to do with horses and their treatment and with various jobs, accidents and relations between loggers. The conversation begins with Charles recalling the family homesteading at Park."
Charles Jelleberg or Carl Lancaster,0:00:49,I'd like to have you tell me what you can remember to preserve about the early days.
Charles Jelleberg or Carl Lancaster,0:00:59,This here has been a great help to me. It's a good thing it was roped there. See I have no work certificate. See when I was born it wasn't super -typical about that then.
Sam Schrager,0:01:10,I was talking to someone down there in Morrison and they said have you got a bible?
Charles Jelleberg or Carl Lancaster,0:01:14,I said yes. If there's anything roped in that then I said it's all roped. That's how I got the dates on.
Sam Schrager,0:01:24,"Beyond the dates and all that, what can you remember about old parents and what it was like for them starting in here and why they decided to come out from Moscow?"
Charles Jelleberg or Carl Lancaster,0:01:46,"Well, I can kind of give you a hint. My dad and somebody else come out from Moscow in the fall and built a cabin and ruined the family in the next year. Another friend Willie was born you see."
Charles Jelleberg or Carl Lancaster,0:02:06,"I tell you, these old pioneers, same as any other country that had pioneered, they had a tough day of it. It wasn't smooth you know. Of course, they'd get a cabin built and you had to clear so much land within a certain length of time. I can't just explain that. I think it was two acres you had to have. I know there was a certain amount of ground you had to have. I guess I can't."
Sam Schrager,0:02:39,Do you remember? Do you know what made your father decide to leave Moscow and come out here in Homestead?
Charles Jelleberg or Carl Lancaster,0:02:45,"He was raised in the timber back in Norway. And when he seen the true EYA, here's where I stayed. And the country around Moscow at that time was taken. But the next first prairie over there at Craigmont was thrown open. And dad was here in time that he could almost sit on the next first prairie. Which he was sorry ever after he hadn't done."
Sam Schrager,0:03:12,Why? What was better about that than here?
Charles Jelleberg or Carl Lancaster,0:03:17,"You see that, you would start right in power there in October."
Charles Jelleberg or Carl Lancaster,0:03:25,"And out here with Troy, I heard dad tell that. They hired some saddle horses in Moscow and two or three more and they were riding through looking at the country you know. And they camped at Spring Valley. On the seventh day of July there was half an inch of ice on the water. And they said no, no, no, we don't want this place."
Charles Jelleberg or Carl Lancaster,0:03:48,So they kept looking and they found this place.
Charles Jelleberg or Carl Lancaster,0:03:52,Yeah. Yeah. And one reason that made him take part of this place is because there's two good springs here in the canyon. And he seen that water and the rest is all rocks on there.
Sam Schrager,0:04:09,Were there people out here when he came out already?
Charles Jelleberg or Carl Lancaster,0:04:12,A couple of experts.
Sam Schrager,0:04:14,They were the only people around Park? Huh? They were the only people around Park at that time? So he was really one of the first sellers?
Charles Jelleberg or Carl Lancaster,0:04:21,"He was among the first. There were two bachelors in there ahead of him and Ferguson. And there was some at the name of Ferguson. I can just barely remember them. And most of these homesteaders in here, well I said most, but a good fifty percent of them were bachelors. I better be careful about that. I got in bad over that one time."
Sam Schrager,0:04:48,What were these two guys like? Do you remember anything about them? Do you remember anything about these guys that were here first?
Charles Jelleberg or Carl Lancaster,0:04:54,"No, I don't really. Because when I got big enough to pay any attention or to listen, I had to hold up the skidoo when it come. I tell you, I know this much and you do too. And it was all a gathered difference from now. Now it's the almighty cash and expenses where you go. I can remember as a kid, if you were sitting up there and had to have a little lift, you know, maybe for a day or two, doing something that had to be done. The whole neighborhood would be there. And nobody paid any attention. Maybe next time they come and help me. And it was through that help one another that they got by at all. And now you go to one of these neighbors who wanted to help you and they want to go for five hours an hour."
Charles Jelleberg or Carl Lancaster,0:05:54,And I don't blame them personally because there's a system we got into.
Charles Jelleberg or Carl Lancaster,0:06:07,So they...
Charles Jelleberg or Carl Lancaster,0:06:08,it was really just by helping each other that people would get by.
Charles Jelleberg or Carl Lancaster,0:06:12,"Yeah, that's the only way they got by, you know. Because they never had no money. If they didn't go out around Moscow in the harvest, there were jobs in the mines up north there. If they didn't make a few dollars, they had to go for a few rags to wear and a grub."
Sam Schrager,0:06:31,Did your father used to have to work out in the early days when you were first out here?
Charles Jelleberg or Carl Lancaster,0:06:35,I bet.
Sam Schrager,0:06:36,Where did he go?
Charles Jelleberg or Carl Lancaster,0:06:38,"He worked in the mines mostly, up north."
Charles Jelleberg or Carl Lancaster,0:06:43,"He wasn't at home a lot of the time, I guess."
Charles Jelleberg or Carl Lancaster,0:06:46,"Oh, he couldn't be, you know. When he was home, he had to clear land or do something. And you know, them people enjoyed themselves. I can remember, you know, maybe on some Saturday night the women would make a bunch of sandwiches and some cake and coffee. We'd go to your house on the hill with you. I bet, sure. And play cards and dance or whatever you want to do. Have a visit in the social, you know. You can't do that now. We won't see it anymore. It was a week down here after I got big enough to go. Oh, I've come up here to dance with myself right up here in this, right up here, you know. In this schoolhouse. Sure, you bet. After me and I was married, I've been over here to the show then. I used to go when I was just a kid, 12, 13 years old. I used to be in the Quadrille Quarter. Yeah. Come on square dances. You probably remember that. No, I don't. No, I wasn't up here around here then, Charlie."
Charles Jelleberg or Carl Lancaster,0:07:48,You were still around Harvard. Yeah.
Sam Schrager,0:07:55,What did you have to do to call the quadrilles? Was that hard?
