speaker,timestamp,words
Laura Schrager or Sam Schrager,0:00:00,"Edna Johnson Butterfield was born in 1890 at Woodfell, a community north of Harvard. She lived there until age 20 when she married Orville Butterfield and moved to two miles west of Harvard. On this tape, Edna Butterfield describes her parents' arrival in the United States and their move to Woodville. She talks of her father packing groceries up to the Hutu Miners and of her house, which was a halfway house for travelers from Harvard to Emida. She also mentions school, entertainment, the 1893 Depression, and doctoring."
Edna Johnson Butterfield or Unknown Speakers,0:00:37,She lives about a mile from here. My oldest daughter. This girl.
Laura Schrager or Sam Schrager,0:00:43,You're her oldest daughter?
Edna Johnson Butterfield or Unknown Speakers,0:00:46,Mm-hmm.
Edna Johnson Butterfield or Unknown Speakers,0:00:52,I'm sure Jan Gilder knows her.
Laura Schrager or Sam Schrager,0:00:55,"Oh, yeah?"
Edna Johnson Butterfield or Unknown Speakers,0:00:56,He knows me. And you all are Gilders. No.
Laura Schrager or Sam Schrager,0:01:03,Where do they live around here? The Gilders?
Edna Johnson Butterfield or Unknown Speakers,0:01:05,Yeah. Up above Harvard.
Laura Schrager or Sam Schrager,0:01:07,How far? Do they live near where you used to live?
Edna Johnson Butterfield or Unknown Speakers,0:01:13,They lived a ways from where I used to live.
Edna Johnson Butterfield or Unknown Speakers,0:01:16,Have you been up to Harvard around?
Edna Johnson Butterfield or Unknown Speakers,0:01:18,Yeah. Do you know where Mrs.
Edna Johnson Butterfield or Unknown Speakers,0:01:20,Mance lives? Bell Mance?
Laura Schrager or Sam Schrager,0:01:22,"No. Well, that's where they used to live. Hmm."
Edna Johnson Butterfield or Unknown Speakers,0:01:29,Do you know where I live?
Laura Schrager or Sam Schrager,0:01:31,No. I don't know many of the people around here.
Edna Johnson Butterfield or Unknown Speakers,0:01:39,"There's a chair over there if you... Hmm. Oh, it's okay. Hmm. I don't remember much of what we talked about, about your parents last time."
Laura Schrager or Sam Schrager,0:01:53,"But, um, your father was from Sweden, right?"
Edna Johnson Butterfield or Unknown Speakers,0:01:58,And he came over here. Yes.
Laura Schrager or Sam Schrager,0:02:00,Do you know why he came? What? Do you know why he came?
Edna Johnson Butterfield or Unknown Speakers,0:02:05,"Oh, just to change, just to see if he could do better, I guess. He was only 17 when he came over. Mm-hmm. And he never saw any of his own folks after that."
Laura Schrager or Sam Schrager,0:02:19,No one came over with him then?
Edna Johnson Butterfield or Unknown Speakers,0:02:22,"No, it seems that I never, as near as I know, there was just a friend of his over here somewhere and he came over to where this friend was. Mm-hmm. And he just stayed, that's all."
Laura Schrager or Sam Schrager,0:02:46,"He first came to the Midwest, right?"
Edna Johnson Butterfield or Unknown Speakers,0:02:50,"Well, the first place he came to was Illinois, when he came across. Mm-hmm."
