speaker,words,tags,timestamp
,"KAREN PURTEE: Okay, start with your family and then maybe how you got here",,
,why.,,
,"HILDA RUBERG: Well, my father had been out here during the summer and he bought",,
,"this farm out here in Big Meadow and then in November, he brought the",,
,whole family out. There were eleven children at that time and we,,
,landed in Troy on November the 12th- no- what was it?,,
,HELENA C. CARLSON: August.,,
HR,Huh?,,
HCC,"It was in August. No, it was November, 1912. And so when we got here it was at",,
HCC,night,,
HCC,and we had to stay in a hotel down here and in the morning got some,,
HCC,"body to take us out in a hack, you know, and the mud was hub deep",,
HCC,"in the streets of Troy. And we drove out there, it was three miles",,
HCC,"out there and"")my brother had come up first. He came out with the",,
HCC,"carload of stock, you know, horses and cattle and so on, so he was",,
HCC,already out there. And the house that we moved into was just nothing,,
HCC,but these up and down boards with the on the cracks. And,,
HCC,"we had to fix up the house, so they relined the house inside and",,
HCC,papered it and sided it on the outside to keep warm during the win,,
HCC,"ter. And so then, in January I and my two sisters went to Spokane",,
HCC,"to find work, you know. ^A very large family we couldn't all live",,
HCC,at home.,,
LP,You were about nineteen then?,,
HR,"Yeah, Iwas nineteen. And we did housework just like everybody else",,
HR,"in those days, around; we went; to Spokane to do housework. You could always get it.",,
HR,Troy; bought afarm out from Burnt Ridge and,,
HR,"lived out on Burnt Ridge up until !48, but then I lost my first husband in '39 - no",,
HR,"in '31- and I remarried again in '36, but I still",,
HR,"lived out on the Ridge. Well then, we sold out in'48.",,
KP,"Your husband wasn^-from Troy, then?",,
HR,"Not the first husband, but he had relatives at Troy. I met him at",,
HR,Spokane. At that time I didn't know he had relatives at Troy.,,
KP,You came from North Dakota?,,
HR,"Yes, Hope, North Dakota.",,
KP,By train?,,
HR,By train.yk two and a half day trip out on the train.,,
KP,That was a long time for a big family.,,
HR,Yes.,,
KP,Were you the oldest girl then?,,
HR,"I was the oldest girl, yeah. Ed was older than I was. AI was the",,
HR,"oldest girl. And then of course, they had the farm, you know, just",,
HR,like anybody else out here.,,
HCC,.We cut wood.,,
HR,"Yeah, well, Ira never did cut any wood.",,
HCC,I mean out on the farm out there.,,
HR,"Oh, yeah, the folks out there, they cut wood to make the living, to",,
HR,haul to town to sell. It was just a farm with just a few acres clea,,
HR,"red, you know, and then it didn't take very long til they had several",,
HR,"acres, maybe 100 acres cleared that they farmed.",,
KP,The boys could do it?,,
HR,"Yeah, my dad and Ed and the other boys, you know. And after they got",,
HR,"land enough cleared, then of course, the boys went to the woods to",,
HR,work.,,
KP,But your father stayed and farmed?,,
HR,"Oh, yeah, he stayed and farmed. And my mother died in '22. And so",,
HR,he farmed a couple of years afterwards. Then he sold it.,,
KP,What type of duty did you have when you went to Spokane and became,,
KP,a housekeeper?,,
HR,"Oh, we just did the regular housework, you know. Did the cooking",,
HR,"and kept the house up, the whole thing. And we always had Thursday",,
HR,afternoon off to go to town.,,
KP,"Did they give you Sunday off, too?",,
HR,"Well, sometimes you had Sunday afternoon off, but sometimes you had",,
HR,"to be there, they had company, you know. Had to cook. But we could",,
HR,"have Sunday afternoons off, too.",,
KP,"And they had a place for you to live, too?",,
HR,"Oh, yes, we lived right in the house. It was kinda fun, you know.",,
KP,Did you work for more than one?,,
HR,"It was one mostly the entire time. I started out at one place, you",,
HR,"know, and oh, I liked it there but I didn't like it as well- I",,
HR,"thought if I could, you know. But the backdoor neighbor wanted me",,
HR,over there. She had a girl working for her and she was leaving and,,
HR,"she wanted me to come over there to work for her, so I did that.",,
HR,"Yeah, they were awful nice to me. did I meet my man? It was",,
HR,"at a dance hall! (Laughter) Yeah, isn't that funny? And he^ad",,
HR,Troy relatives. I didn't know that when I met him.,,
KP,Isn't that funnY? Is that one of the things you did on your Thurs,,
KP,"day afternoon off, was to go dancing?",,
HR,"Yeah, Thursday evenings, because we had the whole afternoon off. It",,
HR,was Thursday evenings that we'd go to dances. I know there were,,
HR,"severals girls from Troy working up there. We all met downtown, see",,
HR,"and went to the dances.Her mother used to brag about it, she says, ""Hilda got the",,
HR,best man,,
HR,"in the whole country, and Mabel got the second best!"" (Laughter)",,
KP,That's nice. Did you have a lot of responsibility at home because,,
KP,you were the oldest girl?,,
HR,"Oh, yes, I had to do more because the others were younger than me.",,
HR,If any of the neighbors needed any help they always went to help the,,
HR,"neighbors, you know, but I was always the one at home. Had to take",,
HR,"and do care of the little kids and helped around, you know. My mother al-",,
HR,ways did so much outside work.,,
KP,"Oh, did she?",,
KP,": Uh-huh. Yeah, you know, we milked a lot of cows and so on and had",,
KP,"big gardens and all that and she was outside working, and I had to",,
KP,help inside. And she worked outside. We were all busy all the time.,,
KP,Do you have any idea how your father found out about this part of the,,
KP,country?,,
KP,"Well, he just thought he wanted to go out West and he went to Oregon",,
KP,"first; he went to BurflS, Oregon. He'd heard about that country and",,
KP,he got out there and saw them rounding up jackrabbits! (Chuckles),,
KP,"And he got out of there! And so he came to Moscow, then he came",,
KP,down to Troy and he met Mr. Duffy- they belonged to Mr. Duffy and,,
KP,so he just decided he couldn't go back home without buying something.,,
KP,"He thought that he had to have something, or we were going to be",,
KP,disappointed. And he just paid so much down because he thought he,,
KP,"wasn't going to keep it, and came back and Mother was so happy about",,
KP,"it, you know. And so when the time came he didn't want to go and",,
KP,"she says, ""We're going!"" (Chuckles) And she liked it so well out",,
KP,"here, she was from Norway, and she said it just reminded her of Nor",,
KP,way.,,
KP,"Oh, all the green trees?",,
KP,^^. All the green trees and everything.,,
KP,"UC : And then there were a lot of other Norway people here, too.",,
KP,"H2: Uh-huh. Lot of Scandinavians around here. They learned to like it,",,
KP,"though, he learned to like it, too, but it was a lot of hard work",,
KP,"for him. He was used to farming, wasn't used to the sawing tall tim",,
KP,ber.,,
KP,Your brother mentioned that you had a little sister that died.,,
KP,"Yes, she died- I think she was only four. She died in '22. The same year as your mother?",,
KP,"No, my mother died in '23. I think mother died in '23. No, Fern",,
KP,"died in 1918, Mother died in '22. She was born in 1914, she was",,
KP,"born after we came out here. And she got burned, you know. Yeah,",,
KP,"the day before, on Sunday, on Sunday we'd all had a reunion, the",,
KP,first time the whole family had all been together time.,,
KP,"My brother was in the navy and he was home, and of course, my sister",,
KP,"worked in Spokane and Mabel, my other sister lived over in Montana,",,
KP,"and we all got together, went down to Troy and had our picture taken",,
KP,"on Monday. And the next morning, of course my brother in the navy",,
KP,had took the train that evening and went back to the east coast and,,
KP,the next morning my sister and my mother were upstairs making beds,,
