speaker,words,tags,timestamp
,GRACE WICKS: I want to talk first about Mary Jane Lamphear. She was a maiden,,
,"lady, born in 1843,in Verona, New York. And she never considered herself",,
,"a New Englander. She was an upper York Stater. Her next, she was the",,
,"oldest of the family of Richason and Mary Roberts Lamphear.""In later",,
,studies of the family history we learn that it was spelled with an 'ui',,
,"rather than an ?H!. And with various endings, such as ier, and ere. But",,
,this family always carried the ear syllable'.She was the oldest of three,,
,"children, her parents having been married 1841. They lived on the same",,
,home which still is in the family. I believe the last owner I knew of to,,
,"have it was Blair Lamphear, in that location. The family were farmers",,
,"and cheese makers. Mary Jane, as the oldest of the family, I should say",,
,"that her next brother was Joshua Giles, my grandfather, and then sometime",,
,"later, a son Edgar Roberts Lamphear was born. As the oldest of the family,",,
,Mary Jane was givena very great deal of the household resonsiblities. Her,,
,mother not being particularly well. The story was told about the mother arr,,
,"almost 60, being completely casted. She had her feet in the oven door",,
,with a little rocker drawn up in front of the kitchen range. And was,,
,greatly babied by the whole family. She wore a shawl and a little cap.,,
,"Because of her advanced age, which of course was about 57.",,
,And the meals,,
,of the family were prodigious. Of course they did a great deal of outdoor,,
,work in a cold climate time and they could handle a great many,,
,"strona oods. But pie for breakfast was very usual, on top of a very",,
,"substantial breakfast, which included meat and potatoes always. The",,
,pies were made ahead of time and stored on the shelf of either the milk,,
,room or the outdoor cellar. These remained cold both summer and winter.,,
,And there would be maybe twenty pies in a row and they would be the,,
,"substantial kind,AMince, pumpkin, apple and so forth. And those were brought",,
,"in. from time to time to be sliced and eaten. Auntie, as she was known",,
,to us children was the main cook and the main manager of the household.,,
,She was most unusual in that she was a businesswoman throughout her life.,,
,And took care of herself very adequately indeed. With some very distinct,,
,periods in her career. The first thing I know of that she did was to,,
,be a Yankee young woman who sold bibles south of the Mason-Dixon line,,
,immediatley following the Civil War. She met much hostility as a down east,,
,"Yankee, they didn't call her a 'damn yankee'but they did call her a down",,
,east Yankee. And the most dramatic incident of this hostility was when,,
