speaker,timestamp,words

Kenneth Wilkins,00:00:02,"Yeah, yeah, we knew him very well. In fact, I worked for him. He had a Samovich. You know Scandinavians, they always turn the V's and the W's around. Well, it's Sam Samovich was his name.",
Sam Schrager,00:00:24,What was he like?,
Kenneth Wilkins,00:00:27,"Oh, he was like, like old Arthur said, he was a real nice fellow and he could hardly speak English so you could understand him. And he was a boss for the Potlatch. And he had a fellow that worked in his crew that was just real troublesome and quarrelsome and always quarreling with the men. And so he fired him one day and the old Sam had a shovel on his shoulder and he walked up to this fellow and told him that he had a double-bitted axe and he hit it Sam with that axe and hit the shovel and just come right down through his arm until his arm just barely hung on. You know, just all to cut it off. And so, but they fixed it back so that he could use it. So, and then he was section boss there for years and years. Arthur told me that story, told me something like that. He told me that Sam shot the guy. And he shot him and killed him.",
Dorothy Wilkins,00:01:54,Yeah.,
Kenneth Wilkins,00:01:54,"Well, he had a pistol. He had a pistol and when the fellow cut his arm off of the axe, well he just shot him and killed him right there. So that's what happened then. Yeah. That's what happened. He said something that Sam had just gotten that pistol back from T .P. Jones. T .P. had it barred in front of him. Anyway, he happened to have it in his pocket. And he said he just emptied it right into him. He said, he said, I shot every shell I had. He said, if I had more, I'd have shot more. I think Arthur said something like, I shot him once and he kept coming. I shot him twice. He kept coming. I shot him three times and he went down like a sober man. But I remembered that that old fella, he was, he was, you're a nice old guy.",
Sam Schrager,00:03:01,Where did you come from?,
Dorothy Wilkins,00:03:03,I'm coming to some house. I'll be sure to get someone.,
Kenneth Wilkins,00:03:06,"Of course, I was just, just a boy, 15, 16. I guess I was 16 then. In the summer I worked there and there was a couple other boys who worked there. And the track that went out from that camp, we went over a lot of hilly ground, uphill and downhill and in the low places, the track would sink in the mud. So we, we had to split rails, just like they do fence rails, and jack the track up in low places and put those rails underneath the track. Well, it seemed like we always found the best timber up on top of the hills and he had a, you know, we had an old push car and we'd load those rails on the push car and take them down to the bottom. And old Sam had a hole cut in the, in the floor of the car. Then he had a Peavey stalk, old broken Peavey stalk and he tapered so that he could stick it down in there and use it for brake. And about once every two or three days we'd manage to cover up the hole on that push car so he couldn't get that stick in there. And then when we'd get it loaded, he'd jump on and we'd give him up. He couldn't get the thing brakes. Down the hill he would go, you know. And when he'd get to the bottom, he'd jump off and he'd shake his fist out. He knew we did it on purpose. Then he'd watch us like everything for a day or two, you know, and then he'd forget again. Oh, we used to have a lot of fun with him.",
Sam Schrager,00:04:54,How big was the crew that you guys had working?,
Kenneth Wilkins,00:04:57,"We only had about six or seven men, about six or seven men. Another thing we used to do, we used to hunt bee trees. We're supposed to be working and we'd hunt bee trees. And he didn't have any use for the honey. He boarded in the camp, you know. There was a man who worked on the crew that lived at home and he didn't live very far from the camp. And so we'd just hunt bee trees. He'd send two of us at a time, go and hunt bee trees. When we'd find a bee tree, the whole crew would go and cut it and give the honey to that man that worked there. And he didn't have any use for it himself, but he just wanted to make a good fellow out of himself, I guess. I don't know. That sounds like he wasn't too hard on you. Oh no, oh no, no. He used to tell us, now boys, he said, I don't care whether you work or not, but he said, don't sit down and keep your tools in your hands. He said, I don't care whether you work or not. I sure got a chuckle out of this when I see what Arthur had to say about old Sam Samovich.",
Sam Schrager,00:06:29,"Yeah, he'd been there for some years when you went to work for him, right?",
Kenneth Wilkins,00:06:33,"Yeah, yes. It had been some time before that he had his arm cut. Because it was all healed up until he could use it, but he wouldn't let any of the Potlatch bosses know that he could use it. He'd walk around when they were around, he'd walk around that arm and just go like this. But he could use it pretty good if he wanted to do it.",
Sam Schrager,00:07:07,Is that how he got to be a boss?,
Kenneth Wilkins,00:07:10,"He was a boss before. That just ensured him his job, you see, because he'd got hurt there on the job. Because he got hurt, they would keep him. They'd keep him on. And he knew that.",
Sam Schrager,00:07:33,"This guy who got in a fight with and killed, he's just a troublemaker?",
Kenneth Wilkins,00:07:37,"Yeah, that's what they said. Said he was just a sort of a troublemaker, always quarreling with the other men in the crews. And he was just a sort of a troublemaker.",
Sam Schrager,00:07:56,How did you go after the bees in those days?,
Kenneth Wilkins,00:08:01,"Well, you find where the bees water generally. They'll water the closest water from the tree. And then you can watch them. They go in a straight line. See, from that water hole, they'll just raise and go in a straight line towards that tree. And when they fill up with water, while they're heavy and they fly slow, you can just watch one and just tell exactly what direction he goes. And then follow him. And then if it's too far, then you can look at the trees and kind of figure which tree is a bee tree, if it looks like it's hollow, got holes in it or anything. Or else you had a bee box with some little honey or honeycomb in it. And you'd follow that bee as far as you could see him and then set this box down. And then they'd start working that honey. And then you'd get another line on them and tell you you could find the tree.",
Sam Schrager,00:09:15,Would you trap them in the box once they went inside it?,
Kenneth Wilkins,00:09:20,"Yeah, sometimes. Sometimes some of them had a little glass lid on the box and they'd get three or four bees in there. And then they'd watch one go and then they'd put this glass lid over. And they'd watch one as far as they could go. And they'd pick the box up and go and set it down there. And then they'd let out another one and watch that one. And it wouldn't take too long. You could find the tree. And there were just lots and lots of bees in that country. Oh, that was out on that ridge. It'd be south of where Arthur lives there. There were just worlds of bees in there that year.",
Sam Schrager,00:10:08,"After you find the bee tree, then what? Then you go and you get a bunch of guys who'll cut it down?",
Kenneth Wilkins,00:10:14,"Then they'd just cut it down and cut the chunk right out where the bees were and split it and get the honey out. If the bees didn't sting you so much, you had to leave first.",
Sam Schrager,00:10:29,What'd you do to stop that from getting stung?,
Kenneth Wilkins,00:10:32,"Well, sometimes they'd wait until night to cut the section out and get the bees out. But some people now, they don't seem to bother much. And they'd go right in there and cut the section out and get the honey and the bees just swarm all around them. That's not for me. They really went after me.",
Sam Schrager,00:11:04,"When they cut the section out, would they make the honey right there? What would they do with the honey after they cut it?",
Kenneth Wilkins,00:11:13,Just put it in the pail and just take it out.,
Sam Schrager,00:11:17,You didn't boil it or anything?,
Kenneth Wilkins,00:11:18,"No, no. It was right in a comb. You can just pick the combs right out and put them in pails. It is good just the way it came out of the tree.",
Sam Schrager,00:11:36,Did you mark the tree? Would you mark the tree once you found it so you could find it?,
Kenneth Wilkins,00:11:42,"Well, some of them used to. Some of them would mark the tree and then it was supposed to be theirs. No one else was supposed to cut it. But like we were there, we would just follow them as soon as we found them and take the honey.",
Sam Schrager,00:12:14,"Well, when was it that you were working on the crew for Sands?",
Kenneth Wilkins,00:12:19,"That was in 1918. 1918, First World War.",
Sam Schrager,00:12:30,Were you working the 10-hour days?,
Kenneth Wilkins,00:12:32,"No, that was eight-hour days, six days a week. I hadn't gotten down to the five-day week yet at that time.",
Sam Schrager,00:13:03,Did you bunk in the camp then?,
Kenneth Wilkins,00:13:06,"Oh, yes. When I first went to work there, everyone had to carry his own bed. During that summer is when the company started furnishing beds for the men. Before that time, everybody had to furnish their own bed. Every old lumberjack had a bedroll and he'd roll it up and when he'd go from one camp to the other, he'd roll that bedroll up and take down the railroad track a foot, you know, to the next camp.",
Sam Schrager,00:13:48,"Do you remember, were you ever in a camp before they improved those conditions?",
