speaker,timestamp,words
Rachel Foxman,0:00:03,"This conversation with Pearl Maclied and Florence Melder Lange took place in Ms. McLeod's home in Moscow, Idaho on May the 1st, 1978. The interviewer is Rachel Foxman."
Pauline (Pearl) Maclied or Florence Melder Lange,0:00:48,Okay.
Pauline (Pearl) Maclied or Florence Melder Lange,0:00:50,Now you want me to go ahead with this effort here?
Pauline (Pearl) Maclied or Florence Melder Lange,0:00:56,"I think maybe I should. Well, what I did, you see, I wrote up your Encouraged by Dr. Gritman. As I said, I didn't have to know that, but the year is 1892. Yeah, she can get that too. Well, now some of these things were not, they were some that Mrs. Gritman told me when Dr. Gritman, he had gone to England and Vienna and had studied over there. And these were some of the things that they were using over there, which they were not using over here. They were doing major surgeries."
Pauline (Pearl) Maclied or Florence Melder Lange,0:01:42,"This conversation with Pearl McLeod and Florence Melder -Lange took place in Ms. McLeod's home in Moscow on May the 1st, 1978. The interviewer is Rachel Foxman."
Pauline (Pearl) Maclied or Florence Melder Lange,0:01:57,"And of course everybody had to wear a mask because that was the time of the flu epidemic we had. And now Dr. Gritman, he had, when I came here, they had their own cows. And they also had, he also had two teams of horses. Two teams. And during this epidemic, he would have drivers. He wouldn't drive because he would be so tired he would be sleeping because he would make so many country calls because there was no room in the hospital for all the patients who were ill."
Pauline (Pearl) Maclied or Florence Melder Lange,0:02:44,So...
Rachel Foxman,0:02:45,How large was the hospital at that time? Do you know?
Pauline (Pearl) Maclied or Florence Melder Lange,0:02:49,"Well, I don't, there was so much space taken up by the people who worked there and lived in there. So I don't think it was any larger patient beds with the wards and everything. I don't think we had more than 30 beds. I think that would be ample to say that. Yes, 30 beds would be sufficient."
Rachel Foxman,0:03:14,How large was the staff that was living there?
Pauline (Pearl) Maclied or Florence Melder Lange,0:03:17,"That was living there. Well, it, it..."
Pauline (Pearl) Maclied or Florence Melder Lange,0:03:26,"I can't remember how many nurses they had all the time, you see. And some would be there for a certain length of time and then they would quit. They decided they didn't want it. Even some of them, before their three months were up, because they had three months of probation, you could decide whether you want to be a nurse or for something else. And, of course, Dr. Bing, having been over there, he had a hard time getting back just during the war, but he finally made it back after 1914 or along in there. Of course, I came in 1918. And at that time, now the nurses made all the dressings for the offices and the hospital. And at that time we had a steam sterilizer, but it was not under pressure. It was similar to a, to a cooker at the bowl."
Pauline (Pearl) Maclied or Florence Melder Lange,0:04:37,What do you call those? A pressure cooker?
Pauline (Pearl) Maclied or Florence Melder Lange,0:04:39,"Well, it wasn't a pressure cooker. There wasn't any...a double boiler. That's what I want to say. It was on that simmer, but yet there was steam that came, you know, clear up through the hole. And this thing was quite large. And the water, of course, was all in the bottom. And it was made in such a way that the water could come up all around the whole, the whole thing. And then we sterilized. Of course, we have to make all these things first. And then we sterilized our materials. They were sterilized for two days. They were sterilized an hour each day. A third day they were sterilized for three hours. Then they were dried and were ready for use. That was for the whole hospital."
Pauline (Pearl) Maclied or Florence Melder Lange,0:05:42,"And the three hour period was to, I guess I'd say annihilate, annihilate the germs that were called spore bearing germs. And they were much harder to dispose of than any other type of germ. And then in 19...about 1921, the doctor had bought all of this equipment. It was all set up in his surgery. But Washington Water Power had not yet been able to connect it. I don't know if their lines weren't heavy enough or what the problem was. In 1921, it was all connected up."
Pauline (Pearl) Maclied or Florence Melder Lange,0:06:34,"And then we could sterilize with 250 pounds of pressure. And you could sterilize about 30 minutes, 20 to 30 minutes. Some of the things, some of the materials you didn't need to sterilize quite as long as some of the others."
Rachel Foxman,0:07:02,Now would this be dressing plus the equipment?
Pauline (Pearl) Maclied or Florence Melder Lange,0:07:11,It would be dressings for the whole hospital and plus the offices. And all of the materials we would use in the surgery and anything we had to use for the maternity cases.
Rachel Foxman,0:07:26,Such as?
Pauline (Pearl) Maclied or Florence Melder Lange,0:07:27,"Well, you...and perineal pads for maternity cases. And you had to have some pads sometimes to put on the nipples to get your nipple. And for that, the nurses would make up an ointment of Vaseline and Bismuth. And you worked as much Bismuth in this Vaseline that you could, then you would apply that to the nipples. And you always had to take it off before your baby went. That's half of them, yes. Yes, and it could help heal them up. Because so many times you had a cracked nipple."
Rachel Foxman,0:08:10,What were the dressings?
Pauline (Pearl) Maclied or Florence Melder Lange,0:08:12,"Well, you need sponges of all types in a hospital."
Rachel Foxman,0:08:16,Gauze?
Pauline (Pearl) Maclied or Florence Melder Lange,0:08:17,"Oh, yes. We would buy ten bolts of gauze and there would be a hundred yards in each bolt at a time. And cotton. And various things. However, now at that time you had no plaster. You didn't have any elastic bandages. And so, but, doctor did have an x -ray. And he would x -ray his fractures. And then he would, the laundry had, had always on hand three different types of starch. Three different strengths, you might say. So he could tell what strength of this starch he would want for a certain fracture to make a cast. Now you can know how, if you have a heavy starch, and by the, we did have muslin, muslin bandages, but not any fine bandages like you have now. Any gauze bandages. We didn't have any of those. And we also used plain cardboard. You cut that, any strip you wanted, or any size he would want, and soak it in water until it was very pliable. And then he would use that and bandage that on arms or for children. And when that dried, you had a good cast."
Pauline (Pearl) Maclied or Florence Melder Lange,0:10:08,"So, and you had, didn't have any adhesive. Of course, for a cast you don't need the adhesive. But some of the dressings you put on, you have to, you have to fasten your end down, you know. So he, I never saw anybody who could use just a small stick pin to fasten that end down as well as he did, and never came out. Those kids didn't get it, didn't pull it out or anything. Just for real."
Pauline (Pearl) Maclied or Florence Melder Lange,0:10:43,"Now, have we covered everything about the surgery that we need on the kids?"
Pauline (Pearl) Maclied or Florence Melder Lange,0:10:47,"Well, you didn't tell that you boiled the instruments. Oh, well, at first, yes, we did boil the instruments. We boiled the gloves. And we boiled a couple of pans that we used."
Rachel Foxman,0:11:00,How long would you have to boil them for?
Pauline (Pearl) Maclied or Florence Melder Lange,0:11:02,"Oh, 20 minutes is fine. Especially if you have a cover over them. Otherwise, if you take one pan and cover it with the other pan, then you can handle it pretty well without, you know. Yes, we didn't dry sterilize our gloves for quite a while after we had the autoclave."
Rachel Foxman,0:11:23,"Oh, didn't you?"
Pauline (Pearl) Maclied or Florence Melder Lange,0:11:24,"No, not right at first. It was just, in fact, you know, it was an experiment for all the nurses. They had used anything like that. And, but then I guess they had instructions what to do with it. And coming to the food for the patients. Now, Mrs. Gritman, she planned the meals. And she also kind of saw, did the buying for, you know. She did the buying of all the foods and that sort of thing. And she took care of all the dairy products, all the milk."
Pauline (Pearl) Maclied or Florence Melder Lange,0:12:12,And...
Rachel Foxman,0:12:14,Did the milk come from the cows that they had?
Pauline (Pearl) Maclied or Florence Melder Lange,0:12:16,Mm -hmm.
Pauline (Pearl) Maclied or Florence Melder Lange,0:12:17,"We had them, had a janitor who did the milking. And took care of the teams for a doctor because he would come back when this epidemic was on. He would come back and he would have to have his medicine bag replenished. And they would change teams then. Because I guess one team was tired."
Pauline (Pearl) Maclied or Florence Melder Lange,0:12:46,Did you want to add that some of the food came in payment of a bill?
