speaker,words,tags,timestamp
,SAM SCHRAGER: I wondered why there were so many women here.,,
,"IONE ADAIR: Why the women went out there. Well, in the first place, the locater",,
,out that part of the country had a wife that wanted a timber claim.,,
,A sister that wanted a timber claim; two sisters that wanted timber,,
,claims. And there was a couple of women here in town that wanted tim,,
,"ber claims that we all knew. So, when the locater had located this",,
,particular batch of timber out in what was called the Forty-Nine Mea,,
,"dow country, and he took this bunch out to show them the country and",,
,"the timber and if they wanted to locate, then we could all locate there",,
,"with him, a certain distance of each other. Practically a little colony",,
,by themselves. So that's the way we all happened to go out there. I,,
,joined the fcunch with Mrs. Torson and Mrs. Durham and Mrs. Taylor and,,
,"Winifred Calkins and Kit Calkins and who else? Oh, following us when",,
,we located out there was Erwin Hanson and Art Larson went out with him,,
,just to be on the homestead with him so he'd have company. And they,,
,were on one side and they were four miles and a half off on one side,,
,and Mrs. Torson was in three-quarters of a mile from Mrs. Durham and,,
,my homestead was about four miles over on the other side and Mrs.,,
,Taylor's was over that way. And so we all got together just as a group,,
,and would take our trips out together. And it was a saving on packers,,
,and so forth when we all went together.,,
SS,Were most of these ladies as self-reliant as you were?,,
IA,I didn't quite hear you.,,
SS,"It seemed like to be a homesteader, it took a lot of self-reliance,",,
SS,"you know, you had to depend on yourself and your own resources.",,
IA,"You had to depend upon yourself. But the others, of course, surrounding",,
IA,"you that were homesteaders- had took up homesteacfe, all helped if you",,
IA,needed any help or anything like that. And Mrs. Durham and I planned winter,,
IA,together. I was four miles and a half from her place and,,
IA,so we decided that she and her daughter and I would live together that,,
IA,winter and I would go back and forth to my place as I wished. And it,,
IA,"mostly,",,
IA,"was all snowshoeing of course,.and that's the way we traveled. Then my",,
IA,father was afraid that something might happen and that we'd have no,,
IA,means of getting word out to the outside of an emergency. So he and,,
IA,Mrs. Durham and I decided that we'd hire a man to stay with us that,,
IA,winter. And so my father made the arrangements with a man by the name,,
IA,Carter. And Bill Carter said that he would trap that winter and would,,
IA,"try to make up for any additional expenses that he would do- or needed,",,
IA,and that he would go out once a month anyway to get the mail and bring,,
IA,"it to us, and the rest of the time he would spend trapping in that part",,
IA,of the country.,,
SS,Was he staying at the same cabin that you and-,,
IA,"Mrs. Durham and her daughter and I- we were the three that were And Mrs. Torson,",,
IA,"who was a here in town, had a cabin, oh,",,
IA,about three-quarters of a mile from out place. But she only spent the,,
IA,"summers out there, her sister ran the business here in town and she",,
IA,went out and spent it on the homestead while the weather was good.,,
SS,"I was just wondering; when he was there, did he have to sleep in the",,
SS,barn? No Barn.,,
SS,Did he have to sleep in the house because there was no barn there? He,,
SS,"could sleep in the house too, then?",,
IA,"He slept in the house with us; yes. We had, I don't know whether you",,
IA,"know bear grass or not, but it's a very wiry grass and holds up when",,
IA,"you made your mattress of it, and we made a full siae mattress. He",,
IA,was over six feet tall. (Chuckles) We made a full sized mattress for,,
IA,"him of : and each day we would roll it up, put a blanket over it and",,
IA,could be used as a seat in case that you wanted extra accommodations.,,
SS,Just a mat of bear grass?,,
IA,Uh-huh. Just a mattress of bear grass. We made the mattress out of,,
IA,gunny sacks that we had and then cut the bear grass and made the mat,,
IA,tress for him. And that was his bedroom. And we had a bedroom across,,
IA,"the end of the cabin, and I had a single bed and Mrs. Durham and her",,
IA,daughter had a double bed. And during the daytime we had fixed them,,
IA,so they would- the double bed would fold up in the wall and out of the,,
IA,way and the single bed used as a seat in the daytime.,,
IA,"BERNADINE ADAIR CORNELISON: Didn't you have an attic in that place, a second story?",,
IA,"Yes, we had an attic, and that's where we kept the flour and sugar and",,
IA,things that would- that the moisture might affect. We had an outdoor,,
IA,"cellar and we kept the canned goods in this outdoor cellar, but the",,
IA,cupboard was the attic. We kept the flour and the sugar because that,,
IA,"would be warm from the heat in the cabin, and it wouldn't get solid.",,
IA,"Carter, one day, got everything all ready to go out the mail and",,
IA,left early in the morning for the we called it twenty-eight miles,,
IA,"out to Avery by trail, and he didn't go back into Clarkia, because",,
IA,"that was a longer route, it took forty-five miles to get in that way.",,
IA,"So, he went out the short way to Avery, and the mail was all sent to",,
IA,"Avery, and he would go out and get it. Well, he got everything all",,
IA,ready and left early and after he left Mrs. Durham decided that she,,
IA,"had to wash, and the extra soap and stuff that she needed was up in",,
IA,the attic. And the only way into the attic was by ladder and a trap,,
IA,"door. So, we brought in the ladder and opened the trapdoor and Mrs.",,
IA,Durham went up to the attic to get the flour or whatever it was that,,
IA,she needed and about the time she got up there the ice on the legs,,
IA,of the ladder broke off and the ladder went down. Mrs. Durham went,,
IA,"with it, and as she went down she hit the end of her spine on the lad",,
IA,der and dropped off in a faint. Well Myrtle and I didn't know what to,,
IA,"do, so we just grabbed up bottle of camphor that was there and in",,
IA,"tending to put it up under her nose or where she'd breathe it, and",,
IA,Myrtle miscalculated and put it on her eye- on her forehead that ran,,
IA,"down into her eye. Well, that brought Mrs. Durham to in one grand",,
IA,rush! We grabbed her while she was in that condition and put her over,,
IA,"on my bed and she laid there all afternoon, just moaning, ""Oh, my tailbone,",,
IA,"oh, my tailbone."" And nearly drove us crazy because we didn't",,
IA,know what to do about it until Carter got back anyway. We couldn't,,
IA,send word out; we couldn't do anything. And we neither one of us were,,
IA,going off and leaving the other one alone with the mother on a twentyeight,,
IA,mile trp out to town.,,
IA,So we just endured moaning and tried to,,
IA,"keep her as comfortable as possible. Well, when Carter got back then",,
IA,he could see that Mrs. Durham was in a very bad condition and would,,
IA,"have to be taken out to town. And so, we waited for about a week un",,
IA,til she got to feeling a little better and then Carter took her and,,
IA,started off to Avery. That was a twenty-eight mile trip for a woman,,
IA,with her tailbone injured and on snowshoes! So she got along very ni,,
IA,cely until about the last mile and a half or two miles of the trip and,,
IA,"then she broke down. She just couldn't go any farther, so Carter",,
IA,practically carried her on to Avery and then they got transpor,,
IA,tation from Avery on the train and brought her down to Teko and on,,
IA,into Moscow. So we had her in the hospital for quite a little while,,
IA,here after that til she began to get better. So Myrtle and I were,,
IA,then left alone with just Carter as companion. And so we got along,,
IA,very nicely. But the next time Carter went out to Avery to see how,,
IA,"Mrs. Durham was getting along and it left Myrtle and I alone, and we",,
IA,were sitting eating our breakfast one morning and the cabin door opened,,
IA,"and in walked this grizzly, funny looking, little, old fellow and he",,
IA,"said, ""Oh, you're here."" And we said, ""Yes, who are yo u?"" He said,",,
IA,"""I'm Dynamite."" And I said, ""You are?"" He said, ""Yes, they all call",,
IA,"me Dynamite."" He said, ""I'm working on the railroad""and on the tunnel",,
IA,"and I do the drilling for the holes and putting the dynamite in, and",,
IA,"that's where I got my name."" I said, ""You do have another name, don't",,
IA,"you?"" He said, ""Yes, I'm Joel/chandler Harris."" (Chuckles) And, he",,
IA,"said, ""My mother thought the name of Joel Chandler sounds very nice.",,
IA,"She'd been reading about him, and so she called me Joel Chandler Harris.""",,
IA,"Well he came in and he stayed- he said, ""I'll stay here until your man",,
IA,"gets back."" So he stayed; we couldn't say, ""Get out!"" We had no means",,
IA,"of putting him out or anything and so we said, ""Alright."" So he took",,
IA,the bed- unrolled the bed that night and then that was his bed til Car,,
IA,"ter got back. Well, when Carter got back then Dynamite left and went",,
IA,over to Larson and Hanson's cabin and he spent the greater part of the,,
IA,winter at the Larson and Hanson cabin. He was a funny looking little,,
IA,fellow. Whiskers all over.,,
SS,Did he stay there?,,
IA,"He said, ""ive been living in your cabin while you were gone."" (Laughs)",,
IA,"""We knew somebody had been there but we had no idea who nor what."" He",,
IA,"said,""I was in there. But when your man gets back I'll go over to the",,
IA,"boys."" And that's what he did.",,
SS,Was he staying there to protect you? Was that the idea?,,
IA,Huh?,,
SS,Was he staying there to protect you? Was that his thinking?,,
IA,"We don't know. We don't know what his idea was, he was just looking",,
IA,"a place to land,,, and he just landed. And so we did a lot of blanket",,
IA,washing and all when- after he left.(Chuckles),,
SS,"You know, he stayed at Elsie place, too. Because I know Carol",,
SS,Brink once mentioned that to me. She mentioned this guy Dynamite.,,
IA,"She spoke about Dynamite, too, did she?",,
SS,"Yes, she did.",,
IA,"Well, Elsie was across on what they called another branch of the little",,
IA,"Norseman, called the Floodwood. It went south and east. It went south",,
IA,"and east and the Potlatch went the other way, and we were on the other",,
IA,side of the ridge from Elsie. She was quite a character. You should,,
IA,have known her. (Chuckles),,
BC,She was delightful.,,
IA,"She certainly was. One night we were going on the trip, my fatherafter",,
IA,"I'd been out there so long, the government decided I had to come",,
IA,in to a trail at Wallace. And in order to get to the trial at Wallace,,
IA,"I had to be notified to get out there, and there was no one in this",,
IA,"part of the country that knew where I was or location or anything, and",,
IA,so my father undertook to come out and notify me; which he did. And,,
IA,"he left word that we would need a packer to bring us out, and he wal",,
IA,"ked out that twenty-five miles from Avery, or twenty-eight miles, and",,
IA,"told me that I had to come in for the trip, And so they got",,
IA,"the packer out and the packer, Ira Mc Peek, lived at Clarkia, and",,
IA,he had been packing things with the Forest so that he knew where we,,
IA,were and how to get to us and so forth. And he brought the horses out,,
IA,for us. And he brought a horse out for me to ride that an Indian had,,
IA,"owned, and he lost the race for the Indian and the Indian was so mad",,
IA,that he cut the horse's tailfoff and his ears right close to his head.,,
IA,"Well, the day that we started out with the packtrain after my father",,
IA,"got there, they put me on Jim, the horse",,
BC,Bob.,,
IA,What? What was he?,,
BC,Bob. Called the horse Bob.,,
IA,"Bob, because of his bobbed ears and his bobbed tail. And Mc Peek said,",,
IA,"""You ride Bob because he is so surefooted."" And, he said, ""You ride",,
IA,"out on Bob."" Well, I had taken cold a little while before and I was",,
IA,"subject to attacks of quinsy, and so they dolled me up in everything",,
