speaker,timestamp,words
Sam Schrager,0:00:00,Your father's coming out to this country under what circumstances he came. Okay.
Lola Gamble Clyde,0:00:10,"My father was in about the second graduating class from San Francisco Theological Seminary, which was the only Western Presbyterian Seminary in the United States at the time. And the town of Musco had a Baptist church already founded, and it had a Dunkard church, which met in the homes of the various members. So a group of Pennsylvania women who were homesick for the white churches of their own country saw the gray -green bunch grass rolling, and they figured the Presbyterian should have a church here, too. So they contacted a Dr. Boyd, who was the Presbyterian minister at Lewiston, and he wrote to San Francisco Theological Seminary. And as my father was in that spring graduating class, he was given the mission to come up into Idaho to establish Presbyterian churches. And our church was the third Presbyterian church founded in the state of Idaho, as well as the third church in the town of Musco. Boise had a Presbyterian church, and Lewiston had Presbyterian churches ahead of us. My father always liked to tell how he came by steamboat to the mouth of the Columbia River and by riverboat to Walla Walla. And he was subsidized by the great lab banking house of Portland. They were banking and shipping people and immensely wealthy. He got as far as Walla Walla, and he found a nice young horse with a brand -new saddle and bridle waiting for him, and a sum of money to come up into this country. It had all been given by the great lab company of Boise, and they were always friends of the Presbyterian Church. They donated a hundred dollars toward the building of the first building that was established here. And when my father's church at Golden Ale, Washington burned down, they were the first people to offer to send money to help with the construction of a new church. And I've heard..."
Sam Schrager,0:02:37,You took the horse and rode out here?
Lola Gamble Clyde,0:02:38,"Yes, my father rode up into this country, and there were two interesting stories I remember him telling. They got as far as Almoda. Here he met a gentleman from Scotland, and they had three little girls with him. Two of the tiny girls were able to walk, and one was a baby in arms. These were the Cameron family from Scotland. And when they found out my father was a Presbyterian minister, they invited him to come to their tent south of Moscow and baptize the little girls. And this my father did the following Sunday when he reached Moscow. And this was the first Presbyterian baptismal service conducted in this new territory. When my father got as far as Lewiston, he was met by Governor McConnell. He wasn't then governor, but he was one of Moscow's leading citizens. And together they rode to the top of the Lewiston grade. And here they stopped at the Ruddy House, which was a halfway house where meals were served. And there were three lovely young daughters waiting on the table at the stagecoach stop. And Governor McConnell joked, and many years later I've heard the two old men sit and tell this story to each other, how my father, who was not married at the time, saw these lovely young girls and he told them, he said, now girls, whenever you get married, be sure you marry an Irishman. And Governor McConnell, who too was Irish, said, now I'm sure this young man is just speaking one word for the Irish and two for himself. And this was a great joke with the old gentleman in their old ages."
Sam Schrager,0:04:30,"When he got to Moscow, what was it that he then had to do to get things going?"
Lola Gamble Clyde,0:04:40,"There was only one church building here at the time, and that was the Baptist Church, but they always graciously consented to any of the other churches coming and using their building. And my father preached there as well as in many of the little log schoolhouses, which had already been established in the rural communities around. And I've heard Papa tell about it being at the Baptist Church and he asked for some volunteer, they had a little reed organ, and he asked for a volunteer to come and play the organ for the singing. And the lovely young Elizabeth, Elizabeth Taylor Clayton, stepped forward and played. And they played The Cross of Christ I'll Cherish. And my father always loved to sing that song. And that was real interesting how in this pioneer community there was someone able to play and they carried on their church services."
Sam Schrager,0:05:40,Did he manage to support himself?
Lola Gamble Clyde,0:05:48,"Well, he was largely subsidized. He came, he was sent here by the American Board of Missions. So, those were really missionaries sent out by the San Francisco Theological Seminary, besides just the free will offering, I don't think there was really much money in the community because there weren't over 12 or 15 regular members, I imagine, of the church. But I've also heard my father tell about the first Presbyterian wedding that he conducted. He was living in a little cabin over at the foot of the Paradise Hill. And he said he noticed a very lovely young couple that were very interested in religion. Every time he spoke at any little schoolhouse, coming riding horseback, came this nice -looking girl and her escort. And the lovely young girl was a girl named Julia Warmoth, who was the adopted daughter of the Bennett Summerfields. And her escort was handsome, courtly, young George Northrop. And they listened most attentively to the sermon. So, one lovely October day, the young couple rode horseback over to where my father's cabin stood. And the groom had brought half a sack of hand -shelled Navy beans. This was to be the wedding fee that he gave to the minister for performing the marriage ceremony. And so, I've often heard young George Northrop, when he became courtly, old George Northrop, tell how he'd spent the winter, or the previous winter, hand -shelling that bunch of beans to supply the marriage fee for the wedding."
Sam Schrager,0:07:44,Do you think he often took his fee in products?
Lola Gamble Clyde,0:07:48,"Yes, I think so. I think there was very little money in the country at that time, and you paid for most of the services in goods. That's right, in vegetables. But as my father was batching in his pioneer cabin on his homestead that he had taken up, I imagine all those things came in pretty handy. What kind of range did he have as far as where he traveled and where he... Oh, well, I think he went to Colfax because the records show that he established a Presbyterian church in the town of Colfax. And he also went down into the Lapwai County because I heard him tell how in the spring, fresh in the big runoff of the spring down there, he and a friend who was one of the founders of the Presbyterian Church, a man named William Groat, how they tried to afford the Lapwai Creek right where it joined the Clearwater River. And the horses got down and floundered, and they walked out. He walked out on the tongue of the buggy to cut the tugs loose. But the horses weren't able to swim and make it to shore. The water carried them away and ground them. It was all the two men could do to make it across the river themselves and save themselves. So he supervised and rode from the Lapwai country up into this country and beyond a doubt as far as Colfax. There were no Presbyterian churches in Spokane at that time. Cowley came a little bit after that. But at that time, the radius would be from around Moscow."
