speaker,timestamp,words
Sam Schrager,0:00:01,How did you happen to come to Moscow in the first place? Do you understand?
Harry Sampson,0:00:10,"Well, our trip, our reason for coming to Moscow was a neighbor of ours that had moved a couple of years before here and he wrote my father. There was an opening as a meat cutter with a hagen, cushion and holt. So we immediately got packed up, took the door to the Pacific and arrived in Moscow in March, 1902. A wet rainy day, it was muddy and miserable but we were able to stay overnight with the people that told us about the position and then the Jackson across the street from the old pleasant home boarding house rented the house for twelve hours a month until we could build a house of our own. Moscow was kind of divided into a special section for the Scandinavian people and it was called Swedetown and of course his father being Scandinavian immediately looked for a place up there. Well, you couldn't buy a lot, you had to buy an acre. So he bought an acre and built a house on it, a three bedroom house for twelve hundred dollars and the ground was two hundred dollars. The neighbor next door was a contractor, he built the house, Gustaf Johnson and his son Theodore. Then in order to get the place landscaped and fixed up he got Alan Ramstead, whose father, Victor Ramstead, to plant thirty -two fruit trees of his own choice on the place. And then a barn was built where we kept a cow, chickens and a pig and remember this was only five blocks from Main Street so it wasn't very far from town. You could do those things in those days. We had to have an outhouse because there were no sewer facilities and we had to dig our own well for our own water. And that lasted until about 1910 or 1912 before we got water and sewer connected to the place."
Sam Schrager,0:02:47,Where would that be today? About what street?
Harry Sampson,0:02:51,"Quarter of Logan and 7th. Then in 1905, I think it was, we moved out to the packing plant, Hagan and Christian packing plant where our father could transfer from a meat cutter to a butcher. And we lived there and you could make more money because you got a free house, free milk, free meat, free fuel, free everything. All he had to buy was fuel and necessities to wear and so on. Well from there he, we were there for about two years and when he moved to town, he passed away in 1907."
Harry Sampson,0:03:47,"So you were growing up right during that time, you were just a boy. Well I was nine years old when I came to Moscow so I remember a good deal of the early history of Moscow."
Sam Schrager,0:04:01,What do you remember about how you played as a boy and the kinds of things that the kids did in town then?
Harry Sampson,0:04:12,"Well I think the old kids games of run sheep run, hide and go seek, baseball, kick the can, all those games were very popular. Baseball was a very popular sport with us. We played it in cow pastures and every place around. So it was a real game. But the social life, when I was around from oh I'd say sixteen on, was pretty much connected with the churches, the young peoples. Being a Lutheran we had our young people's society there. A little later on we had a roller rink which we used. Fourth of July's were a big event in Moscow. Practically all of it took place on Main Street and the races, horse races and so on at the fairgrounds. There was one particular race that they had on Main Street on the Fourth of July, I always remember, they put up standards with a ring. I would judge about two inches in diameter hung from these standards and then the man on horseback had to make it in a certain time down the street with a billiard cue and grab those rings and the one that got the most rings got the prize. They also had to make it in a certain time if they didn't have a certain time while they were eliminated. And of course Main Street was decorated with all kinds of muttings and there were hot dog stands and various concessions on Main Street. A lot of youngsters races."
Harry Sampson,0:06:16,"And believe it or not, before I think along about five to ten we had a minor league baseball team here and they competed with Pullman, Colfax, Palouse, Lewiston, the town's round here and all the players with exception of the pitchers and the catcher were unpaid. And some of the people that played on the team, those volunteers were Gov. Nix who played shortstop, Roy Holman who was connected with the Washington Water Power and Hal Tilly who was the university student. This all took place down on the fairgrounds where the Rosar place is now which later become the International Higher Hall."
Sam Schrager,0:07:36,"What about the early fire at the university? You were a kid when that happened, right?"
Harry Sampson,0:07:44,"Let's see, that happened in 1907 I think or six, six I guess it was. It was right in there someplace. We were living on a farm at the time and we were notified that the university was on fire so we went up the top of the hill and saw it from about three miles away. After the building burned down they wanted to salvage the brick and they employed a lot of us youngsters to clean brick. They dynamited the building and oh, there must have been twenty of us up there cleaning brick and we were paid by a stack of one hundred. We stacked them up on one hundred. Well, during the cleaning of the brick there was a strike which I and my partner didn't strike and the foreman put us on an easy brick pile where all we had to do was to scrape the brick together and pile them up. In that way we made sixty -five dollars apiece just cleaning brick at the university. And it was long after that while the legislature provided money to start a new university."
Harry Sampson,0:09:14,"Later on, connected by the university, after my father passed away I worked for George Creighton as a messenger and stock keeper. And in about a year he figured that I ought to learn something about merchandising so he got somebody else to deliver packages and I worked in the store as stock work and eventually started selling merchandise. They were very good to me, both Mr. Creighton and his wife. And it was one of my chores every Monday morning to go up to Mrs. Creighton's house to get her laundry and take it down to a lady, Mrs. Rosaboe, who did her laundry for her."
Harry Sampson,0:10:09,"Then along about 1910 there were a couple of young men down at David's store that quit, had a disagreement with the firm and they both quit. One of the fellows happened to be staying with my mother as a rumor and a lawyer and he told me about it and he said if you want the job go down and see Mr. David. So I immediately did that and I went down there and I, being Scandinavian, why, and the county at that time was around sixty to seventy percent Scandinavian anyway and a lot of them didn't talk very good English. So he employed me at once as a salesman in the men's department. Well, that went against the grain of Mr. Creighton and he thought he was going to keep me there for years I guess and he didn't speak to me for years afterwards and even called up Mr."
Sam Schrager,0:11:12,"David and told him, he says, what do you mean by taking my help away from him?"
Harry Sampson,0:11:18,"So that ended that. Well, I was in the store in the men's department, the shoe department, the boys department, up until World War I. Mr. Homer David was head of the department and so he wanted to take over the raid. We were in the driver's department and he put me in his head at the men's department in 1917 I think it was. And I held that position until the time I retired in 1958."
Sam Schrager,0:12:05,"Let me ask you this, when you first started working there for Creighton's did you have a pretty good idea in your mind that this was the kind of work you were going to want to do?"
Harry Sampson,0:12:21,"Oh yes, I just loved merchandising, I loved merchandising and I liked meeting people. It was easy for me to wait on people for that reason and all the time that I connected with the store, unless there were people that didn't have a charge account, I practically knew them by their first name because the population at that time of Moscow was round about 3 ,500 and there were only about 600 enrolled at the university. So we got to know every faculty member and practically every student."
Harry Sampson,0:13:11,"One thing that the Davids prided themselves on and all the history of their experience in the store, they did a tremendous credit business because they had a grocery department, a furniture department, it was the biggest department store in northern Idaho and they extended credit rather freely to people. And all the time they did credit,"
Harry Sampson,0:13:39,"the students, any number of students would get credit in the fall of the year and they'd operate and clear until the next fall, wouldn't pay their bill until the next fall. And they paid it up in the fall by working during the summer. And the farmers did the same thing, a lot of the farmers paid up once a year. Well the results of that were just one tenth of one percent of their credit with students. Now let me create it, one percent, not one tenth. And the farmers were greater than that. Farmers were at greater risk than students at that time, which was quite a coincidence. Speaking about the store being the biggest store in northern Idaho, they had a tremendous exchange of, bought eggs, bacon and butter from the farmers, they brought it in. And for that they got script money, values from five cents to five dollars. And some of these people would collect a hundred or more dollars worth of that script to pay up some of the bills that they had. I've seen many a times when they were candling eggs, they would get in on a Friday and Saturday, dozens and dozens of eggs, and they'd have to candle them so that there weren't any spoiled eggs. And I've seen lots of eggs that were spoiled eggs and rotten eggs that the people had picked up eggs nests along fence rows or something and turned them in. And butter, some of it you could smell all of the time it got in the store and they took that and they were baking. And the surplus of eggs, we got in more eggs than we could even sell locally. We put them in thirty dozen cases and shipped them up to Spokane for the refrigerator for the refrigerator up there. And in the season of the year that we needed those, then we drew on them and bought them back. So that was quite a business with bacon and eggs and butter. And the farmers in those days, in the time that I was in the store even, in 1910s when I went in there, the automobile still wasn't in use and the farmers only came to town where they were off five or six or ten miles away from town. They'd only come in two or three times a year. And most of these farmers had big families, five, six, eight, and ten children, and bring them in a hay rack or a hack of some kind, come in the store, and we'd fit every one of the younger gents, underwear, sweaters, shoes, socks, clothing, for the winter. And of course, they all attended country schools, so our city schools are just for people in Moscow. So it was quite a chore. It took a good part of a half a day to wait on one family to fit them out."
Harry Sampson,0:17:33,This would be when the farmer would only come in a couple few times a year. So his trading trip was a real major experience.
Sam Schrager,0:17:42,"Would most of these farmers tend to trade locally more than they would in Moscow, let's say? Would they save Moscow for the big trip?"
Harry Sampson,0:17:52,Moscow was a trading center.
Harry Sampson,0:17:55,"There was no other place really for them to trade because in their own communities like Genesee and Uniontown, Colton, and Kendrick and Juliet and those places, they couldn't afford to have the stocks that the Moscow stores could have. So Moscow has always been a trading center of, oh, I would say 30 miles around. Because today Moscow goes clear down to Andikop, up to Tico, Oakesdale, and all those places, Uniontown, Colton. It's still a trading center of this area."
Sam Schrager,0:18:44,"When you first went to work for Davis, what were the styles that were popular that you sold?"
Harry Sampson,0:18:53,"Well, I remember when I left Creighton's in Manabu, Davis, Creighton's had hard chaffers and marks closed and they had quite a reputation even at that time. So I bought a blue surge suit. It's very conservative, three button, had a vest, and you wore suspenders instead of a belt. It had a shirt with a white collar, sometimes a hook on tie."
Harry Sampson,0:19:28,And then along about
Harry Sampson,0:19:34,"1912, young men's styles began to get pretty wild. That is, L -System Clothes of Chicago came out with a suit that was peg tops and about a 14 inch bottom. You could stick your hands in your pant pockets and pull them out like a lady's skirt almost. And the front of the coat dipped. And the front of the dip almost hit your knee in the front. Well, that lasted for about four years. And then we got into the real English model suit, which is the other extreme. Very tight, short coat, three and four button front, and a very tight fitting suit. Well, I was going to the fair in San Francisco in 1915, the World's Fair, and I bought one of those suits and I put it on and it was so extreme that I was afraid to even wear it around Moscow at the time. So when we went to the fair, I put this suit on and I went down the side street, down to the depot. There were three of us that went to the fair, Harvey Fullerton and Walter Johnson."
Harry Sampson,0:21:11,"And when we got down to San Francisco, of course, we felt at home because we saw all those types of suits down there."
Sam Schrager,0:21:19,"You said when you went down the side street, you mean you sort of snuck down to the depot?"
Harry Sampson,0:21:22,Yeah.
Harry Sampson,0:21:22,"Yeah, we went down Washington Street."
Harry Sampson,0:21:30,So we had quite a lot of experience out of that.
Sam Schrager,0:21:34,"Well, by the way, how did the fair strike you down there? Did you enjoy that World's Fair in 1915?"
Harry Sampson,0:21:43,"Oh, yes."
Harry Sampson,0:21:44,"In fact, we stayed within four or five blocks of the fairgrounds so we spent the whole week out there. It was a big fair. In fact, we enjoyed it very much. We'd go into town in the evening sometimes and one of the things I remember in San Francisco is they had free lunch at the beer halls or beer taverns, I guess you'd call them. And they served steamed beer, a great big pot of it, for five cents. And then you could go over to a buffet and help yourself to cheese and crackers and dried fish and whatnot, all for the five cent drink of beer."
Harry Sampson,0:22:44,"Then we went from there down to San Diego and saw the State Fair and on down into Tijuana and Mexico to say we'd been out of the country, enjoyed that. All this trip from here was by train to Portland and from Portland to San Francisco by a new boat, the Northern Pacific, that had just been put into service and came back by boat."
Harry Sampson,0:23:19,"Let me ask you about how you got your stock for the store, David's."
Sam Schrager,0:23:27,Where did it come from?
Harry Sampson,0:23:29,"Well, after I'd been there about, oh, five, six years as a senior Mr. David took a liking to me and figured that I was going to be one of them. So he offered me some stock in the company to be paid for out of the dividends that the stock made. Well, that stock had doubled two different times in the time that I had it, so it was more valuable as the years went on. I carried that stock up until 1957 when the stock was sold to Mr. Childers of Spokane."
Harry Sampson,0:24:29,I still have the stock because Childers didn't buy the stock three years ago and he's paying for that over a period of years and I still get dividends on the stock.
Sam Schrager,0:24:47,What about the clothing? Where did you come by the selection? How did you decide what clothes you were going to carry in the store?
Harry Sampson,0:24:59,"Well, all through the years a salesman from the factory would come out with big trunks full of samples and suit some of the models already made up and he'd open up in the sample room over at the hotel and we'd spend half a day over there picking out merchandise. I did that twice a year, fall and spring. Then in later years, oh I'd say in the 50s, sometimes they made a third trip to fill in stocks and so on. Most of the clothing was bought from salesmen that called us."
Sam Schrager,0:25:55,Would you say that the selection that was available to you was wide?
Harry Sampson,0:26:00,"Yes, we had the same selection as the big city stores. The only difficulty sometimes if you were not called on soon enough, you lost out on some of the patterns that they made up into suits."
Harry Sampson,0:26:24,"During World War I, we had a lot of the US Army stationed here at the University. They filled up all the Army houses and the dormitories."
