speaker,timestamp,words
Frank or Lottie Rowan,0:00:01,"He bought much of a rustler, you know. He thought he was a new, something you shouldn't tell him. His father was working with my crew. I had a crew working with the Clay Company. He said, you know, it was maybe we could put that son of a bitch and come home."
Sam Schrager,0:00:21,You know what he done?
Frank or Lottie Rowan,0:00:22,He come right over there too.
Frank or Lottie Rowan,0:00:27,"You old guy, it's too easy to tell us and swear."
Sam Schrager,0:00:31,"Well, is that all right?"
Frank or Lottie Rowan,0:00:34,"Let her stay home. I told my husband, Bill, you've got a pair of shoes there. You sure as hell can handle him. He didn't say no more. He clicked on the horse and drove on."
Frank or Lottie Rowan,0:00:50,"One of the things I wanted to ask you about was Hayes getting shot. What you remember about Hayes, what you heard about Hayes getting shot. They were policemen, yeah."
Sam Schrager,0:01:02,What did you hear about that?
Frank or Lottie Rowan,0:01:04,"Well, it was all hearsay what I got. But the thing is, both men, before they killed each other, they had to have ingredients against each other. They were both hot -headed. So the story is that Hayes went over there, and they was enjoying themselves, a little family scrap, you know. They were probably with his, had their children with them, and Hayes came over there. And I don't know, so she told her, I suppose, that she met him at the door and told them to go away. They didn't want him there. I mean, he pushed on in anyway, and a rifle bullet cut each other in veins. He emptied his six children in the house, and then he made it back as far as the railroad track there at the depot, and he died there. Then the Hayes boys, they began shooting up there at Sly's house, and of course, he was shooting back, and there used to be, in that sign board of mine at the hotel, some of his boats was in that board where he was shooting at the Hayes boys. I don't know if they were still there or not. I don't think the sign is there anymore. Possibly, no. Oh, not in all the Sears."
Frank or Lottie Rowan,0:02:22,"But it was way over 15 years ago, for my time there, and we were very way over 50 years, so that was 60 years or so, you know. Well, what, they got him to give up."
Frank or Lottie Rowan,0:02:36,"They got Sly to give up. Oh, yes. He went down a couple, three years, and boys can get married down there and learn to trade what is independent and dream. He never came back and kept a visit. You know, I've heard one story. I don't know if you ever heard this, but I heard a story that Hayes had some friends. He was an odd fellow and had some friends that wanted to lynch Sly."
Sam Schrager,0:03:00,Did you ever hear that? Wanted to do what?
Frank or Lottie Rowan,0:03:02,"Lynch Sly. Lynch him. No, I hadn't heard that. And I wasn't a member there at that time. I was afterwards. But I don't think there was any members in it that would be inclined to do that. No. No, man."
Sam Schrager,0:03:22,"Well, with this Hayes, he wasn't very well liked, was he?"
Frank or Lottie Rowan,0:03:25,"Well, in a sense, no. He wasn't a popular man. He was a, he was a good marshal all right. He, he had anything to call for his boy. He'd done it. But he wasn't very popular. His boys wanted to be there. He was, well, he was honest. The boys were crooks. Poker players and crooks. A little fellow farmed. The farm was out near the, just this side of the Burnt Creek Cemetery there."
Frank or Lottie Rowan,0:04:05,"The road was right through the old house down on the main, the chain of the road. He was on the farm, then this Henry. He played poker and run a barbershop in town there."
Sam Schrager,0:04:19,Why wasn't they liked? Why wasn't they liked?
Frank or Lottie Rowan,0:04:22,"Well, they were dirty, underhanded sort of guys, you know. The old man was, but he was honest. He wasn't liked, but he was honest and above board with everything."
Sam Schrager,0:04:34,Why wasn't that he didn't like Hayes? Was it because he was too hard on the people? Too strict or what was the story?
Frank or Lottie Rowan,0:04:41,"Well, I don't know if he hurt people that, other people complain on. If he was disagreeing with the law, why he'd put you straight on it pretty quick. But I guess if he didn't, he'd let you know. I never knew. I never heard of him imposing on anybody that way. There was one fellow, I feel strong, he ordered him out of town. And I don't know, I feel like I'm kind of sassy about it. You get on the horse, you get the rope. I guess he told me, shoot him if he didn't get it out of town. And it is now, old man, don't you for damn never ever tried that. And he got his rope and good. I don't know, I don't believe that..."
Sam Schrager,0:05:27,Did he rope Hayes?
Frank or Lottie Rowan,0:05:29,"Yeah, he probably would too. Now I don't think that Hayes was afraid of him. Because that kind of a man, it doesn't scare you know. I think that if he'd really been afraid of him, or if he really wanted to. But it must be that he had some regards for the guy. He didn't want him actually. And another time, the nigger Joe, he ordered him out of town. Well, the nigger got on his horse in the wind, but he took out the sidewalk. And he began shooting at the other side too. Joe, he didn't make town for quite a while. I don't know what he did. He wanted to show us the skier. Go on, see, can't hit a nigger in the dark."
