speaker,timestamp,words
Rob Moore,0:00:04,Billy?
Rob Moore,0:00:06,"First off, I wanted to ask you about when you came west."
Rob Moore,0:00:12,How did you feel about coming west?
William Kauder,0:00:16,"Well, I felt that we may possibly be better in our condition."
Rob Moore,0:00:26,Do you think you did better your condition?
William Kauder,0:00:34,"Well, yes, I think we did a little."
Rob Moore,0:00:42,How did you come out here?
William Kauder,0:00:45,"Oh, the Union Pacific."
William Kauder,0:00:50,"From Omaha, Nebraska."
Rob Moore,0:00:58,Was it a regular train or a special train?
William Kauder,0:01:02,"I don't know, but it was what they called an emigrant train. Gosh, I don't know how many cars there was, but it took two engines to pull us over the rocket."
Rob Moore,0:01:25,The train was full of immigrants?
William Kauder,0:01:29,"Yes, cars were full."
Rob Moore,0:01:35,What was that like?
William Kauder,0:01:40,"Oh, pretty hard to explain. It was something new to me. I'd never traveled before. I was working on a little farm back there in Missouri."
William Kauder,0:02:05,Another kind of broke up there and went into Iowa and we finished breaking up. That was a poor loaf up in Iowa.
Rob Moore,0:02:31,Do you remember how much the immigrant train cost?
William Kauder,0:02:35,No. Our tickets were thirty -three dollars apiece.
Rob Moore,0:02:48,Do you think it was mostly rich people or poor people who were riding on the immigrant train?
William Kauder,0:02:56,"Well, they looked really like Russians to me. I suppose they were mostly scuttles to the country. They had no solid holdings."
Rob Moore,0:03:18,Where did you sleep on the train?
William Kauder,0:03:21,We had bumps. Fungalow and Vegas.
William Kauder,0:03:31,I didn't sleep on any of them. They might try to do it. Couldn't do it.
Rob Moore,0:03:43,"How about your household goods? How did you get them out? What? I'd say, how about your household goods? Did they go on the train with you?"
William Kauder,0:03:55,"We sold everything on our show, in bedclothes. We boxed up the bedclothes. There's two of the fellows who went with us and we put in our baggage for their tickets."
Rob Moore,0:04:17,Did many people know each other on that train?
William Kauder,0:04:21,"Well, I don't know about that. I didn't get acquainted with anyone."
William Kauder,0:04:29,I suppose it was generally occupied by the father and brothers. The one car we never got out of. It stayed right in that one car.
Rob Moore,0:04:50,Was there much socializing on the train?
William Kauder,0:04:54,I didn't hear of any.
Rob Moore,0:04:59,"Well, then how did people keep themselves entertained that long trip?"
William Kauder,0:05:09,"Oh, I don't know. They were pretty quiet in the car we were in. There wasn't no fussing about it."
Rob Moore,0:05:33,"What did you do to keep yourself from getting bored all those long days? On the train, you mean?"
William Kauder,0:05:41,"Yes. Oh, there was always something new appearing. That is, scenery. We watched the country pretty well."
William Kauder,0:05:59,"I remember one place that was in Wyoming. I think we were in a canyon and looked ahead. I don't know how far, of course, but it looked to me like we were going to go into a city and a town of some kind. Then when we got up in there, there was nothing but a lot of piled up rock that looked like buildings."
Rob Moore,0:06:31,That was somewhere in Montana?
William Kauder,0:06:34,"No, in Wyoming, in a canyon."
Rob Moore,0:06:40,How long did that trip take?
William Kauder,0:06:45,"Well, we left on the seventeenth day of March and got into Walla Walla just... I believe it was the twenty -first."
Rob Moore,0:06:56,What year was that? What year?
William Kauder,0:07:02,Yes.
William Kauder,0:07:07,"Eighteen... And if I remember, I believe it was 1880. Hm."
William Kauder,0:07:13,That's quite a good ways back.
Rob Moore,0:07:15,How old were you then?
William Kauder,0:07:18,Twenty -one.
Rob Moore,0:07:24,"Well, after you got out here, you worked around the Dayton country for a while, didn't you?"
William Kauder,0:07:34,"Yeah. I worked out for Walla Walla a little bit, but they were not working Walla Walla. They had their crops there and the old farmers was always passing the streets."
Rob Moore,0:07:50,The farmers were always what? What were the farmers doing?
William Kauder,0:07:58,"Passing around on the streets, walking back. Yeah."
William Kauder,0:08:03,How'd their work done?
Rob Moore,0:08:08,So what did you do? Hm? So what did you do?
William Kauder,0:08:17,"In Walla Walla? Didn't do anything. Couldn't get a job there. We landed there on the seventeenth of March and had their crops here. Hm. Was nothing doing anymore. I went up to Dayton and got tangled up in a blame's old sawmill, a patooshah. Well, I was busy enough to buy a key by the harness and moved up to the Potlatch."
Rob Moore,0:08:57,"When you moved up to the Potlatch, were there people there who'd been there a long time when you arrived?"
William Kauder,0:09:06,"At our destination, you mean."
