speaker,timestamp,words

Sam Schrager,00:00:02,"Ima Hodge Platz came to the Palouse area with her parents from Missouri in 1900 and cooked for a number of years in the harvest fields. Here she describes cutting, shocking, and thrashing grain and the art involved and also cooking for the harvest crew.",
Ima Hodge Platz,00:00:40,It was done in the crew and everything. We had thirty-two men to cook for three meters a day.,
Sam Schrager,00:00:54,"When you were talking about how from the beginning when the grain is first cut, do you describe that to me again?",
Ima Hodge Platz,00:01:03,"Well, when it's first cut, it's cut with the binder. You know what a binder is. I've seen the pictures of them.",
Sam Schrager,00:01:13,"Oh, you never did see one, huh?",
Ima Hodge Platz,00:01:16,"No. Well, they have to cut. Sometimes they head grain. And then when they do that, well, that's a different set up, too, when they head it.",
Sam Schrager,00:01:28,"But with the binder, then how does that do it?",
Ima Hodge Platz,00:01:31,"Well, with the binder, why they go around the field and they cut the grain, cut it off. It's a sickle. It cuts it. And then your binder, your bundles are made so they'll be the same size, you see. And then the binder kicks those bundles out. Then you go around and go up. They're pulled up, elevated up. And they keep, that'll go around and as your sickle goes across your grain, then that takes it up and then when you can set it, your binder. So your bundles will be the certain size, you know, that you want. There only.",
Sam Schrager,00:02:18,"About two feet wide, a foot wide?",
Ima Hodge Platz,00:02:21,"Well, there, the height of the grain is, high as your grain is. But those, the twine that ties the bundles, it goes through the center of the bundle. And that's cut off and you've got the heads on one end and your stubs on the other where it's cut from the grain.",
Sam Schrager,00:02:41,And it's tied with twine at the same time?,
Ima Hodge Platz,00:02:44,"Yes, it's tied with the twine. The binder cuts it off and it gets a certain amount, but then it's adjusted so that it'll kick that out. I don't know, I guess they track. There's, well, if it never gets so full, why it's made that they'll kick it out, you know. And then your bundles will roll around on the ground.",
Sam Schrager,00:03:08,"Okay, then what happens?",
Ima Hodge Platz,00:03:09,"Well, and then ever who, you have to get someone to shock that up. And they get, there's about seven or eight of those bundles put in the shock.",
Sam Schrager,00:03:25,Would you know how to shock one?,
Ima Hodge Platz,00:03:28,"I would know how to do it. Those bundles, you know, the bundles are the height of the grain that's cut. And that twine tied around the middle. And that binder kicks it out. And it'll cut more and it'll go in your binder. It'll come right through your binder and ties that grain up, you know, in a certain size bundle.",
Sam Schrager,00:03:54,Then so many bundles make a shock?,
Ima Hodge Platz,00:03:57,"Yes, they can put so many. It all depends on how many bundles they put into the shock. It depends on the condition that the grain's in. If it needs to be aired out a little more or something, maybe they won't make such big shocks. Sometimes the grain is just shocked. Two bundles, one bundle crisscross, you know, it's like the other, but only two in a place. But a shock of grain, they then have all six, about six bundles in the shock. And that's shocked up and they'll stand up on the field, you know, stand up in the air and that lets it dry.",
Sam Schrager,00:04:49,"One man does that job, goes around shocking?",
Ima Hodge Platz,00:04:53,"Well, they have different shockers, you know, usually yes, it's only one. But then he's not following that binder, maybe. It's already been bound, you see, and he's gone on. The one that rode the binder, he's gone on to another piece of ground or something, maybe to cut more.",
Sam Schrager,00:05:13,How long does the grain stand there and dry in the shocks?,
Ima Hodge Platz,00:05:17,"Well, they just, it all depends on if it's as soon as it's drying up or they like to, as soon as it's cured, they like to thrash it, you know. And that all depends on how quick you can get a thrasher. You see the machine, the thrashing machine is all of its own. And these bundles are made with the binder.",
Sam Schrager,00:05:42,So it could stand there for a week or more?,
Ima Hodge Platz,00:05:44,"Oh, it stands over that because it's got to be seasoned. If it's too wet, you see, and then you stack all those wells together, but then you have to mold. And it all depends on the condition of the weather and things. That makes a difference. Sometimes it rains on those buns when they're in the shock and they have to turn those. And that's the job for the farmers I have to do. If it's a lot of rain, why? So that it won't spoil the grain. See, if they were left, why they'd start to grow and sprout.",
Sam Schrager,00:06:29,Is it hard to shock? Is there any trick to piling your bundle so they stand against each other?,
Ima Hodge Platz,00:06:36,"Yes, I guess there is. I never did shock. But they always put two together, I know, to start the shock. And then they'll stack around those two. And I think the condition the grain is in depends on how many they put in the shock. You see, it'll dry quicker if you don't have too many. And it depends on the weather that comes. And a lot of times if it rains, why? They've got to take and turn those bundles if it rains a whole lot. As soon as they get dry enough in order for it not to sprout.",
Sam Schrager,00:07:12,"Well, the thrashing crew that you work with, that didn't include the binder then.",
Ima Hodge Platz,00:07:16,"No, it didn't include it. After it was in the shock, that didn't include the...",
Sam Schrager,00:07:28,"So then your harvest crew came along, right?",
Ima Hodge Platz,00:07:31,"Well, that's when the thrasher come. It was separate ... What cuts the grain, you know, that's all together separate.",
Sam Schrager,00:07:42,And what did the thrashing crew do then? How did that work?,
Ima Hodge Platz,00:07:46,"Well, that's the one that takes care of it after it's cut and dried, getting the condition to be thrashed. So you can't just cut it and thrash it right away. It's got season-like.",
Sam Schrager,00:08:01,"Well, when your crew started in, when the harvest crew then started with that, how did they go about picking up the shocks?",
Ima Hodge Platz,00:08:09,"Well, the shocks were already up. They stand up, those bundles do. And you just put your fork in them and put them where you want them. They'd have to haul them to the machine. The bundle haulers have to pick up those shocks and load it on this wagon that they haul it to the machine in. And they have to drive it to where the thrashing machine's set. They just put it in a spot, you know, and they don't move it around and without, they won't have to move to a different field or something. It's interesting to see what they have to do. They don't know what they have to do to get it. That's all a lot of people don't know what it means to harvest. They don't know. They think it's just done right now. Well, it's not. It's a long time. You wait a long time for those crops. So, in the fall or sometimes in the spring and then you don't, after it's cut even, you've got to wait until it's matured. If you just scratch it as soon as it's cut, your grain would be damp and it might spoil on you. So, it's not just a lot of people don't know what it means.",
Sam Schrager,00:09:45,"You say when the pitching of the bundles is not easy, it takes a good knack?",
Ima Hodge Platz,00:09:53,"Well, it's a knack, yes. It's the size of the bundle is that you've got to pick up off of the ground there and load it up on a bundle wagon. Just pitch it over there. All you have to do is get it in the bed, in the bundle wagon, the bed of the bundle wagon. And that's what the driver that has the team does is to place that bundle after the pitcher pitches it up on the wagon, you see. After you pitch it up, you're done with it. There's another fellow that drives the team to move it, he's the one then that has to place it around on his header bed or on the bed that they hauled in.",
Sam Schrager,00:10:42,Some guys could pitch bundles better than other guys could?,
Ima Hodge Platz,00:10:45,"Oh, yes. Goodness sakes, yes. Some of them are just easy as could be for them. And others, there's an art in it. And then the fellow drives the team while he'll place it around in the bed where he wants it. See, the bundle, the bed is, well, you've seen the bed. Well, the pitcher just pitches it in there and the one that's in there driving the team, he's the one that places the bundles around on his load. But some fellows have the nicest looking even loads when they come in with their bundles all even, you know. And others, they just throwed there.",
Sam Schrager,00:11:38,They just what?,
Ima Hodge Platz,00:11:39,"Just throwed on them. Didn't care, you know, or didn't know or what, I don't know. But some of the loads that when they were loaded on nice, the bundles, they looked nice. And then sitting up there driving, sitting up there driving the horses, looked good to see it. But then when they're just haphazard way of loading, it's shown, told them if they didn't know anything about or didn't care. And that was up to the man that ran the bundle wagon, how the load looked. Well, the one that pitched, it was the one that loaded the bundles after they were pitched onto the wagon, you see. There's a way to place those around in there and you can get more. There's an art in it. A lot of them don't know what it means to, oh, well, it's just like sewing sacks or anything. There's an art in it. You can tell when the bins that come into the machine, the cookhouse wasn't generally very far from the machine. And you can tell anybody that never loaded the bundles onto the wagon because their bundles were even and nice outside. There wasn't one sticking here and another one little, and one way over here. You could tell one that was used to doing that. There's an art in it.",
Sam Schrager,00:13:18,"Well, what happened then when they brought it into the machine and how did they get it off the wagon?",
Ima Hodge Platz,00:13:24,"Well, they had to pitch it off, the fellas that hauled it into the machine while they pitched it over in the feeder on the separator, you see. And they'd generally be, and sometimes a man feeds that. Did you ever see a man feed one? Well, it's an art. The feeder, they pitched those bundles off the wagon on the little table, the side of the machine, you know, up high. And the feeder, why he... Each arm would just go in like that, excuse me, you know. And that pulled it, he pulled his bundle on this side and pulled the bundle over here. And that feeds it into the separator.",
Sam Schrager,00:14:20,What did he use to feed it with? He used it to pitch forward?,
Ima Hodge Platz,00:14:23,His hands.,
Sam Schrager,00:14:23,His hands?,
Ima Hodge Platz,00:14:24,"He just pulled it into that feeder, you see. It was just a hole in the top of the separator and all this work in here underneath was what took the grain, took the kernels from the straw. They'd just take a hold of the grain, they'd pitch it, usually one from each side, they'd gently... And then the feeder, why he was working his arms just like that, just pulling it in.",
Sam Schrager,00:15:02,Did he cut the string around the bundle?,
Ima Hodge Platz,00:15:05,"No, the bundle, no, you didn't have to cut it. The machine takes that off.",
Sam Schrager,00:15:10,So he just pushed the whole bundle in?,
Ima Hodge Platz,00:15:13,"Well, no, he didn't, if it's too big, he didn't, because it plugged up the machine, you see. It could only take so much as... It just made a revolution, you know, and just... They just feed it like that. So he'd push it from... Off of this little table, what they would unload it on with the table there, you know, and that bundle would lay there until that was pushed off that table down here in the machine. And they'd just go like that with their arms.",
Sam Schrager,00:15:54,From side to side of the table?,
Ima Hodge Platz,00:15:58,"No, just... Just like this was the hole. And all the machinery part was down in here. And your table was here at the side, your arms just like... Just like this, and then it doesn't push it in there, and push it in here. And there's an art in feeding those things, too.",
Sam Schrager,00:16:22,What's the art in that? How fast you feed it?,
Ima Hodge Platz,00:16:25,"Yes, how fast and what... Sure. They don't need to think it's no art and nothing one of those separator things. A lot of people don't know. They don't think it means anything, but it does. Now, you can see, their arms are going like this. They'd take a bundle from one side and put it in here, and then they'd take the other bundle, but they didn't put it all in there. They'd wait, you see. See, they just...",
Sam Schrager,00:16:59,They'd wait till there was room in the separator to take?,
Ima Hodge Platz,00:17:02,"Well, yes. But they didn't wait long. It just... About the time they'd get this one off, why they'd bring this one off, see, and just kept their arms going like this.",
Sam Schrager,00:17:13,"Did they have to work real fast, those men?",
Ima Hodge Platz,00:17:15,"Oh, no. Just steady. You do that all day long, but you get used to it. It's... And then down here, away, you see out of the rolls of grain, there'd be sack sores down the way, so in the separator. And they'd hang the sacks, it's a place to hang sacks. And then they'd have a jig. That jig's down that grain after it gets in the sack so much why they started jigging it, you know, bouncing it up and down so as to give it all the space there is in there that the grain can get into.",
Sam Schrager,00:18:19,So there's one man that does that… he's the jigger?,
Ima Hodge Platz,00:18:23,"Well, yeah, there's one that jigs and then the sack sewer, you see, he's there with his needle.",
Sam Schrager,00:18:30,Did you ever see a sack?,
Ima Hodge Platz,00:18:32,"Well, they're interesting. They're about as long and they're a little crooked.",
Sam Schrager,00:18:40,The needles are? About as long as your finger?,
Ima Hodge Platz,00:18:44,"A little longer than your second finger. Well, about like that. And there's a hole in the end of them and they're curved.",
Sam Schrager,00:18:53,Curved on the end?,
