speaker,timestamp,words
Sam Schrager,0:00:00,"This conversation with Louis Boas took place at his home in Moscow on September 3rd, 1976. The interviewer was Sam Schrager."
Sam Schrager,0:00:21,"Moscow, you had mentioned to me that you had a chance to go overseas to go to Tokyo."
Sam Schrager,0:00:27,"Now, you decided to go to Moscow instead?"
Louis Boas,0:00:31,Yes.
Louis Boas,0:00:31,"Well, the man who I was working with, who was editor of the Idaho Statesman, was a man by the name of Applegate, A .A. Applegate. And he used to be professor of journalism at the University of Montana. And he had connections with people in Japan. And we talked late at night. And he said he thought he could get me a job with a Tokyo advertiser. And I said, well, that would be interesting. I think I'd like that. I never came down to the point where I had an offer, but he was starting negotiations. Then I had the chance to come to Moscow and buy an interest in the paper here. So security was the reason why I came, rather than adventure of being overseas. And at that time, one journalist from Boise was on the Tokyo advertiser, Hallet Abend. And during World War II, oh, he was in the news quite a bit, as an expert on Japan, and he lectured in this country and so forth. And he had come from Boise also. So that was an idea that you'd get, oh, have fun, have adventure, and so forth. The security of coming here and making some money was the reason why I chose it."
Sam Schrager,0:01:57,"When you first came here, did you look at it as a long -term commitment?"
Louis Boas,0:02:02,"Yes, because I bought an interest in the paper. And I'd gone to school here, so I was familiar with the town. And I'd worked on the paper part -time, so that I knew what it was and so forth. So I committed to make this my life's work."
Sam Schrager,0:02:23,"I wanted to ask you, who you remember in the 20s as being prominent people in Moscow? In Moscow?"
Louis Boas,0:02:35,"Well, there was A .H. Oversmith, a lawyer, and George Lamphere, who was my partner,"
Louis Boas,0:02:47,"and Hawken Melgaard. He owned what is now the First Security Bank. At that time, it was a private bank, First Crust and Savings Bank. And he and his brother in Minnesota owned the block, Stockton Barrow. And he was quite prominent. And then Roland Hodgins, who ran a drugstore here, and the drugstore still carries his name, Hodgins Drugstore. He was very prominent. And of course, F .A. David, who was the father of the David Brothers, who owned David's store. Frank A. David owned the store outright. It was just a family affair, and sons worked with him, of course. And in the 1920s, oh, trying to think, Dr. Gritman was quite well known and quite popular. It's for him that Gritman Hospital is now named, and he owned a hospital that stood upon the grounds where Gritman Hospital is now. It was a framed structure. He was quite prominent. I've missed some, I know, but those are the ones that I can think of."
Sam Schrager,0:04:20,How important was the newspaper to the town at that time?
Louis Boas,0:04:25,"Oh, I think it was important to the town. It was the only source of getting information through the town. We had no radio station then. The radio station didn't come until, oh, gracious. In the 1940s, I believe, I would say we didn't have any radio station until about 1940. And it was the only way of getting information out, was through the newspaper. Much more so than now, I think, actually. And then we carried, the items were small items, but they were important to the people of town. And it gave the merchants an opportunity to advertise. It was the only advertising medium."
Sam Schrager,0:05:07,Do you think the local coverage of the paper was more important than the national coverage at that time?
Sam Schrager,0:05:16,Definitely. Definitely.
