speaker,timestamp,words

Sam Schrager,00:00:01,"In this interview, Dora Fleener discusses an account of homesteading near Moscow in the 1870s that she heard from her father-in-law, Dave Fleener, proof that author William Drannan and Wild Davy were separate individuals, working out at various jobs before marriage, life on threshing operations, home remedies for illnesses, and the advent of cars. The shelter that he built when he first came here.",
Dora Otter Fleener,00:00:47,"I think he must have brought some stuff with him, like billboards and things like that when he came up, brought his wagon and team up from wall-to-wall country. And he built his first house, put a canvas over the top of his tarp that he used for braiding. And he just built kind of a two-board high for it, you know. In the open winter that winter, it was cold or anything, and much snow on these horses. He'd take one out and the other would stay by. One thing they had a lot of trouble with in the early days was that the people were driving horses through the country to Montana, you know, and they'd pick up everything that was loose. And sometimes the other horses that were running on the range, you know, they'd come and see horses coming, they'd come to the band, you know, of horses, and they'd just include them in a bunch, you know, they wouldn't try to separate them out. And he'd lost several that way, young two-year-olds or something like that. And sometimes they'd round them up on purpose, they had the theme of doing that anyway. Montana needed horses for some reason, I don't know why. That was after he came there, of course.",
Sam Schrager,00:02:19,Did he ever mention Vigilante days?,
Dora Otter Fleener,00:02:23,"Well, he did too. He said, of course he went in, but he heard about them. He said, he had a woman that didn't come back, and didn't come back, and she spoke, and that's what the Vigilantes called him. Hung him up, you know, strung him up. It was going on in other parts of Idaho, and he'd come to you around here, you know, horse-leaving, I guess, horse and cattle-leaving at that time. He didn't have any, he knew that person himself.",
Sam Schrager,00:02:57,Did he heard this around where he lived?,
Dora Otter Fleener,00:03:00,"Oh yes. Another thing, I didn't include in my part of it was the first lights they had, lard oil they used in the can, and on the crimp they used the can. They put a wick of a cloth in there like that.",
Sam Schrager,00:03:21,"Well, that's a pretty basic way to get your light, I guess.",
Dora Otter Fleener,00:03:24,"I'd say so, it wouldn't be much light. Like smokey, too, I'd think.",
Sam Schrager,00:03:31,And what about the social life in those real early days?,
Dora Otter Fleener,00:03:35,"Well, they had dances, mostly dances and parties. Viola was the first town close by, you know, Viola the Blues. And people congregated in there to dance, and they had saloons too in those days, in the high old time, I guess. But they used to go horseback riding too, or they'd need to go in the wintertime or any time of the year, I guess, horseback. They'd go on a way that they, single-man would go. They would do a celebration, they'd take a wagon then, the whole family would turn on the board in the happy seats, just put a board across the wagon box, you know, about 20 miles or so that way, straight across the country, I guess. Talk about going to Colfax on the 4th of July celebration one time that way. They had somebody stay at home and look after their stall call. They couldn't get back there, and they'd get back the same day. They'd stay overnight, probably.",
