speaker,timestamp,words
Sam Schrager,0:00:01,"In this interview, Leo Guilfoy tells how Lumberjacks got nicknamed Tamarack Slim, Butterfly Pete, Midnight Joe, Wood -em -up George, Society Red, Silent Joe, Cold Ham to name a few. How the IWWs were blackballed by the company and fought by the association. How he refused to join the 4 Ls. About Spokane employment offices, faking cooking for a railroad camp and about Dick Farrell and Axl Anderson."
Leo Guilfoy,0:00:38,"Remember what you forget, you forget. And then after that I got some other things to ask you about too, but you got a lot of names down. One is Pac -Sack Dick, and I want you to tell me what you remember about Pac -Sack Dick. Alright, now, alright, I thought of his name right then."
Leo Guilfoy,0:00:57,"Alright, we had a preacher come to Bovill, I'm on that now, eh?"
Leo Guilfoy,0:01:04,"Alright, we had a preacher come to Bovill and he was quite a friend of the Lumberjacks. And he was a good guy, he kept his feet on earth, he doesn't take you up to heaven right away. And when he'd come to camp, he always packed his blankets on his back in the early days. And of course the company liked somebody like that to go amongst the Lumberjacks and all. And so they'd give word at the camps, or different camps, there are lots of camps around there. One camp in particular had 350 men in it."
Leo Guilfoy,0:01:41,"I've told you about that one, haven't I? Which was the number of that camp?"
Leo Guilfoy,0:01:44,35. And that had more men on it on wheels since the Panama Canal was built.
Sam Schrager,0:01:55,More than any other camp?
Leo Guilfoy,0:01:56,"More than in the whole United States. You see, when the Panama Canal was built, you know, they were all on wheels, the camps was, on tracks. Well this was on the railroad track, that big dining room, you know, and bunk houses all on wheels. And they had 350 men. And that guy you're talking about, Axel Anderson, he was the push. He called the boss the push. He was the push at Camp 35. Well tell me about... That was between Bowell and Clarkie. Bowell and Clarkie. Tell me about Paxac Dick and then tell me... Alright. Well, Paxac Dick, he had been a prize fighter, clean prize fighter. And he'd then studied ministry and then he became a lumberjack preacher. That's what we call him, Paxac Dick, because he's going to camp with a Paxac on his back like you come in today in here. And the gentleman actually liked it."
Leo Guilfoy,0:02:54,"Well, when did he go to camp?"
Leo Guilfoy,0:02:56,"The foreman was average orders from headquarters to treat him right. Those days, they had a, they call it the blue room. I suppose in reference to the blue room in Washington DC in the White House, they had the blue room there and the guests would stay in the blue room. And then at the one table there for foreman and guests, that would be in the dining room. Well, Paxac Dick come and they bull cook. Now the bull cook is what we call a janitor today, you know. The bull cook, he got wood for the camp and went wood for the stoves and he kept the camp clean. That is the buildings clean inside. And he would go to the, Paxac Dick come in and he'd take him over to the blue room and Dick would say, no, I want to sleep in the bunkhouse with the lumberjacks. Alright. And when the time come to eat, which they fed really good, they put on wonderful at the table. So, and many, they'd say, well, they'd invite him to sit there with the foreman. No, he said, show me a place over there with the lumberjacks. And they liked him so much and they all dug down in the pockets and gave him something and he didn't ask him for anything. And then after, he was there quite a few years later and then he disappeared. And this Johnny Miller that wrote that book, when trees grow tall, he looked him up and he found out that he was dead. But he was a Methodist minister in one good sized church in Spokane."
Sam Schrager,0:04:41,Did he come through the camps very often?
Leo Guilfoy,0:04:44,"Oh yeah, because there have been a lot of camps showing his panhandle, played the whole panhandle. And round Bovill and Potlach was an awful lot of camps."
Sam Schrager,0:04:57,"Where did he have his, where would he hold his meetings?"
Leo Guilfoy,0:05:01,"In the dining room. He talked to them nice way, you know, and he didn't pretend that they were all going to hell, something would be saved. And he was a reasonable guy. As I said, he had his feet right on the earth when he was telling them."
Sam Schrager,0:05:17,"It wasn't too hard about the sin in life and the lumberjack, huh?"
Leo Guilfoy,0:05:20,"No, because you know how those guys would go and a lot of them would stay in camp all year round and in the fall of the year they'd go in and spend the money. And he'd try to tell them the evils of spending money just for their own good."
Sam Schrager,0:05:41,So they call this guy Pack Sack?
Leo Guilfoy,0:05:43,"His name was Dick Ferrell, F -B -R -R -E -L. F -A -R -R -E -L. Dick Ferrell. And the church had, when Johnny Miller went up there, the church went all out with him to show him what he'd done and everything like that after he'd left and what he'd done for the lumberjacks. They had his record right down. I suppose when he'd go down to camp, see, he'd make his headquarters up there in Spokane and step out. And he was good talk and he was a prize fighter, had been. I suppose that'd be... It was no sissy. Yeah, so the guys respected him more for that. Oh yeah, and he respected them for what they do and everything like that. He passed by, there'd be a lot of curse words said and he didn't hear them."
Sam Schrager,0:06:32,What about Camp 35 now?
Leo Guilfoy,0:06:34,"Alright, Camp 35 was on wheels. It had 350 men there and Axl Anlison was pushed. Remember that. 350 men. And it was the biggest camp on wheels since they built the Panama Canal. The Panama Canal, of course, was bigger. That was all wheels, the Panama Canal, you know. They had sidetracks as they were going along and had all these laborers in there and artisans and everything like that on those camps."
Sam Schrager,0:07:05,Did they have a hard time spreading this? Did they have this camp all spread out so there was enough room for everybody?
Leo Guilfoy,0:07:10,"Oh yes, well, one big bunkhouse he'd hold quite a bit and a big dining room, maybe another dining room at the other end. It was all packed together. You could run right through, like on a train. It was connected but the door was right on to the other."
