speaker,timestamp,words

Sam Schrager,0:00:01,"This conversation with Edward Mushal took place at his home in Potlatch on September 16th, 1975. The interviewer is Sam Schrager. I'll start by asking you how your father wound up coming out here.",
Edward Mushal,0:00:31,"Oh, he was sent out here by the Weyerhaeuser. Potlatch Forest, it was the Weyerhaeuser then, see. He was sent out here from the east to grade lumber. See, there were several of them sent out here from the east, from Wisconsin, all over, to work in this mill when the first started here, see. That's where all your lumbermen come from, back east from Wisconsin and Michigan and that.",
Sam Schrager,0:01:06,Your father was working for them back there at the time?,
Edward Mushal,0:01:15,"Yeah. Yeah, he worked for the Weyerhaeuser back there. Of course, those were just little mills back there in that time.",
Sam Schrager,0:01:39,Did he care much about the idea of coming out here? Was he more into it?,
Edward Mushal,0:01:45,"Yeah, he wanted to come out here. I guess, I don't know, I was only five years old. He must have wanted to come out here, he wouldn't have come out.",
Sam Schrager,0:02:03,What was the town there in?,
Edward Mushal,0:02:05,"What was that town in Wisconsin that you... I don't know, just exactly what, he was from different places there. Marinette, Michigan, Menominee, Michigan, different places there, you know. Saxon, Wisconsin, all little mills were all around, you know, they moved from one place to another.",
Sam Schrager,0:02:31,Did he follow that lumber grading right along?,
Edward Mushal,0:02:35,"Oh yeah, that's all I've done ever since I came out here. Forty-four years down here.",
Sam Schrager,0:02:42,You followed in his footsteps?,
Edward Mushal,0:02:44,"Yeah… well, there's nothing else to do here in this town then. This lumber business, that's all there is here.",
Sam Schrager,0:02:51,What was the first time you got here?,
Edward Mushal,0:02:56,"Yeah, of course when I quit school in the eighth grade and I went to work down here. Worked well with kids all during the summer months. We'd go to... We worked over there in the mill, cutting thistles and stuff like that around the yards, you know. Had a long handle rig to sharp point, plate like that. I'd just go along and dig these damming lines out. All over the yard and then the place else. That's the first time you worked for them.",
Sam Schrager,0:03:36,What did they pay the kids for doing that?,
Edward Mushal,0:03:39,"Oh, heck, I loaded lumber out there and yard for ten cents an hour, ten hours a day. No, ten cents an hour for ten hours. They don't believe that, by golly, that's what they were paying them.",
Sam Schrager,0:03:57,What was that?,
Edward Mushal,0:03:58,"I worked for twelve and a half cents an hour in the mill, edging in the mill for twelve and a half cents an hour. Eight hours a day, sometimes ten hours.",
Sam Schrager,0:04:10,What about back in the Midwest? Do you know what your father used to make when he was working back there?,
Edward Mushal,0:04:15,"Not very much… heck, when he was only paying about ten cents here, there wasn't paying very much back there then. Because wages never were in the East like they are out here in the West. He probably, I imagine, he probably made around thirty dollars a month and maybe a little more than that. But we were lucky to get that.",
Sam Schrager,0:04:49,"Had your father graded lumber? Is that what he'd done for all his work and life? Was he into other, do other work too?",
Edward Mushal,0:04:58,"No, that was all.",
Unknown Speaker,0:05:00,May I have his paper?,
Edward Mushal,0:05:08,"No, that's all he knew. Well, of course he worked in a brewery back East for a while before that. But I don't know what, I think that was in Chicago where he worked there. ... In Germany. He was born in Germany.",
Sam Schrager,0:05:30,"Do you know about when he came over, about how old he was?",
Edward Mushal,0:05:34,"No, I don't… no, I don't know how many years a sister might know, but I don't know. It doesn't matter.",
Sam Schrager,0:05:53,"Well, I understand that they had pretty much cut out in the Midwest, the Weyerhaeuser, when they, by the time he'd come to Idaho. You know if that's the truth? He cut out? What do you mean? Well, he already cut most of the timber, the good timber.",
Edward Mushal,0:06:11,"Oh, heck no. They just started in here. Oh, that first mill in Adams, John O 'Hare and Palouse.",
Sam Schrager,0:06:21,"No, I meant in the Midwest, not here. I figured they were just starting here.",
Edward Mushal,0:06:28,"Well, here in the West is where really, in the East is where the lumber business started. Then they kept moving out and they came out in the West here. That's where it really started, right out here. Because you take the middle of Montana, North Dakota, and all of them there, that's more farming, cattle country than the lumber business was out here.",
Sam Schrager,0:06:59,Do you remember coming out here when you were just a kid?,
Edward Mushal,0:07:06,"Yeah. Yeah, we come here, got in the flue from Spokane. We got to Spokane, then we come down on the train to Palouse. And they had the train here and we come down here on the 10th of May. Come here. We got down here, come in here about noon, 12 o 'clock, from Palouse down here at the depot. It had raining, boy, it was raining. Of course, no roads, old mud roads, you know. We walked with mud. Well, of course, we had those old shoes on, putting shoes in. And wading mud all the way from that depot clear to the back up here, those trees back where we used to live. All that old mud road, packing suitcases in that rain. No raincoats or anything, just the clothes we had on us. Boy, we were soaked when we come up here.",
Sam Schrager,0:08:13,Did you bring much with you from the Midwest?,
Edward Mushal,0:08:16,"No, just the suitcases, no. My dad had already been here and he got stuff for the house and everything.",
Sam Schrager,0:08:28,It worked that he came out first and got settled?,
Edward Mushal,0:08:32,"Oh, yeah. Yeah. Yeah, that mill, they put that up here in 1906 when they moved the mill up here. And then we come out here in 1908. Now, there wasn't much of a town here then. Of course, they showed pictures of it, but like the whole town is right now, they said the whole town is already here. I don't know where they got the pictures, but they claimed that was in 1902. Well, the town wasn't even near in 1902. I don't know if anybody got that idea. Somebody had a picture on the calendar that the school puts out. Had a picture of the town. Said it was taken in 1902. Well, I don't know if I better because it wasn't the year of 1902. They couldn't very well build a mill here in 1902 and nobody living here.",
Sam Schrager,0:09:47,What was the idea of the company town? Did they just build the whole thing up?,
Edward Mushal,0:09:53,"Oh, yeah. They built these houses and then rented them out, see the people that work in here. Yeah, they rented the houses out. Probably cost these houses, probably made a couple hundred dollars for this house here. And then you go paying $10 or $20 a month for it. It didn't take long to pay for it. Did that for years and years. So you can just see over 60 years they paid $20 a month for this house for 60 years.",
Sam Schrager,0:10:27,You think the company made money on this sort of thing?,
Edward Mushal,0:10:31,"They had to make money. You figure it out for yourself, 60 years is $20 a month. Almost said, well, it cost them about $200 to build it at that time.",
Sam Schrager,0:10:44,"What about the maintenance, didn't they?",
Edward Mushal,0:10:46,"Oh, they had to take care of it. They took care of all of it. Of course, these houses weren't modern. None of them modern. All outside toilets and everything. Of course, the company, they put on this tar, old paper roofing and shingles, stuff like that. And they'd paint the houses, paper inside the house and that, wallpaper. They did that. That's all they did do. They had to do something to keep it up. Their houses, couldn't very well ask their renters to do it. Now if you wanted your house papered inside or anything, you'd just go to the office and tell them they'd come up and paper it for you. Pick out any kind of paper you wanted, wallpaper. Now we didn't have electric lights either, we had lamps. Most of the time, finally they put in electric lights.",
Sam Schrager,0:11:58,"Well, why would they want to own it all themselves and have to keep it up instead of just letting people buy it?",
Edward Mushal,0:12:07,"Well, they was making money off these houses. Wasn't costing them anything just for material paper and stuff like that. You was paying for that in rent. No, they didn't lose anything off.",
Sam Schrager,0:12:29,Did you start going to school as soon as you got here?,
Edward Mushal,0:12:33,I started school at six years old here. I went to eighth grade in the equipment when I was in eighth and went to work. I didn't like school.,
Sam Schrager,0:12:49,I've heard the school here was better than most places.,
Edward Mushal,0:12:55,"Yeah, there's been more kids that graduated from this school here and got into better jobs than any other school around the country. They've always had good teachers here and everything here. Well, I can't think of his name now. He graduated from here and is one that designed that Lewiston Hill. Oh, there's several of them here that had good jobs. Most kids around here had education. They went out and did pretty good so far. I don't know, pilots, it seems that they put more money into the school here than any other schools do. Better teachers and everything. They pay more here than do in Moscow.",
Sam Schrager,0:14:03,Was that the company in the early days that was running the school?,
Edward Mushal,0:14:07,"No, I don't know whether it was the company. No, I don't think it was. It must have been State or somebody because the company didn't keep it up. Of course, we didn't have to pay for our books or anything. All we had to pay for was pencils and paper and stuff like that. Our books were all furnished.",
Sam Schrager,0:14:45,So how old were you then? You were about 13 or 14 when you started working?,
Edward Mushal,0:14:50,"Well, let's see. I started at 6 and 8, 14, about 16 years old when I started working.",
Sam Schrager,0:15:06,Was it hard to get hired by then?,
Edward Mushal,0:15:09,"No, all you had to do was during the summer go down and ask them for a job and they'd give it to you. I was always doing something, kids always had something to do. A lot of them, of course, worked for farmers and everything else. You'd go out in the summertime and pick potatoes. Farmers, they'd come along with a plow and plow the spuds up and we'd pick them 10 cents a sack. Well, you wouldn't catch anybody doing that now. Go out in the field and pick the spuds for 10 cents a sack.",
Sam Schrager,0:16:00,So what was the first work that you did after pulling weeds for them?,
Edward Mushal,0:16:07,"All the load went out in the yard and working out there and picking up lumber, scrapes a piece of lumber and cleaned up. And then loading lumber on trucks from the pile, put them on these four wheel trucks that they had. One man would be up on the pile and he'd hand the lumber down to the guy on the truck and he'd build it up and send the load. Those loads would go with the planer, see? The surf was still lumbering everything there. Get up way up on those piles and then reach where sometimes you'd have to get up on the pile and you'd have to take two boards and hold your fingers this way. Then clear over the edge of the pile to get to the guy below could reach it. And then I went out and I went in through the saw mill. I worked in there picking edges and helping edgemen and edging and then the road carriage. Then I worked in the last mill and I worked in the fire hole during the Depression and then I went to the planer. Worked the re-till over there in a re-manufacturing plant and did away with that and I went back to the planer again and fed the machine there.",
Edward Mushal,0:17:43,Then I ran the re-saw. I did about every kind of work there was around here.,
Sam Schrager,0:17:54,How come you went from one time to work to another?,
