speaker,timestamp,words

Sam Schrager,0:00:03,"This interview with Glenn Gilder and Agnes Clark Gilder was recorded at their home near Spring Valley on July 29th, 1975."
Glen or Agnes or Richard Gilder,0:00:25,"Lived and were around there, you couldn't help but know him. Laird and Humiston."
Sam Schrager,0:00:33,Do you remember Laird as being a sort of aristocratic kind of a man?
Glen or Agnes or Richard Gilder,0:00:38,"Oh,"
Glen or Agnes or Richard Gilder,0:00:42,I think he walked with his shoulders back alright.
Glen or Agnes or Richard Gilder,0:00:48,"I've seen men with less that had more swelled hair. No, he wasn't overbearing or anything. He knew you. No matter where they met you, no matter how you were dressed. Then a little bit later they had another one, Jack Irwin. Same way."
Glen or Agnes or Richard Gilder,0:01:19,O 'Connell and some of them birds.
Glen or Agnes or Richard Gilder,0:01:26,"They wanted you to know that they would love us. Big shot. A lot of them. There'd been a string of them since those two or three. Oh, yeah. Laird and Irwin. Irwin didn't stay too long. Then O 'Connell came and he stayed about 10 or 12 years. Then all of them had been string of them since then. I don't know who they are. I don't know. I guess so. Yeah, something like that. I liked Irwin the best of all of them."
Sam Schrager,0:02:06,What was he like and what made him friendly?
Glen or Agnes or Richard Gilder,0:02:12,Kind of a rough shape now. Just a common old lumberjack. We're in a big position but it didn't go over your head.
Glen or Agnes or Richard Gilder,0:02:30,"It's not uncommon, there never has been, for a man to get up with a little position to get a testicle and swelled up about it. Some of them were, some of them weren't."
Glen or Agnes or Richard Gilder,0:02:57,"I've heard that a number of those people on Knob Hill were not all that as well off maybe as they would want people to think. Oh, they had, well, let's see. There was Laird and Humiston and Sigerson. And then around on the side was Eric Mattson and George Anderson. Mattson was an assistant superintendent and George Anderson was a banker. And Harts Hansen lived up there. He worked in the bank. All the ills kind of supposed to be upper crust. Just a damn nice fella up there."
Glen or Agnes or Richard Gilder,0:03:59,"Well, in general one of them was pretty good people."
Glen or Agnes or Richard Gilder,0:04:06,I got awful well acquainted with them because we had dairy over there and I called it them houses day after day after day with their milk.
Glen or Agnes or Richard Gilder,0:04:27,"I wondered whether they'd have much to do with the social life of the other ordinary people. They kind of separated. Yeah, they did."
Glen or Agnes or Richard Gilder,0:04:44,They seldom went to the public dances down in the gym. Once in a while there would be some of them in there but not too many. They kind of had their own clique and they stayed in that clique. He's talking about Knob Hill.
Sam Schrager,0:05:01,Knob Hill? Is that what they used to call it?
Glen or Agnes or Richard Gilder,0:05:07,"Well, they called it everything."
Glen or Agnes or Richard Gilder,0:05:12,"Well, I couldn't see anything different from people lived on that hill and the people that lived on the other one across the road."
Glen or Agnes or Richard Gilder,0:05:39,"That's Shelton Andrews outfit. They lived right back to the church and they were right in between. Oh, that's okay. Sounds good now that you say that. No, no. It wasn't anything like that. He is still around I think."
Sam Schrager,0:05:54,So?
Glen or Agnes or Richard Gilder,0:05:55,"No, he did. But anyway, I think he was the biggest snob in the whole damn town is where my opinion of him."
Sam Schrager,0:06:06,What was he like?
Glen or Agnes or Richard Gilder,0:06:08,"He was the master mechanic and he got out of school and just because he was Shelton Andrews, Larry put him right in top of that machine shop. Under filled thighs of course but..."
Sam Schrager,0:06:31,Will it take some relation to Larry's?
Glen or Agnes or Richard Gilder,0:06:34,I don't think so.
Sam Schrager,0:06:35,Was it just his manner?
Glen or Agnes or Richard Gilder,0:06:38,I think so.
Sam Schrager,0:06:38,Just his bearing or something?
Glen or Agnes or Richard Gilder,0:06:39,Yeah.
Glen or Agnes or Richard Gilder,0:06:46,"I was sent into the shop over there with a job to be done at the forge and Ollie Nargad was the head blacksmith. He was a very close friend of mine. So Shelton come walking in, I was standing there by the forge and Ollie was working and we were talking. And Shelton told me that the only people allowed in here were to be working and turned around and walked away. Well, I'd been sent in there by one of the other bosses so the thing for me to do is stay there and I did. Pretty soon he come back. I told you that they stayed in here. The people that are in here are supposed to be working. Well, I don't know whether I'm working or not but said Brock sent me over here with a job to be done and I expect I probably better get it done. He turned and walked away again. That was the last scene of him but he was going to, you know, just only thought he had. He didn't give a damn whether I was there or not. He wanted to throw his voice and I let him throw it."
Glen or Agnes or Richard Gilder,0:08:12,But we were close to the same age. We knew each other while we were going to school and before we were married around at dances and things. But we never clicked.
Glen or Agnes or Richard Gilder,0:08:30,"So it really went to his head when he got a little power. Well, when he went to Lewiston from over there, he went down the machine shop in Lewiston."
Glen or Agnes or Richard Gilder,0:08:51,Johnny Johnson owned this place up here where Milton lives now or has. Milton was under Scheldt and pretty soon he came up the line and went over Scheldt.
Sam Schrager,0:09:14,"And I knew it and one day I asked Johnny, how did you get along with Scheldt, Johnny?"
Glen or Agnes or Richard Gilder,0:09:26,Real good. He said that nobody could get along that SOB.
Glen or Agnes or Richard Gilder,0:09:39,I think he probably couldn't have any friends. I think he had a lot of friends that scratched his elbow just for the position he held and assumed that he held.
Glen or Agnes or Richard Gilder,0:10:01,I think there was a lot of that going on. More of that went on in Potlatch than any place I ever lived.
Glen or Agnes or Richard Gilder,0:10:14,You think that's because...
Sam Schrager,0:10:17,What were you going to say?
Glen or Agnes or Richard Gilder,0:10:21,"Well, I think I said too much already."
Sam Schrager,0:10:25,Have you got any matches?
Glen or Agnes or Richard Gilder,0:10:30,Yeah.
Glen or Agnes or Richard Gilder,0:10:32,Why don't you click that thing off? Is that damn thing on?
Glen or Agnes or Richard Gilder,0:10:39,Holy jeez.
Sam Schrager,0:10:40,How are you going to get the story out of those things? Have you clicked it off?
Glen or Agnes or Richard Gilder,0:10:51,"I think so, yeah. Potlatch was just a cross cut of all these little industrial towns. At that time they had to have a separation in society and that's the way they did it. It's a laboring man and an officer on that."
Glen or Agnes or Richard Gilder,0:11:20,"There's some kindling there on the side. But you know, I had a funny way of judging that proposition. I was selling milk in there and I sold milk on La Biel and on all the rest of the hills. Those fellows in the higher brackets that were always employed, they always had money and they were good pay and all that. While over on the other hill, they weren't always employed. They'd be laid off for one reason or another."
Glen or Agnes or Richard Gilder,0:12:05,"A week after they were laid off, they were broke. But even though there was a few people up on Knob Hill, they wouldn't have to be laid off. If you'd stole me off from a few days to a month on that milk bill, it was only from $3 to $6 a month. It was $9."
Glen or Agnes or Richard Gilder,0:12:34,"$0 .25 a quart, wasn't it then?"
Glen or Agnes or Richard Gilder,0:12:37,"No, $12 .50. $0 .08 a quart of the prize bill. That wouldn't add up to too much. No, no. Take a quart or two. Like Eric Matheson had quite a family, he had, I think he took three quarts. But it would amaze you that people up there in that higher bracket, that they were paid to sell you off. For no reason at all, you could see, they'd have to stall you off for 10, 15, 20 days to make your payments."
Glen or Agnes or Richard Gilder,0:13:20,"Well, I had people over on the other hill, you know, the common labouring class?"
Glen or Agnes or Richard Gilder,0:13:25,"And I know three or four of them that were laid off clear through that depression and never missed a dog van payment. So I figured the best man was over on the other hill. In my estimation, that's where most capable men were, on the other hill. Because it would take capability to judge finances to that extent. Carl Haag never missed a payment."
Glen or Agnes or Richard Gilder,0:14:04,How many children do they have? Eight?
Glen or Agnes or Richard Gilder,0:14:08,"I don't remember, six or eight. Quite a number for those. Quite a bunch of them."
Sam Schrager,0:14:16,These Nob Hill people still had jobs for Potlatch during that time?
Glen or Agnes or Richard Gilder,0:14:23,"Oh yeah, the Nob Hill bunch were, yes, they were studied and employed because they were railroad gambling, his crew, Marshing and Elsie, and all those people. They were employed every doggone day."
Glen or Agnes or Richard Gilder,0:14:46,"While the men, the mill crew, see, some mills shut down. Most of them were just in desperate fix, in a few days. But there was just quite a few of them, a surprising bunch,"
Glen or Agnes or Richard Gilder,0:15:07,that weren't ever hurt too bad.
Glen or Agnes or Richard Gilder,0:15:14,"It doesn't seem like a lot of those people could, from what you're saying too, could get really got ahead very much by the time they were done with what they had to spend their wages on. It sounds like they just got by for years. Well, most of them, that's true. But, this Ole Nygaard, he told me this story several times. He came over from the old country and he landed in Potlatch practically broke. I think he had less than five dollars."
Glen or Agnes or Richard Gilder,0:15:56,"So, he worked a week or two and made a draw and he bought an old secondhand cook stove and rented a house and had a secondhand cook stove and enough dishes and stuff to cook his own meals. And, they batched."
Glen or Agnes or Richard Gilder,0:16:29,"He waited then until he got another payday and he bought some more blankets that he needed and some more dishes that he needed and got his bills all squared away. But, he didn't have a bed to sleep on. He didn't have a table nor a chair in the house. He had some bedding, but he slept on the floor. And, he says, I just saved every cent I could and after a while, he says, I had enough money saved up to send to the old country for my wife and kids. And, he says, they came and he said, I had to get a few more dishes and a little more bedding. But, he says, we were two months before we had enough money to get tables and chairs and bedsteads. He slept on the floor and ate all the boxes. This bat's getting that something out. And, when Ollie wound up, he was wealthy. He owned one of the nicest places between Palouse and Potlatch."
Glen or Agnes or Richard Gilder,0:17:39,Just a hell of a good man.
Glen or Agnes or Richard Gilder,0:17:46,"Was it all savings from the working and the... He didn't have anything else. He used just what he saved out of his wages until he bought the place and then he... Of course, he had, after he got it paid for, well then he had a very good income from his place, but it took him... I think he told me, the last time I talked to him, he told me it took him 28 years to pay for that place. But, he says, by the guy, he says, no, she's all paid for. Do you think..."
Sam Schrager,0:18:20,Did he have a better job or did he have the same kind of job?
Glen or Agnes or Richard Gilder,0:18:23,"Well, he was a blacksmith. A forged blacksmith. And, he was absolutely an artist. Just anything you could throw in front of him. If there was a broken iron in that mill, he could fix it. Yes. And, that's a fact."
Glen or Agnes or Richard Gilder,0:18:48,They had artists in those days. They had a man that used to fix them belts. The belts were all leather.
Glen or Agnes or Richard Gilder,0:19:02,"And, hell, they were from 12 feet wide down to an inch and a half."
Glen or Agnes or Richard Gilder,0:19:12,"Lee Larimore was a belt man and if they'd break a belt, he had nothing to slip on. And, he had a bunch of adjustable wheels that he'd put just the width that he wanted them. Well, most belts, but not all of them. And, then he'd get in there with a plane and he'd plane that leather down and he'd insert a patch of that leather in there with glue and this and that. And, you couldn't hardly tell where it was patched. It was just that good. You know, the big belts that run that whole sawmill was 8 or 10 or 12 feet wide. I don't remember. But, it was wide. And, they broke that one day and he didn't have any place to splice it, but he was accepting right on the wheel. And, they made a couple of clamps and put on there and bolted them together, pulled that belt back to where he wanted it. And, then just started in and he spliced that belt. So, it helped me. You couldn't hardly tell where he'd been working on it. Just that smooth."
Glen or Agnes or Richard Gilder,0:20:38,"He'd leave one piece of leather a little bit thick. The next one under it, he'd thin it down just a certain amount and then he'd make it kind of a wedge."
Glen or Agnes or Richard Gilder,0:20:54,"And, there were 3 or 4 plies and no 2 plies had a joint in the same place. It'd be about that far apart."
Glen or Agnes or Richard Gilder,0:21:07,"And, each splice I built one evening when I was on shift, on an afternoon shift and I spent half my shift watching him."
