speaker,words,tags,timestamp
SS,Glen was just saying this morning that your store was really good for people for credit.,,
MARVIN L,"Yeah, we had abig district. See we traded. We bought and sold. It still belongs to my sister-in-law out here. The feed yard was this one right out of town here. Idon't know whether that sign's still out there or not. They took that down.",,
MARTHA LONG,"They used it on afloat, but Idon't know whether they put it back or not. That wask Holsum sign though.",,
MARVIN L,Yes.,,
SS,"From year to year, did you find that you could count on getting all the credit that you gave paid back? By the farmers?",,
MARVIN,"Well, of course, we had a charge off. We figured if we'd keep it under five percent we's doing alright. Idon't think we ever charged anymore than that off, probably. I don't know.",,
SS,Did you carry these folks for awhole year at a time?,,
MARVIN,"Sure, sure.",,
MLL,Longer than that.,,
MARVIN,"lf they had anything back of 'em. But that's where we made our money. We were dealing, trading, you know. Trading cattle and we'd take anything.",,
MLL,Dried prunes!,,
MARVIN,What?,,
MLL,Dried prunes! (Chuckles),,
MARVIN,"Dried prunes, yeah.",,
MLL,"Yeah, anything. Barter, lots of barter in those days you know. Had to be during this- these lean years. Had aprune ranch down the hill; dried the prunes. Family, had abig family of girls. We took enough prunes every year to take care of their account.",,
MLL,"Would you say that the proportion of the business that was trade in stead of cash, would it be as much as maybe aquarter of your sales?",,
MLL,"At one time, I imagine it'd be a half, Really? In the early days; this would be?",,
MLL,"Yeah, more in the early days.",,
MLL,"Hey, that's alot. Would you just pay like aregular market price on what— (too soft to hear)",,
MLL,"Our ranch. That's how we got our ranch. We got aranch out of the deal. We traded. We traded anything. He and his brother owned a ranch— on They took hay, they took everything. There was three of us boys and my dad; four of us. Had to. It was the only way they survived. That was the only way we could make any money, we had to barter. Ranch, or anything, we'd take anything. Wood. Cord wood.",,
MLL,Did you have trouble converting that into the money that you needed to pay the people- the companies- for their goods?,,
MLL,"Well, sometimes. We had aline of credit in those days, like with the big accounts, like we generally have with the dry goods outfit. With shoes and a lot of that stuff, and groceries. We„ran a line of credit with them. The guy that was running the Lewiston Merc at that time, he owned it,he had control of it and he was He financed us in the summertime. enough money to pay the others off, and0f course, we'd sign a note for his.",,
MLL,Was that Vollmer?,,
MLL,"No, no. Fellow name of Frank Thompson. He was awholesaler. Old Lewiston Merc down here. Of course you've heard of it.",,
MLL,"Yes, I've heard of it.",,
MLL,Lewiston Mercantile. He owned about half of this country at one time.,,
MLL,Half of this; quite abit of country if he owned half of this. Vollmer must have owned the other half!,,
MLL,I dont know.,,
MLL,Vollmer was earlier. This was through the Depression of the '20's.,,
