speaker,timestamp,words

Sam Schrager,00:00:03,"This conversation with George W. McKeever took place at his home in Kendrick on August 4th, 1976. The interviewer was Sam Schrager."
George Mckeever,00:00:19,"Here, here, see which... Oh, that's it. Yeah. Oh, boy."
George Mckeever,00:00:25,"That is quite a picture. Down beneath. Yeah. This was in the spring. The reason for the big flood. Now, this is what caused the flood of the town."
George Mckeever,00:00:41,That wreck is what caused this.
George Mckeever,00:00:46,"This train load of steel was coming down from Spokane to build the railroad from Arrow up to Grangeville. And it was in the middle of the winter. Look now, you can see the snow. And the rails were icy, and it was too much weight for those little old engines, you know, and they got away from them. And she piled up right up here in the other end of Main Street. And the track was on a kind of a dike. You see, to make the grade even, the track was on that dike, and it tore the dike up. It tore up the track. And the water came through, and that's what happened. Now, here's a picture of Kendrick taken just a short time after that wreck. The wreck was in 1900, and you know when I are right in this place here where the liver stable is. In this house, the man that owned the liver stable, his home, was right out here where my yard is and over the lawn is. And you can see where the river was from, one bank over here to the other. And if you take a magnifying glass, you can see someplace right here is where the stockyards were. Where they load the cap of the ship out of here on, you know, cattle cars, a cabin on the railroad. And this one here that he's on a white shirt on, but the sleeves rolled up. You can actually see it."
Sam Schrager,00:02:03,Did the flood last for long? Was the town flooded for a row?
George Mckeever,00:02:08,"The flood went down until the water melted. Let me show you what I'm here to do. Then North Pacific sent down a wrecker. You can see the snow a little bit better on this one here. Here's the wrecker. Here's where the wreck is in the creek and some of the trades. And I never did see an outfit like that. The derricks boomed, you know, to pull this big engine. Here. There. To pull that engine out and the tender and all. And the steel appeared buried in the rocks yet from that wreck. Railroad steel, you bet. And here's the work train you see in here. Here's the old whatever they use has a wrecker in the boom. And you can see the snow on the ground. No fears. A couple of these. Only you'll see tied up."
Sam Schrager,00:02:54,Do you know whether anyone was killed in that?
George Mckeever,00:02:56,Six.
George Mckeever,00:02:58,"Rhonda's got my write-up. The paper, the tipping out of the paper. Six guys were killed in that wreck."
Sam Schrager,00:03:04,Was the damage from the flooding to the town very extensive?
George Mckeever,00:03:08,"Yeah, whenever we did much to the houses, it looks like they're... You take a look. It was a mess."
George Mckeever,00:03:15,Everything was underwater.
George Mckeever,00:03:25,Let me hear this.
Sam Schrager,00:03:28,What board do you mind though? What about that fire?
George Mckeever,00:03:30,I'd like to know that.
Sam Schrager,00:03:31,But now what happened to that fire?
George Mckeever,00:03:35,Let me get the picture there.
George Mckeever,00:03:40,Picture.
George Mckeever,00:03:43,"Rhonda's got the best picture. There it is. She's got a better one than that. One that doesn't show this. This was water soaked. And you don't know the town very well. But Rhonda's grandmother got a cook pen started here. And that was the restaurant. She cooked in the back here. This lady now is in the... Which is the nursing home on the left hand side as you go up the road to Genesee out of Moscow. Oh, the left hand side's paradise. Paradise. She's in there now."
Sam Schrager,00:04:15,What's her name?
