speaker,timestamp,words

Elsie Adair Moore,00:00:41,"He showed me on here on this map. I think I showed where my father built his house, or had the house built. There's Bovill… where's Main Street?",
Laura Schrager,00:00:58,"There. This, yeah. That's Main Street.",
Elsie Adair Moore,00:01:03,"Well, you see, I don't know enough about it. That's a park. Well, then it would have been here on... That's where the saloons would have been. No, no, no. Here was the Main Street. No, this is it. Oh, this is Main Street here. Right. Oh, there's a railroad over here. Yeah, that's the railroad. Oh… well, then..… that one first cafe was built right in here, and the pool room, and the drug store. Then it would have been here on 2nd. And that first mercantile was right in here. But my dad had a house built right in here, just over. There was just enough room for this Samuels to build this rooming house and dance hall. But before that, the first cafe in that town was built right here in this corner. Now is that where the Sherman House is?",
Laura Schrager,00:02:11,"No, I think the Sherman House is this, number one.",
Elsie Adair Moore,00:02:15,"Well, it's right next to the railroad track?",
Laura Schrager,00:02:20,Now this.,
Elsie Adair Moore,00:02:22,"Here. This is...okay. Now doesn't this set...isn't this the closest one to the railroad track? Well, then that's where the first cafe was.",
Laura Schrager,00:02:33,"Now was it this building, or did they rebuild it?",
Elsie Adair Moore,00:02:35,"I wouldn't know. I wouldn't know. And Lester Smith from Palouse, he was a cook. After we went up there, he built that. Fixed living quarters upstairs. Came down here to Potlatch, and the lady lived, oh, just about a mile from Potlatch or through there. He came down and married her, and it came back up, and they lived upstairs and ran that. They were still there when we left… then...",
Laura Schrager,00:03:04,Who cooked there?,
Elsie Adair Moore,00:03:06,"He did. He cooked. He was a cook. And then on down here, I don't know, just, it looks to me like it would be about in here.",
Laura Schrager,00:03:20,"So that would be the, that fourth building.",
Elsie Adair Moore,00:03:24,"Yeah, see, there was no buildings in here between. Mark Costigan put in a pool room, and he had a dance floor upstairs. Then on down a little ways farther, Mark Davis from Moscow put in a drugstore, and they lived upstairs. And that's all there was on Main Street when we left.",
Laura Schrager,00:03:43,So it was just those three?,
Elsie Adair Moore,00:03:45,"Just those three. I know it says in this book, the first cafe there was by Mrs. Bean, Johnny Mallory's wife's mother. Well, that was wrong. Because Lester built that building in there. I saw Johnny Sanderson up there last summer. And then, well now then, let's see, that's, I got that wrong again. Here. Then our house, I think, would have been right in here.",
Laura Schrager,00:04:24,"So it was on Second Street, just off Cedar. Yeah.",
Elsie Adair Moore,00:04:27,"Well, then on Cedar and facing south is where those two saloons were, side by side. My dad and Alec Black.",
Laura Schrager,00:04:39,"Now they weren't, I thought last time you said that they were just, now this is the Main Street.",
Elsie Adair Moore,00:04:44,"Oh, this is the Main here. Oh, yes. Now I thought you said that those. Well, they were back of Main, yes. That's right. Oh, so they were right there. Yeah. They'd be right in here.",
Laura Schrager,00:04:55,"Oh, they were this far away.",
Elsie Adair Moore,00:04:57,"Yeah, they were, oh. Oh, I don't know. They didn't have streets and alleys and things like that up there then. But they were in back, well, sort of between where this, let me make a pencil. Better this way. Now here was a rooming, or cafe. And in here was a pool room. And down here was a drug store. All right, the saloons were as nearly as I can remember back in here. And then those body houses were way on down by the railroad track.",
Laura Schrager,00:05:57,Can you draw in the rest of what there was in the town on that sheet?,
Elsie Adair Moore,00:06:02,"Well, try it.",
Laura Schrager,00:06:04,That would be good.,
Elsie Adair Moore,00:06:06,"Well, let me see. We'll start here. And this is the railroad. The depot was right up here. Shall I put who built it?",
Laura Schrager,00:06:25,"No, it's all right to just put it in.",
Elsie Adair Moore,00:06:27,"Cafe. All right, and down here is pool room. And down here is the drug store.",
Laura Schrager,00:06:39,What did they sell in that drug store? Was it just drugs?,
Elsie Adair Moore,00:06:44,"Just drugs, mostly, as I remember. Then, say this, well, we'll put this in here. It would be an alley now. And right in here, I don't remember the exact locations, but right in here someplace were the two saloons… all right… now, and Bovill's place was on up here… see… well, in here, we'll put it like this as a street. And the first mercantile… peter Johnson… then right here was my folks' house. That was the first new house. After they opened the town up. Then later, before we left, right in here, here was his rooming house and dance hall.",
Laura Schrager,00:08:08,Who put that in?,
