speaker,timestamp,words
Sam Schrager,0:00:02,"This conversation with Lewis Messersmith and Hazel Bramlett Messersmith took place at their home in Genesee on January 21, 1975. The interviewer was Sam Schrager."
Lewis Messersmith or Hazel Messersmith,0:00:23,"I recall at the time of the Lapwai, I have a little story on, I'm just going to use his first name, Lynn, which his name was Lynn Henry, but then he used to come down to a town there and he could cross his leg and sit down and tell you more of the stories about history and things that he'd done. And he was a good storyteller. Well, after so many years, there's quite a number of us there in Lapwai."
Lewis Messersmith or Hazel Messersmith,0:01:01,Will you play this back to me when I tell you?
Sam Schrager,0:01:04,Sure.
Sam Schrager,0:01:04,If you want to hear some?
Lewis Messersmith or Hazel Messersmith,0:01:05,"Sure. A number of us there in town, we saw where there was an ad or something in the paper that they were putting on a Liars Club down in California. So a lot of us knew that Lynn Henry told a lot of good stories and we decided to kind of get together and maybe raise enough money to send him down there to this contest. And by the way, she did. He got to go down there and this was his story. I'm going to break some of it out there. This was his story. When he came back, why, he says that, yes, he says it was wonderful. But he said the last night we were there, we got in the hotel and we got to meeting the different ones that was in this contest and the Liars contest. So he said, I met a Texan. Lynn, let me ask the first question. Okay, so go ahead. So, let me ask the Texan."
Lewis Messersmith or Hazel Messersmith,0:02:19,"He says, how do you when birds heard things?"
Lewis Messersmith or Hazel Messersmith,0:02:21,"He says down there in Texas, oh, he says, we never go out. He says anything but bull and harrow. Oh, that must be a lot of fun."
Lewis Messersmith or Hazel Messersmith,0:02:32,"I know after so long a time when the Texan asked Lynn, he says, how do you hear so much about that hunting you do up there in Northern Idaho? And he says, how do you fellas hunt up there? And what are you use?"
Lewis Messersmith or Hazel Messersmith,0:02:46,"Oh, Lynn says we never go hunting up there with anything else but a hunting knife."
Lewis Messersmith or Hazel Messersmith,0:02:54,"So, the party broke up that night and after about two years, the Texan got to thinking about this. And he thought, gee, that would be a thrill. He said to go up to Idaho. He says, what Lynn told us, he says to go on one of those hunting trips with him. So he came up and he hunted up old Lynn and sure enough, Lynn had a few mules and things and he did a little packing and so on. He knew the mountains and so on. And he says, okay, he says, we'll go up. He says on the Craig Mountains area, he says, I think you're just about right so that we can do some hunting up there. So they packed up and took a little grub along for a few days, supplies. And when they got up there, Lynn knew where there was an old cabin. That was kind of not occupied, but thought they'd go up there. When they got there, where they began to unpack the old mules and put the supplies in on the table. And finally, Lynn says, now Tex, he says you kind of straighten things up around here a little bit. And I'll go out and see if there's any signs of game here. So I went on up the trail, he says it was in the summertime and Huckleberry's was ripe. And he says, they were bugging along up through the trail and he says, all at once I blacked berries just flashed right up in front of my eyes. This is the meanest looking thing I ever saw. And Lynn, he says, I just took on down the trail as fast as I could run that bear right after me. And he was right on my heels by the time I reached the cabin door. And he says, when I run through the cabin door, he says that bear followed right in. And he says, I run around the table. And as I got out through the door, slammed the door, shut the hardware back to Tex, he says, kid, then the damn thing on. He says, I'll go out and get the other one."
Lewis Messersmith or Hazel Messersmith,0:05:14,"Now, do you ever hear of the one my kid ordered to it?"
Lewis Messersmith or Hazel Messersmith,0:05:19,"And it was all bullshit stories. But then the next day or two, where they decided to maybe go down a little lower country and see what the game was there. It's not on now, you know. I just put it on, yeah. I just put it on."
Lewis Messersmith or Hazel Messersmith,0:05:41,"So, went down there and they set up camp again. And Lynn says, when they got to their camp set up, Lynn said again, well, he said they'll go up here and see what we can find up here in the way of game. And Tex says, wait a minute, Lately says I'm going right with you."
Lewis Messersmith or Hazel Messersmith,0:06:02,OK?
