speaker,words,tags,timestamp
,This conversation with Margaret Schimke and her husband Weldon Schimke took,,
,"place in their home in Moscow,Idaho on April 11, 1978. The interviewer is Rachel",,
,Foxman.,,
MS,My cousins who lived across the alley were going and all the other Protest,,
MS,"ant children in the neighborhood were going, so I was going too. And I think",,
MS,I was a regular reporter and so I would tell about what went on at the,,
MS,revival meeting.So I reported to him (noisy) were his reactions and my mother's,,
MS,"defense of it. But Mrs. Otness, I thought she was going to write this so I",,
MS,went up to this university archives and got the papers for the Daily Star,,
MS,Mirror for November and December 1919. And on November the first there was,,
MS,"a first Baptist church notice which said: Prayer meeting, 7:30 Thursday.",,
MS,"This is the last prayer meeting until after the Bulgin-Lewis meetings.""",,
MS,"And then on November the sixth on the editorial page of the paper, I quote;",,
MS,"""Next week the great evangalistic service begin in the Tabernacle. All the",,
MS,church people will unite in this great effort. There will be no denominationalism.,,
MS,The people will unite in one great cause and hope to have a big,,
MS,"attendance during the entire series of meetings."" And on November the seventh",,
MS,"The big revival begins tomorrow with the Rev. E.J. Bulgin, Robert Lewis,",,
MS,"chorus choir director, Mrs. Robert Lewis, accompianist,and Chester f. Harris,",,
MS,"gospel singer. Quote,""Aside from Billy Sunday, there is no preacher that",,
MS,"can approach Dr. Bulgin in power."" Now the churches that were involved,",,
MS,"to the best of my recollection, were the core of the Protestant churches,the",,
MS,"Presbyterian, the Methodist, the Baptist, the Christian, possibly the",,
MS,"Seventh Day Adventists, but I'm not sure about that. The two Lutheran",,
MS,"churches were not involved, nor^the Episcopal church, nor the Catholic",,
MS,"church. And the,when he said denominationalism was not going to be a",,
MS,"factor, that was wrong. Now the tabernacle was built on the corner of",,
MS,"Third and Jefferson street , where the parking lot is now. Behind the old",,
MS,"Post Office, which was built then and it was on the spot where later a",,
MS,"Christian church, now demolished stood. And during the war it had been a",,
MS,"victory garden. And the tabernacle was built, I suppose, by donated labor",,
MS,"and probably the local churches had raised the money for it. The tabernacle,",,
MS,"""This mammoth building that will house the great meeting, there were many",,
MS,trips to Felton's mill for sawdust and a fragrant carpet covers the otherwise,,
MS,soft ground trodden hard be. the feet of the workmen.,,
MS,The building will,,
MS,"accomodate about 2,000 people. It will probably not take care of the Sunday",,
MS,night crowd. There will be delegations from surrounding towns. The opening,,
MS,"service refuted Plato, Harvey, Herbert Spencer and the great building was",,
MS,"filled to hear Dr. Bulgin who said they were here to do Moscow good."" Now",,
MS,"my father said that Bulgin, refuted Robert G. Ingersoll, the noted atheist.",,
MS,"He said,""He reminds me of these preachers who argue every morning",,
MS,"Ingersoll,Every Sunday morning, and -every Sunday morning they win because",,
MS,"Ingersoll is dead."" So you see, there was much difference here in the",,
MS,"reception of this. November 14th,""Sensational rumors have been circulated",,
MS,in Moscow that Dr. Bulgin had attacked and demeaned the American Legion in,,
MS,his campaign in Colfax. The local American Legion chapter investigated and,,
MS,"they absolved the Dr. Bulgin's statement, statement by M.P. Bailey, acting",,
MS,commander'.' Then it followed an absolution of him. Headline November the,,
MS,"fifteenth."" Monday night will be Methodist night. Tuesday is for Presbyterian.",,
MS,And what they did on the special nights is all the Methodists would gather,,
MS,at the church and then they would march in a body down to the tabernacle.,,
MS,And the same for the Presbyterians and the Baptists and all the others.,,
MS,So there was much spectacle at the evening meetings. As much as you could,,
MS,"have in a small town. November the seventeenth, an editorial. ""A young man",,
MS,was arrested for disturbing the meeting in the tabernacle. He should have,,
MS,"been pinched. Other arrests are likely to follow.""Now the reason for this,",,
MS,"I think, was the young man stood up to refute some acusations the Rev.",,
MS,Bulgin had made about the morals of university students. And on November,,
MS,"18th,this is a quotation from Dr. Bulgin.""Moscow is hidebound. I'd like to",,
