speaker,words,tags,timestamp
,SAM SCHRAGER: The shelter that he built when he first cane here.,,
,DORA FLEENER: He must have brought some of the stuff with him. Like big,,
,baards and things like that when he come. He brought his wagon and team,,
,"up from Walla Walla country. And he built his first house,put a",,
,"canvas over the top, his tarp that he used for freighting.He built",,
,kind of a two board high for it. That winter it wasnft cold or,,
,"anything. They didn!t get much snow and his horses could, he staked",,
,one out early days was the people were driving horses in the country,,
,to Montana. They picked up everything that was loose. And sometimes,,
,"a horse that was running on the range, they'd let 'em out.They let",,
,by themselves. Colts and stuff. And they'd come and see,,
,"hprses coming, they'd come into a band, them horses. They'd",,
,a bunch. They wouldn't try.to separate 'em out and he,,
,lost several that way. And two year olds or something like that.,,
,Sometimes they'd round 'em up on purpose 4,,
,"Montana needed, the: some reason, I don't know That was",,
,a year or two after he came there of course.,,
SS,Did he ever mention vigillante days?,,
DF,"He did. Coi rse, he wasn't in it but he heard about it.He said he",,
DF,knew a woman that.husband didn't come back and she suppposed that,,
DF,the vigillantes caught him. String him up. It was going on in other,,
DF,"parts of Idaho around here. Cows, horse thieves. Horse thieving and",,
DF,cow thieving at that time. He didn't have anything personally to do,,
DF,with it himself though.,,
SS,He'd heard this where he'd lived?,,
DF,Oh yes. Another thing I didn't include in my part of it there was,,
DF,"the first lights they had. Lard oil they'd use in a can, they' crimped",,
DF,the can. a cloth in there and light it like that.,,
SS,That was a pretty basic way to get your light.,,
DF,"It wouldn't give much light. Smokey too, I think.",,
SS,What about early day social life?,,
DF,They had dances. Mostly dances. And parties.Viola was the first town close,,
DF,by. Viola and Palouse.And people would congregate in there and dance. They,,
DF,"had saloons in those days too. They had a high old time, I guess. They",,
DF,used to go horseback riding too. He'd go in the wintertime or anytime,,
DF,they ride horseback. It was the only way that the go. Go to a,,
DF,"celebration, they took awagon and the whole family went. On",,
DF,"seats, they'd put a board across it, wagon box you knoo.Drive twenty miles",,
DF,that way..Across the country. Talked about going to Colfax to the,,
DF,"the fourth of july celebration one time, hey had somebody stay home and look",,
DF,"after their stock while they, if they couldn't get back tten.They wouldn't",,
DF,"come back the same day, they'd stay overnight probably. Celebrate.",,
DF,and bunting. It was trimmed up gay. I can,,
DF,"remember in my day, the horses and flags in their bridles, you know.",,
DF,"They had flags on 'em.Speaker's stand was all draped with bunting, red",,
DF,white and blue bunting.,,
SS,The roads were almost not any.,,
DF,No they weren't.,,
SS,It was cross country?,,
DF,We'd do as much as we could. Course they had to widen some oT the hills.,,
DF,"They had some way of going, some trail of some kind.Nothing very direct.",,
DF,"They could of course, but then, some people couldn't, go straight through",,
DF,"because too hilly . Then after that, after they get so dusty that they",,
DF,"couldn't hardly stand it, the automobile came to the country anyway,A",,
DF,"dust, they couldn't see where they were going. Course, that was",,
DF,later.,,
SS,What about the night that he and his friend thought they were lost coming,,
SS,down from a dance?,,
DF,"I think they went to Steptoe that night, a long ways off and^came back in",,
DF,the middle of the night. And it was kind of foggy and snow on the ground.,,
DF,"Couldn't hardly tell with the ice* and everything, where they were.No",,
DF,"fences and no buildings they could see. To tell where, any marks that",,
DF,"they recognize. But they, Huoes thought that they should have taken",,
DF,"the wrong direction all the time, but Dave, he knew what to do. He gave",,
DF,his horse free reign and let it go home by itsfclf.And he kept telling,,
DF,Hughes how they would find dome kind of a shack. Somebody'd stay over the,,
DF,"rest of the night, they'd get their bearings later. He kept going and",,
DF,"kept going, pretty soon they came to a barn building. He turned his horse",,
DF,and went right in the barn. He recognized thetld place. The horse had,,
DF,taken 'em back.,,
SS,Did he ever talk to you about any of the old characters that he knew?,,
DF,I don't think he did. Hughes was the only one that was with him. Course,,
DF,"it was, Mr. Boles, he was the store keeper at, and postmaster at Viola.",,
DF,He was quite a character but people.liked him . well because he,,
DF,was on the side of people that didn't have much to eat. He'd take wood,,
DF,"in place of, trade wood for provisions for wood, rather. And that way they",,
DF,got along pretty well. He had as many as two hundred cords. in his back,,
DF,yard one time. He traded for people.,,
SS,"Is that where Dave Fleener did his trading, Viola?",,
DF,"He did for a while, I guess. And Moscow, Viola was only three miles from",,
DF,there. Moscow is farther. About eight miles from there. Or something like,,
DF,that.,,
SS,What about the first plowing that he did?,,
DF,"Yes, he did the first plowing that first year he was there. It was such",,
DF,an open winter. Two horses and a breaking plow. He brought a breaking plow,,
DF,"with him. Few utensils, few things like that. He knew he'd need. He got",,
DF,"his lumber to build his next house next year.Wide board, they call it",,
DF,"board and batten, don't they? They built that the next year. An abetter",,
DF,"house. Had the lumber from Viola, I think, or some sawmill around. They",,
DF,"were getting up sawmills by that time. Those first boards were immense,",,
DF,"wide things..Wide boards, there's a few of *em around the countryrnoo in",,
DF,"old houses. Big timber, you know.",,
SS,Did he ever tell you why he turned down Liueallen's offer to start up in,,
SS,the town there?,,
DF,"In the first place, he didn't want to have any town property. Liueallen",,
DF,asked him twice to trade with him. He told him he'd just build a shack,,
DF,there in town..Have it. He didn't care anything about town. He had all he,,
DF,could do with keeping up his own homestead. And then he asked him again,,
DF,to trade his team. Well he needed a team so he Couldn't do that. He,,
DF,wasn't interested.,,
SS,he talk about seeing how the country got built up with people?,,
DF,"Well yes. One party that came across that settled there, he came to take",,
DF,"up the land right across the road from him, would be the road now on the",,
DF,"west side. But the woman was, she didn't think there would be any, just",,
DF,"be isolated country, always like it was then. She didn't like it so they",,
DF,never even unpacked their stuff. Long before Mr. Collins came in with his,,
DF,family and they settled. Didn't take long for the country to settle up.,,
DF,Railroad commenced to come in about the '80's. Things commenced to be,,
DF,quite normal then after that. Took so long to get the grain to Walla,,
DF,"Walla. Took two days, I think, to get all that grain to Walla Walla. The",,
DF,first market. Take the grain down there and then they'd get some provisions,,
DF,that would last them a year..I guess I told you about the woman that,,
DF,wanted to buy a package of needles. She finally went to Walla Walla and,,
DF,"that was the only thing she could find. She said,""How come so much? Why",,
DF,"does it have such a big price on it?"" ""Freight."" he told her. For needles,",,
DF,she didnH think; that was very much. I guess some of the stuff was freighted,,
DF,"to Walula River and then the river took it out to Portland, out that way.",,
SS,Did he tafck about going to Walla Walla himself?,,
DF,I don't think aa did. He tried freighting one time but that was before,,
DF,"he took up the claim, I think. He didn't like freighting because he",,
DF,couldn't use his team. Wasn't cut out for freighting anyway. He didn't*.,,
SS,What was it that he told you about the early harvests that he worked in?,,
DF,"Worked down the Touchet, go down in the summertime, he'd leave his place",,
DF,in the summertime. Harvest. Heading,,
DF,"outfits. Threshing outfits.And I guess after he got to finally,he",,
DF,"the bundles for the threshing machines. He'd feed it, he'd have a bundle",,
DF,cutter on each side of him. He'd take the bundle and put »em into the,,
DF,"machine,And course, it worked pretty fast. And he'd reach",,
DF,out for the bundles and if a fellow was cutting the string at the same,,
DF,"time, it might get jammed. It was pretty risky to do it really. Told about",,
DF,"that,I guess up and down there, two of them at the bundle. Threshing",,
DF,bundled grain. It was a job. He was the feeder in the threshing team. He,,
DF,"couldn't feed too fast. Too slow, they wanted to keep it up. Steady bunch",,
DF,all the time. Take somebody who was an expert to know just how much to put,,
DF,in. Not to put in.,,
SS,"You mentioned that the bronc busting, the guys that were doing that were",,
SS,getting hurt.,,
DF,"The wild horses, the broncs, bring 'em to ride, get on 'em, just ride 'em.",,
DF,Not like they do in the rodeo now. They wouldn't ride 'em for eight minutes,,
DF,or three minutes. They stayed with 'em and they broke 'era in. And he,,
DF,never tried it because he'd see what it did to the fella that rode em.,,
DF,"He said they'd bleed from the ears, the nooe. 'Cause of the jarring. Stick",,
DF,"with 'em though.That was in the earlier days, in California, I imagine.",,
SS,And the long trek that he took into Oregon over Siskiy ou Summit? His,,
SS,partner didn't think they were going to make it?,,
DF,"He was a kid. He was sixteen, I think, at the time. I think they went from",,
DF,"the end of thefstage line and they had, the stage didn't run over the,",,
DF,"was a bad road and high parts of the mountain, snow, so they took that.",,
DF,It didn't take 'em very long to walk it. a day and a night or some,,
DF,thing like that. I think most of it was on top of snow. The snow's crust,,
DF,was hard. It wasn't too hard to go. But he way. To get,,
DF,there. So he was lost on the way. I guess he'd been across it before so,,
DF,he knew about where. He had a hatchet and an axe and he chopped places,,
DF,"in the trees as he went along I guess, and when they come through there,",,
DF,"why, he could see how deep the snow was. Way up in the trees.",,
SS,This friend of his thought they weren't going to make it?,,
DF,Yeah. It was a long one for the kid. He couldn't see,,
SS,It seems like he had a lot to do with the Hood River Indians.,,
DF,Yes. A lot of the time f think in every other time just kind of,,
DF,camped out. Like cowboys do sometimes. They come in. Run those provisions.,,
DF,"Probably made their ^ camped there, in those badlands, well they're",,
DF,not badlands exactly there. Z-M* beds with their grass. That's,,
DF,where the cattle grazed. The Indian country there. He was in Indians in,,
DF,"the north end of California, his own claim. He took a claim there first.",,
DF,"Built a shack there, and the Indians used to come, knock on his door, and",,
DF,"they didn't knock on his door, they walked in. Hungry as could be and couldn't",,
DF,feed all of 'em. So he had to put a stop to that. The dog got so he wouldn't,,
DF,let an Indian come close to the house after awhile. It was pitiful. They,,
DF,didn't have any clothes on or anything. Shawl over their back. The,,
DF,United States wouldn't provide them anything to eat or anything to wear and they couldn't,,
DF,leave,,
DF,the reservation to hunt.Fish like they should have been able to.The.,,
DF,"state, they would go in, big camas and get provisions for the winter here",,
