speaker,words,tags,timestamp
,EMMETT UTT: Crowds went there to see him like you'd never guess,,
,There was thousands of people from all over Idaho went to,,
,Troy that day just because Burton L. French was going to,,
,be there to make a speech. And he was just a congressman.,,
,"If Nixon would come over theie today, I think everybody*d",,
,"leave town. (Laugh,) Everybody d pull out.",,
SAM,Today they sure would.,,
EU,"And so... But that's the difference, by gosh, you know, he",,
EU,"was just a congressman, but boy, he come out there, you",,
EU,"know, and everybody... Why he was royalty, you know. Every",,
EU,"body just admired him, you know. Oh boy, if a congressman",,
EU,"come out here in this country today, there wouldn't probably",,
EU,be anybody who'd turn off the road to go see him. That's,,
EU,the difference in the way government is today.,,
EU,SAMS Did they listen to what he said?,,
EU,Oh yes.,,
SAM,Do you remember what he said?,,
EU,I forget now what he said. He was just another human being.,,
EU,He wasn't a superman or nothing.,,
SAM,"Well, I wonder if he talked about politics, or if he just",,
SAM,talked about what a nice country it was out here?,,
EU,"Oh he mostly talked about himself, and where he went to",,
EU,"school here, and different people he knew here. Yeah he",,
EU,"just talked rattlin' along, you know, but he was a local",,
EU,boy who made good. And that was stwful unusual to have a,,
EU,punk you know go from this neck of the woods back to Wash,,
EU,"ington D. C, you know, that was really out of this world.",,
EU,Pret' near all people used to run the government was Eastern,,
EU,people them days. Of course they always had their represent,,
EU,"ative from Idaho and Washington all right, but I don't know.",,
EU,"But it's just odd, the way he come out of here by then, and",,
EU,people... The town of Troy was just louded up with people.,,
EU,They were just walking on one another's feet around there.,,
EU,He had a stand built out there and he got up and made a,,
EU,speech. I bet there was five thousand people around there.,,
SAM,Gee.,,
EU,Oh it must have been that many if not more. Yeh he... Old,,
EU,"log school house over here at Princeton. Well, there's no",,
EU,"school there at all now, they tore everything down, but",,
EU,originally I started school myself in that little old log,,
EU,school house. It was just a little one room school.,,
SAM,That's where you went to school?,,
EU,That's where I started. I went my first year in that log,,
EU,"house. But they was building the other schoolhouse, a frame",,
EU,"building. They was building it, but they had the first two",,
EU,or three grades I think in school in that little log house.,,
EU,I remember my first teacher was named Miss KcCann. That,,
EU,"was quite a day, that first day of school.",,
SAM,What happened the first day of school?,,
EU,"Oh-h-ho. They had the main building built, and they was",,
EU,"holding school in the new school they'd built there, and",,
EU,they was holding school in it. But had a professor by the,,
EU,"name of Oakley Hall, Oaky Kail. He lived in Moscow. He",,
EU,died a few years ago. But he was a professor in the upper,,
EU,grades. So I don't know if you remember them old desk?,,
EU,"They had the iron frame down, and they had a hole about that",,
EU,"big around, right in them down so far from the floor. Do",,
EU,you remember them?,,
SAM,I think I've seen 'em.,,
EU,"(Chuckles) Well, I didn't have nothing to do. So I sat",,
EU,"there and kept my foot working in that hole, 'til I finally",,
EU,got my whole foot through it. Weil I couldn't get it out.,,
SAM,No kidding.,,
EU,"The schoolmarm, she come and she twisted this way with my",,
EU,"foot, and by gosh, she couldn't get my foot out of there.",,
EU,"So finally she had to go get the old professor, Old Hall,",,
EU,"to come out. Boy, he was mad, the first 6ey of school, you",,
EU,"know. He was busy in there, and he came a-strompin' in",,
EU,"there, and he grabbed my foot, and he twisted this way and",,
EU,"it wouldn't go, and finally he had to take my shoe off to",,
EU,"get my foot out. I tell you I was just scared plum to death,",,
EU,I thought that man looked ten feet tall.,,
SAM,Oh boy.,,
EU,He just scared me to death. If the devil came in there it,,
EU,wouldn't have scared me any worse. (Laughs) So that was,,
EU,my first day at school in that little log house over there.,,
SAM,"Oh man, that must have made a lasting impression.",,
EU,"Oh, it did, I'll never forget that. Yeah... Oh, I don't",,
EU,"know. Yeah, I don't know. There's a lot of things happened",,
EU,"around here, I guess. A lot of things went on around here",,
EU,"in the early days people won't believe nowadays. You know,",,
EU,"you start telling things that happened, and they look cat",,
EU,"you like, oh hell, you're way out yonder, you know. Well,",,
EU,"for instance, one winter we had four feet^of snow on the",,
EU,level all over the valley here. More than that up in the,,
EU,"woods, but four feet of level, the fences all covered over.",,
EU,"Well then it rained, got quite a shower, and then that night",,
EU,"it turned loose and froze. Oh, it froze a crust that thick",,
EU,"on top of that four foot of snow. Well, they used to log.",,
EU,"I don't know, you remember, you've seen them old, big logging",,
EU,"bobsleds, big what-they-call logging bunks? Well they'd",,
EU,"pile them up just like logs on an end, just like they do",,
EU,"these short trip logs, hauling sixteen foot logs, you know.",,
EU,"They'd pile them up there, and they'd put four and six",,
EU,"horses ahead of it and haul 'em down here to the river, and",,
EU,they'd dump them over here at the river; roil 'em over .the,,
EU,"bank if they could, as close to the bank as they could get,",,
EU,all up and down the river. Decked the logs over there.,,
EU,Every man had his certain spot to put a log. Of course you,,
EU,had your logs branded. You know how they brand logs? Well,,
EU,they got...,,
SAM,With an iron?,,
EU,Huh?,,
SAM,With an iron?,,
EU,"No, it's not an iron, it's a sledge hammer. And maybe your",,
EU,"number would be 0, or it could be 2, C, anything, but there'd",,
EU,be a G at the end of that hammer. And you'd go along and,,
EU,hit the end of the log with that hammer and imprint that,,
EU,"number there. Weil, that'd be your number. So when they",,
EU,"went down the scale down at the mill, you'd get credit for",,
EU,"your log. And so like I say, they was hauling them all up",,
EU,and fl/own the river. But they had the main road running right,,
EU,"here below the barn, jitftt below this barn of mine, and went",,
EU,"across that flat meadow place there, and they headed straight",,
EU,for the river. But when that snow come and got that deep,,
EU,"and froze, they probably had six head of horses on them",,
EU,"sleds, 'cause they wanted to land the logs way down yonder",,
EU,"some place. The road was over here, and they'd just swing",,
EU,them horses up on top of all that snow and load a sled load,,
EU,of logs'd go right up on top of it. And they'd gojbver there,,
EU,on top of four feet of snow with a sled load of logs. Six,,
EU,horses on it and never break through. That's kind of hard,,
EU,"to believe, but they sure did it. And ah...",,
SAM,Well how was it different with all the ice? Just 'cause,,
SAM,the ice cover they could...,,
EU,How's that?,,
SAM,Just 'cause of the ice cover they could?,,
EU,A crust of snow on it. You've seen a crust of snow.,,
SAM,Oh yeah.,,
EU,"Well, that's all it was. It just come a 'raining on top",,
EU,"of all that snow, and it turned cold and froze. And that",,
EU,"froze so hard that, by gosh, that them horses and things",,
EU,"go right on top of the snow, right over the top of the fences",,
EU,and everything. Yup. Don't get winters like that no more.,,
EU,"Haven't had a winter, I don't know, since... We used to...",,
EU,"The country's all changed. Every winter they'd log up here,",,
EU,and summer they'd deck the logs up here. Hundred thousands,,
EU,of feet of logs would be decked up. You know what a deck,,
EU,of logs is?,,
SAM,Oh yeh.,,
EU,"Well, they'd be decked along the road. There'd be a big",,
EU,deck here and there. And they'd deck'em all up in the summer,,
EU,"time, and then they'd wait for the snow to come, and then",,
EU,they'd haul them to the river. Then in spring when high,,
EU,"water come, they'd roll them in the river, and they could",,
EU,head off for Potlatch. That's the way they got the logs,,
EU,"down at the mill, floated'em down the river. And so that",,
EU,was a great time. Peopie'd get...,,
EU,ANNA UTT: Want a cup of coffee?,,
SAM,Sure. Thank you.,,
EU,"Yeh, and that's the way they got the logs down to the mill.",,
EU,"Oh no, I've seen them go up here, by gosh, and falling",,
EU,trees on that crust. And they'd have to dig down around the,,
EU,"stump in order to leave your stump so high, you know. They'd",,
EU,"dig down around it and then saw the tree down, and it would",,
EU,fall over on that crust of snow. I know my dad did up here^,,
EU,in the field up on this upper place up there. Fall a big,,
EU,"old pine trees down, you know, and of course, when they fell",,
EU,they'd crush the snow. But they'd get down and cut the,,
EU,"limbs off as much as they could, except the bottom ones, and",,
EU,"put a chain around it, and put the horses out on top of the",,
EU,snow out there; and it'd roil that log out of the bed it,,
EU,fell in out on top of the snow. Of course my dad hauled them,,
EU,"off with what they call a go-devil, just a two runner rig.",,
EU,"Just two runners with a bunk across it, usually just had a",,
EU,"hole about so long there, about five or six feet long be",,
EU,tween the runners. And then a chain would run through that,,
EU,"business so that the runners could flex, and go around a",,
EU,"curve; why, one runner'd take it ahead of the other one, and",,
EU,"see-saw. Devils they called them, go-devils. They was a",,
EU,devil.,,
SAM,Were would the guy... would he just go... Where would he,,
SAM,be on that?,,
EU,rHe'd sit up on top of the log and drive his horses. In,,
EU,"the wintertime when the logs was wet, they had a...",,
SAM,He'd sit right on the logs?,,
EU,Huh?,,
SAM,He'd sit right on the logs?,,
EU,"Well, no. There was usually in the winter or bad weather,",,
EU,"well, they always had, what, a gunny sack full of straw.",,
EU,They called them dry asses. (Laughs) And they'd put that,,
EU,"on it and sit on it, you know.",,
SAM,Oh.,,
EU,"And, that's what they'd call 'em, the name of that damn",,
EU,"sack was a dry ass. Kept 'em from getting wet. So, oM no,",,
EU,but theiiused to... they never failed... I never seen them,,
EU,"fail to get all their logs in during the winter. Well,",,
EU,"nowadays, you know, if you'd decked logs that way for snow",,
EU,"to come, why you never would get them in, you know. You",,
EU,probably wouldn't get enough snow to get maybe one or two,,
EU,"trips, and the snow's gone. We haven't had any snow here",,
EU,to sleigh ride on for years. Maybe a day or two we'd get.,,
EU,"I've seen ten inches, twelve inches, couple of days it's",,
EU,gone. That's all there was to amount anymore.,,
SAM,Did they used to work all winter?,,
EU,Well they'd haul logs all winter. They'd work all summer,,
EU,"getting them decked up, up in them hills. And in the winter",,
EU,"time, why the/d wait for the snow to come, and then they'd",,
EU,start hauling logs and dumping them in the river. I quess,,
EU,some places the snow wasn't too deep they'd log in the winter,,
EU,time. But they usually figured on just cutting them in the,,
EU,"summertime, and decking them, and then hauling them in the",,
EU,winter. And they never failed to get them in. They always,,
EU,had enough snow to get them all in.,,
SAM,Did the mill run all year round?,,
EU,"Oh yen, yen.",,
SAM,They had plenty to keep'era going?,,
EU,"Oh yen, well of course they got to building a railroad",,
EU,further up. They built the railroad to Potlatch from Palouse,,
EU,"to start with, and that's when all this country was logged",,
EU,"off, by just hauling to the river and then floating them down",,
EU,the river. That's the way this country around here was all,,
EU,"logged off. Well, then they built the railroad on up to",,
EU,"Bovill. And, well they went to Harvard first. Then they",,
EU,"went from Harvard on up the line to Bovill, with the railroad.",,
EU,"And then of course they got to logging, hauling them in on",,
EU,"the railroad. And then they got the railroad in, they always",,
EU,loaded them on the railroad to haul 'em now.,,
SAM,"You mean they stopped, they used that instead of the river?",,
EU,Huh?,,
SAM,Instead of the river?,,
EU,"Weil, yen, they done a lot of logging down here. There used",,
EU,"to be a railroad run, you know this road you go up on here,",,
EU,"from Princeton out? Well, that was the railroad bed.",,
