speaker,timestamp,words
Sam Schrager,0:00:01,"This conversation with Marie Leitch Fisher took place at her home in Lewiston on October 29, 1975."
Sam Schrager,0:00:17,How do you wind up there in the mid -20s when you came?
Marie Leitch Fisher,0:00:21,"Well, I had a cousin who lived there and I guess I just applied for the job and got it and went up. Those days you'd write applications telling what your qualifications were, what you could teach, and that's all I did and I got the job."
Sam Schrager,0:01:00,Where were you living at the time?
Marie Leitch Fisher,0:01:02,"Well, my folks were living at Neskhurst, but I was only there during the summers, so I didn't really live much of anywhere. Wherever my trunk was, that's where I lived."
Sam Schrager,0:01:13,Did you talk before you came to Lewiston?
Marie Leitch Fisher,0:01:14,"Oh yes, I talked. Oh, I must have talked 10 or 15 years, I guess, before I went to Lewiston. No, I hadn't talked that long. I taught about eight years before I went there, so I had experience and pretty good recommendations, I guess, because I got the job without any trouble. I taught primary for four years, and then they transferred me to the fifth and sixth, and then I taught the seventh and eighth, so I taught all of them."
Sam Schrager,0:01:59,Is this all in Bovill  or before you came?
Marie Leitch Fisher,0:02:01,"No, in Bovill, but I taught rural schools and two -room schools before I went to Bovill."
Sam Schrager,0:02:08,"Oh yes, I was going to ask you too, now you got your teacher training in Lewiston?"
Marie Leitch Fisher,0:02:14,"In the normal over here, yes."
Sam Schrager,0:02:15,How long did that take in those days?
Marie Leitch Fisher,0:02:18,"Well, when I started out, all you had to do was go to summer school, which lasted, I think, nine weeks, something like that, and you got what was called a third grade certificate. Then you'd teach that on that third grade certificate that year, and then you'd go back to summer school, and then you got a second grade, and then you'd go back to summer school next year, and you'd get a first grade, and then you had your certificate."
Sam Schrager,0:02:50,"But the people that wanted to go to school, if they'd take a whole year at once, why they didn't have to go through that?"
Marie Leitch Fisher,0:02:58,"I couldn't be bothered going a whole year, and I could go nine weeks and get a job."
Sam Schrager,0:03:05,"Well, what was the training itself like? Did they prepare you? Was it, do you think, very different than the way they do the teaching now?"
Marie Leitch Fisher,0:03:14,"I don't know how they teach now. From the papers I pick up that the kids drop on the way home, they don't teach like they used to. From these papers I pick up that the kids go by and they've got an A on them, and I look through them, and there's a whole lot of mistakes on them. They can't spell, and they can't write, they've got big printing. And when I taught school, the kids went to the board and learned to write. They never did print, but of course, before I quit teaching, they had started printing. But I never bothered with that, because I couldn't see the value of printing first, then writing. And we had to teach Palmer Method of writing those days."
Sam Schrager,0:04:04,"When you were trained at Lewiston for teaching at the Normal, was the training very specific? Do they teach you just how to teach in a classroom, or what?"
Marie Leitch Fisher,0:04:14,"Yes, but they didn't."
Marie Leitch Fisher,0:04:16,"They taught the way it should be in a classroom, but after you got in a classroom, you had to remember what they told you, and then twist it to fit the, because these people that were training us were dedicated. I don't think that many of them had ever done very much rural school teaching, where you had eight grades in one room. And we had special courses in teaching English, and special courses in arithmetic, and special teachers to teach us how to teach spelling and everything else. But after you get out and start doing it while you just forget all that and do it your own way, that is, if you've got anything up here. What you're saying is it was more, it was theory and not practice. That's right. But I wasn't a bad primary teacher. By the time Christmas came, the kids could pick out different words. The smart ones, of course, the idiots, the morons, and the little people on the curve, you know, they couldn't. But the average kid knew a few words that they could pick out of the paper, and I'd never let them learn by the picture on the paper. They had to know the words because I taught phonics, and they could read pretty good. If you don't believe it, I asked Joe Holland. I had his kids in first grade. And Junior, his oldest boy, the one that got killed in the Army, he could almost read by Christmas. And by the time school was out, he was a pretty good reader. But he was a smart kid. But there were a lot of them because if a kid has phonics, he can set his own pace. He'd have to go around and wait for this sight reading. I don't know how I ever got kids to learn to read when I didn't teach phonics, but I must have. But now they're going back to phonics, somebody told me."
Marie Leitch Fisher,0:06:34,I've heard that too.
Sam Schrager,0:06:39,"I'm just wondering, did you have any special methods that you found that worked to get kids interested in reading? Or was it strict drills and that sort of thing?"
Marie Leitch Fisher,0:06:53,No.
Marie Leitch Fisher,0:06:54,I don't know.
Sam Schrager,0:06:56,"Did you get, are there any games in that type of story?"
Marie Leitch Fisher,0:06:59,"Oh, sure. You know, that story of the three Billy Goats, the kids would read the story and then they'd act out. They'd be the three Billy Goats trying to get across the bridge that the troll was on. And then when you were teaching him how to, manners, why you'd have a kid knock at the door and the other kid would open the door and he'd come in blah blah blah. And I didn't do that very often, but months and a while we'd have things like that. And of course on Friday, afternoons, why they got a lot of artwork and spelling matches. Send them up the board and see what kid, give them a bunch of figures and see who could get through it quick. But those days we used to have contests between our school and dairy. Not only in athletics, but in spelling and arithmetic and stuff. Spelling and arithmetic and context were the only two contests we had. And they were fun because they just were."
Sam Schrager,0:08:07,"Were these frequent get togethers for contests with theory? I mean, it was a common thing?"
Marie Leitch Fisher,0:08:14,"Well, it was for a year or two. It all depended greatly on who the teachers were. We found a got the point where we didn't go down, except they would have their track needs. But we had a superintendent that believed in developing their mental ability as well as their muscles. So we had them then. Of course, the dairy superintendent, I don't even remember who he was, cooperated. Of course, it only happened probably once a year, but then the kids got a lot of fun preparing for it."
Sam Schrager,0:08:55,Was it the same kind of thing in those days that nowadays you really do get the feeling that athletics is more important than schooling a lot of the time? Was it that way then too? Was athletics stressed so much?
Marie Leitch Fisher,0:09:06,Not in our schools.
Marie Leitch Fisher,0:09:08,"The idea was to get through all those books and pass into the next grade, and you didn't do that out playing basketball. Of course, I don't know about high school, but they were very basketball minded. And of course, everybody liked athletics. They never had enough kids to have a football team, but they always had good basketball teams, girl teams, some boy teams. And Boho had the prettiest girls in the whole Laytop County. I've heard that before."
Sam Schrager,0:09:44,"That's really true, huh?"
Marie Leitch Fisher,0:09:45,"Yes, it really is. They were just awfully...well, they were above average for good looks. We only had one or two fat ones, and even the fat ones were nice looking in the face. But the Lancaster, the Phillips, I don't have any pictures around with those girls, but they...oh, I've got them somewhere. They'd take a month to dig them out of this trash. But they were good looking, yeah. Beautiful girls. And the boys were nice looking, but the girls were better looking."
Marie Leitch Fisher,0:10:19,"Well, that's good. That's the way it should be. Oh, sure."
Sam Schrager,0:10:24,"When you first came to Boville, were all the primary grades together as one, or were there different classes?"
Marie Leitch Fisher,0:10:35,"Oh, they had the first and second grade together, in third and fourth grade, fifth and sixth, seventh and eighth. There were four grade teachers, and there were, I guess, three or four high school teachers."
Sam Schrager,0:10:50,Was this an improvement for you as a teacher to be able to just teach two grades instead of teaching a whole eight in one grade?
Marie Leitch Fisher,0:10:57,"Well, it was a lot easier. I'll tell you that."
Marie Leitch Fisher,0:11:00,"You didn't have half the work to do, and it was more fun in that you could... You didn't have to have one kid teaching another. You could do it all yourself."
Marie Leitch Fisher,0:11:15,"I don't know. I enjoyed some of those one -room schools a lot, too, though. Especially one out here out in Lewiston somewhere. Someday I'm going to take the car and go out and see if I can find that school. You went out to Web Bridge, or you went out to that web post office, and you went up in those hills somewhere, and there's two roads after you leave Web Store, and I don't know which one I went on."
Marie Leitch Fisher,0:11:41,"I'm surprised that you enjoyed the one -room school. I would think that for a teacher to deal with eight grades at once must just about be the limit. But listen, I didn't find it in Volvo the first eight years I taught there."
Marie Leitch Fisher,0:12:01,"But if you're the teacher in a one -room school, boy, you are somebody the kids respect you. They never tried the smart, aliki things these kids in town tried. Why, if I'd been teaching anywhere and the kids had talked back to me like they do to these people now, I'd have broken their necks. Because those days you could spank kids. Of course, sometimes some of the people didn't like it very well because their little darlings got spanked, but they couldn't do anything about it."
Sam Schrager,0:12:32,But why?
Marie Leitch Fisher,0:12:36,I wouldn't teach school now for all the tea in China.
Sam Schrager,0:12:42,Did each teacher have to develop her own way of dealing with the problems of kids rebelling or not paying attention to you?
Marie Leitch Fisher,0:12:52,Yes.
Marie Leitch Fisher,0:12:53,"There was never any rebellion in those one -room schools because school was fun for most of those country kids. They got away from home and they got in with other kids, and they enjoyed school."
Sam Schrager,0:13:09,Did you feel that you had to be very strict with them?
Marie Leitch Fisher,0:13:13,"No. Not the way you do in a town school. I know when I'd had seven or eight years experience before I went to Volvo, so I said, I usually tell them the first morning how this was school, and that I knew all their tricks. If they had been good, I'd be good. If they were going to be mean, I knew lots more mean ways than they did. I got it across that what I said was going to be, that was it. So I had very little trouble with the primary grades or the other ones either. I know I got awful mad at the superintendent one time because he spanked one of my kids. I felt if the kid needed spanking, I was the one to spank him, but the superintendent did it. He didn't make any friends influence any people either. He only stated that in all that year he left because the kid didn't need a spanking in the first place. And if he needed one, I was the one to give it to him, but I didn't get the chance prof did it."
Sam Schrager,0:14:26,"I imagine that he must have, that being a teacher in a school, well you will first, you were saying before that the first seven or eight years in Boville, you say there was no discipline problem?"
Marie Leitch Fisher,0:14:38,"No, the first seven or eight years when I was teaching in the country schools, there was never any discipline problem."
Marie Leitch Fisher,0:14:43,Did it take you a matter of time to establish yourself in Boville as a...
Sam Schrager,0:14:51,Disponarian?
Marie Leitch Fisher,0:14:51,"No, as a person that was going to be there, someone that was, you say the teacher didn't have the same kind of status in a town as she did in the country."
Marie Leitch Fisher,0:15:03,"Oh, well the little tiny kids in school in Boville, they hadn't got to the point yet, and I don't know whether the upper grades had, that they could do as they pleased. They came to school because school was where they were supposed to be, and I told them it was just like their daddy went to work every morning and they went to school, the same thing."
Marie Leitch Fisher,0:15:35,"And, but there wasn't any discipline problem in the primary grades in Boville. And I was, I was big, and it makes a difference, you know. We had one little gal come out from New England to teach in Boville in high school. And she was just a little shrimp. I bet she didn't weigh more than 90 pounds soaking wet. And those kids, I went down the basement one day, and she was down in the basement crying. And I asked her what was the matter, and she said the kids were giving her a bad time. I don't know what they'd done. And I stormed up into that high school room, and I gave those kids the hardest bawling out you ever saw. And here I was teaching primary downstairs, but I'd had these kids, and here they were giving her a bad time. And I told, I don't know if it helped any, but anybody could clear out from Maine to teach a bunch of hoodlums. And they weren't hoodlums, but they were just acting like it. And one teacher we had was a little shorty, and she's teaching in California now about ready to retire. They picked her up one day and set her in the wastebasket just because she was small. Well, they wouldn't have tried that with me. They wouldn't have dared in the first place because I just looked like they'd better not try it, you know. And I think it makes a lot of difference. You know, some people have a Mickey Mouse, and I'm afraid of you, and I never looked like I was afraid of them. I may have been scared to death inside, but they didn't know it. And I guess..."
Sam Schrager,0:17:16,What made you decide to become a teacher in the first place?
Marie Leitch Fisher,0:17:20,"Oh, I don't think I decided. My mother was a teacher, and one of... I guess that made..."
Sam Schrager,0:17:29,Did that made me teach?
Marie Leitch Fisher,0:17:32,"I don't remember. Well, anyway, when my mother was raising me, the only thing a woman could do was to teach school or be a nurse. And of course, they didn't think nursing was a... My mother was a very puritanical gal, so she just convinced me. Well, I didn't think much about it, so I became a teacher, kind of shoved into it without any thought. But my cousin, her folks let her be a... take a commercial course. And she had... I don't know, I'm better off than she is at that, even if I didn't teach. Teaching wasn't bad those days, but I wouldn't do it again. It seems not the kind of kids these people are raising."
Marie Leitch Fisher,0:18:33,Seems like...
Marie Leitch Fisher,0:18:36,"It seems like most women, of course, didn't decide to become teachers or nurses. I mean, most women grew up, got married, and then that was it, and they were homemakers. So in that sense, it always seemed to me that the women who were teachers were different than most women."
Marie Leitch Fisher,0:18:58,"Well, maybe I was. And the first school I taught, I was in the country out of Kami 'i. And the man was such a tyrant and so mean that I thought, oh, I'm never going to get married if that's what it's like. Of course, our home life, my mother had... it was perfect. And I'd never seen any woman treated like she was, and I thought, oh, nobody's ever going to get a brand new. So I taught for quite a while, and finally I got married."
Sam Schrager,0:19:32,This man was the one that ran the school?
Marie Leitch Fisher,0:19:34,No. He was just somebody I had... I had to board somewhere. That was the meanest man I ever saw.
Marie Leitch Fisher,0:19:48,"Were women able to... I know that the men, it seems like the men were running things even more than they do now in those days."
Sam Schrager,0:19:58,And were teachers supposed to keep their place and not speak their mind too much when it came to the running of things? Or were they able to speak out?
Marie Leitch Fisher,0:20:09,"Well, I think they could speak out if they wanted to."
Marie Leitch Fisher,0:20:14,"I never... but I wasn't very forward or brash. I didn't bother to go to the council meetings. And they didn't have a PTA in Bovil, so only about one year, about the time I quit teaching. So I didn't... In Bovil, all the teachers did was teach school, and then go to parties they were asked to."
Marie Leitch Fisher,0:20:47,"That was... Bovil was quite a partying town, like card parties, I mean."
Marie Leitch Fisher,0:20:55,But I think the women could... teachers could say what they wanted to. I don't know.
Marie Leitch Fisher,0:21:03,When you say card...
Marie Leitch Fisher,0:21:05,"the card parties were frequent, were there a pattern to..."
Sam Schrager,0:21:11,were there certain groups that gave them? Or people's homes?
