speaker,timestamp,words

Sam Schrager,0:00:02,"This conversation with Harry or Clarice Sampson and Clarice Moody Sampson took place at their home in Moscow on August 16, 1976. The interviewer was Sam Schrager.",
Harry or Clarice Sampson,0:00:25,"How we got hold of that, my sister had a friend in California and she wrote and then she sent it up here so we could read it. I'm going to get out now so Harry will talk to you. Oh I don't want you to leave Clarice. I can't tell you much. I'm going to want to ask you some too. Oh right.",
Sam Schrager,0:00:45,"But yeah, but what was the matter with blood on the tail of the pig?",
Harry or Clarice Sampson,0:00:57,No. I don't know. I never read it so I don't know about it. Well we aren't taking it on. Yeah I just turned it on. Well adults are talking. I'm not sure though about this. You shouldn't say things. Well we're not taking it on. Is that on now?,
Sam Schrager,0:01:14,I just turned it on.,
Harry or Clarice Sampson,0:01:16,"IWell I first met Dr. Robinson when he came to Moscow. Came into the store, David's store and Mr. David introduced me to him because he'd been interested in Boy Scout work too and he thought perhaps I could use him in my Scout work. So that way I got acquainted with him. Well Mr. David Robinson evidently came up here without any finances to speak of. They got this job at the..… university… the drugstore across the street, Charlie Bowles, drugstore. But he... Mr. David in order to have a place to sleep he furnished him a bag of blankets and... in order to have a place to sleep. Well it wasn't long after that that he got... I think there were six fellows if I know but George Benson was one. Oscar Anderson was one and Anderson was the first National Bank. Elmer Anderson. Elmer Anderson, yes. And I don't know just how much they financed him too but it must have been around a thousand dollars apiece and through that capital that he got his... going. Well it just took like wildfire all over the world because he advertised in the Pathfinder magazine in Washington D.C. and that had a rural circulation and orders came in. Well I think he operated about three years and he bought these fellows out and then when he started coming in and he started giving lectures he'd go to Los Angeles or he'd go back to New York and give a lecture and through those lectures he got more... sold more courses. And in these courses living in Moscow he would not sell them to anyone in Moscow. They had to be out of the city. Well it wasn't long until he bought a home here with the money he had put in the pipe organ. He was a musician too as well, an organist. And then along the way he got into trouble on his citizenship. He was a son of a Baptist minister up in Canada and he came over into this country and I don't know who dug it up on him but he was an American citizen and so he had to leave the country. And I forgot he went to one of the islands either Puerto Rico or Cuba or someplace in the islands there and Bor... or Senator Borah helped him straighten the thing out for him. And he came back into the country and the thing here was alright from then on. Well the Moscow Medical Building right back at the first National Bank, he built that and he had his office in there. Well I was well enough acquainted with him, he only lived a block from us and he invited me down one day to his office just to see what it was like. So I went in there and he was telling me all about his citizenship setup that Borah took care of him on. Well he says I'll tell you another thing, he says I've got a tape recorder underneath this desk. He says anybody that comes in this office that I'm not sure of, he says I'll turn that on because I'm not going to have them have anything on me. So he was very clever about that and he wasn't going to be caught into another lawsuit or something. Well it wasn't long after that that he... oh he just kind of threw money away there for a while in Moscow. He established Robinson's Lake out here. There was a group of men in town here thought that might be a pretty good resort place out there and they built summer homes out there. Well he got a hold of that and he just beat him to that and he bought that and turned it over to the county as a recreational area. Well that was one thing. Well then the newspapers were kind of time and time a little there, newspaper rather. So he decided that he was just going to run that paper himself so he bought him out. And he owned the Star Mirror until he turned it over to the... got Bill Marano from Elk River to come over here and edit the paper. So that's... and they changed the names of the Idahonian. Well and there was another set up. He was a pharmacist and he felt the pharmacists were more or less gouging the people with their prescriptions and their drugs and so on. So he opened up a... or he bought a pharmacy, opened up where Walgreens is now. And he operated that until... what you call it, took it over. So he was a promoter from way back.",
Harry or Clarice Sampson,0:07:46,"Yeah, tell him about the Italian set up. Oh, when I was visiting him in his office, he was telling me about an Egyptian ... or a prince that had a son that was ill. And he'd been taking his course. He had six or eight courses. And then after you took them, he started another list. He got them going on another one so it kept the finance coming in. Well anyway, this prince cabled him and told him about his son. He says, maybe you can do something for him. And I suppose he wrote him back that he had prayed for him and then listened out. And the son became well. It was kind of a miracle to the prince. So the prince sent him a check. And if I'm not mistaken, it was $5,000 or $10,000. And Robinson told me that he sent that check right back to him and told him that the publicity that he would get on that would far outrank what he paid him. So that was one thing that... that's the unusualness about him in all his affairs.",
Sam Schrager,0:09:15,"Did he seem sincere to you, Harry?",
Harry or Clarice Sampson,0:09:18,"Oh yes. Yes, I think that... I think he was sincere in his work because he and Drury used to have conflicts. They were good friends too. And Drury told him that he was getting all this information from Mary Baker Eddy. He revolved his science around Mary Baker Eddy. And he did. He had a lot of that… but..… oh, he was a smart... he was a smart mother.",
Sam Schrager,0:10:12,"What about the struggle with George Lanphier? Now according to Robinson's book, Strange Autobiography, that book it is, he lays his troubles with the citizenship and all that on Lanphier and says that George Lanphier hated him so much that he was after him.",
