speaker,timestamp,words

Rob Moore,00:00:03,"Walter Johnson worked for many years for David's department store. Here he recounts stories of the murder of Dr. Watkins in 1904, homestead locators, gypsies, wild Davey, and the early development of David's. I wanted you to tell me again about where you were and what you were doing when you heard about Dr. Watkins' murder.",
Walter Johnson,00:00:41,"Well, it was on a Sunday morning and I was standing by the back gate. It was about, oh I don't know, maybe 10 o 'clock or something like that. I was just a little kid. I was going to 7th school and my brother came home. He had been downtown and he said, there's been a murder going around this part of town shooting. So I stood there and I heard a shot down here in this part of town, down on South 8th Street.",
Rob Moore,00:01:13,Pretty close to here?,
Walter Johnson,00:01:14,"Well, no, it was down on South 8th Street, but there wasn't very many houses here so I could see. This fellow, he was a deputy sheriff, his name was Cool and he'd been shot and I saw his horse running up Jefferson Street. This fellow lived in my father's house down on Cool, C-O-O-L, I think it was. He lived on 6th and near the alley there between Washington and Jefferson, in between those two places. His horse went down there, he had a barn down there so he kept his horse in. And then another brother came home from downtown and he said, the man in downtown is getting guns to go out there and get this fellow.",
Rob Moore,00:02:02,They knew who did it?,
Walter Johnson,00:02:04,"Well, yeah, I guess they did. But they, my brother said, stay inside because he's up in our part of town. He did tie his horse down in the alley close to, right down the alley on 8th Street. The people's name that lived there was Preston. And he tied his horse that had a wound and sometimes had been shot so he got off his horse and walked home. Down on, he owned, there's White Acres down there, there's no timer that used to be here, his name's White. All this Acres down in here is White Acres. And then he lived out on one corner of that near the cemetery and he went home there.",
Rob Moore,00:02:50,"He wasn't what you'd call a gunman, was he?",
Walter Johnson,00:02:53,"No, I don't think so. He was just nuts. He was, he had it in for a lot of people. There was a lot of Watkins, he got after him because he thought he'd, he'd complained to the county about him being so mean to his mother. That's why he was after him and then this fellow used to have a meat place out there and his name was Held. And he was mad at him about something and he lived up on our street here, 7th, and he'd been up there looking for him. And different ones he'd been looking at.",
Rob Moore,00:03:23,And Held wasn't home?,
Walter Johnson,00:03:24,"No, he wasn't home.",
Rob Moore,00:03:26,"Well, who all did he kill anyway?",
Walter Johnson,00:03:28,"Well, he killed his Watkins and then he, well he shot some people that didn't get, well his coon got killed. And then I think there was a fellow named Langdon, I don't know whether he was a city policeman, but he didn't see him. But he, I think he shot Creighton, they have a story here, but of course he'd dead long known. I think he was shot in the arm or someplace like that. And I don't know if any others would get killed. But they have a book about all that stuff and what they call Buffalo Coat. It's a story by Carol Ryrie Brink and that was her grandfather… dr… watkins was her grandfather. And her husband just died the other day now, I noticed, down in La Jolla, California. And he was, I guess, I don't know just what he did, but he worked up at the university here and he worked I think in Minnesota for 40 years. And I believe they said he was, I think they said he was 83. I believe it was. And this Carol Ryrie, that's Caroline's father, he used to bring people out to take up homesteads and stone and timber out in the woods. And I don't know, he died long ago.",
Rob Moore,00:04:48,Were you taking commission or something?,
Walter Johnson,00:04:49,"Yeah, he got a commission for it. They'd have to pay him though, but he'd make all the settlements, you know, take them to the courthouse and give them an abstract deed or something like that. But then they had to live on it, you know, for at least three months a year and they had to build some of their old sheds. Of course some of the people just lived there all the time and stayed on their farm. Or on, of course they did that in the east too on farms. They lived on them and they, I don't know, well a lot of the land around here, right in the country, a lot of that land was taken up by homesteaders. And then this, I don't know, this Carol Ryrie, she got acquainted with that fellow at the university here, I guess. And then they lived in Minnesota I think for forty years and then they went, of course he was getting old, they lived down in La Jolla, they don't spell it that way. You know, it's a, I guess it's a French or Spanish name. Spanish, Mexican. Yeah, so many of those towns are, I know once I was with my brother and I said next town will be, or he said, oh the sign says San Jose, and he said no San Jose. They spelled J-O-S-E, they spelled, they pronounced it Jose, San Jose. And a lot of those towns around there, many of them are Mexican or Spanish towns down in California. And here we have more, we have a lot of Indian towns. Now I think Orofino is an Indian name. And then there's another town right there, I've forgotten what it was, it's a funny name. A lot of those are Indian names, some of them, now Coeur d'Alene, that's the heart of the forest, that's the French name. Coeur d'Alene, or really Coeur is supposed to be the way they're supposed to be put up, most people call it Coeur d'Alene.",
Rob Moore,00:06:41,Do you know how Moscow got its name?,
