speaker,words,tags,timestamp
,"ROB MOORE: Billy, first off, I wanted to ask you, about when you came west.",,
,How did you feel about coming west?,,
,"WILLIAM KAUDER: Wall, I felt that possibly it would be better than our condition.",,
RM,Do you think you did better your condition?,,
WK,"Well,yes, I think we did, a little,",,
RM,How did you come out here?,,
WK,"The old Union Pacific, From Omaha,Nebraska.",,
RM,Was it a regular train or a special train?,,
WK,"I don't know, but it was what they called a train, 'cause there",,
WK,"was, I can't know how many cars there was but it took two engines to pull",,
WK,us over the Rockies.,,
RM,The train was full of immigrants?,,
WK,"Yes, Cars were full,",,
RM,Uhat was that like?,,
WK,"Oh, pretty hard to explain. It was something new to me, I'd never traveled",,
WK,"before,I was working onA old farm. Back there in Missouri. And they",,
WK,kind of broke up there and into Iowa and we finished breaking up. That was,,
WK,a full move up into Iowa.,,
RM,Do you remember how much the immigrant train cost?,,
WK,No. Our tickets were thirty three dollars a piece.,,
RM,tlo you think it was mostly rich or poor people riding the train?,,
WK,They looked to me like ruffians to me. I suppose they were mostly,,
WK,"through the country that were not as, that had no solid holding.",,
RM,Uhere did you sleep on the train?,,
WK,We had our old blankets.I didn't sleep any. I was tired but I,,
WK,couldn't do it.,,
RM,How did you get the household goods out?,,
WK,Uhat?,,
RM,"The household goods, did they go on the train with you?",,
WK,we sold everything only our clothing and bedclothes. we boxed up the bed,,
WK,clothes. There was two young fellers went with us. And we put our luggage,,
WK,with their tickets.,,
RM,Did many people know each other?,,
WK,well I don't know about that. I didn't get acquainted with anyone. I suppose,,
WK,"we were generally occupied with our fathers and mothers. The one car, we",,
WK,never got out of that. we stayed right in that one car.,,
RM,was there much socializing on the train?,,
WK,I didn't hear of any.,,
RM,How did people keep themselves entertained?,,
WK,"Oh, I don't know. They were pretty quiet in the car we were in. There wasn't",,
WK,no fussing around. Ue had our own lunches.,,
RM,Uhat did you do to keep from getting bored?,,
WK,"On the train you mean?There was always something new appearing. That is,",,
WK,scenery. Ue watched the country pretty close. I remember one place that was,,
WK,"in Wyoming.We were in the canyon. I looked ahead, I don't know how far of",,
WK,"course.It looked to me like we were going to go into a city, a town of some",,
WK,"kind. Then when we got up in there, it was nothing put a lot of piled up",,
WK,rock. It looked like buildings.,,
RM,That was in Montana?,,
WK,"No, Wyoming.",,
RM,How long did that take?,,
WK,"Uell, we left on the seventeenth day of March and got in to Walla Walla",,
WK,probably the twenty first.,,
RM,Uhat year was that?,,
WK,"18, I'll be darned if I remember.Probably it was 1880.",,
RM,How old were you thee?,,
WK,Twenty one.,,
RM,"After you got here, did you work around the Dayton country?",,
WK,Yeah. Uorked out from Ualla Ualla. in Ualla Ualla.,,
WK,in,,
WK,They had their crops. The farmers were always the streets.,,
RM,Uhat were the farmers doing?,,
WK,Passing out on the streets walking by.,,
RM,Uhat did you do?,,
RM,Yes.,,
WK,Didn't do anything. Couldn't get a job there. Ue come the seventeenth of,,
WK,March and they had bhere crops in. Uasn't nothing doing anymore. Uent up to,,
WK,Dayton and got tangled up in a sawmill.Up the Touchet. Ue,,
WK,made enough to buy a team harnass and moved up to the Potlatch.,,
RM,"When you moved there, were there people there who had been there a long time?",,
WK,Our destination you mean?,,
RM,Uhen you moved up on Potlatch Ridge were there already people there who had,,
