speaker,timestamp,words
Rob Moore,0:00:01,"Della Beardsley Johnson was born in California and at the age of 16 went with her mother and sister on an overland journey to Moscow, driving a herd of loose horses to sell in Idaho. On this tape, she recounts that adventurous trip, tells about the early Moscow community, the burning of the university, life on the farm, and having an accident while learning to drive."
Delia Beardsley Johnson,0:00:55,"He told me, he said, if you just let me have all the butter you can make, he says, and you don't even have to roll it in those little pound rolls, he says, you just pack it in crocks or anything like that. That's the way he wanted it. So I sold it to him as long as we, until we got so we sold cream."
Rob Moore,0:01:26,How much would you sell him? How much butter did you produce?
Delia Beardsley Johnson,0:01:30,"Well, I'd sell him about 25 pounds a week."
Rob Moore,0:01:34,Did he pop the popcorn in the butter too in addition to spreading it on top?
Delia Beardsley Johnson,0:01:38,Mm -hmm.
Rob Moore,0:01:41,How long was he around there? How long did he do this?
Delia Beardsley Johnson,0:01:45,"Well, quite a while."
Delia Beardsley Johnson,0:01:49,"Of course, I don't remember the dates and everything now."
Delia Beardsley Johnson,0:01:56,My memory isn't as good as it used to be anyway. That's a long time ago.
Rob Moore,0:02:02,"What was the business district of Moscow like in the early days? Oh, in the early days?"
Delia Beardsley Johnson,0:02:12,I don't know. I know we were married in 13 and we had to have four horses on a wagon to go in and get our little dab of furniture that we bought there at Williams.
Delia Beardsley Johnson,0:02:32,"And one of the horses was just a colt and it wasn't used to city life, I guess, such as it was. So he wanted, this Williamson wanted my husband to drive up Main Street and he wanted to take a back street and come in the back part of the store. He wanted him to come up Main Street because he thought that would advertise his store."
Delia Beardsley Johnson,0:03:11,"The colt got frightened at something and they had a runaway right there on Main Street and got one horse down and dragged him away. And in the early days, they finally were the policemen and everybody, they got him stopped. But it took four horses on a wagon and we didn't have a very big load either. Of course, we were just starting out and doing with as little as we could. And they finally got loaded up and started out home. I tell you, the roads were something terrible. And right there on Main Street, it was just nothing but mud."
Rob Moore,0:04:07,It took four horses because the wagon sank so deep?
Delia Beardsley Johnson,0:04:11,Mm -hmm. Yeah. And we didn't have all these highways and black tops and everything like that nowadays. That was in 13.
Rob Moore,0:04:26,"Around that time, were there a lot of stores in Moscow?"
Delia Beardsley Johnson,0:04:30,"Not too many, no."
Rob Moore,0:04:34,"Would there just be one store of each type, like one hardware and one furniture?"
Delia Beardsley Johnson,0:04:39,Mostly that.
Delia Beardsley Johnson,0:04:44,One hospital. It was kind of a one -sided town.
Rob Moore,0:04:57,How often did you go into Moscow from the farm?
