speaker,timestamp,words

Joseph Holland,0:00:01,Best guys of course. Back in the woods.
Joseph Holland,0:00:08,Who you got there? Is the thing on?
Sam Schrager,0:00:10,"Yeah, I just turned it on."
Joseph Holland,0:00:10,"Well, the first one here is Sleigh Hall Brown. Well, he was on a job that they one winter they called it the Sleigh Hall. He was getting logs out. So that name hung on to him. Sleigh Hall Brown. Then they had another guy Laughin' Mike. He laughed about all the time it seemed. Nobody knew him by his real name. Laughin' Mike. And then they had another fella with three fingernails. He was, I don't know, I think he was Sawyer at one time. Three fingers got off in one hand. He was three fingernails. Then they had another guy around there Cryin' Gus. He was mostly a cedar maker. You get to drinkin' a little bit and you cry. Laughing. They had another guy He was a fighter guy around there. He worked mostly with the horses. He was a teamster too. Samuel T. Red Rosie Joe."
Joseph Holland,0:01:33,Samuel T.
Sam Schrager,0:01:34,Red Rosie Joe?
Joseph Holland,0:01:35,Yeah.
Joseph Holland,0:01:37,Samuel T. Red Rosie Joe.
Sam Schrager,0:01:40,Where'd he ever get it?
Joseph Holland,0:01:41,"Oh, I don't know. People kept hangin' it on to him."
Joseph Holland,0:01:47,"Then they had another guy, they called him the Chipmunk. He was Woodsworth of course. He was a very small gyppo yard. He'd gettin' out logs for different ones. He didn't do too well about it either. But he was the Chipmunk."
Joseph Holland,0:02:15,"When you mention any of those names, everybody there would know just who you were talkin' about."
Joseph Holland,0:02:27,Yeah.
Joseph Holland,0:02:32,"That old sleigh -hull, as he got older He was kinda bullcookin' around the restaurant there when Mrs. Watts was running. Oh, they used to argue back and forth. She wanted him to go out and get in some wood. He said he was hungry and he wanted to eat first. She wanted him to get the wood in first. And his argument started. I think she threw a cup or somethin' at him. And they said he brushed up his sleighs and he says, I'll bombard your cabin. With a few cuss words in there. But then they got together about it. It was alright. I don't know who won out."
Joseph Holland,0:03:33,Did Mrs.
Sam Schrager,0:03:34,Watts have the boarding house for a long time?
Joseph Holland,0:03:37,"It was a restaurant. They did have some rooms up overhead. But, oh yeah, many years. The restaurant. She was an old timer just like the rest of them there. She stayed with it a long time. Fed everybody. Never turned anybody away. Whether they had the money or not. So, she never got rich at it. But she lived. Well, that's all she was interested in. Nice woman. Very nice."
Sam Schrager,0:04:19,What were the other places that Lumberjack stayed in there in town?
Joseph Holland,0:04:28,"Well, the hotel that was along on Main Street, they called it Spokane Hotel. That was the name of it. That was one place. Then the Bovill Hotel, part of that building was a log."
Joseph Holland,0:04:54,"And, oh, there was earlier days Mrs. David used to have a boarding house which was both board and room. Not if you stayed there, but however, you see, that would just be one maybe in town. Because whenever they were working, they were out in the woods somewhere to camp."
Joseph Holland,0:05:26,"Watches, they had some rooms over the restaurant. Well, they had a pool room there too. Billy Watts, husband of Mr. Watts from Ed, a pool room. And those rooms and the restaurant."
Sam Schrager,0:05:46,Was the pool room very popular?
Joseph Holland,0:05:49,"Yeah, it was. It was a popular place. Yeah. And there was one other pool room there also, Jimmy Gilroy. That was quite popular, but I believe Watches was the most popular."
Joseph Holland,0:06:10,The jacks seemed to hang around there. There was always card games going on. Whatnot.
Joseph Holland,0:06:22,"And Watts in the earlier days, he used to work in the woods too. I think he was a donkey man."
Joseph Holland,0:06:33,"They said they had a high line there one time. That's before my time. And that was with a donkey, a power. This high line, they'd transport the logs across that high line to where they wanted them. And they had a target there. Get over there to trip that. I believe for a while they used to shoot this target with a shotgun. Then it'd trip and that log would drop down. They wanted it. But then there was another time when something jammed. The log was up there, mid -air. No way of getting it down. And they said that this Billy Watts with a rifle, I don't know what the distance would be, but off by the waves. He shot repeatedly until he cut that chain in a big heavy chain. And he cut it in two. And the thing came loose and they were in business."
Joseph Holland,0:07:48,But you'd have to shoot almost right exactly where you did before.
Joseph Holland,0:07:57,"And I don't know, they must have had steel bullets too. They were shells because the old lead wouldn't do much with a steel chain. But it took a lot of shooting and he cut it in two."
Joseph Holland,0:08:20,"He was a good shot all the way with a gun. He was the only one playing pool. He was a good shot. It would have to be to accomplish a feat like that. Because that thing wouldn't be just motionless up there either, you know. Maybe a little swing was the way to it."
Joseph Holland,0:08:47,"I was going to ask you if on the whole, the Lumberjacks and townspeople hadn't had a lot to do with each other if they really were quite separate."
Joseph Holland,0:09:03,"Oh, they always got along, of course. There'd be a lot of Lumberjacks that didn't get very well acquainted with the townspeople. However, I suppose every Jack that ever came in and stayed over a weekend or so, they would get acquainted with at least one or two families. They were respected and all that. There was no reason why."
Joseph Holland,0:09:38,The townspeople knew them pretty well.
Joseph Holland,0:09:47,I was wondering what the town felt like when you were first there.
Sam Schrager,0:09:56,"If you think back on it, what strikes your memory of the sights and the sounds in that town?"
