speaker,timestamp,words
Sam Schrager,0:00:00,"This conversation with Kate Sanderson Waldron took place at her home in Bovill on July 8th, 1976. The interviewer was Sam Schrager."
Kate Sanderson Waldron,0:00:19,"We were in southern Idaho and gotten all of our furniture, and it had just come, it wasn't even unpacked. And I felt terribly bad about it because I had some of Ray's mother's furniture, and it was antique, marble -top tables and things like that. And I was so happy to have those things. And one of the most beautiful dressers that I have ever seen, it was just mammoth. And the mirror, it was as long as that post down to there. And it had little drawers on each side of it. It was just a real antique. It might have even been Ray's grandmother's, but I was just keen about that. And the forest fire just got everything we had."
Sam Schrager,0:01:14,Was it all in Slabtown or all those things?
Kate Sanderson Waldron,0:01:17,"Well, I wasn't living in Slabtown."
Sam Schrager,0:01:20,So it was in the house on the bike?
Kate Sanderson Waldron,0:01:23,"Yes, it was between where Mama, where Byers lives now. And then you go right by Byers. There's a road. If you followed that road out, you'd turn when you get up a ways. And there's where we had brought this little shack, two -three -room shack, it really was. And we had moved it. We bought it from a man by the name of Fry. And we had moved it down there into that place. I see. You moved it from Slabtown. I see."
Sam Schrager,0:02:00,Was that Sam Fry you bought it from?
Kate Sanderson Waldron,0:02:02,"Yes… and we was going to have our... We kind of wanted to be by ourselves, get out of Slabtown. I didn't live in Slabtown. I did one time, but we wanted to get down near Mama, the home where Byers and John live. We wanted to... And it was just about halfway between there and Slabtown. And Forest Fire got everything."
Sam Schrager,0:02:32,"Can you tell me what happened that day, the way you remember us?"
Kate Sanderson Waldron,0:02:36,"Oh, yes. You know, that fire had worried me for days. It was such a black, black smoke. And my father had told me, don't worry. That fire is so far away it never could come over here. It'd have to come clear over that meadow. And he said, you haven't the thing in the world to worry about. But I worried anyway. I was afraid of it. So I got up that morning and Dad reassured me again. It was so far away it couldn't possibly come over there. Well I went over to the neighbor. There was a neighbor who lived right across the road."
Sam Schrager,0:03:23,"And I said, aren't you afraid of that fire?"
