speaker,words,tags,timestamp
SAM SCHRAGER,One point I read in Timber and Wen was that the way of clearcutting was the way they used to do it in the Midwest.,,
GAMBLE,Oh yes.,,
SAM,"...And they just brought that out here, and adapted it.",,
SAM,"W3G:  Well, there was no such thing as reforestation. It took too long to grow a tree! Now since they've figured that timber is a crop the same as wheat is, why they've got around to a new way of doing it. They can use smaller timber now, and they can produce a tree in 50 years, and those things were unheard of when they first started. That's the reason they slaughtered everything. And when the first rains came in the fall, they'd burn all the slash, it was burned up. Well, the fire was so hot it absolutely killed the ground. No vegetation on the ground, you couldn't grow anything on it; couldn't grow a seed on it, not evea weeds. It was a heck of a mess, be cause there was too much stuff left after logging, and it created too hot a fire. Slash burning is what they used to call it. Those things are just a natural change, as we discover better methods of doing things, that's all it amounted to. There was nobody out here that was doing any lumbering before these big mills come out and started up. Oh, build log cabins and stuff like that, but the population was rather sparse out here. Well it was when I come out in 1910, that year of the big fire. Well just to show ya how sparse it was, I come out on the Northern Pacific Railroad, and during that 1910 fire, when I came through, the fire was burning right up to the edge of the ties. Now all they did was just hew a trail out for this Northern Pacific Railroad, and there was timber right up to the tracks (chuckles). Well, you can imagine what that would do if it started burning and couldn't put it out. It'd burn all their bridges because all their bridges were made of wood those days, there were no steel bridges. So it was just a matter of change, 'til they found out a better way to do things.",,
SAM,Would you tell me again what you think the main differences wece between the way they log here and the way they logged back in the Midwest? As far as getting the timber out?,,
SAM,"W3G:  Well the Midwest, they did it the same as they did in Pennsylvania in the early days. Their only method of transportation—why they wouldn't think of hauling any logs on oars or anything—they'd get their logs to water. And I know, ray father, he used to go to the woods in the wintertime and work in the woods all winter, 'cause they couldn't run the sawmills in the winter time. It all froze up because of ice, didn't know how to keep them open. So all the sawmill crews would go to the woods and cut timber. Oh they had two or three ways of doing it, mostly with sled, sleigh-hauls. And they'd sleighhaul these logs to the river bank landings; they'd be piled up high, and they'd remain that way until spring. We had very—and we did cut here too— they had very heavy snowfalls, and the snow stayed with us until the spring rains started in. And all that spring moisture and the acummulation of snow— well we always had a flood in the rivers then. And when the floods came, we had those logs stacked up so that we had key logs; we'd pull those and the whole damn stuff would start rattling out and rolling into the river. The same crew that had been logging all winter would jump in the icy water and drive the logs down to a sorting gap. They had one up here at Coeur d' Alene— a boom. They were marked, the logs were all marked, branded like you brand cattle, every sawmill had their own brands. And they were sorted out, then rafted, put in rafts and taken down the river to the various sawmills. That was the way they got their logs to the sawmills. But we didn't have the kind of streams out here, except down on the Clearwater. But all this North Idaho area, we didn't have any streams that would float logs. They tried to float logs on the St. Joe River but it was too narrow and too rough, and hung up all the time.",,
SAM,"Why wouldn't the sleigh-hauling work, like we tried it here?",,
SAM,"W3G:  It was too rough a country. That country was more or less flat back there, and they could haul them on a big sled. Some of those sleds were four horse sleds, and there would be, lets see, about six, seven thousand feet of logs on a sled. And you can't haul those things up and down these steep hills that we have out here. All over this country out here, west of the Bitterroot Mountain range and between the Bitterroots and the Rockies, it's all so steep and rugged compared with the East that you can't—well, it was hard to put highways through here, because the terrain is so steep. Back there a river valley was broad, flooded at times in the spring, but it was broad, and you could do anything with it. You could sleigh-haul with it, you could float logs down the river, and all that stuff. But as I say, we always had those spring floods. A matter of fact, I've been through three of them. I was through the 3ohnstown Flood—you've heard of that, haven't ya? I remember as a kid, my dad took my mother and I out of the house in a rowboat. The water was up about halfway up the first floor. But we expected those things. Nowadays we'd be putting in for government help (chuckles).",,
SAM,"When you got out here in 1910, did you fight that fire?",,
SAM,"W3G:  No. No, I was not in the fire crew. Oh I fought it to this extent, I was instrumental in hauling a lot of people out of Bovill. The woods came right up to town up there, and they were afraid of getting burnt out. So we took a train in there with cars, and we took and brought all those people down to Potlatch, the whole darn caboodle, with all the clothes they had and everything else. But they finally got it stopped. Wallace was not so fortunate, that thing burned up up there. There was two bad years. But as they skimmed off the cream, that is get the logs that were close to our railroads and our highways, what have you, as we got going back further and further for our timber, that fire hazard as far as towns were concerned was over with. There was nothing left to burn. So the present population don't know anything about those things, because there's not such a hazard now. But when the timber line was right up next to town, it was a different proposition.",,
SAM,Would you tell me how you came to come Potlatch? How it turned out you came here?,,
