speaker,timestamp,words
Sam Schrager,0:00:00,This conversation with William Morgan took place at his desk at Morgan Brothers in Lewiston on October 28th 1976. Because business was being conducted at the time of the conversation there is a considerable amount of noise on this tape in places. The interviewer was Sam Schrager.
Sam Schrager,0:00:31,You were just five?
William Morgan,0:00:33,Yeah.
Sam Schrager,0:00:33,Where did you come from?
William Morgan,0:00:35,Kansas City. Right off from Kansas.
Sam Schrager,0:00:39,With your folks?
William Morgan,0:00:41,Yeah. My folks sold out from Kansas. I was born what is now the center of Fort Riley. We had a homestead right in the center of the prison at Fort Riley which is 10 miles square. And then we landed up here at Kootenai Lake up on the Kootenai River.
William Morgan,0:01:14,And my dad is sold out there mad at the country of Kansas because of a big thunderstorm. He had quite a farm and he run stock scales and bought and sold stock. The big rainstorm came up one forenoon when he'd received a carload of hogs and the rain soaked the ground. The next morning the cockleburs came up which are poisoned. And poisoned probably all of this carload of hogs. And he just sold out his two thrice and outfits. Everything he had moved out west here. We landed at Kootenai and stayed there that summer while he looked the reservation over here for a homestead. He finally bought a relinquishment. We moved down here that summer and stayed at what was known as the Olde France Hotel. That's quite a historic spot. There you go.
Sam Schrager,0:02:27,Do you remember at that time when you were first there?
William Morgan,0:02:31,Oh yeah.
Sam Schrager,0:02:32,Was it quite a place at the time?
William Morgan,0:02:34,"Oh yes. My mother and my brother and myself stayed there about two months that summer. While my dad went over and finished getting ready to move up to the prairie, Nez Perce Prairie. We moved to Moeller, Moeller, Idaho."
William Morgan,0:02:55,Which at that time became quite a town. There's nothing there now but the wind there.
Sam Schrager,0:03:03,Where is it near now?
William Morgan,0:03:05,"Moeller, Idaho. Well it's between Craigmont and Nez Perce. About half way. At that time a man by the name of Moeller had made arrangements and surveyed the railroad from the Clearwater up Little Canyon. Up the Little Canyon. That's taken off at Peck here. Right up that way up to Moeller. And built a town there and at that time there was three saloons, one hotel, a flour mill, a stock receiving station and scales, two general stores and one hardware, church and school."
William Morgan,0:04:05,"I don't know what else. But anyhow, after the survey was made by a volumer from Lewiston to Grangeville, up the Culdesac and Craigmont area up to Long Island which is the present road, while he withdrew his building of the railroad. See it was supposed to be headquartered at Moeller. We were three and a half miles north and east of Moeller, the ranch."
Sam Schrager,0:04:40,So it would have been a good location here?
William Morgan,0:04:42,Oh yeah. You're good at that.
Sam Schrager,0:04:44,Where would it have gone right now?
William Morgan,0:04:45,"It would have been the easiest road to travel, the railroad. But they had to cross another canyon, the Lawyer's Canyon to get to Grangeville."
Sam Schrager,0:05:00,Was that a fight between Moeller and Vollmer to get the railroad by the route that they wanted to?
William Morgan,0:05:08,"No, there wasn't much of a scrap to it to involve the Camas Prairie Railroad. I think it was in the Union Pacific just decided to build it. That's all there was to it."
