speaker,words,tags,timestamp
,This third conversation with Eugene Setttle takes place underneath a big willow,,
,"tree in the backyard at his home in Moscow, Idaho on August 4, 1975. The inter",,
,viewer is Sam Schrager.,,
,SAM SCHRAGER: Used to be all those orchards around here.,,
,"EUGENE SETTLE: Yeah,we used to have lots of orchards out here. Now, you take",,
,"out here on Orchard Avenue, that runs out through there now; clear out",,
,"there for two miles out there, and that was nothing but all",,
,orchards. And our place was just over from Orchard Avenue. We owned a,,
,"place, that's where I grew up. And that was about 1912. I don't remem",,
,ber when they started— it must have been right after World War I was,,
,when I think they started it. Early 20's. We used to have a vinegar,,
,plant here on North Main Street in the early days. In the fall of the,,
,year they hauled the apples in to this vinegar plant. They didn't sell,,
,"'em on the market, they just hauled 'em in, wagon loads of 'em, haul 'em",,
,"in to the vinegar plant here. Seems like the plant burned down, I'm not",,
,"sure about that. Got fire, and I don't think they never did repair it.",,
,It was right in there where the tractor company is there now. Right in,,
,there.,,
SS,Do you know where they sent that vinegar?,,
ES,"No, I don't know where they did. I imagine they shipped it all over. I",,
ES,don't know. I don't know whether it was like the pea— you see Moscow,,
ES,is supposed to be the dry pea capital of the world. And somebody was,,
ES,"over in, I don't know whether it was Sweden or Norway and they bought some",,
ES,split peas and they was packaged here in Moscow. Then we used to have,,
ES,a flour mill down here. That had quite a wide range flour. I know,,
ES,the fellows talk about buy* Blue Stem flour— the flour they made was,,
ES,"Blue Stem, they called it— and a fellow said that he'd been up in",,
ES,"Montana, and said you could buy it up there just as cheap up there as",,
ES,you could right here at the mill. So since I put in about twenty years,,
ES,in the grain business I found out why they market like wheat—,,
ES,if you go down to one of these grain elevators and sell a load of wheat,,
ES,"and then you turn right around and buy two bushels of it back, to this",,
ES,"cost, what you paid for it, the freight to the coast is added to the price",,
ES,"of it. If you buy it back, why they add the freight to the coast, it's",,
ES,"just up that much. And so that's the way it is. Well, the same way with—",,
ES,"When I was down in Virginia, I guess it was in '62, I went to a lumberyard",,
